round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,fed_f1_best,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6451909571021958,1.324599418596257,28.41212,113.48976,1.0,2.524220122661724,0.7092289124483465,0.5507509734061921,0.31602897650830075,0.11157960981749523,0.19688515486358682,0.34359092991742735,0.30134546647881205,0.28297551344373784,0.6431239119311604,0.20048606931434557,1.7602552855531295,0.26614332742466446,0.26935464630800426,0.487296998500824,0.3136207093496887,0.20527185333574766,0.11389601892395189,0.003448782626282549,1.7787342188184994,0.001899169634907411,0.005259741067485317,0.004494975488562434
32.0,0.6374900213320951,1.5862630351892757,29.32864,117.15072,1.0,2.525732407745221,0.7084233783237827,0.5741072249663859,0.32885796693279684,0.11157960981749523,0.20662164173548087,0.34340443647484714,0.3005960814740675,0.2832640663151534,0.6443089943075185,0.20330169824293448,1.7849763333578723,0.2680730030812989,0.2696821515892421,0.5066221952438354,0.3262685177224239,0.21495546657667253,0.11389601892395189,0.0036694818016302327,1.9676774133031358,0.0019310117002944989,0.0057225914332836554,0.0038776836607379316
33.0,0.6414091383963122,1.662835565135099,30.24516,120.81168,1.0,2.5270946802106624,0.7108253588274267,0.564538851991774,0.3302336730464957,0.11157960981749523,0.20551818941719052,0.34414845758531554,0.302368974167405,0.284034180680639,0.6426860239115245,0.2024671180095445,1.7776487705398318,0.2663963749105652,0.2686873290793072,0.49275147914886475,0.32752152947231633,0.2134239456457946,0.11389601892395189,0.003565179829070546,1.976313561637653,0.0018564878012554806,0.0055704017905769026,0.00387634396973378
34.0,0.6401600187778343,1.601166562759212,31.16168,124.47264,1.0,2.550344501744186,0.7116810916270366,0.5513884145239001,0.3275964919891235,0.11157960981749523,0.20482189263845138,0.3427892076651546,0.3017435028622723,0.2861019091700956,0.6429512314751895,0.2025504991755869,1.7783808520193265,0.2677238805970149,0.26918060002371635,0.5028553009033203,0.32453399412377626,0.21300182199241374,0.11389601892395189,0.003349102334495694,1.9145112145542953,0.001754478652049659,0.005220410443748062,0.0043599485659987286
35.0,0.6495835660180826,2.1896562554625207,32.0782,128.1336,1.0,2.564709310422712,0.7123601545170319,0.5590821782322782,0.32216245143004246,0.11157960981749523,0.2009572629519151,0.34497918079229906,0.3041765771950869,0.2880180212464345,0.6440308608085592,0.2007930180929809,1.7629502768402285,0.2670637284097677,0.2682001712957299,0.5047121644020081,0.31951546989321067,0.20932264785425653,0.11389601892395189,0.0031220561083466895,1.8437270513495605,0.0016797457292281655,0.004825944524812268,0.0032539493714037887
36.0,0.6483741452403813,1.839653908346613,32.99472,131.79456,1.0,2.5637194256669344,0.7125680383821698,0.571061421592255,0.33006499017234353,0.11157960981749523,0.20623131891945629,0.3429870366487232,0.3041225233421778,0.28788727557046956,0.6423377264278753,0.19905531981592306,1.7476933934699845,0.2636752630970279,0.2690953620082657,0.5579307675361633,0.32757057301077547,0.21492005727916233,0.11389601892395189,0.0029735736913670827,1.8123031010982231,0.0016216619264111704,0.004572805278879425,0.00387714844593731
37.0,0.6466439092258204,2.408233722829168,33.91124,135.45552,1.0,2.60312369029238,0.7145490288370474,0.5689767025284529,0.32268473217996263,0.11157960981749523,0.20104540701181633,0.3425259786903347,0.3018595409401485,0.29288209410723126,0.6427990191750101,0.2018515352070839,1.7722439916171233,0.2652464005618635,0.26761363636363633,0.5402286052703857,0.32047757358093093,0.20987120307202883,0.11389601892395189,0.0029460917181843636,1.8454295509745862,0.0015390217579979435,0.004610575793621421,0.003019566523975221
38.0,0.6457237456029995,2.0109001110437914,34.82776,139.11648,1.0,2.582397034578521,0.7130585293000994,0.5595688094276536,0.30334174998306107,0.11157960981749523,0.19112914857117547,0.3399059554099309,0.30989713713095807,0.291004881597829,0.6416022783579834,0.2019805536846518,1.7733767658684694,0.2645087874573271,0.2663674762407603,0.5088711380958557,0.30129029446016603,0.20114015957237394,0.11389601892395189,0.002875888278731436,1.8544355679005093,0.0013889425395224753,0.004631915589377429,0.0036031469103003843
39.0,0.6576383144398592,2.73661008906579,35.74428,142.77744,1.0,2.6097710089100823,0.7158381811227229,0.5651860632860413,0.3090799633302165,0.11157960981749523,0.19627901050328095,0.3439996808943779,0.3051899854642336,0.2942294131909219,0.6421161282090141,0.20007391849646947,1.7566366268697975,0.2654764664966381,0.2670716616042299,0.4940818250179291,0.30652908119254396,0.20671191157186378,0.11389601892395189,0.002877742618397876,1.9022248192850384,0.0014873239076670926,0.004495812767223082,0.006601110924634696
40.0,0.6548859036259029,2.8618488866332683,36.6608,146.4384,1.0,2.612340367117271,0.7178534386677436,0.5877813332312656,0.33793374719187913,0.11157960981749523,0.21071624867510894,0.35046175289240555,0.3059780532080327,0.2938969968828413,0.639839946300394,0.20182618218227252,1.7720213936277387,0.2652321630804077,0.26632522407170295,0.5050732493400574,0.3355206653976159,0.2201394011768303,0.11389601892395189,0.0028273833290256077,1.9268960251602039,0.001450559295319556,0.00444187603995751,0.003843585103085732
41.0,0.6528788280078383,2.1638529671564597,37.57732,150.09936,1.0,2.641228423108142,0.7192109756044305,0.5547968766800331,0.320824886717158,0.11157960981749523,0.20076217641227467,0.348960173408682,0.31012274830360376,0.2979123491013321,0.6405484506973956,0.20192632569479035,1.7729006474722888,0.2673996958708621,0.2680258577821979,0.5130486488342285,0.3185766284642485,0.21106697864029536,0.11389601892395189,0.002699557644503284,1.8852704112778156,0.0014070078033380864,0.00420688243033539,0.004941222858613458
42.0,0.6540459300929768,2.54450820066199,38.49384,153.76032,1.0,2.662724960625527,0.7220072037805232,0.5631510922243339,0.3189939018234484,0.11157960981749523,0.199988543129833,0.34932972237858567,0.31208316150609977,0.30013770435004633,0.6405583020170131,0.2034390768662791,1.7861825091719397,0.2659162856137883,0.26900878293601005,0.5131755471229553,0.316976640191517,0.21094875720462158,0.11389601892395189,0.002576099721120033,1.8520027266458783,0.001342693854376835,0.004019721828446145,0.004558330772107487
43.0,0.6563934914498626,3.0940668245601097,39.41036,157.42128,1.0,2.6920104919951098,0.7226517394096752,0.5852643335311948,0.3183353888211627,0.11157960981749523,0.19844965148544927,0.3507032535482786,0.31208504104903656,0.3037779235258389,0.638801792905032,0.2016342656154645,1.7703363780440406,0.2655426765015806,0.26694045174537984,0.5054749250411987,0.31601306290425996,0.2092515155144392,0.11389601892395189,0.0023774019893530365,1.751229510835401,0.0012528045649896431,0.0036906700506778712,0.004263735321350923
44.0,0.6584911542509331,2.811679970182869,40.32688,161.08224,1.0,2.7463902355864263,0.7229079847806082,0.5734788220378119,0.3114838556305391,0.11157960981749523,0.19514453524732928,0.3551685602341703,0.31449545806418616,0.3091047123169943,0.6358129778297871,0.20205903845095086,1.7740658572611323,0.2624835349059993,0.26336011177086976,0.49581050872802734,0.30915878364440735,0.20672170516787416,0.11389601892395189,0.0023525474744812303,1.773644500930459,0.00118855822487556,0.003715556462195279,0.003833254998432281
45.0,0.6560156344929549,3.582774241019213,41.2434,164.7432,1.0,2.7253158310963124,0.7247212729977285,0.5703618602793197,0.3258851098012777,0.11157960981749523,0.20320936556891794,0.3551923053701813,0.31295944595354225,0.30709153423673213,0.6351457987773722,0.20086689629183505,1.7635989228557094,0.2611374407582938,0.2622102183209543,0.4918840229511261,0.3237390035761749,0.21462443378547336,0.11389601892395189,0.0024014221578345803,1.854439030856156,0.0012458573632082206,0.0037561249395875926,0.004545703312631834
46.0,0.652054689692844,2.8786170401995936,42.15992,168.40416,1.0,2.713808965577113,0.7273927773464933,0.5612394959634769,0.3121989348117437,0.11157960981749523,0.19421610307253698,0.35697431470456364,0.3209984594616751,0.3069037360901408,0.6357489379775474,0.20014006233576143,1.7572173656868066,0.264599224709266,0.2655101794964462,0.4931993782520294,0.3096513435004907,0.2058164328663045,0.11389601892395189,0.002282950084449675,1.8082486696112028,0.001156865294334537,0.0036061726893164498,0.0032769463055512668
47.0,0.6560660636949036,3.2656327704164347,43.07644,172.06512,1.0,2.7369204654654844,0.7269062876254843,0.5708837909601706,0.31017748386618477,0.11157960981749523,0.1938959789123059,0.35254230404938364,0.31746595579272374,0.3083670872851549,0.6382919839774623,0.20150822695825532,1.769229766431098,0.2640538885486834,0.26613935093637314,0.4900210499763489,0.3078404819165278,0.20597421974355656,0.11389601892395189,0.0021536001113920205,1.7459485461986333,0.001103681152225574,0.0033867905495401,0.0035848685795607316
48.0,0.6630208687261654,3.4034459398666455,43.99296,175.72608,1.0,2.727526454177168,0.7244845660142762,0.54889236776014,0.3016976705480578,0.11157960981749523,0.18875767516055747,0.35191795302263795,0.32092334461293875,0.30758973703450043,0.6366536154041809,0.19926751403334364,1.7495564455715884,0.2675224646983312,0.2693227091633466,0.5059272646903992,0.29959332818326934,0.20063461701596616,0.11389601892395189,0.002091829255754214,1.7368392887347,0.001054656897535296,0.003310100087331508,0.003842407019651838
49.0,0.672070175694741,3.712593533107713,44.90948,179.38704,1.0,2.6975064263581565,0.7245363420953769,0.5644356741666643,0.3188139519484142,0.11157960981749523,0.1992628470786842,0.3507902693786177,0.3176441931183039,0.3045800881889709,0.6350709914955377,0.20014690100809734,1.757277408806843,0.2631888144753848,0.26433851644149886,0.5141922235488892,0.3172526442424143,0.21103843418426904,0.11389601892395189,0.0020449935105381145,1.7343090987087635,0.0010628356695947595,0.0032010776929010144,0.0033611294418000094
