round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_prevalence,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
37.0,0.6582510644631712,0.23513983754699225,1.13412,47.45728,0.9971592150692714,0.6698550776879822,0.11035568146049733,0.35271450590141773,2.0084632322286256,0.2548588490096295,0.2956407184034552,0.49631994046765676,0.21964689064151946,0.21885027220578332,0.607377200226352,0.20221798375954947,1.7754613872375113,0.045283018867924525,0.26232558139534884,0.49356377124786377,0.3791019429308676,0.244469420215335,0.11389601892395189,0.020940299513752432,0.6223851741378894,0.007769053127187922,0.04942607102679015
38.0,0.6550575395724154,0.2577550266180694,1.13412,47.45728,0.0,0.6802224870908455,0.11035568146049733,0.32611854300958226,2.0910247393707584,0.2843299661436613,0.30419807417752753,0.5293593427802467,0.22826993531147727,0.20252489421733635,0.607377200226352,0.20221798375954947,1.7754613872375113,0.045283018867924525,0.26232558139534884,0.49356377124786377,0.3791019429308676,0.244469420215335,0.11389601892395189,0.0,0.0,,
39.0,0.6409413786165076,0.3840665268958706,1.13412,47.45728,0.0,0.6884045720566763,0.11035568146049733,0.35371532420720714,2.1832440767848276,0.2848418788367997,0.31409991212946364,0.5712512793032898,0.23725296511396704,0.22248353160205564,0.607377200226352,0.20221798375954947,1.7754613872375113,0.045283018867924525,0.26232558139534884,0.49356377124786377,0.3791019429308676,0.244469420215335,0.11389601892395189,0.0,0.0,,
40.0,0.6295649149198768,0.49558601460032364,1.13412,47.45728,0.0,0.6954828257004176,0.11035568146049733,0.3335420862569594,2.24643748967474,0.29562272291140884,0.32088330824836525,0.5611623938855864,0.2433764084699458,0.207524432182278,0.607377200226352,0.20221798375954947,1.7754613872375113,0.045283018867924525,0.26232558139534884,0.49356377124786377,0.3791019429308676,0.244469420215335,0.11389601892395189,0.0,0.0,,
41.0,0.6574434382045691,0.2549004213068355,1.22136,51.10784,0.9971592150692714,0.6698473918639066,0.11035568146049733,0.3506225713945838,2.0100626934629586,0.25743144566644216,0.2955851951866921,0.49594142929652896,0.2198314005416384,0.21742009359317072,0.5750634788917469,0.18484069057494423,1.6228898281191193,0.07189014539579967,0.2280701754385965,0.4949495792388916,0.3802336109030126,0.24535726278268383,0.11389601892395189,0.01931954451880418,0.6218329308430839,0.0064981925020548845,0.04845570512983348
42.0,0.6593723770284743,0.2853425988086674,1.22136,51.10784,0.0,0.6807754704182376,0.11035568146049733,0.3387778332267574,2.0916496191302616,0.28224720767533684,0.3056260690628406,0.5282462004918064,0.22842611357203732,0.21002283887933165,0.5750634788917469,0.18484069057494423,1.6228898281191193,0.07189014539579967,0.2280701754385965,0.4949495792388916,0.3802336109030126,0.24535726278268383,0.11389601892395189,0.0,0.0,,
43.0,0.6440472898597891,0.38144216881495663,1.22136,51.10784,0.0,0.6878496191459292,0.11035568146049733,0.3307013916709456,2.157842064843327,0.29409535497748995,0.31572366056711393,0.524440283962192,0.23502888637348088,0.20536027281636715,0.5750634788917469,0.18484069057494423,1.6228898281191193,0.07189014539579967,0.2280701754385965,0.4949495792388916,0.3802336109030126,0.24535726278268383,0.11389601892395189,0.0,0.0,,
44.0,0.6310739365812242,0.48176017957591044,1.22136,51.10784,0.0,0.6949119757839969,0.11035568146049733,0.3464346702132336,2.2336543400805726,0.29792008931561953,0.3223764377351975,0.562286195154268,0.24260573616418582,0.2170023493688879,0.5750634788917469,0.18484069057494423,1.6228898281191193,0.07189014539579967,0.2280701754385965,0.4949495792388916,0.3802336109030126,0.24535726278268383,0.11389601892395189,0.0,0.0,,
45.0,0.6562476663918353,0.24287699418913083,1.3086,54.7584,0.9971592150692714,0.6698100054161626,0.11035568146049733,0.3528442093419473,2.00727729593279,0.27097077491391686,0.2949656666417704,0.49989070733238183,0.21957410038933242,0.21879829843756754,0.5152249446556628,0.15000099439896025,1.3169994510441632,0.04699958036088964,0.2052283933389153,0.49182265996932983,0.38003493669894733,0.24529082557981466,0.11389601892395189,0.014281554545238731,0.4942444856533257,0.00397779377671272,0.038794980560607324
46.0,0.6512304830160155,0.2750999204222017,1.3086,54.7584,0.0,0.6792212515186754,0.11035568146049733,0.30466878098682815,2.076487163987483,0.281434947564514,0.302358763383188,0.5252590340490343,0.22678840151230506,0.19107790681957848,0.5152249446556628,0.15000099439896025,1.3169994510441632,0.04699958036088964,0.2052283933389153,0.49182265996932983,0.38003493669894733,0.24529082557981466,0.11389601892395189,0.0,0.0,,
47.0,0.6404367711635719,0.3980226900436062,1.3086,54.7584,0.0,0.6871825918905952,0.11035568146049733,0.3307733617143733,2.16324916953856,0.28742198882832465,0.31285207281299704,0.5484610794286215,0.23537682706211685,0.20831725663320808,0.5152249446556628,0.15000099439896025,1.3169994510441632,0.04699958036088964,0.2052283933389153,0.49182265996932983,0.38003493669894733,0.24529082557981466,0.11389601892395189,0.0,0.0,,
48.0,0.6244292885768332,0.4149418418327757,1.3086,54.7584,0.0,0.6972997459220956,0.11035568146049733,0.33125835968064815,2.255465906782955,0.30150514669510525,0.3225113497414011,0.5310514871939797,0.2452628003336438,0.2052731499209452,0.5152249446556628,0.15000099439896025,1.3169994510441632,0.04699958036088964,0.2052283933389153,0.49182265996932983,0.38003493669894733,0.24529082557981466,0.11389601892395189,0.0,0.0,,
49.0,0.6320459298479003,0.3304328274493368,1.35412,56.73984,0.5412350858791136,0.6948950646866108,0.11035568146049733,0.35827829535366945,2.2398634522323153,0.2833947162772926,0.31958016409941636,0.5163117701259843,0.24316655311591578,0.22165237287629844,0.5541894487322017,0.1775315806903582,1.5587162955089382,0.05441055234954658,0.21818923327895595,0.49491703510284424,0.3795196512749933,0.24483083971281178,0.11389601892395189,0.038499418860817085,0.42976563454612915,,0.038499418860817085
50.0,0.6232524069728931,0.4598135282490302,1.35412,56.73984,0.0,0.6999001709275744,0.11035568146049733,0.31518290978292085,2.3186486635186134,0.29861042876230287,0.3235761392015459,0.543205470259474,0.2510856593732752,0.19906045742847167,0.5541894487322017,0.1775315806903582,1.5587162955089382,0.05441055234954658,0.21818923327895595,0.49491703510284424,0.3795196512749933,0.24483083971281178,0.11389601892395189,0.0,0.0,,
51.0,0.6101058384670633,0.6756908904081794,1.35412,56.73984,0.0,0.7097782577105776,0.11035568146049733,0.3373094994975222,2.4325836034942268,0.3064587646890693,0.33569720017949906,0.5703180628825479,0.26277886419586605,0.21151141396786166,0.5541894487322017,0.1775315806903582,1.5587162955089382,0.05441055234954658,0.21818923327895595,0.49491703510284424,0.3795196512749933,0.24483083971281178,0.11389601892395189,0.0,0.0,,
52.0,0.592605723046157,0.8146001429881927,1.35412,56.73984,0.0,0.7188648121560124,0.11035568146049733,0.32289700521860326,2.5294611385879144,0.31450170987257003,0.3451898447601462,0.5709130245614136,0.272532225795397,0.20047377897970034,0.5541894487322017,0.1775315806903582,1.5587162955089382,0.05441055234954658,0.21818923327895595,0.49491703510284424,0.3795196512749933,0.24483083971281178,0.11389601892395189,0.0,0.0,,
53.0,0.6547421196569653,0.31926321672390073,1.44136,60.3904,0.9971592150692714,0.6699013711607711,0.11035568146049733,0.34099306692051223,2.0042982214023786,0.26488744546901,0.29565617750045625,0.4946600292608503,0.21927776841429117,0.21073206641567965,0.5566468823723323,0.18086477127463618,1.5879815026317925,0.0827037773359841,0.22507788161993772,0.4950428307056427,0.3793659171641602,0.24468310694702147,0.11389601892395189,0.014879239671886504,0.5700248180364724,0.004667987461691221,0.03783560512327355
54.0,0.6536190627462409,0.30951471991814283,1.44136,60.3904,0.0,0.679842561663651,0.11035568146049733,0.3317541601389018,2.088323610772084,0.28439294288161565,0.3044711605191139,0.5591764756557812,0.22800247566376408,0.20894497012268565,0.5566468823723323,0.18086477127463618,1.5879815026317925,0.0827037773359841,0.22507788161993772,0.4950428307056427,0.3793659171641602,0.24468310694702147,0.11389601892395189,0.0,0.0,,
55.0,0.6400364358142574,0.37380254025373344,1.44136,60.3904,0.0,0.6883632293629399,0.11035568146049733,0.33798944181875495,2.1587915037992627,0.28748562194122895,0.31172203905741025,0.5524480629012312,0.23512364017211201,0.21219679686830112,0.5566468823723323,0.18086477127463618,1.5879815026317925,0.0827037773359841,0.22507788161993772,0.4950428307056427,0.3793659171641602,0.24468310694702147,0.11389601892395189,0.0,0.0,,
56.0,0.6267130083841386,0.5512673532289486,1.44136,60.3904,0.0,0.694541844168379,0.11035568146049733,0.33890788402123423,2.252683254158694,0.30058736650806833,0.3232793690574861,0.5506518052308711,0.24447601198201313,0.2127588993858879,0.5566468823723323,0.18086477127463618,1.5879815026317925,0.0827037773359841,0.22507788161993772,0.4950428307056427,0.3793659171641602,0.24468310694702147,0.11389601892395189,0.0,0.0,,
57.0,0.6522299874282879,0.34867586690395314,1.5286,64.04096,0.9971592150692714,0.6699419928210636,0.11035568146049733,0.3467959961502439,2.003821144461933,0.27741478797924657,0.29566245898543064,0.5029592622309539,0.2192123894899924,0.21480577047070457,0.5924206004972896,0.19557166518793379,1.7171071213517703,0.10088563727377743,0.2558258207178091,0.49415940046310425,0.3786972493579748,0.24409438826630983,0.11389601892395189,0.013513777993518421,0.5519061854793108,0.004751982819484198,0.034258053082915525
58.0,0.6533557316632995,0.3579180685884093,1.5286,64.04096,0.0,0.6809880355324449,0.11035568146049733,0.3330889244152009,2.0897597504059457,0.28235618832430665,0.3050103879064616,0.54675727223577,0.22834158422580064,0.20752462158057786,0.5924206004972896,0.19557166518793379,1.7171071213517703,0.10088563727377743,0.2558258207178091,0.49415940046310425,0.3786972493579748,0.24409438826630983,0.11389601892395189,0.0,0.0,,
59.0,0.6395311221413288,0.4230984127359436,1.5286,64.04096,0.0,0.6864691334068205,0.11035568146049733,0.3482721337140413,2.1517506728286593,0.28239106607884684,0.309274237694461,0.5511413210155756,0.2346368694361243,0.2182583505932573,0.5924206004972896,0.19557166518793379,1.7171071213517703,0.10088563727377743,0.2558258207178091,0.49415940046310425,0.3786972493579748,0.24409438826630983,0.11389601892395189,0.0,0.0,,
60.0,0.6284731598682783,0.440639081900325,1.5286,64.04096,0.0,0.6934245704936782,0.11035568146049733,0.3337637452141909,2.2172136399066242,0.2925460339323386,0.3160472621700441,0.5460410506780844,0.2409524537497855,0.20817367916523555,0.5924206004972896,0.19557166518793379,1.7171071213517703,0.10088563727377743,0.2558258207178091,0.49415940046310425,0.3786972493579748,0.24409438826630983,0.11389601892395189,0.0,0.0,,
