round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_auroc,fed_ece,fed_f1,fed_prevalence,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
47.0,8.716814897509686,663.7334452260171,54.7584,54.7584,0.0,0.33376735297947907,0.5952915562165647,0.2706984049288125,0.6837835296864734,0.3683936366326123,0.30696681041020574,0.11481085163970539,0.23204199599772235,2.3945360043916213,0.6541266813943686,0.1994314770923973,1.750996031086541,0.2046019619366213,0.274514811031665,0.533119797706604,0.41129635349932264,0.2691534495615244,0.11389601892395189,0.0,0.0,,
48.0,8.392576037329725,656.9588744447727,54.7584,54.7584,0.0,0.3410494530226674,0.5953043802363641,0.27328930811640134,0.688427880732232,0.36414799182929897,0.3094008592082441,0.11481085163970539,0.2285922730476967,2.426744825040441,0.6541266813943686,0.1994314770923973,1.750996031086541,0.2046019619366213,0.274514811031665,0.533119797706604,0.41129635349932264,0.2691534495615244,0.11389601892395189,0.0,0.0,,
49.0,9.29911919688489,813.3183523893185,58.40896,58.40896,0.9971592150692714,0.3188911332678023,0.5811652086575274,0.24673141053673314,0.6694140652322184,0.37750599448951144,0.28227564125165666,0.11481085163970539,0.24024534626424232,2.164583485217986,0.6554781820502782,0.2008724938516006,1.7636480690841592,0.2047037539574853,0.2749202297383535,0.5327605605125427,0.41040837191162655,0.26836293394254485,0.11389601892395189,0.0052976426417809495,1.153984140837565,0.0036007071298776753,0.006692404278791723
50.0,9.210946538858526,820.1083024193707,58.40896,58.40896,0.0,0.3265978686560001,0.5362998002061101,0.2525184156409744,0.674214294552161,0.3669636176551213,0.3036520694660674,0.11481085163970539,0.23135423291684667,2.219635810512048,0.6554781820502782,0.2008724938516006,1.7636480690841592,0.2047037539574853,0.2749202297383535,0.5327605605125427,0.41040837191162655,0.26836293394254485,0.11389601892395189,0.0,0.0,,
51.0,8.813399061093383,763.2896731427938,58.40896,58.40896,0.0,0.331650617083502,0.6001652680586452,0.27035434767626787,0.6837048991913588,0.37299130798650515,0.2989555615617059,0.11481085163970539,0.23592470777236993,2.379790380987406,0.6554781820502782,0.2008724938516006,1.7636480690841592,0.2047037539574853,0.2749202297383535,0.5327605605125427,0.41040837191162655,0.26836293394254485,0.11389601892395189,0.0,0.0,,
52.0,8.54771364245414,719.405996058875,58.40896,58.40896,0.0,0.3404466215979711,0.5773903392215441,0.2715143462183515,0.691687553079455,0.37188495424805723,0.31345585688726774,0.11481085163970539,0.23384642292464172,2.4068500568108853,0.6554781820502782,0.2008724938516006,1.7636480690841592,0.2047037539574853,0.2749202297383535,0.5327605605125427,0.41040837191162655,0.26836293394254485,0.11389601892395189,0.0,0.0,,
53.0,9.168321267452058,903.1819169297953,62.05952,62.05952,0.9971592150692714,0.3215342208404193,0.5903527654387121,0.245697409453287,0.6696289363473465,0.3771342792973655,0.2801017741079809,0.11481085163970539,0.2402591302498577,2.1508545657941247,0.6508097107055206,0.18670113916981187,1.6392244516858117,0.20479638009049775,0.274030669492582,0.5350141525268555,0.4121887387405122,0.26997316397381205,0.11389601892395189,0.005597350710131469,1.266347470227629,0.003716637657604294,0.007154043866174039
54.0,9.253324034898407,952.4163577428247,62.05952,62.05952,0.0,0.3249450133300402,0.5835703479723684,0.2501087972417359,0.6767060932519613,0.37333961546349764,0.29484059354299247,0.11481085163970539,0.23675981456471315,2.201999175584308,0.6508097107055206,0.18670113916981187,1.6392244516858117,0.20479638009049775,0.274030669492582,0.5350141525268555,0.4121887387405122,0.26997316397381205,0.11389601892395189,0.0,0.0,,
55.0,8.700490304722091,702.3458492138332,62.05952,62.05952,0.0,0.33785047773785565,0.5799425343753721,0.26412661878842275,0.6879510439655027,0.3726809217765211,0.30503976824967893,0.11481085163970539,0.23510969548640853,2.325662243037319,0.6508097107055206,0.18670113916981187,1.6392244516858117,0.20479638009049775,0.274030669492582,0.5350141525268555,0.4121887387405122,0.26997316397381205,0.11389601892395189,0.0,0.0,,
56.0,8.378006584625854,760.8365341943038,62.05952,62.05952,0.0,0.34341022128077126,0.5961552755253544,0.27238805327386967,0.6907086649667608,0.37186771812827346,0.3110795158998516,0.11481085163970539,0.2342723761841666,2.41371293179276,0.6508097107055206,0.18670113916981187,1.6392244516858117,0.20479638009049775,0.274030669492582,0.5350141525268555,0.4121887387405122,0.26997316397381205,0.11389601892395189,0.0,0.0,,
57.0,9.279069088435104,793.5152399529213,65.71008,65.71008,0.9971592150692714,0.32253868696655164,0.5862603298613939,0.2467797068478707,0.6711217919053956,0.3757520371963252,0.2827203482031176,0.11481085163970539,0.23906097277365257,2.1617600438367335,0.6512421522631003,0.19796811518417023,1.7381478040628715,0.20455572629485674,0.2723194906670525,0.5390102863311768,0.4150144536053986,0.27239825072641494,0.11389601892395189,0.005086089278378986,1.1906133567681536,0.0035387352166496577,0.0063802822384397655
58.0,9.179593020276489,850.070886198339,65.71008,65.71008,0.0,0.32626817945548175,0.5685984673607062,0.2549626056035861,0.676251063556859,0.36615429932215576,0.29352205583934976,0.11481085163970539,0.2313946595798571,2.2408097833965464,0.6512421522631003,0.19796811518417023,1.7381478040628715,0.20455572629485674,0.2723194906670525,0.5390102863311768,0.4150144536053986,0.27239825072641494,0.11389601892395189,0.0,0.0,,
59.0,8.752704074605948,807.1373481038639,65.71008,65.71008,0.0,0.3381181241394374,0.5740298017640918,0.26887944724043883,0.6837952558958089,0.372005932173285,0.30655101073575775,0.11481085163970539,0.23463638151142566,2.3651405248710917,0.6512421522631003,0.19796811518417023,1.7381478040628715,0.20455572629485674,0.2723194906670525,0.5390102863311768,0.4150144536053986,0.27239825072641494,0.11389601892395189,0.0,0.0,,
60.0,8.416367144317167,761.2606014645702,65.71008,65.71008,0.0,0.3410285719048651,0.596052925321599,0.27301460866808513,0.6897475091235369,0.3683703804380787,0.30130623340892954,0.11481085163970539,0.23198472074268128,2.4123869531049755,0.6512421522631003,0.19796811518417023,1.7381478040628715,0.20455572629485674,0.2723194906670525,0.5390102863311768,0.4150144536053986,0.27239825072641494,0.11389601892395189,0.0,0.0,,
