round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_ece,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_auroc,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.1703525413907273,0.3941593345020655,179.38704,179.38704,1.0,0.11469218179529145,0.3489302321234041,0.3251028014529945,0.36838008630501173,0.5278324482592681,0.31655347565745007,0.7392049870290693,2.7678070835097546,0.2159523912642059,0.6436441369036758,0.2188821744943201,1.9217719509622828,0.2681723495230786,0.27648578811369506,0.5131587982177734,0.3501815329449627,0.22224519120932518,0.11389601892395189,0.002039388442290513,1.647060917399358,0.0009531259257722551,0.003274260956284904,0.007898255623976249
50.0,0.17052234691700424,0.28887759698428545,183.048,183.048,1.0,0.11469218179529145,0.34998088058770865,0.32630728385767427,0.3690486151152756,0.5236972206942039,0.31989538232844394,0.7410569246108812,2.7956959875002934,0.2168451963097784,0.6429203974722593,0.2171531475804907,1.9065912016247324,0.26856516976998906,0.2750294464075383,0.5202433466911316,0.3510010262068673,0.22297373458600722,0.11389601892395189,0.0020734926939971086,1.7191961966018425,0.0009967857351377654,0.0032887050766705343,0.008273835332527847
51.0,0.17238768207860303,0.48124820064456264,186.70896,186.70896,1.0,0.11469218179529145,0.35495001419432,0.32097082486385825,0.3704126104832007,0.5284406770882281,0.31871442480284323,0.7402317044350222,2.7885352714197342,0.22008190690976911,0.6438153616232445,0.21650017954955783,1.9008581827088662,0.2676130946074796,0.27663280116110306,0.5225521326065063,0.35576833910623495,0.22595930600783073,0.11389601892395189,0.0020108203577621853,1.7090441776781518,0.0009370141365658553,0.0032201587545237086,0.007149320772534958
52.0,0.1684030568993336,0.247840923916888,190.36992,190.36992,1.0,0.11469218179529145,0.3661539297969266,0.30990308756498247,0.37323383459270015,0.5378243029005023,0.3206385451736917,0.7405739270511427,2.801432711704365,0.22814876925334096,0.6436705660490446,0.21697831784002658,1.9050562073192612,0.2602031040429201,0.2735308170090779,0.5202851295471191,0.36788635324666163,0.23438653170900636,0.11389601892395189,0.0018879402069220468,1.6422823678512941,0.0008663278506797361,0.0030349961404676985,0.006892167601377239
53.0,0.16698913572846782,0.2608374856889341,194.03088,194.03088,1.0,0.11469218179529145,0.35682267264850986,0.3157269251278599,0.37513104179425555,0.5338181665092875,0.32454850982306116,0.7427807483791259,2.8376379482710363,0.22129144335824874,0.6441996634839416,0.21724269500951943,1.9073774225117726,0.2656313029447358,0.27389068293266355,0.5154911875724792,0.35817695506601643,0.2279065746754878,0.11389601892395189,0.0018018125660557674,1.6040479900384526,0.0008428665882976329,0.0028767105587269998,0.006732431247278161
54.0,0.17436976003623644,0.4621888655725922,197.69184,197.69184,1.0,0.11469218179529145,0.35706781885173605,0.32119816218454234,0.37357594526055005,0.5284996719222577,0.3222348694167849,0.7425622652150308,2.8187387491891265,0.22136314190119355,0.6447762982420376,0.21467819291589804,1.8848612527821378,0.2685976245051052,0.27742428098752864,0.5163170099258423,0.35820973637643483,0.22779643263570662,0.11389601892395189,0.0017879646765999134,1.6286664440303866,0.0008455336774095041,0.0028396616299609582,0.006866223124604669
55.0,0.17025458861123982,0.28326776883459714,201.3528,201.3528,1.0,0.11469218179529145,0.3524292562664376,0.32180274394306957,0.37252907045828715,0.5292160069403684,0.3273081846519071,0.7432931352471042,2.859796636176078,0.21831437499498896,0.6420745895237479,0.21377759682867126,1.8769540748514666,0.26880577985550363,0.2769596906143091,0.5250155329704285,0.3532082313754709,0.2248404407797177,0.11389601892395189,0.0017687209898946251,1.6465506930217089,0.0008082744003441404,0.0028386227575938603,0.006891619105412302
56.0,0.17301193222038005,0.44614140637214217,205.01376,205.01376,1.0,0.11469218179529145,0.3556938812431946,0.3168897380033768,0.3763733039841609,0.5322802499523844,0.3252679889970242,0.7436179537766131,2.8421297108994827,0.22070794343868888,0.6415716200473778,0.21161142255265697,1.857935198717959,0.26281792490916434,0.2727875812657556,0.5199453234672546,0.35715510969679237,0.22741517737560987,0.11389601892395189,0.0017302993348937614,1.6468471535408753,0.0007942245107394975,0.002773429627512718,0.005170351803457439
57.0,0.16945528809395863,0.32308256501351573,208.67472,208.67472,1.0,0.11469218179529145,0.3606360688911751,0.3141722860176864,0.37569208174968216,0.5354345979167371,0.32795320155901764,0.7459767619140393,2.8671151526684664,0.22417792545992002,0.6403883698909739,0.21230016824047998,1.8639823432479437,0.2576419213973799,0.27226844905197106,0.5289048552513123,0.36194537899911083,0.23110827606497178,0.11389601892395189,0.0016892851308470537,1.6461559453437076,0.0007988008164566599,0.002677279279485645,0.005467939642905445
58.0,0.1711585256746305,0.3606814997682689,212.33568,212.33568,1.0,0.11469218179529145,0.35901147209561163,0.3197527359754915,0.37793795744877234,0.5307512864607431,0.33039526110288214,0.7465277578088712,2.8872958170964766,0.22268047396065013,0.6400234443837665,0.21160655446047383,1.8578924571697544,0.26118067978533094,0.2730872397496487,0.5190526247024536,0.3599398994133114,0.22937553758087526,0.11389601892395189,0.0016242347838832604,1.6175909430312458,0.0007566302110753669,0.0025829049490765418,0.004763097154281246
59.0,0.17025743128014587,0.2771994471701755,215.99664,215.99664,1.0,0.11469218179529145,0.353151784065613,0.32531691184929246,0.3782901357468828,0.5281631415202157,0.3320714430553994,0.748691235606262,2.9027611620458345,0.21813750637477886,0.6411088966627443,0.20967190883792636,1.840906388290216,0.2684120902511707,0.27453479479989806,0.5150352716445923,0.3538587811434093,0.22486650189756835,0.11389601892395189,0.001595688856310674,1.6234864447287691,0.0007077490570872171,0.0025713422525641717,0.005179044710561835
60.0,0.1694398110794075,0.2812042275238635,219.6576,219.6576,1.0,0.11469218179529145,0.3506214872114898,0.3289860256104576,0.37758014498641457,0.5239448991415259,0.3385848634517352,0.7505227955780202,2.9530629187087527,0.21620101523175064,0.639271531433189,0.20811664693433685,1.8272512849926374,0.26396495071193865,0.27246464953626276,0.5252500772476196,0.35124412517623366,0.2235745909404816,0.11389601892395189,0.001523534588040163,1.581562006034801,0.0006948465163220817,0.0024313515104215358,0.005362771816810575
