round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_f1,fed_brier,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.1556894835027907,0.08563193427793239,69.1456,69.1456,0.5412350858791136,0.11467774420946628,0.7135960871628986,0.3403997434406529,0.3035558939252759,0.2293413245717283,0.3678058257602223,2.63832670331733,0.5409761988046726,0.2954693548010697,0.3659857225389509,0.08657629915367093,0.760134550545421,0.0017574692442882249,0.20455572629485672,0.4334507882595062,0.3637927043608351,0.23395281824077124,0.11389601892395189,0.005003290645858892,0.8914591362699866,,0.005003290645858892
33.0,0.1500117570650873,0.0868406839938812,71.12704,71.12704,0.5412350858791136,0.11467774420946628,0.727851102699994,0.35787122898030205,0.3153778896795204,0.22840383989987798,0.36750642752062906,2.8141560311516307,0.5326448811550155,0.3137176843049983,0.36331596472479627,0.0855089264331382,0.7507630840919235,0.004351610095735422,0.20455572629485672,0.438568115234375,0.3646991872509686,0.23457809296037377,0.11389601892395189,0.007005343389268544,1.2910956944106147,,0.007005343389268544
34.0,0.14540087617657763,0.13492122533092918,73.10848,73.10848,0.5412350858791136,0.11467774420946628,0.7389671607415587,0.36870697127786006,0.3229980004132808,0.22379901120241477,0.36208295374689015,2.9787012712050713,0.527130629936719,0.3308038247915661,0.378896912227478,0.08957188106133726,0.7864355743737119,0.0008818342151675485,0.20453723788864786,0.43592217564582825,0.364573345491994,0.23444032690897063,0.11389601892395189,0.006936718174501393,1.326555221923627,,0.006936718174501393
35.0,0.16521267090606462,0.3812127444538115,74.7776,74.7776,0.4559241291901578,0.11467774420946628,0.68708780374906,0.3198483903940873,0.28559976927801867,0.2380422955353705,0.37731032493108774,2.338342987590277,0.541418551425154,0.2657286686533097,0.3844422639632604,0.09148361996342128,0.8032205236647005,0.0008814455707360071,0.20455572629485672,0.43940144777297974,0.36439264267030547,0.234269410322127,0.11389601892395189,0.007540020838192886,0.5313945300877094,0.007540020838192886,
36.0,0.16178978446854023,0.12120805761587157,76.75904,76.75904,0.5412350858791136,0.11467774420946628,0.7049325670426168,0.335443492959923,0.29422016219293823,0.23720528909910815,0.37676954736571083,2.5103888510537833,0.5370273100660528,0.28406734027483216,0.37013867495559627,0.08939587796883906,0.7848902781099705,0.000882223202470225,0.20452799493876814,0.428547203540802,0.3634021778376439,0.23369106075240192,0.11389601892395189,0.004425377641566594,0.8680925173684955,,0.004425377641566594
37.0,0.15479388401820232,0.09223289065462445,78.74048,78.74048,0.5412350858791136,0.11467774420946628,0.7211786612043425,0.35435258309627315,0.30585798020066113,0.23266077818871841,0.3720885717534166,2.712127117090395,0.5291562008578611,0.3035564142582803,0.3508868496754887,0.08424507085727481,0.7396665103239917,0.0008814455707360071,0.20455572629485672,0.42772307991981506,0.3633139041581999,0.23378233610868637,0.11389601892395189,0.004220561617822562,0.8451039616484195,,0.004220561617822562
38.0,0.15021393149677137,0.10706644858185137,80.72192,80.72192,0.5412350858791136,0.11467774420946628,0.7294291115673875,0.358450695157434,0.3054142411760742,0.23183588237135272,0.37127402190176245,2.831414546821691,0.5477290215891714,0.31456788237995637,0.35470929973105525,0.08460961602793901,0.7428671943699161,0.0034542314335060447,0.20455572629485672,0.43453365564346313,0.36463236742479477,0.23467628569344884,0.11389601892395189,0.0047522948335466985,0.9754369560396299,,0.0047522948335466985
39.0,0.14474556985302006,0.13845793234644743,82.70336,82.70336,0.5412350858791136,0.11467774420946628,0.7449291790275264,0.36803850848316794,0.31345623780462856,0.22995441183308946,0.3702986975925169,3.0255245247695455,0.5364344640553359,0.3352761991206535,0.3540600789440831,0.08430273655053198,0.7401728115433142,0.005887300252312868,0.20454648167397296,0.4316726326942444,0.3648006300545463,0.23486254073510227,0.11389601892395189,0.004925521155922405,1.04507091792766,,0.004925521155922405
40.0,0.16143131900243265,0.15290084768705656,86.35392,86.35392,0.9971592150692714,0.11467774420946628,0.6878815382493656,0.3216421914617779,0.28745684631038476,0.2368319556954921,0.3753608543151935,2.326503567567563,0.5342714148953422,0.2659459328223939,0.35151158648211206,0.0835143457221578,0.7332507888438149,0.005855290673358427,0.2045649717514124,0.4361460208892822,0.3654608180568037,0.2353207001085648,0.11389601892395189,0.004610300514065047,1.3523846922907978,0.006667128223030612,0.0038925531099050317
41.0,0.15912889392629337,0.09760453674651595,88.33536,88.33536,0.5412350858791136,0.11467774420946628,0.7067281424195737,0.33440177530247434,0.29204355889270756,0.23531459109710087,0.37450912676766623,2.533793655688519,0.5273189659250107,0.2881705344737071,0.34745067174454297,0.08285701886415461,0.7274794996959293,0.01791713325867861,0.20455572629485672,0.43737852573394775,0.3662888868758996,0.2360040983534804,0.11389601892395189,0.003570048720276469,0.7902295091189444,,0.003570048720276469
