round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_f1,fed_auprc,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6427347873788056,1.4017132923567628,113.16736,113.16736,0.9971592150692714,0.32521468230801587,0.33844442686186094,0.30620923532806593,0.29659877140518004,0.11406987724268176,0.7113154403385302,2.5715218325788403,0.5862678243954828,0.20469217787732363,0.6097062529751613,0.14759555794489537,1.2958798677892736,0.24753195469188402,0.24783634933123522,0.49887514114379883,0.37050710759715355,0.23725777012376087,0.11389601892395189,0.003146248819875532,1.6324036958394572,0.0018036784282580206,0.0046143018070654955
32.0,0.6366950463489923,1.1379185895825796,116.81792,116.81792,0.9971592150692714,0.3196707265961361,0.3402117350228394,0.3096465312112114,0.2989727700135675,0.11406987724268176,0.7123827755831857,2.5951177267840855,0.5833279310662604,0.20253237235223076,0.6184345096068311,0.15421015501267946,1.353955620833817,0.2481630963468902,0.25201424020985574,0.4975017011165619,0.3682614025186956,0.23544339056781807,0.11389601892395189,0.00322074483187126,1.7300259713083506,0.0016699642435517982,0.004920885114161611
33.0,0.6402862179174589,1.173013372994279,120.46848,120.46848,0.9971592150692714,0.3326741829075471,0.34189109008503804,0.3068468678431345,0.3028021483474075,0.11406987724268176,0.7155224618196687,2.626874737973563,0.5882958741168538,0.20838246629180499,0.6196063021137945,0.15904364117144515,1.3963933302852158,0.25217391304347825,0.2550737495841189,0.4992942810058594,0.3686035006287426,0.23582803189525192,0.11389601892395189,0.002974502975519768,1.6535888548241928,0.0016108649076427169,0.00446895288049008
34.0,0.6379840056900383,1.783243528656757,124.11904,124.11904,0.9971592150692714,0.3233554062409402,0.34666940478185937,0.30547297170606397,0.3035404868746265,0.11406987724268176,0.7164563800894983,2.6252201592401896,0.5808564731599702,0.2035300521868617,0.6184290756942269,0.15789160999471308,1.386278567823665,0.24480369515011546,0.25323650142090304,0.4964023530483246,0.3649991991731389,0.2332067655358917,0.11389601892395189,0.002781575057757765,1.5970455255592242,0.001507436037119768,0.004180526662320223
35.0,0.6392242285665776,1.5942570423195648,127.7696,127.7696,0.9971592150692714,0.32858561505603173,0.3444052360929206,0.3095657373905878,0.30519692803088894,0.11406987724268176,0.719561947140551,2.641398028514834,0.5793455814955029,0.20505312671502243,0.6173370726014397,0.1572533175967884,1.380674400057706,0.24954440529704774,0.2534750613246116,0.4957374334335327,0.36703181047643324,0.2347659832357738,0.11389601892395189,0.0028389017960317457,1.6818809063406661,0.0014402939422686301,0.004370962800298777
36.0,0.634453256139063,1.0235507895712428,131.42016,131.42016,0.9971592150692714,0.3217392766802859,0.3443781220185853,0.3168093432558272,0.3068752337181797,0.11406987724268176,0.7197236668104926,2.6589857608113716,0.561797553610419,0.20100009411672873,0.6196050848169755,0.15800131285735314,1.3872417521709013,0.2475355969331873,0.25645312989863095,0.49616554379463196,0.36543713604157757,0.2336169702254662,0.11389601892395189,0.0025115830312735362,1.537329156184569,0.001347228661728806,0.0037798387939733343
37.0,0.6460901006447696,1.5109249969854541,135.07072,135.07072,0.9971592150692714,0.3234513839013237,0.34459266207491906,0.3139558317194265,0.3082644465913558,0.11406987724268176,0.7189791489844971,2.66894328289605,0.5721194795853768,0.20228549146071734,0.6136128471046582,0.15425321412342968,1.3543336771623615,0.24070247933884298,0.25286596119929455,0.4966954290866852,0.3655207934250553,0.23382797742906308,0.11389601892395189,0.0024239287018779703,1.5298413186101243,0.0013031604034872133,0.0036416269205266005
38.0,0.6390121429419361,1.2244933511317262,138.72128,138.72128,0.9971592150692714,0.3351948547231335,0.3519831745028272,0.3104247948690737,0.3130395686680935,0.11406987724268176,0.721560062867706,2.7108618985089095,0.5716014532518341,0.20913909635966987,0.6126030931185884,0.15428060658579545,1.3545741812873044,0.2502899314707433,0.2529713015750314,0.4978412687778473,0.37017331550190186,0.23731248055655876,0.11389601892395189,0.0022988288800930017,1.4928364114603028,0.0012375025726981453,0.0034522588713280186
39.0,0.6460551658175256,1.195141432037604,142.37184,142.37184,0.9971592150692714,0.3147544241919115,0.3511402530827508,0.31498561110443374,0.31473465628020786,0.11406987724268176,0.7243462772977062,2.725909351725103,0.5889627110275187,0.19773127817765124,0.605472331495876,0.1480461901418789,1.2998363906005266,0.2353349531412704,0.2425670775924583,0.49441707134246826,0.3655312767069427,0.23386555687295446,0.11389601892395189,0.002334138763088684,1.5585828551556915,0.0012042810072228492,0.0035632475770180695
40.0,0.6403635315999069,1.2267316437648144,146.0224,146.0224,0.9971592150692714,0.31145729976849434,0.3521152622725787,0.315887939117164,0.3142855268196482,0.11406987724268176,0.7235635531180746,2.722304279528246,0.5991134301236039,0.19622462719653086,0.6140008008558124,0.15562598430979346,1.3663865144725083,0.24010491177873153,0.25216706067769895,0.494952917098999,0.36442682549985145,0.23293343470184832,0.11389601892395189,0.002266232755859702,1.5579348870087415,0.0011495586903025662,0.0034765349154450417
41.0,0.6382703816531788,1.1658585352494695,149.67296,149.67296,0.9971592150692714,0.32674850610933454,0.35615210417269644,0.3150073004050744,0.3170341624893513,0.11406987724268176,0.726918907086605,2.745132453509551,0.5849100814550073,0.2049974140027693,0.6161702747762696,0.15901876632909628,1.3961749307082696,0.24396224101998285,0.25135284373274436,0.4973272383213043,0.3649589112218316,0.23348504952496077,0.11389601892395189,0.002123178272096444,1.5000273718032986,0.0010710934554151882,0.003262898167309717
42.0,0.6440554530008575,1.2588615378993322,153.32352,153.32352,0.9971592150692714,0.32754418589244877,0.36208222028199366,0.31923381762845493,0.3220957262802229,0.11406987724268176,0.7297394269921265,2.785756819969692,0.5789530487810249,0.20371022902194488,0.6100792477798388,0.1545130666132731,1.3566151659474694,0.24260889189799142,0.24856266768876967,0.4961221516132355,0.36694169753404116,0.23506779712700482,0.11389601892395189,0.002089784759302731,1.5173941312823445,0.0010677944342588918,0.0031941137103865176
43.0,0.6442154341865527,1.3931037455371138,156.97408,156.97408,0.9971592150692714,0.3184272587438308,0.35849214716656375,0.3224270053327156,0.32338345355832926,0.11406987724268176,0.7296964010719733,2.798858860615325,0.5567850628850745,0.19760231744903337,0.6073714400280024,0.15412112976733153,1.3531739846871895,0.23704070270939007,0.24587964737447296,0.49445411562919617,0.36649384933511503,0.23480234161888963,0.11389601892395189,0.0020597109693401136,1.534773698542267,0.001004627503674973,0.0032003606810459373
44.0,0.6362960304014729,1.197119356896264,160.62464,160.62464,0.9971592150692714,0.3217284560404206,0.3627161252142586,0.32140925603856507,0.3234308884454333,0.11406987724268176,0.7306837207943331,2.799500281626777,0.5616750159746151,0.19990018986848207,0.6033311942374525,0.15139980182474094,1.3292808937056022,0.23350785340314137,0.24387929398367814,0.49319204688072205,0.3667030930350361,0.23492414560043343,0.11389601892395189,0.002113617211715052,1.6163179138675332,0.0010355601739222202,0.003273133143033537
45.0,0.642093575515133,1.3631527188478838,164.2752,164.2752,0.9971592150692714,0.31667181949315865,0.3605442818579071,0.3207136384819774,0.3205422010823954,0.11406987724268176,0.727036094474743,2.7727315634569485,0.5732651183580431,0.19743014631765396,0.6021924318874741,0.15137286993917085,1.329044433416432,0.23234152652005174,0.24131110483187343,0.4937454164028168,0.36632207721641286,0.23468587382640171,0.11389601892395189,0.0019590438824271745,1.5377815117826685,0.0009561151661930864,0.003032682176451017
46.0,0.6382076550512772,1.3544585524659618,167.92576,167.92576,0.9971592150692714,0.32221594756416816,0.3591371948347399,0.32065373438351513,0.3241331954125951,0.11406987724268176,0.7304334922082807,2.802502502459263,0.5709796470574399,0.20097897760742087,0.6050516111262235,0.15353906091191943,1.348063456146234,0.23523705589911484,0.24484122741366407,0.49705058336257935,0.3654380861614093,0.23409778336726575,0.11389601892395189,0.0019345730737502286,1.5548588461242616,0.0009565297393036933,0.0029814926736436848
47.0,0.6360967808815652,1.2559146166503141,171.57632,171.57632,0.9971592150692714,0.3243894335918959,0.35984150790941516,0.32241458498097614,0.3264403109156875,0.11406987724268176,0.7322509330654874,2.8235754889436206,0.5712053916553375,0.20144026080451696,0.6072412520156302,0.15347553200934297,1.347505676311814,0.2355926060166727,0.24478084495893937,0.49562403559684753,0.36615824728800694,0.23455256892018755,0.11389601892395189,0.0019311131809351732,1.5881889176089317,0.0008943426956763863,0.003039975492549641
48.0,0.6376876071023277,1.1738466438706396,175.22688,175.22688,0.9971592150692714,0.3329901233954646,0.3618151873375635,0.3173962959761902,0.32617452211394665,0.11406987724268176,0.7329931223240056,2.820862259814253,0.6009341534068835,0.20805503918851698,0.6069768978146838,0.15206901527813943,1.335156546425697,0.2393397524071527,0.24574337370545904,0.49431607127189636,0.369992687701624,0.23735896945797222,0.11389601892395189,0.0018276514480859759,1.5407365642022341,0.0008509199056329062,0.002870473503229847
49.0,0.6420328278954829,1.2423783282656315,178.87744,178.87744,0.9971592150692714,0.33863328255835334,0.36633986247435446,0.3172911501344169,0.32885616262618733,0.11406987724268176,0.7362257106083334,2.8431047701736767,0.5974325361494228,0.21053595743217995,0.5876777360026051,0.14361561570499193,1.2609362211411774,0.2187459599224305,0.2376293508936971,0.4943140149116516,0.3704444621555326,0.23792565891457546,0.11389601892395189,0.0017986046922015525,1.5536176045425236,0.0008774387754435671,0.002781621721815656
