round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_ece,fed_auprc_lift,fed_f1,fed_brier,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.644350705796962,0.5226720376561176,1.7904,76.75904,0.5412350858791136,0.11016682404784386,0.5286856892538926,0.680086487871683,0.35012657896204863,2.084034405652694,0.28656506305718416,0.21690630246884882,0.2259638638394632,0.3083271020519988,0.6373624335374761,0.21065945285583038,1.8495769636732187,0.24778348110125992,0.2787312920499794,0.496761679649353,0.3831394924686829,0.2471117724985753,0.11389601892395189,0.009669377254145215,0.21511781821754994,,0.009669377254145215
37.0,0.6351592188095951,0.6007846925504142,1.83592,78.74048,0.5412350858791136,0.11016682404784386,0.5253347129783503,0.6873565119302895,0.34792595532074033,2.143146169584284,0.29400131035646443,0.21503094143504708,0.23186455185702462,0.31374177329077524,0.6357174765020301,0.21025369091060161,1.846014398896484,0.24937200274035168,0.27964601769911507,0.49688053131103516,0.38326165807991736,0.24730449520870218,0.11389601892395189,0.0054099218334337645,0.12489205449492147,,0.0054099218334337645
38.0,0.6180229087888771,0.6743333690304796,1.88144,80.72192,0.5412350858791136,0.11016682404784386,0.5207901637847596,0.6946050831252665,0.34171081431559475,2.2044489849713984,0.2999879029272188,0.21050731695999933,0.2379809751714573,0.3244225808164536,0.634982819047598,0.2098951508645405,1.842866439473069,0.25715524718126626,0.27919130793563474,0.4974801242351532,0.38371675181829235,0.24765480659462621,0.11389601892395189,0.008424646293371574,0.20071366309548466,,0.008424646293371574
39.0,0.6111681924060537,0.6939239272696112,1.92696,82.70336,0.5412350858791136,0.11016682404784386,0.5473055185951226,0.6976772190628125,0.35266907076824183,2.2657116812663944,0.3003441345851064,0.21812787339690473,0.24373551396777782,0.3234316030471446,0.6318280751214197,0.20934859433709901,1.8380677069747327,0.2600819495363382,0.2794036443953617,0.4973524212837219,0.38366177326072126,0.24758385533496133,0.11389601892395189,0.005864462189641334,0.14540995841798576,,0.005864462189641334
40.0,0.6518513456313583,0.7127603150820824,2.0142,86.35392,0.9971592150692714,0.11016682404784386,0.5151228501299924,0.6683119112977985,0.3320330611238098,1.975903199101063,0.2716578479717283,0.2068364328057142,0.21527186953415903,0.2948050719554328,0.6300901893958237,0.20922557783613654,1.8369876297066712,0.2617378372636499,0.278669143725722,0.4986395537853241,0.3837861595447077,0.24765880026697418,0.11389601892395189,0.01284544348499377,0.48351935936443624,0.021906334658849252,0.008392169373275042
41.0,0.6513935058710191,0.7029622987817774,2.05972,88.33536,0.5412350858791136,0.11016682404784386,0.5163182283802382,0.680805006903589,0.34456712605867285,2.088142044028662,0.2861462429282195,0.21398854349341856,0.22671706665142774,0.30588903727204003,0.6238463979233368,0.20784101828782472,1.824831282527967,0.25742145178764897,0.2793199167244969,0.49842146039009094,0.3835546599597083,0.2474713508235943,0.11389601892395189,0.005700472049555604,0.14591068489608006,,0.005700472049555604
42.0,0.6362202283396625,0.693311656531965,2.10524,90.3168,0.5412350858791136,0.11016682404784386,0.5377665344183649,0.6889170028783506,0.3490605592718281,2.1659492173454966,0.2919908380311125,0.2159991847593927,0.23398158630607746,0.31272061227579184,0.6216966642904698,0.20720984367110476,1.8192896084406454,0.259275053304904,0.27877325982081325,0.4985230267047882,0.38377653565948694,0.2476355749150059,0.11389601892395189,0.0056200947203767955,0.14765381309734948,,0.0056200947203767955
43.0,0.621325661858221,0.739037573391569,2.15076,92.29824,0.5412350858791136,0.11016682404784386,0.5340998381817157,0.6948525043630002,0.34169829008730845,2.2240053843698657,0.3011011555950921,0.21060074019116012,0.23951451758373857,0.32396488457842665,0.6232429073385128,0.2075963424489473,1.8226830437994406,0.2649453823237339,0.2777777777777778,0.49869123101234436,0.38412007360689004,0.2478431826146207,0.11389601892395189,0.00492049432645733,0.1338161466173915,,0.00492049432645733
44.0,0.6059856454470336,0.8427581466962424,2.19628,94.27968,0.5412350858791136,0.11016682404784386,0.5289159270776757,0.6995944834425938,0.3430475279794368,2.2745489185372105,0.303572864688054,0.21148443712284318,0.2446564923303583,0.32773006998674264,0.6235261359148794,0.20763080597601552,1.8229856314350208,0.269811320754717,0.2782110456788159,0.4990082383155823,0.3845009741284442,0.248126281764717,0.11389601892395189,0.004373632983744962,0.12362878943895339,,0.004373632983744962
45.0,0.651715392422457,0.7764111960784232,2.238,95.9488,0.4559241291901578,0.11016682404784386,0.526614562456511,0.6697689307357055,0.32779786238598674,1.9891969858220848,0.2768129746841795,0.204814298101919,0.2165358074807442,0.2935861766056225,0.6251690473896915,0.20801148182198387,1.826327941812195,0.26961770623742454,0.27723735408560307,0.4992804527282715,0.38461989375544064,0.2481760151383531,0.11389601892395189,0.015385488103359728,0.21695009258110076,0.015385488103359728,
46.0,0.64826532102504,0.7746087001336819,2.28352,97.93024,0.5412350858791136,0.11016682404784386,0.522676978214079,0.6803718498723241,0.32741975856110633,2.0734790181571587,0.28363024308620005,0.20300386133998996,0.22506962836641145,0.3021529272885038,0.6353263351901335,0.21032648592441788,1.8466535346143433,0.26881124052505084,0.27854122621564487,0.4972914159297943,0.38426670423391096,0.24785215006630365,0.11389601892395189,0.002949636630932504,0.08488589323496853,,0.002949636630932504
47.0,0.6327183479540832,0.7996298375988087,2.32904,99.91168,0.5412350858791136,0.11016682404784386,0.5287385676167542,0.6890388852059753,0.3361614304446071,2.1674741339815045,0.2916942237748997,0.2077264670441813,0.23440517641559644,0.31403143643938697,0.6323784815253748,0.20968714112129283,1.8410401267958316,0.270643870498363,0.27796287482151355,0.4990823268890381,0.3845070394957766,0.24802239063036724,0.11389601892395189,0.0033020535023641304,0.09777572882285313,,0.0033020535023641304
48.0,0.6177683433673157,0.8154631939396527,2.37456,101.89312,0.5412350858791136,0.11016682404784386,0.515713689617665,0.6964801139472853,0.33966816358753715,2.23673381177197,0.2977612597755225,0.2094662181607373,0.2409938772130672,0.3189596998541356,0.6266661091363572,0.20828797235323143,1.8287555115715224,0.26885844748858445,0.2777867397967414,0.4991634786128998,0.38461948788047856,0.2481054409235521,0.11389601892395189,0.0035271293359380083,0.1084379332842218,,0.0035271293359380083
49.0,0.6076119985173027,0.9702621761942533,2.42008,103.87456,0.5412350858791136,0.11016682404784386,0.5323266587525296,0.7005827969114167,0.3424531029019625,2.2686681560632023,0.30076426033251197,0.21150248917179154,0.24453478224547578,0.32288022114813,0.6228986633277763,0.20727563457187959,1.8198672484793086,0.2703527815468114,0.277609561752988,0.49954017996788025,0.3850370615464259,0.2484022184066688,0.11389601892395189,0.004034940877828408,0.12763596754030004,,0.004034940877828408
50.0,0.6505480810181846,0.8600316278688162,2.50732,107.52512,0.9971592150692714,0.11016682404784386,0.5138147976588333,0.6684771399353406,0.3126223970391032,1.9758080149813595,0.2757346809738178,0.1969583895515871,0.2152469324036891,0.294977382738543,0.6270450649306123,0.20855592381953483,1.8311081088689074,0.2748938948743062,0.27740863787375414,0.49850744009017944,0.38500858745305444,0.248330372556514,0.11389601892395189,0.004871034592341202,0.2353740482012654,0.010094850643800942,0.0022746641260771873
51.0,0.6537183683925154,0.7886285408007482,2.55284,109.50656,0.5412350858791136,0.11016682404784386,0.5522267697309224,0.6799870602063524,0.3472322794427315,2.084391031031665,0.28202702109197697,0.21705251718804583,0.22637559078414737,0.3066658774792998,0.6261063408414026,0.20836804516988017,1.829458545948011,0.2744017903253572,0.2775305895439377,0.4980868101119995,0.3846773710492765,0.24804554722593375,0.11389601892395189,0.003761629556475096,0.12198817452554067,,0.003761629556475096
