round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1_best,fed_brier,fed_ece,fed_prevalence,fed_auroc,fed_auprc,fed_f1_best_threshold,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
20.0,0.16178639775429857,0.050832523589737624,73.2192,73.2192,1.0,2.3934247491512366,0.3225279405639134,0.2386536534752315,0.3785543365503425,0.11411127895266869,0.6994289205124388,0.2745023429782741,0.5286068879855723,0.28807358678976674,0.658088769199469,0.22104552960105978,1.9407660749639666,0.2653277976247948,0.28025022341376227,0.5433266162872314,0.3780464875727489,0.24019734230695855,0.11389601892395189,0.005566358245993455,1.646975597063829,0.0035862578421173145,0.007699652129716964,0.0058428190336546415
21.0,0.16386511053196806,0.07796112812201095,76.88016,76.88016,1.0,2.414824287117429,0.3274060707081618,0.23543964634226663,0.37489670839382017,0.11411127895266869,0.7013620522567819,0.2765293950321552,0.5296876248823852,0.2923660219682077,0.6585675558823321,0.2218888336481079,1.9481702323262289,0.2710463795062494,0.2837060702875399,0.5346264839172363,0.37395480942327763,0.23706816994296195,0.11389601892395189,0.00480540931541534,1.4936272432823898,0.003259163080002254,0.0064825801221565565,0.006288939818453229
22.0,0.16067619245093173,0.06021901236884773,80.54112,80.54112,1.0,2.462789179393515,0.3291507834618735,0.23364772863004368,0.3730065610694952,0.11411127895266869,0.701744225230111,0.2821708802378991,0.5308743684786145,0.294475529304978,0.6587720240995655,0.21992831520588177,1.930957001690528,0.2704663212435233,0.28186804055177,0.5335084795951843,0.3717481338323539,0.23548017312777872,0.11389601892395189,0.0047913522733116455,1.5594260159432451,0.003153721715692867,0.006592251114414441,0.00586774274573594
23.0,0.16098805135879246,0.06459852190151219,84.20208,84.20208,1.0,2.4664585784481914,0.32789102918584456,0.2294793723765833,0.36716827841650057,0.11411127895266869,0.703577693221197,0.2826839963335876,0.5185086946232922,0.3014417658858928,0.6566766797905487,0.21937724141616588,1.926118607908882,0.27042003768148065,0.28185573562122657,0.5269209742546082,0.36606367060712053,0.23146794017846828,0.11389601892395189,0.004346046460950958,1.479394188911101,0.0029395929479799844,0.005901778939702945,0.006765713867260496
24.0,0.16382858960520597,0.09661981925340399,87.86304,87.86304,1.0,2.4923415782568834,0.32919396810521423,0.22550142636728981,0.3619726651079938,0.11411127895266869,0.7043762258350478,0.28561183793903505,0.529348554217218,0.2995780474541301,0.6568133558694714,0.21693674772561738,1.9046912242864744,0.26989464245684824,0.2788284518828452,0.5313517451286316,0.3609177907064952,0.22784806429222873,0.11389601892395189,0.004672837792193085,1.6568672224993861,0.002805880160507072,0.006764602643055934,0.006596962738166823
25.0,0.16489049763415722,0.10108966699264596,91.524,91.524,1.0,2.4807664305668227,0.3295977977290916,0.2310975168239678,0.3694905879971087,0.11411127895266869,0.7056645773066295,0.2848350307599934,0.5295039592882897,0.29810249888707785,0.6554681926866915,0.2197080932598914,1.9290234666287152,0.26644904621034377,0.2809187279151944,0.5428948402404785,0.36850602933448423,0.23346583748453342,0.11389601892395189,0.004694906439540887,1.7381650406168774,0.0028233707534873567,0.006793228736525035,0.005871489717563675
26.0,0.16207971562400195,0.11183009233438759,95.18496,95.18496,1.0,2.5277986607225222,0.3331516878465434,0.23429040658297265,0.3742114834108532,0.11411127895266869,0.7071638296807504,0.2900436924396373,0.5371164079129036,0.29126439181358543,0.6581663624595901,0.218824729468067,1.9212675871856044,0.2678260869565217,0.2823141706334676,0.5460837483406067,0.3730218935186211,0.23661768125380161,0.11389601892395189,0.004109219640866318,1.589843270293386,0.0025254163437721583,0.005887559720187656,0.006105770577763719
27.0,0.16393905447354157,0.09957225283123881,98.84592,98.84592,1.0,2.5467917015337327,0.3368683959071908,0.23495752973811138,0.3751389989277681,0.11411127895266869,0.7076214554703804,0.2923580539180604,0.5396470524209352,0.2954766027789937,0.6537400076872921,0.216745128394218,1.903008818411276,0.26970618034447824,0.2832412523020258,0.5455334782600403,0.37386340430219467,0.2373527119789387,0.11389601892395189,0.004304715907155829,1.7285886622294129,0.002387469113107675,0.006477474101548834,0.006864530949532182
28.0,0.16086265937730754,0.0969267137479344,102.50688,102.50688,1.0,2.568930858280995,0.336514142748884,0.23202865473220685,0.3718028908207626,0.11411127895266869,0.7081076513265291,0.29498436258758176,0.5322602420430048,0.29895048239809996,0.6522060505525047,0.21478436163030074,1.8857934075264893,0.26638611257233036,0.28300586004825923,0.539100170135498,0.3698450642147099,0.23458796828602063,0.11389601892395189,0.004520039988040034,1.8893262612546096,0.002420069859360868,0.00690321395758925,0.009606165238967663
29.0,0.16660607565833568,0.15402504845576082,106.16784,106.16784,1.0,2.5575548394225023,0.3364077367478266,0.22336296251567384,0.3593035865975319,0.11411127895266869,0.7099212439849367,0.2940529843588732,0.5247234496018828,0.300111118097471,0.6524456572346159,0.21599266337224954,1.8964022220694767,0.2702094122945283,0.2760048300845265,0.5341262221336365,0.3575223353832722,0.2261722723670674,0.11389601892395189,0.003806608402734997,1.6544923801229743,0.0021733968552296347,0.005660584336886943,0.007959320726373243
30.0,0.16627386861867632,0.1707062149001738,109.8288,109.8288,1.0,2.616871363316915,0.33729131367218096,0.22665641195457867,0.3638429742206587,0.11411127895266869,0.7113550779754046,0.30077416593621864,0.5282379150454403,0.30305815070664505,0.6502204637484239,0.21390431581499753,1.8780666597119688,0.26866338846669646,0.27802825368199574,0.5200141072273254,0.36215735720800063,0.22934446045856197,0.11389601892395189,0.003953387793491494,1.7783103727742855,0.002120834425963972,0.006041661400891452,0.008365307141349755
31.0,0.16265389969583408,0.11678993827247437,113.48976,113.48976,1.0,2.6241100763339493,0.34106211337512315,0.22323741361163627,0.3594354859712484,0.11411127895266869,0.7119694399717957,0.30172470909346755,0.526001859454425,0.3063554224855342,0.6501565368412499,0.2136998487196673,1.8762714512642817,0.2698308064161723,0.27764005949429843,0.5326955914497375,0.357246078609032,0.2264174015732396,0.11389601892395189,0.0034070807413078517,1.5890557973907562,0.0018313517920076604,0.005200652437847336,0.0066495430319794616
32.0,0.16746125534330616,0.23079725422127018,117.15072,117.15072,1.0,2.6423948650828852,0.3384086472664467,0.2272117511155036,0.36481918796837376,0.11411127895266869,0.7124798559110007,0.3036015375010608,0.5286864187748501,0.29969887880757795,0.6471571927759934,0.21372494951319998,1.8764918346786434,0.264166931469124,0.27505365692587086,0.531883716583252,0.36261763999630375,0.23015963027784217,0.11389601892395189,0.003715941305483851,1.7917860475354246,0.0019486554996659018,0.005731652692032356,0.006265781252677981
33.0,0.1650386850898933,0.15479942805668395,120.81168,120.81168,1.0,2.66231674999871,0.3425189116560677,0.22973685089655327,0.3688277704587294,0.11411127895266869,0.716084414989226,0.305765733143116,0.5342811406904237,0.29932790724063596,0.6494969753060422,0.2115504162215644,1.8573995669051095,0.2645535529314274,0.2772657450076805,0.548477053642273,0.3670620350750726,0.2330508281141472,0.11389601892395189,0.003544480756772717,1.7683401919457538,0.0017948875680413273,0.005545982519031878,0.007734907947676116
34.0,0.1636882263304179,0.13132778258987582,124.47264,124.47264,1.0,2.6733850528375203,0.34261691093721414,0.22448276935888606,0.36237388823044453,0.11411127895266869,0.7153654398279208,0.30705888221031385,0.5285174808889808,0.30713882521274455,0.645821931110638,0.21070718307575265,1.8499960320513165,0.26830130849935163,0.2785523583506378,0.5187016725540161,0.359452547377628,0.22779241119187443,0.11389601892395189,0.003328467161415572,1.7148167090344941,0.0017786737453332091,0.005105378604300198,0.00871577284366959
35.0,0.16624341824757033,0.19344605278092236,128.1336,128.1336,1.0,2.7162722364846164,0.3451201835051542,0.22757942789191782,0.3664069032876388,0.11411127895266869,0.7172131420476404,0.3117802066417368,0.5344155242822292,0.3021730291274526,0.6481496159692074,0.20921152040808985,1.836864206358081,0.2673581710414903,0.274384236453202,0.511279284954071,0.3639496924828389,0.23098335019284372,0.11389601892395189,0.0031353287523719067,1.6707636764531344,0.00169910331812269,0.004783007449646606,0.007316577575026937
36.0,0.16369119183311437,0.15962862231264446,131.79456,131.79456,1.0,2.7006625434591207,0.34622948109247353,0.2290129563372023,0.36859664943902537,0.11411127895266869,0.7170571229588568,0.31073445628077656,0.5388311222383204,0.3031682524621414,0.6486439514227791,0.21225285311962167,1.8635669194139473,0.2691131498470948,0.2764081876587479,0.5282948613166809,0.36597477500875114,0.23233348979456495,0.11389601892395189,0.003270588501900532,1.7983023294491431,0.0015976761085152622,0.005194577335752196,0.006639808892185577
37.0,0.16417723616532748,0.16006272650150624,135.45552,135.45552,1.0,2.7312423071761054,0.3499590221170323,0.22373867779620385,0.36062565453426515,0.11411127895266869,0.7207515257494241,0.31466652948218266,0.5252480969031803,0.31114158629595956,0.6452904743788135,0.20852776213646457,1.8308608510337667,0.2638056856551574,0.27298802092120805,0.530596911907196,0.35774012880929584,0.2271850788013952,0.11389601892395189,0.0029815248867783445,1.6861840884448611,0.0015119193320234548,0.004667244219798375,0.00840689097867342
38.0,0.16757684519414223,0.24228874524326732,139.11648,139.11648,1.0,2.743214983330486,0.3503690594302051,0.2274394179508105,0.36667654403787353,0.11411127895266869,0.7200493309295212,0.31445238018797567,0.5309393113555925,0.3106549159362599,0.6465031028017455,0.2100841886728792,1.8445261797355001,0.26546533347983736,0.2759572266298724,0.5343877077102661,0.36410468951733116,0.2309613388824835,0.11389601892395189,0.0032168107361613546,1.8770210634429532,0.0015364764096504277,0.00515308107113351,0.007237626840991539
39.0,0.164055696817852,0.1379069028649009,142.77744,142.77744,1.0,2.802656025106779,0.35534734481384905,0.22489861774542677,0.3632377391464306,0.11411127895266869,0.7202910439795885,0.3193568490738491,0.532411626542938,0.3081280801407636,0.6444923417974701,0.20949067557469922,1.8393151714510378,0.2658117800478157,0.2760416666666667,0.5368062257766724,0.3602541507904184,0.2287565759179423,0.11389601892395189,0.0026910391287614187,1.6158647956544883,0.0013302336249378115,0.004254950872463621,0.009351746714637555
40.0,0.16669144019907065,0.1902449810541619,146.4384,146.4384,1.0,2.7898962655811164,0.35344039910121716,0.22299072593615535,0.35996758386134936,0.11411127895266869,0.7235286982425393,0.3196607409795954,0.5296766357411969,0.31232392509751766,0.6442930565038061,0.20976917291176148,1.8417603608412676,0.2673020195144089,0.27658617069146546,0.5230430364608765,0.3572811491485477,0.22669748622310718,0.11389601892395189,0.0027708112450663793,1.709392350192502,0.0013646905213676608,0.004395474332162434,0.007362981446165283
41.0,0.16912900064342784,0.2504652899260459,150.09936,150.09936,1.0,2.79242765739726,0.35755730810934183,0.22744268561275288,0.3668208645617373,0.11411127895266869,0.724356506903266,0.3207800384275752,0.5394029270628729,0.30942978400817184,0.6450552223564567,0.2103445743338396,1.8468123497300304,0.2643653967585771,0.27605448875759064,0.5356653928756714,0.3637308207509235,0.23144394305308086,0.11389601892395189,0.002628758261844706,1.6670675899713387,0.0012988320657366344,0.004163255751167963,0.008237035879017536
42.0,0.16692248171141888,0.2341411279326225,153.76032,153.76032,1.0,2.8099322772694806,0.3567248751286954,0.22058053183780796,0.3571484139461874,0.11411127895266869,0.7254360311809376,0.3241331898844566,0.5292591050094647,0.31461471892090626,0.6451154471753668,0.2102285033386228,1.8457932535727337,0.26755392381826526,0.2752596011208175,0.5282675623893738,0.35390584088459864,0.22469454094878183,0.11389601892395189,0.002713592720596226,1.7724953641481989,0.001231747425952038,0.0044234222145814895,0.0068664684540665835
43.0,0.16726791865495239,0.22395931301330912,157.42128,157.42128,1.0,2.778795394056911,0.3546111114506543,0.23342467448228502,0.3745662773423454,0.11411127895266869,0.7223271731612838,0.32079900534650163,0.5516312331756557,0.2971116607813382,0.6443551888393811,0.2068129680045832,1.8158050646412123,0.2549601335063972,0.277593085106383,0.5467700362205505,0.3713656116548469,0.2373187990934958,0.11389601892395189,0.0028528435257241485,1.9127561972563853,0.0012719749788014502,0.004673958955534713,0.007979500977739131
44.0,0.1695105128167677,0.27769594133913356,161.08224,161.08224,1.0,2.7915627652460935,0.3579564551052614,0.22921343084990392,0.36846340244503106,0.11411127895266869,0.7234659239463623,0.3212333854244462,0.5362496321189921,0.30953525734541104,0.6427550458961059,0.21046581541234138,1.8478768388987232,0.25857142857142856,0.27437244600116756,0.5277907848358154,0.3660416694104782,0.23317902639777244,0.11389601892395189,0.0024522078802530923,1.686482624241762,0.0012469824156993183,0.0038366902352371967,0.007033749710744264
45.0,0.16775399485566475,0.23464565621302466,164.7432,164.7432,1.0,2.8032190519397133,0.35794868928339485,0.22473855942311796,0.3628452953725624,0.11411127895266869,0.7264589046924541,0.32237018567437137,0.526368716026376,0.31431141220212944,0.641031993622469,0.2068958641990189,1.8165328881000027,0.25791707476330394,0.27135867519759127,0.5425999164581299,0.35991857095558105,0.22900422507422905,0.11389601892395189,0.002415220994231756,1.7048749918412796,0.0011140191750599832,0.003907607494883162,0.007769532802617779
46.0,0.16831792267428367,0.2667624289090924,168.40416,168.40416,1.0,2.860934498965848,0.3599984892142732,0.2261785854022398,0.3645407681196353,0.11411127895266869,0.7281987039296016,0.32945451974857043,0.5305036381599827,0.30770594514379246,0.6401184186345504,0.20576582632361118,1.806611225463469,0.25747697402463005,0.27074080653757326,0.5363708734512329,0.3615931453685961,0.23032034267186674,0.11389601892395189,0.0023680750851978087,1.7170220511998195,0.001087471084721764,0.0038308244189650073,0.00774175777526696
47.0,0.16638007626497037,0.2549241050593952,172.06512,172.06512,1.0,2.8670559792320507,0.36056156275997886,0.22527676112613718,0.36434723073028685,0.11411127895266869,0.7278759310979457,0.3301378101691724,0.5392691199475486,0.3138587543049171,0.6399381081119204,0.20536679933934396,1.8031077932273198,0.2577097261160233,0.27461397974431345,0.5322662591934204,0.360529645318075,0.22949200413281715,0.11389601892395189,0.0021752722576320127,1.616693223524635,0.0010554068953639304,0.00345241841367095,0.005932253955776615
48.0,0.16814666557801664,0.2867473650455372,175.72608,175.72608,1.0,2.89728611636719,0.35893737089202077,0.2279608650576536,0.36758336046838275,0.11411127895266869,0.7261693438339757,0.33306978296900813,0.5423324386826515,0.30501172841445967,0.6399114279775167,0.20443275756567675,1.7949069642388118,0.2575621443545972,0.26937077483099325,0.540457010269165,0.3639464174298903,0.23235607035487388,0.11389601892395189,0.0021233441619473636,1.6172710620903672,0.001017467115118314,0.0033777604289304975,0.008844411528689762
49.0,0.16771652383258953,0.2644703420528542,179.38704,179.38704,1.0,2.922532740321607,0.3610483305543068,0.22326114239251638,0.3613194764225405,0.11411127895266869,0.7302287082527574,0.3362318478725201,0.5305101424755767,0.3126372854416429,0.638949499952036,0.20358881201348245,1.7874971745010528,0.2583752093802345,0.2666002656042497,0.5338544845581055,0.35725178809044256,0.2278120363726532,0.11389601892395189,0.002018710828806203,1.575457454444404,0.000972631777740929,0.003203141220054266,0.007048148450786464
50.0,0.1692831908952182,0.3432215792905521,183.048,183.048,1.0,2.9561290157976736,0.3639118012209395,0.21438064455000283,0.3488818916225678,0.11411127895266869,0.7315984207612863,0.34003159202660527,0.532315838995717,0.32131076088038396,0.6351915666278755,0.20243988119518247,1.7774096329947329,0.25903614457831325,0.26767600302800904,0.5217211246490479,0.3449609144163898,0.21990210228424936,0.11389601892395189,0.0019651901042342236,1.5723132197999803,0.0009439451176086151,0.0031177409410744436,0.00769320854958092
51.0,0.17358876071343066,0.4669353205862879,186.70896,186.70896,1.0,2.9320820955251707,0.3690421675669133,0.21665599764453833,0.35170254736485984,0.11411127895266869,0.7319417397470513,0.337807677352033,0.5272247842949143,0.32603111511364447,0.6360107948375974,0.2017597245766427,1.7714378999616942,0.26195872599308123,0.26717195641875885,0.5225146412849426,0.3487396105258107,0.22195208451640658,0.11389601892395189,0.0020964198579452972,1.7160747001744312,0.0010026621772889705,0.003329054382337132,0.00814700493640624
52.0,0.17314621191534268,0.6286243968767329,190.36992,190.36992,1.0,2.951049811961299,0.37002220323299057,0.2153040593689954,0.3503151924644336,0.11411127895266869,0.7346470706156688,0.3395690040583427,0.5215690412726497,0.3281279660728792,0.6366192675547628,0.20086226837519705,1.7635582900339328,0.26431181485992694,0.26603325415676954,0.505244791507721,0.3467547791356351,0.2207067560466176,0.11389601892395189,0.002019978300183392,1.6917202823151456,0.0009562382803327704,0.003216507680504709,0.007450335904771616
53.0,0.17358762905820058,0.4102044376421081,194.03088,194.03088,1.0,2.963402998247821,0.3664243687834117,0.2207766509036096,0.35800196774192633,0.11411127895266869,0.7339214531782132,0.3409240554814618,0.5297424700580096,0.3200855465129149,0.6365425025584568,0.20038266891656614,1.759347436457469,0.2621172748841939,0.26382606157887056,0.5174728035926819,0.35427309862301265,0.22579435310720883,0.11389601892395189,0.0019549902297693227,1.675390220276313,0.000922989059704482,0.0031148000579877527,0.006520155139195802
54.0,0.17021904750689693,0.4558134083595955,197.69184,197.69184,1.0,2.9401175746029162,0.36547114228408367,0.22521804254170164,0.36458812667550006,0.11411127895266869,0.7311604852230953,0.3389124394855101,0.5326203654734989,0.31521574440596534,0.6348559440904857,0.19952637075485458,1.75182919157234,0.261558784676354,0.2676218498145069,0.5109459161758423,0.36097576054816133,0.2304284425493528,0.11389601892395189,0.001889771014231694,1.655104241981462,0.0008666435718687033,0.003034047263434472,0.008836167477121798
55.0,0.17066900747575775,0.4856092455113418,201.3528,201.3528,1.0,2.9719691075958186,0.37358109874931844,0.2249425753396924,0.36424240393325713,0.11411127895266869,0.7332052225737933,0.34188077471372025,0.5437689546086758,0.3160485074972421,0.6365873668484345,0.20169985762144815,1.770912271798742,0.2627690330870543,0.26954397394136803,0.5199853777885437,0.36072602359278566,0.23044510965540008,0.11389601892395189,0.001866658761660094,1.6729074465529266,0.0008460799349190191,0.003007018473626358,0.007152242132134186
56.0,0.17434116355933432,0.48994797706998794,205.01376,205.01376,1.0,2.9521129402985107,0.3711062036996993,0.22036890977809814,0.3578309863752138,0.11411127895266869,0.7341653874364585,0.3403494981578088,0.5372491671787227,0.3167452684526255,0.6372879776402904,0.20188452674370283,1.7725336552676232,0.2641509433962264,0.2691207561248601,0.5098172426223755,0.354374961671758,0.22622689827190504,0.11389601892395189,0.0018036291760342251,1.6531316052823968,0.0008487566132820267,0.0028690738060691686,0.006376807799228617
