round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_prevalence,fed_auprc_lift,fed_auprc,fed_brier,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
37.0,0.6144514313966766,1.1056670852834372,78.74048,78.74048,0.5412350858791136,0.56150363872064,0.34648133978268764,0.3277323070326676,0.11048158640226628,2.623223508183727,0.27654419354503224,0.20236789227894642,0.7188625707515247,0.3074748891599627,0.47867454096238937,0.12268290855042907,1.077148347321465,0.20405362126549847,0.20467064232712703,0.4975118339061737,0.4120301368195264,0.2708675762317136,0.11389601892395189,0.003555468159281906,0.7848995121894404,,0.003555468159281906
38.0,0.5942821861095309,0.9996643553182339,80.72192,80.72192,0.5412350858791136,0.5639588916267958,0.35665715364111045,0.322017963935507,0.11048158640226628,2.8154923577987603,0.2959438980848404,0.1978365484698746,0.7306541077267311,0.31753658812405333,0.48207697341760075,0.122706369936228,1.077354336837346,0.2045662100456621,0.20475886589479445,0.49906960129737854,0.41492305122508244,0.27327220669714236,0.11389601892395189,0.004797671990369345,1.0911497769411653,,0.004797671990369345
39.0,0.575793669600672,1.2639602004695603,82.70336,82.70336,0.5412350858791136,0.6100353532780032,0.3690416193916858,0.3391683591904,0.11048158640226628,3.015696542524192,0.31647555128645727,0.2091909417236589,0.7421235574335391,0.3171194433940645,0.49274310383782816,0.12853573717919922,1.128535820598104,0.2045692918053719,0.20468636032093362,0.49963414669036865,0.4175815599479711,0.2753600283403267,0.11389601892395189,0.005174691031689777,1.2195007202681154,,0.005174691031689777
40.0,0.6491357630221086,1.6434279937396987,86.35392,86.35392,0.9971592150692714,0.5520211295526958,0.3172802872668575,0.3417097172414052,0.11048158640226628,2.3125685747474805,0.24492778231693393,0.21371867869012193,0.6916723755350114,0.28732665096479704,0.4718249372565061,0.1183875588798658,1.0394354429447872,0.2040404965871089,0.20463180749050114,0.48716509342193604,0.4151391387825746,0.2736404953907686,0.11389601892395189,0.003953160322612627,1.2633175895316526,0.0063079348101160795,0.0032089234516698402
41.0,0.6466465879224674,1.3247149965963598,88.33536,88.33536,0.5412350858791136,0.5709786668377625,0.33586130356662025,0.3347187635356013,0.11048158640226628,2.480935163083742,0.2630522034724472,0.20812238667372257,0.7089135773481504,0.29793158964846617,0.46865366570238354,0.11346713200247538,0.9962343993624319,0.2041731490802599,0.20477318272909453,0.49660494923591614,0.4165567304471987,0.27498857079500505,0.11389601892395189,0.0032246040562422342,0.7936726076295599,,0.0032246040562422342
42.0,0.6184211453715392,1.028040268720917,90.3168,90.3168,0.5412350858791136,0.5542026081511461,0.3415970140103098,0.3328299830682038,0.11048158640226628,2.693543399462306,0.28393670369206564,0.20403681925136014,0.7224046248900717,0.31091905869112424,0.47114796963173233,0.11653380673815812,1.0231596138225645,0.20449150995070295,0.20463549018714997,0.498217910528183,0.4168170614204515,0.2750649553132473,0.11389601892395189,0.0036641714026050543,0.9232348828809336,,0.0036641714026050543
43.0,0.5958999988124148,1.1658130676167826,92.29824,92.29824,0.5412350858791136,0.5724915704788709,0.35420022762304043,0.32646851509901537,0.11048158640226628,2.8213874003944244,0.29666777096227775,0.20010468861366848,0.7340887739421029,0.3184057903781455,0.4601407451131556,0.10917713116425087,0.9585684574027842,0.20441484994983125,0.20470438652256834,0.496173620223999,0.41584069221481373,0.2744550564523135,0.11389601892395189,0.003999565845657959,1.0384985443670303,,0.003999565845657959
44.0,0.5781935068160321,1.4103916380219217,94.27968,94.27968,0.5412350858791136,0.5860264276234953,0.3668557064860422,0.3325227421979124,0.11048158640226628,2.983288181106979,0.3126556772210121,0.204071826627271,0.7427291290467268,0.32278270518852836,0.46311547970354583,0.11228661047195632,0.9858694933571808,0.20410971470507294,0.20468948035487958,0.49218636751174927,0.4142507759429433,0.27309815695912754,0.11389601892395189,0.004232256144335605,1.1309979690704495,,0.004232256144335605
45.0,0.6459380247957075,1.7223205322429334,95.9488,95.9488,0.4559241291901578,0.5605264531128956,0.3183106505224938,0.34741852656839334,0.11048158640226628,2.3746768794252815,0.25194515024154523,0.21648889577253916,0.6951103526568745,0.2904641825164922,0.4791903736267951,0.1164393503442818,1.0223302925278546,0.20410223466250632,0.20452284034373586,0.49091559648513794,0.4134465049539972,0.2721860601970873,0.11389601892395189,0.006128211108556377,0.5022659576497972,0.006128211108556377,
46.0,0.6377823299636998,1.393449014661292,97.93024,97.93024,0.5412350858791136,0.5204419379681583,0.3294223719200373,0.3080755210648384,0.11048158640226628,2.5137976458946167,0.26545469476309064,0.19094579588530483,0.7089903201005896,0.30703839872284494,0.4707178246238214,0.1093560464123183,0.9601393222122635,0.20372266170311773,0.2046144780381669,0.49126768112182617,0.41124743790467894,0.27062910953069624,0.11389601892395189,0.003387660929117982,0.9284306911285967,,0.003387660929117982
47.0,0.6165548545277508,1.2451099559339096,99.91168,99.91168,0.5412350858791136,0.5844349658035204,0.34808389439689735,0.32651196048886105,0.11048158640226628,2.761643989066948,0.29097289839296686,0.2013719852446925,0.7249580908542219,0.3172544233426534,0.5015793108533833,0.13138887808232966,1.1535862212186514,0.20409486751899203,0.20487356321839084,0.497806191444397,0.40910029966893957,0.26817313497679307,0.11389601892395189,0.0036217308810112384,1.0138100765179843,,0.0036217308810112384
48.0,0.5943768654265545,1.2944875707108927,101.89312,101.89312,0.5412350858791136,0.5900764425445513,0.3640094847317547,0.3206806272945387,0.11048158640226628,2.914402240537861,0.30639486550355066,0.19728131910961938,0.7402808950258613,0.322763398281464,0.505076705009927,0.13199880636187825,1.1589413537800084,0.2045929018789144,0.20503236393472515,0.4945155084133148,0.40856127714743595,0.26767560864039275,0.11389601892395189,0.0034814908054062454,0.9994620580691844,,0.0034814908054062454
49.0,0.576698722446767,1.9804998477978972,103.87456,103.87456,0.5412350858791136,0.6092842179872647,0.37219533735770216,0.3297987912958376,0.11048158640226628,3.0387739840335097,0.3194119154197647,0.2025161749459336,0.7467671161756773,0.32717158282914804,0.5112737999724816,0.13405867059473298,1.1770268343114225,0.20411726863339766,0.20464058234758872,0.49550697207450867,0.4108362567866357,0.2695181126919253,0.11389601892395189,0.0040019772247842636,1.1825712940189987,,0.0040019772247842636
50.0,0.6445869096843543,1.8038205340136588,107.52512,107.52512,0.9971592150692714,0.5528285020077646,0.3180821432197118,0.3229141938720258,0.11048158640226628,2.336408046184328,0.24946504917994344,0.2028581310280002,0.6942486530592742,0.29334602602460763,0.49543138464275394,0.12513450436636708,1.0986732069179617,0.20443542809719212,0.20464566571207782,0.4938174784183502,0.41085139585942865,0.26975086190300573,0.11389601892395189,0.00357161898103137,1.3932468260172755,0.005572750762144513,0.0029921865280377485
51.0,0.6406402815929808,1.6169094730904245,109.50656,109.50656,0.5412350858791136,0.5842676110769691,0.33650312209902533,0.3418094349426455,0.11048158640226628,2.5721551557425193,0.27264959133764527,0.21236481151984227,0.7142592941820368,0.29706830957748576,0.5078117701709471,0.13007994972788972,1.142093911243235,0.20444444444444446,0.2051141301861763,0.49914705753326416,0.41023517488035344,0.26904972739321015,0.11389601892395189,0.002861243051152666,0.8774329371517524,,0.002861243051152666
