round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_prevalence,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
35.0,0.6594878339990469,2.236226808308052,128.1336,128.1336,1.0,0.06264327944411284,0.7112982363309853,0.15903773231555443,0.23984211431841423,0.09531106847571774,2.7157072022115494,0.11429290704260812,0.3099316131858858,0.3471666181696971,0.6498279670957391,0.2128914407493183,1.8691736792965996,0.09752321981424149,0.27641551493535443,0.20838555693626404,0.05455366695876924,0.10165978344948018,0.11389601892395189,0.0031611805189528355,1.7035188382433262,0.0015613658050439867,0.005063384236162435,0.002615771239103424
36.0,0.6649357404361991,2.6553975145023676,131.79456,131.79456,1.0,0.05810342272832092,0.7115223482579315,0.15387327894792305,0.22390162372108569,0.09465306857620556,2.7313505018873645,0.11429290704260812,0.3119463298618623,0.3525626115003502,0.6506331524689615,0.2126843751546137,1.867355656185161,0.10161662817551963,0.27573158425832495,0.17824047803878784,0.05112923643328538,0.10116770380146178,0.11389601892395189,0.002926272320967569,1.6246179855952505,0.0014595120091557045,0.004666852655010277,0.0026376156183857084
37.0,0.6807855535563938,3.0037398896252814,135.45552,135.45552,1.0,0.061085489695041004,0.7127261140527819,0.14351645835095064,0.23629964219330166,0.09472837155018986,2.7458400315277913,0.11429290704260812,0.31351741908118513,0.3525723482565437,0.649311858343395,0.212632075440099,1.8668964679272322,0.10011641443538999,0.27442371020856204,0.19158513844013214,0.052497981785352456,0.1012477640690705,0.11389601892395189,0.0029352598088798723,1.6741381878673565,0.001474310098435615,0.004670438999991277,0.0026892282326149287
38.0,0.6791584842144894,2.8672116765832363,139.11648,139.11648,1.0,0.05882753954305759,0.7145276924682886,0.13268461879040772,0.22850665761361497,0.09417400260301075,2.762758848694672,0.11429290704260812,0.3157926714090634,0.3601029195052036,0.6511752636853152,0.21332010215639496,1.8729372999316887,0.07695390781563126,0.2757363253856942,0.1916215568780899,0.048858629086488796,0.1005571703065082,0.11389601892395189,0.0026314459204653663,1.5416584374033846,0.0013291323220974698,0.00418246971822705,0.002277688046042966
39.0,0.6771569467812526,2.785308747127636,142.77744,142.77744,1.0,0.05981947689538796,0.7148261577593378,0.1506480754180904,0.23276185155087414,0.09436636922410517,2.801685338231446,0.11429290704260812,0.3197555161134254,0.3580138867243755,0.6486460095328648,0.20967926238876283,1.8409709520116344,0.09575289575289575,0.272190900747345,0.18624122440814972,0.052396586983682436,0.10159296061181722,0.11389601892395189,0.002656451932166887,1.5995103846944403,0.0013582469530100886,0.0041988185114333,0.002499338518111967
40.0,0.6739028098404746,2.944226331608837,146.4384,146.4384,1.0,0.07024833230881275,0.7160568951216506,0.16681389530707713,0.2491681545942814,0.09556053800198674,2.8058933800299912,0.11429290704260812,0.32015042359459944,0.3618015157589888,0.6475190311180723,0.21146360773677036,1.856637393779006,0.10710216483099126,0.2696078431372549,0.19946308434009552,0.06338878381227583,0.10291294603151033,0.11389601892395189,0.002530032658158099,1.5668241944076726,0.0012763112728195977,0.004018885037366949,0.0021680838359532453
41.0,0.6670020530287728,3.4048370144803406,150.09936,150.09936,1.0,0.06313810958607148,0.7163759831630941,0.1539028283029784,0.235556787725467,0.09442029583726223,2.819233889808632,0.11429290704260812,0.3220197689576242,0.3651732617844929,0.6524188892540501,0.21396840352558186,1.8786293458461272,0.09834805993084902,0.2730748225013654,0.19481241703033447,0.05474002360962816,0.10149379597601225,0.11389601892395189,0.002525064687257163,1.6008898100844817,0.0012297303598601899,0.004071517889096737,0.0022578612194235604
42.0,0.672111026616087,2.631875557570157,153.76032,153.76032,1.0,0.05878716022761704,0.717479283169244,0.1787879063135437,0.23159189737591873,0.09375449744344282,2.854822221934489,0.11429290704260812,0.326591117409935,0.3644820241550366,0.6513189047099549,0.212266405171737,1.8636859055931252,0.11203007518796992,0.27420227149810705,0.18974193930625916,0.050625842866546936,0.10167723087422284,0.11389601892395189,0.0025261924233231418,1.6422736541426275,0.0011876791752438052,0.004119591690138409,0.002709788764551754
43.0,0.6703643381369612,2.706604036913097,157.42128,157.42128,1.0,0.058025647575122935,0.718468973114104,0.15480352604255895,0.2262122130375601,0.09341522189860191,2.856649923101365,0.11429290704260812,0.32637993450445296,0.3641733788261294,0.6486676071393127,0.21113026575120108,1.8537106717678367,0.09608678806664084,0.27340308370044053,0.1870613545179367,0.047999199622699516,0.10094310525822506,0.11389601892395189,0.0026182482043038617,1.7475590540125268,0.001186864962379221,0.004320734295547822,0.0022773996670157823
44.0,0.6745044421349203,2.7898969003402465,161.08224,161.08224,1.0,0.06171241344499338,0.7193381376007475,0.1717970996963616,0.24485224798632146,0.09392614081627036,2.8668631057828513,0.11429290704260812,0.3273042021474191,0.3625057791050648,0.6469300602489139,0.210902116870736,1.8517075387117339,0.11106913486966377,0.2755916538299958,0.1945229023694992,0.05398959786453689,0.10196411063206902,0.11389601892395189,0.002548199751398813,1.7412074105377542,0.0011073935864628953,0.004262059302663494,0.0021978212031035687
45.0,0.659810603101848,2.705473026405456,164.7432,164.7432,1.0,0.06309560704448317,0.7219184446466866,0.17518193075377247,0.25592431925723447,0.09406829989044796,2.8519306262065163,0.11429290704260812,0.3259755132767524,0.37194745789299183,0.6456319700596185,0.20946568195953238,1.8390957290560976,0.10355253212396069,0.27091532309254795,0.1859833002090454,0.05616303554695835,0.10223202014950758,0.11389601892395189,0.0025637422148600984,1.7936431178095518,0.0011119433492837,0.004281553256614786,0.0028572379728982757
46.0,0.6721050270296512,2.911471543545878,168.40416,168.40416,1.0,0.06361573911511945,0.7228854515941733,0.18661043907977534,0.2565219445847244,0.09418504377797703,2.8877672010001523,0.11429290704260812,0.32929922323064026,0.37074395806776145,0.6466053306356363,0.2105257406703629,1.8484029789568892,0.12343864805290228,0.2708305996588374,0.1925317943096161,0.05770075972851944,0.10279977562282831,0.11389601892395189,0.0023031721937338337,1.6492050009255763,0.0010143455131161885,0.0038321226587726053,0.0021586358050526334
47.0,0.6753733903346266,3.631180589400136,172.06512,172.06512,1.0,0.056601859181833705,0.7236607256879813,0.1755574960625394,0.25256810458425655,0.09292766902099159,2.914807652004068,0.11429290704260812,0.3324249773390078,0.3761488074017579,0.6469189163357669,0.2087754504634413,1.8330355392214384,0.10652663165791448,0.27433508842986365,0.18315373361110687,0.048490720234416716,0.10171616968102476,0.11389601892395189,0.002306195833595386,1.6881888732605148,0.0010636840740323682,0.0037821808841780533,0.002075678378850763
48.0,0.6805808059848382,5.853699132665814,175.72608,175.72608,1.0,0.05876163696806652,0.7240319033044278,0.16942020618210543,0.24100358369490882,0.09321260859341758,2.9143138622997635,0.11429290704260812,0.33247843698638313,0.3696234402395876,0.6445280575371279,0.20742632385401463,1.821190291054095,0.09912977676882331,0.2748229621817086,0.19848765432834625,0.05082697485477792,0.10179909344252293,0.11389601892395189,0.0022077300518435618,1.6511823668552097,0.0010309277601414535,0.003604253105632191,0.0021615695987352345
49.0,0.6832935029520939,2.9764486246307618,179.38704,179.38704,1.0,0.06633950721614817,0.7223589757668005,0.18838133411200364,0.23643425591484601,0.09400903468884407,2.9462527367933258,0.11429290704260812,0.33647531836112754,0.3711583752541467,0.642624456301278,0.20630187243840967,1.811317677189024,0.10855018587360594,0.26801872074883,0.21580950915813446,0.0589122873923082,0.1030215518055542,0.11389601892395189,0.002128357623108893,1.6309480748459464,0.0009660420228646408,0.0035012974817769027,0.002580803387935382
50.0,0.665178222017022,3.5289668043817044,183.048,183.048,1.0,0.05909586613886739,0.724920199424211,0.19848563631530458,0.2565932147600171,0.09310535278694795,2.9723324259343693,0.11429290704260812,0.3393265230533698,0.37694899957833455,0.644964376875296,0.20719550310551552,1.8191636991619478,0.11575091575091576,0.26989783796626277,0.17203225195407867,0.051909140467354536,0.10277178161944767,0.11389601892395189,0.0020644709292021745,1.614782273041783,0.0009281537670284483,0.0034014432791465397,0.0030298053681191844
51.0,0.6996727647399664,4.385722884725391,186.70896,186.70896,1.0,0.05740418778659904,0.7271926469061955,0.1734963261016718,0.24524797053758074,0.09235092555628482,2.9923859597398756,0.11429290704260812,0.3420454329407394,0.3795712489453251,0.6457139932762046,0.2084764931629013,1.830410712617625,0.09904030710172745,0.27103855896425555,0.18907293677330017,0.048014700492985174,0.10126348031069042,0.11389601892395189,0.0021141327034174292,1.6869335305236746,0.0009412135147619572,0.003498786077344516,0.0020898697231672607
