round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_brier,fed_f1_best,fed_auroc,fed_auprc,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.6461189457549844,1.6594878502163586,74.7776,74.7776,0.4559241291901578,0.2847346932027683,0.21764517606797165,0.3090195639843718,0.6806702095315167,0.24572232249227682,0.5568645497213149,2.2244087463661466,0.11195720578980486,0.3446927984954895,0.4208253583659088,0.09123129686686748,0.8010051424868714,0.1343526039178213,0.2045947901591896,0.4804893732070923,0.3941772331561612,0.25826748454053766,0.11389601892395189,0.00710732846194579,0.5382043430581689,0.00710732846194579,
36.0,0.6324734728414119,1.1611665877239974,76.75904,76.75904,0.5412350858791136,0.29414737753081904,0.21276407117146848,0.31844905885222824,0.6956499594560867,0.2599193913305875,0.5538967130111402,2.3851050224196078,0.11195720578980486,0.33958745020259423,0.4456929127071682,0.09519278963703542,0.8357868039320622,0.14226415094339623,0.2049370368686639,0.4856811463832855,0.3936084345717322,0.25743412683386285,0.11389601892395189,0.003995140693593601,0.8248239745153114,,0.003995140693593601
37.0,0.6085713770353791,1.2029393620964672,78.74048,78.74048,0.5412350858791136,0.3017673083963898,0.20826683932466739,0.334288739174363,0.7076796795389374,0.27554949157312114,0.575575511571069,2.561705305805223,0.11195720578980486,0.33471822472426344,0.43371030715084324,0.09317946431785162,0.8181099321835589,0.12901296111665006,0.2045649717514124,0.4685274660587311,0.3917760593424123,0.25608482817402883,0.11389601892395189,0.004119541514690535,0.8684582749847323,,0.004119541514690535
38.0,0.5923349531402209,1.2828178166149198,80.72192,80.72192,0.5412350858791136,0.3106177662453425,0.19646109758314792,0.34458186944332797,0.7186808119213216,0.2894910215440177,0.560668530912051,2.716472894297486,0.11195720578980486,0.3150383787156393,0.44832275071533134,0.09624084732332153,0.8449886855797947,0.14695104763694447,0.20481105906961938,0.48515066504478455,0.3928174712039473,0.25661101944208664,0.11389601892395189,0.004638992728364879,1.0037146275863051,,0.004638992728364879
39.0,0.5695146374444058,1.3676702264581055,82.70336,82.70336,0.5412350858791136,0.3153029739272512,0.20429998742211364,0.35372203529703694,0.730247510225798,0.3061404763654878,0.6097539961394308,2.88883446673925,0.11195720578980486,0.32701571459660417,0.45526779300171294,0.09763881846696779,0.8572627857358298,0.16589712434183881,0.20457028404952657,0.48753243684768677,0.3945413720890346,0.25780980930535646,0.11389601892395189,0.0057579435544429,1.2838807983789593,,0.0057579435544429
40.0,0.6404442084304119,1.5772911375024998,86.35392,86.35392,0.9971592150692714,0.28686960444117715,0.21784380668168696,0.3056772766679065,0.6801136691641421,0.2438971548041431,0.5257637263038308,2.203870533860354,0.11195720578980486,0.34514586059194896,0.46790291985081817,0.10073815181634854,0.8844747408038132,0.15887587822014052,0.20535170345377013,0.4885677695274353,0.39145260946374694,0.2550804616368275,0.11389601892395189,0.00444675589744537,1.3843302130699158,0.006128894173055896,0.003844878693681652
41.0,0.6364358811127537,1.3649358289459173,88.33536,88.33536,0.5412350858791136,0.293939042158127,0.2129461525874601,0.31920064741198845,0.6979943670443632,0.2618770836127766,0.5692766224178897,2.3907902175731905,0.11195720578980486,0.33932325445605555,0.4539825158026461,0.09706480167849446,0.8522229538444571,0.155076691446316,0.20513292245423606,0.48724329471588135,0.39140777283792644,0.25523647643489367,0.11389601892395189,0.003724849442609185,0.8662745138863102,,0.003724849442609185
42.0,0.6078824549180344,1.0551787113389053,90.3168,90.3168,0.5412350858791136,0.2983685446879419,0.2182372929546113,0.3355149279083822,0.7128942180003147,0.2832421455745519,0.588085379455733,2.617464908104926,0.11195720578980486,0.3497101944971471,0.4528887934349701,0.09664133158081595,0.8485049125847247,0.15288611544461778,0.20475129214282325,0.48925530910491943,0.39333445906963094,0.25701599779815376,0.11389601892395189,0.004008210311620349,0.9572793953120708,,0.004008210311620349
43.0,0.593558696655909,1.7674226458506053,92.29824,92.29824,0.5412350858791136,0.3067010686339396,0.20952357130984892,0.34859372478423,0.7225330953064646,0.29620877207146384,0.5840156585128146,2.764014920785966,0.11195720578980486,0.33650961651427513,0.4464785083862214,0.09516409676760446,0.8355348823135363,0.14006321612011063,0.20450827122341392,0.48454204201698303,0.392334133613103,0.25641217464605165,0.11389601892395189,0.0041512535786830795,1.019974346854724,,0.0041512535786830795
44.0,0.5724795764106813,1.4556906308314077,94.27968,94.27968,0.5412350858791136,0.3174224842480109,0.2023541777640309,0.35648804170852155,0.7349391483902641,0.31608564445432463,0.6096016697909111,2.986634991351151,0.11195720578980486,0.3252211824239274,0.46745467853349515,0.09913506624774288,0.8703997486859935,0.15341349883630723,0.20719663635474728,0.4890521764755249,0.3915498813116362,0.25540301869181914,0.11389601892395189,0.0050451683314384314,1.278520338353701,,0.0050451683314384314
45.0,0.6401361153713221,1.8383572468724378,95.9488,95.9488,0.4559241291901578,0.28984877054648495,0.21815520137016828,0.31244727952703627,0.6849383536822851,0.24973093503148475,0.5607928801813238,2.258395392866328,0.11195720578980486,0.34664565262679514,0.48707287250776043,0.10402570134809014,0.9133392223089717,0.15574121679520136,0.2085364640334295,0.4888908565044403,0.38876668418969906,0.2528244959024385,0.11389601892395189,0.005699765674190238,0.5049910922534764,0.005699765674190238,
46.0,0.6327276803898647,1.385906420023153,97.93024,97.93024,0.5412350858791136,0.29576053252306794,0.20687549331611144,0.32857437347496904,0.7030419345346394,0.2683020559171734,0.55730335862476,2.452688738814354,0.11195720578980486,0.33268577733538374,0.48468409691811065,0.10359062461728737,0.9095192755284501,0.14862282181000563,0.20862698055680512,0.4882882237434387,0.3876470533214186,0.2518972684122934,0.11389601892395189,0.0033322387858778224,0.8656260494608432,,0.0033322387858778224
47.0,0.608214397832933,2.0034920297526075,99.91168,99.91168,0.5412350858791136,0.3043433328292702,0.20606359118233725,0.33918385887652625,0.7149104104954643,0.2841526495194052,0.5735249991646496,2.6247926966644526,0.11195720578980486,0.3283867581099824,0.4732781261198817,0.1018356217185449,0.8941104586503618,0.14781734955900414,0.20623836126629422,0.48678845167160034,0.38791291548061146,0.25215607991535754,0.11389601892395189,0.0035106931352774768,0.9317651113960892,,0.0035106931352774768
48.0,0.5865306415296831,1.6253073234945916,101.89312,101.89312,0.5412350858791136,0.315688915151012,0.1932637954174445,0.35470112082803096,0.7276921578536166,0.302171705072579,0.5804740222915301,2.8194853732623923,0.11195720578980486,0.31031920802395585,0.45527303867254104,0.09760692308186042,0.8569827462277881,0.13691393352410303,0.20510894064613075,0.48695361614227295,0.3886333129682444,0.25307203724473176,0.11389601892395189,0.004243128590458329,1.1584588108817115,,0.004243128590458329
49.0,0.563613850294716,1.8647555839593786,103.87456,103.87456,0.5412350858791136,0.3180690360845959,0.203014401006434,0.3592829126113143,0.7388457252538031,0.3143972968861629,0.5762435460537014,2.954960626506861,0.11195720578980486,0.32631582991984037,0.46986567920218014,0.1011617004064215,0.8881934712219128,0.15948192538179007,0.205650365696257,0.489627867937088,0.39092807851462164,0.25471872607321316,0.11389601892395189,0.004591826082649272,1.2905450989492238,,0.004591826082649272
50.0,0.6415055076865719,2.123974032240125,107.52512,107.52512,0.9971592150692714,0.27851018411425205,0.22054604965455,0.3109646739879255,0.6842884957129264,0.25082910763629374,0.5645973971236643,2.2609881530823883,0.11195720578980486,0.3480521968839592,0.45779911781370075,0.09851705585256554,0.8649736556494143,0.13548773189706761,0.20457421804375336,0.4625892639160156,0.3867434386404503,0.2513520656960957,0.11389601892395189,0.003942450455988053,1.5126616564812139,0.005300620958854487,0.00349207207847991
51.0,0.6434116640315917,2.0339721618543356,109.50656,109.50656,0.5412350858791136,0.29130874008575786,0.22233952922663475,0.32267111067088666,0.7036645636718853,0.26667797945691574,0.5849416256588609,2.4314097626183733,0.11195720578980486,0.35325061186533846,0.45729451690860423,0.09822666509618977,0.8624240427733957,0.11864171864171864,0.2045649717514124,0.46208086609840393,0.3837767461821684,0.24894718637785068,0.11389601892395189,0.0032134828107510238,0.9404439101926982,,0.0032134828107510238
