round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1_best,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.15745700380806052,0.08721661643309878,43.80672,43.80672,0.0,0.22873711111147882,0.7182703542995655,0.3506856857737383,0.2929812974941754,0.3669760159009548,0.5313629399317299,2.6066066393666816,0.31023057829077005,0.11392245720040282,0.37341982950917235,0.09013034341615406,0.7913388392998519,0.13327652322113337,0.2045002711006687,0.4344449043273926,0.3843191813568241,0.24924878880677762,0.11389601892395189,0.0,0.0,,
36.0,0.15116641924060809,0.05162011911530938,43.80672,43.80672,0.0,0.22609236363592153,0.7301094609322653,0.35745790982285086,0.31047715748960664,0.3642794166701918,0.5371215181295785,2.7819038113362993,0.31894987329774654,0.11392245720040282,0.37341982950917235,0.09013034341615406,0.7913388392998519,0.13327652322113337,0.2045002711006687,0.4344449043273926,0.3843191813568241,0.24924878880677762,0.11389601892395189,0.0,0.0,,
37.0,0.16262892064639814,0.07907338091881227,47.45728,47.45728,0.9971592150692714,0.23604063561997557,0.688758818284068,0.3233746959400452,0.2578033402978077,0.3743727476282602,0.5313552172417486,2.267168469468957,0.2847802297163361,0.11392245720040282,0.374222718332726,0.09007888432865872,0.7908870316951481,0.11121295447601588,0.2045002711006687,0.42930227518081665,0.3830780379500037,0.24811324156869902,0.11389601892395189,0.006214669465656223,1.254194668843411,0.004672678942257427,0.00758174798159916
38.0,0.16009489248080483,0.06040629066520283,47.45728,47.45728,0.0,0.2350274885007622,0.7039291236102926,0.3357931260445053,0.2778317806764959,0.3747127274312042,0.5411318535170887,2.463217469144305,0.2950025840544691,0.11392245720040282,0.374222718332726,0.09007888432865872,0.7908870316951481,0.11121295447601588,0.2045002711006687,0.42930227518081665,0.3830780379500037,0.24811324156869902,0.11389601892395189,0.0,0.0,,
39.0,0.15662958640542038,0.09833763847296621,47.45728,47.45728,0.0,0.23237083733144595,0.7210349829704478,0.3531598106233673,0.29582836371897653,0.37192494796789727,0.5305701724637192,2.6366029407690443,0.30810086649277263,0.11392245720040282,0.374222718332726,0.09007888432865872,0.7908870316951481,0.11121295447601588,0.2045002711006687,0.42930227518081665,0.3830780379500037,0.24811324156869902,0.11389601892395189,0.0,0.0,,
40.0,0.15055961949141955,0.052483780596167554,47.45728,47.45728,0.0,0.22633753161486525,0.7313382401512285,0.3667003449549109,0.309016974631668,0.3653939737190848,0.5380629307261227,2.765749130417163,0.31545346033375393,0.11392245720040282,0.374222718332726,0.09007888432865872,0.7908870316951481,0.11121295447601588,0.2045002711006687,0.42930227518081665,0.3830780379500037,0.24811324156869902,0.11389601892395189,0.0,0.0,,
41.0,0.16322081766604862,0.06544014275760805,51.10784,51.10784,0.9971592150692714,0.2344093804593099,0.6906242035287338,0.3228848028534138,0.26028617268917464,0.3718597264688421,0.525100783370848,2.28871714500046,0.29051486601342635,0.11392245720040282,0.38230309696876025,0.090399313359877,0.7937003787659727,0.10585286746277459,0.20450951154489178,0.4478095471858978,0.38331759524810977,0.24833244462214066,0.11389601892395189,0.006065463562904722,1.28796844126191,0.004175903151271011,0.007782487398474324
42.0,0.16204099084057508,0.06841266520478631,51.10784,51.10784,0.0,0.23936552390945612,0.7079357076581066,0.34145492262865773,0.27748608463435936,0.3803254748860604,0.5369448718902808,2.4632788103290513,0.2932407389807379,0.11392245720040282,0.38230309696876025,0.090399313359877,0.7937003787659727,0.10585286746277459,0.20450951154489178,0.4478095471858978,0.38331759524810977,0.24833244462214066,0.11389601892395189,0.0,0.0,,
43.0,0.15606806779769286,0.07120772832880184,51.10784,51.10784,0.0,0.23377962962395366,0.7222149677188255,0.3516216009248962,0.2984949910370271,0.37411544645769745,0.5335996077421299,2.6639478552685945,0.301231371578803,0.11392245720040282,0.38230309696876025,0.090399313359877,0.7937003787659727,0.10585286746277459,0.20450951154489178,0.4478095471858978,0.38331759524810977,0.24833244462214066,0.11389601892395189,0.0,0.0,,
44.0,0.15070070507834937,0.05812943626343321,51.10784,51.10784,0.0,0.22798024808033193,0.731191876232953,0.36332148379557205,0.30804744064220335,0.36750993016386946,0.5391205785906716,2.761583421918711,0.32112688074893075,0.11392245720040282,0.38230309696876025,0.090399313359877,0.7937003787659727,0.10585286746277459,0.20450951154489178,0.4478095471858978,0.38331759524810977,0.24833244462214066,0.11389601892395189,0.0,0.0,,
