round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_brier,fed_auprc_lift,fed_ece,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,9.433387059586568,1740.6875999204465,186.70896,186.70896,1.0,0.3473513271698245,0.7097353327100073,0.23271317461037155,2.4376856527843165,0.37128221806965145,0.1138595166163142,0.5721517938554047,0.31126996875508695,0.276287258481058,0.6480912610186068,0.21174266258214575,1.8590874780577347,0.27036857419980603,0.27550669872895917,0.4543488919734955,0.37075750923613016,0.23643002125531348,0.11389601892395189,0.002297857794009909,1.395962675892406,0.0012602295421176215,0.0033105457862950016,0.0037840277879934497
52.0,9.452811373459305,1770.3130898848071,190.36992,190.36992,1.0,0.3518817017210803,0.7096199433922733,0.22872680773143106,2.4916445387204242,0.3661833378370096,0.1138595166163142,0.5787461660483482,0.31463008317165175,0.28329175418272445,0.6519596420675493,0.20714348672084076,1.8187069985224857,0.27188036283402794,0.27683997299122215,0.5675262808799744,0.36597510403781236,0.23307950187892063,0.11389601892395189,0.0022844669482707286,1.418515100116565,0.001193649230133301,0.0033500161082258965,0.003934130908971422
53.0,9.611618942527546,1566.0502588485297,194.03088,194.03088,1.0,0.35413081078201253,0.7144584367076597,0.2328370526090473,2.5373232029962254,0.37201428963624583,0.1138595166163142,0.5649387553364248,0.315876299746271,0.2882684577854382,0.647440233110584,0.20620764798091026,1.8104903922813549,0.270811003929975,0.27613665553557665,0.5548229217529297,0.3721341025755012,0.23742244078319466,0.11389601892395189,0.0020826156428027064,1.3241634062178491,0.0011456707478710807,0.00299216170650988,0.003593968251794006
54.0,9.326469476263657,1697.8858730171796,197.69184,197.69184,1.0,0.35013475429162483,0.7102468243815011,0.23453259243840469,2.5292112301081864,0.373674243450057,0.1138595166163142,0.5749210369644718,0.3088199768747303,0.2863648171998734,0.6469820902758365,0.20667534773672178,1.8145967672032368,0.26897652154091634,0.2744144374760015,0.5728896856307983,0.37378159829149515,0.238923988057765,0.11389601892395189,0.002307067109394324,1.5006261891503527,0.001154351255999243,0.0034232440491433255,0.0036279412526967945
55.0,9.418207492836691,1623.4188712644614,201.3528,201.3528,1.0,0.354179832214837,0.7116272291753848,0.23397213218753593,2.4739159871955545,0.37365106853293795,0.1138595166163142,0.5893124618435286,0.3126652657335607,0.2815445757763496,0.6498926469700177,0.2130536189649705,1.8705975939969062,0.2706820616593263,0.27573883161512025,0.5956379175186157,0.37342793352582626,0.23869496199372453,0.11389601892395189,0.0020170551197269035,1.3445495782225407,0.001042880091361864,0.002955137291265772,0.0040187201105342
56.0,9.571841685454363,2027.1807445179954,205.01376,205.01376,1.0,0.35453328947737095,0.7110518734038384,0.23511602942705906,2.510414801009627,0.3748021123978434,0.1138595166163142,0.573765068027038,0.3111630006048615,0.28579964756119464,0.6471439280055021,0.20968317132759567,1.841005272252761,0.2707641196013289,0.2758709345674251,0.5612208843231201,0.3749593659174478,0.239855815451281,0.11389601892395189,0.0019250784861278264,1.3112340165625938,0.0010694130325347305,0.002743543796957076,0.003416095486404354
57.0,9.449808781403034,1612.3103316723546,208.67472,208.67472,1.0,0.35783746306305025,0.7134261759078055,0.2290680051887089,2.5319872243045536,0.3668371799063883,0.1138595166163142,0.5645091026863842,0.3157421762454241,0.2875453543008876,0.6495349122986585,0.20707494309341118,1.8181051897140903,0.2718821682965109,0.27624027547506697,0.5445696115493774,0.3670236898538437,0.23369903211081358,0.11389601892395189,0.0018381309855491365,1.2769982085283118,0.0010199056479927413,0.0026200393847260637,0.003404267364637984
58.0,9.353149772296062,1598.3747812473507,212.33568,212.33568,1.0,0.3561785545569246,0.7135459381584847,0.23679471171438082,2.5170895869842163,0.3767251547197302,0.1138595166163142,0.5718270559145244,0.31038549682633454,0.28640413205538273,0.6464206654532518,0.2047806364475157,1.7979613192999069,0.2694207453973956,0.2749509483322433,0.5928561091423035,0.37699816160172733,0.24130545838236234,0.11389601892395189,0.0017613249912348963,1.2490744879451086,0.0009533740013070097,0.0025332622309158005,0.0030922680984313295
59.0,9.48775868251794,1560.952622433113,215.99664,215.99664,1.0,0.35752071368538696,0.7130272921847923,0.23649884671685223,2.5234621158052186,0.3762326389699086,0.1138595166163142,0.5728988775782745,0.30797068763733076,0.2868755113656028,0.6497605263420771,0.21096339566575492,1.8522455627410006,0.27016630840592826,0.27826549614259116,0.5964250564575195,0.37667945602741243,0.24110879759841436,0.11389601892395189,0.001875399413934214,1.357169257521491,0.000971011481382237,0.002736933304441821,0.003360276071738658
60.0,9.400024246813185,1583.9315587194399,219.6576,219.6576,1.0,0.360676568050306,0.7120935726557495,0.2314369646103198,2.5034596826368047,0.3701812415791096,0.1138595166163142,0.5500222776415274,0.3176812581528187,0.28517631320049547,0.6376459758501363,0.20910723111541832,1.835948552820259,0.27017334130304843,0.2765957446808511,0.5949746370315552,0.3704464615609654,0.2362931582197953,0.11389601892395189,0.0018315908675598555,1.3523479171008148,0.0009834130466133606,0.0026396897667780366,0.0034940987061291146
