round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_ece,fed_auroc,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_prevalence,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6647246404773064,3.7915027151611986,179.38704,179.38704,1.0,0.33143427837531625,0.3068525283589651,0.33032110827260386,0.732804530486285,0.5895049527620496,0.2059420634704604,0.3618160590993388,0.11344035253383694,2.882886623925945,0.6343570406364801,0.20986647449635362,1.8426146627344455,0.25449630938767026,0.26263164911345155,0.5408782958984375,0.3310306119539961,0.21879982135817944,0.11389601892395189,0.002124367077870304,1.7846056580729055,0.000984839404232648,0.0033521960684973345,0.005955989121677625
50.0,0.6643582830262087,4.369541291462291,183.048,183.048,1.0,0.3359964447113685,0.3175925806489745,0.304792647641426,0.7347177629834823,0.5668549110614018,0.1905256417315011,0.36269489376083885,0.11344035253383694,2.925249667482924,0.6352861894940106,0.20867856541596885,1.8321848944984025,0.2590410167533218,0.26290630975143403,0.554085910320282,0.30634362614285227,0.20411247327332976,0.11389601892395189,0.00200943127614106,1.7320106538572873,0.0009084930689723113,0.0031932199244492664,0.004366996940555384
51.0,0.6764472553631858,4.524961650596259,186.70896,186.70896,1.0,0.3341176424532271,0.3011334330449518,0.3312054219676497,0.7340059795803676,0.5833731668716639,0.20691880001603585,0.36388314577235836,0.11344035253383694,2.9015773637628097,0.6319981201925247,0.20635609671678096,1.811793762998551,0.2519068647129667,0.26029850746268657,0.5599654912948608,0.33262849554899687,0.21997492335557076,0.11389601892395189,0.0019922983060889935,1.7578979076670294,0.0009019473248405059,0.0031628283514542237,0.0038467657153613034
52.0,0.6670386622414347,3.3258799934880408,190.36992,190.36992,1.0,0.3350067341436383,0.3074963390770757,0.31980116564298955,0.7355174898620144,0.581976234995422,0.199664394361638,0.3682943036576651,0.11344035253383694,2.9061859908341283,0.6303726399061824,0.2060806599758186,1.809375445452735,0.25095217943292425,0.25995864920744316,0.5443748235702515,0.32122322556099797,0.21386884449931476,0.11389601892395189,0.0018380189420684622,1.6573100548148432,0.0008528769337433172,0.002889673746786181,0.004532361578923275
53.0,0.6808021229856001,4.837542449307533,194.03088,194.03088,1.0,0.3377858695612508,0.3050538269069939,0.318649735939455,0.7342990851617278,0.5820987855239901,0.19950117368130696,0.36350125441698755,0.11344035253383694,2.9343430610935113,0.6351992970901487,0.20931768630954706,1.837796336404945,0.2569174118884798,0.2634824826138302,0.5377341508865356,0.31980792811547876,0.21308256372064072,0.11389601892395189,0.0017395036052623158,1.6034423176370183,0.000834704041641354,0.002703221928629459,0.004128875067761988
54.0,0.6726068495992323,4.730734946166903,197.69184,197.69184,1.0,0.3388415437957075,0.31500719580373404,0.30189940040668967,0.7365634661404428,0.5926711575092667,0.18974949798218446,0.3696493558589423,0.11344035253383694,2.9459558528196497,0.6347133572197925,0.20973569417868798,1.8414664196360369,0.2577625570776256,0.263110423914444,0.5233551263809204,0.3032625887964873,0.20463041442232094,0.11389601892395189,0.0018957865443018018,1.7832915058861545,0.0008568030795999257,0.0029977990971724934,0.005077324695053488
55.0,0.6847796707853888,4.840830041531974,201.3528,201.3528,1.0,0.3412785700842769,0.3181278980359992,0.30476062601883047,0.7393522598535445,0.5902614069202617,0.1911673123449304,0.37509509099285165,0.11344035253383694,2.9640431579579185,0.6325136140217333,0.20751755839804203,1.8219913247064503,0.2548158161541061,0.26219347884667205,0.532474935054779,0.3054381973718506,0.2063193783640593,0.11389601892395189,0.0017637163799124503,1.6984721709141013,0.0008149650862876632,0.0027624904800928863,0.00507316776392934
56.0,0.6779331599792111,4.767085936617734,205.01376,205.01376,1.0,0.34081443662933114,0.3130933208642538,0.32829104200267006,0.7404456520229596,0.6062799802582933,0.20536644805885548,0.3709597805121062,0.11344035253383694,2.961456268481245,0.6322295446321,0.2095141266873894,1.8395210707696596,0.25676784249384743,0.2657657657657657,0.5652387142181396,0.32912083123314306,0.21985757766179786,0.11389601892395189,0.0017892960687076716,1.7618365580538011,0.0007942478233470715,0.00283632333011155,0.00404434971386655
57.0,0.6800267889816202,4.9891113359319545,208.67472,208.67472,1.0,0.33781371784622755,0.31908229823704654,0.3180670429423371,0.7417909926929798,0.5865181594045799,0.19839535019877802,0.37045468331814213,0.11344035253383694,2.933428902972376,0.6325583151688385,0.2092251421924381,1.8369838047819498,0.2568336494477296,0.2638028362935426,0.5368090271949768,0.3196765702253532,0.2132917723338616,0.11389601892395189,0.0017167577546970316,1.725225778767708,0.0008051346094334486,0.0026736135789585543,0.0034758263963099783
58.0,0.6879621158636026,6.582749878955525,212.33568,212.33568,1.0,0.3426265620729583,0.3132390547555164,0.3210459457952639,0.7426405942111551,0.592071665714175,0.2015006735670377,0.37463043993952727,0.11344035253383694,2.9740188144572075,0.6325773275882277,0.206698436871362,1.8147994883769736,0.25696594427244585,0.2623568633135237,0.5561893582344055,0.32348069521551726,0.21711794014451152,0.11389601892395189,0.0016851571285062656,1.7317796061888657,0.0007736493374267292,0.0026354573246798524,0.004412825878822502
59.0,0.6875073881411191,5.809428389495128,215.99664,215.99664,1.0,0.34327941522780514,0.31181960357354643,0.31580877626387255,0.7416726383436002,0.5938705253664862,0.19760409626772188,0.3687266792780104,0.11344035253383694,2.9816841964801246,0.6308905808784806,0.20645817725078347,1.812690023771903,0.2554650664380626,0.2625169147496617,0.5590319037437439,0.31789450013180753,0.21323983610404298,0.11389601892395189,0.0016481078224865606,1.726203212807377,0.000772978022603066,0.0025596973832218905,0.0037159328964862285
60.0,0.6779012632928619,5.174932223039477,219.6576,219.6576,1.0,0.34114339592986376,0.3105997888653811,0.31686401391549507,0.7418227524179377,0.5873799354053723,0.1986512986398738,0.3714553081867535,0.11344035253383694,2.960102103264392,0.6310748821267647,0.20564240867958616,1.8055276261841349,0.25276360544217685,0.2609568417530947,0.5848329067230225,0.31874852831487727,0.21448661816328649,0.11389601892395189,0.0015542105489155464,1.659498001636166,0.0007168486055701465,0.002425217467786203,0.003258313763592004
