round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
13.0,0.6722129628254278,0.1212514660943627,0.61068,25.55392,0.9971592150692714,0.24800901427812197,1.9176554267055574,0.2859406231810186,0.49203010449400475,0.6499676872699042,0.1122718691000629,0.23351648364692384,0.36882216882000474,0.21385625200679811,0.3425669522035055,0.080799918133309,0.7094182825411915,0.0,0.2045002711006687,0.46023911237716675,0.36046794267184085,0.23154103636684015,0.11389601892395189,0.044651107633081756,0.7968332836753689,0.02132685179206509,0.08133719493888476
14.0,0.6694822778054565,0.12341572247945132,0.61068,25.55392,0.0,0.27405444282325386,2.0058042470847393,0.29328441199607,0.5077307249874795,0.660217606748864,0.1122718691000629,0.2136995043496907,0.3403437126509942,0.22344503813923547,0.3425669522035055,0.080799918133309,0.7094182825411915,0.0,0.2045002711006687,0.46023911237716675,0.36046794267184085,0.23154103636684015,0.11389601892395189,0.0,0.0,,
15.0,0.6470026578479668,0.2668439704385475,0.61068,25.55392,0.0,0.27944706933625063,2.069439047673282,0.2994463616901896,0.5041666048682657,0.6697474785768178,0.1122718691000629,0.2099484765172564,0.3322301298281431,0.23032689574527876,0.3425669522035055,0.080799918133309,0.7094182825411915,0.0,0.2045002711006687,0.46023911237716675,0.36046794267184085,0.23154103636684015,0.11389601892395189,0.0,0.0,,
16.0,0.6317869475451067,0.3758752938638826,0.61068,25.55392,0.0,0.2884252114020444,2.1403232531673475,0.3084316960709232,0.5270919661127297,0.6772550558254682,0.1122718691000629,0.21796822432277402,0.3453978040097943,0.2368388039071862,0.3425669522035055,0.080799918133309,0.7094182825411915,0.0,0.2045002711006687,0.46023911237716675,0.36046794267184085,0.23154103636684015,0.11389601892395189,0.0,0.0,,
17.0,0.669602724276211,0.13273729308027699,0.69792,29.20448,0.9971592150692714,0.25353523784935117,1.9155462337028613,0.28610253759873266,0.49179531534075194,0.6501325305824339,0.1122718691000629,0.23073073093119947,0.3654097077811267,0.21398468707162008,0.3432694956109297,0.08086319491008391,0.7099738487266714,0.0,0.20450951154489178,0.4600711166858673,0.3607982812398057,0.23187008562982475,0.11389601892395189,0.04202631878175578,0.8426167161851481,0.017356472847879178,0.08520877271978519
18.0,0.667892397749129,0.15784094972339854,0.69792,29.20448,0.0,0.272929465190722,2.0137889430510247,0.2935586416213865,0.5010487687932836,0.6611971768583564,0.1122718691000629,0.2175250135065093,0.34445567827992946,0.22426841415369117,0.3432694956109297,0.08086319491008391,0.7099738487266714,0.0,0.20450951154489178,0.4600711166858673,0.3607982812398057,0.23187008562982475,0.11389601892395189,0.0,0.0,,
19.0,0.6466421572603487,0.2381971128069987,0.69792,29.20448,0.0,0.2861992339894738,2.062281325270897,0.3017052208377856,0.505823494568045,0.6705726765811336,0.1122718691000629,0.19954428884638367,0.31526419022469254,0.2294406356850341,0.3432694956109297,0.08086319491008391,0.7099738487266714,0.0,0.20450951154489178,0.4600711166858673,0.3607982812398057,0.23187008562982475,0.11389601892395189,0.0,0.0,,
20.0,0.6334573454802445,0.470392279679176,0.69792,29.20448,0.0,0.28600851445304654,2.172224095391828,0.30788155766517156,0.563447355775806,0.6807660295744952,0.1122718691000629,0.22485431398835104,0.3562917578623139,0.24038863495297022,0.3432694956109297,0.08086319491008391,0.7099738487266714,0.0,0.20450951154489178,0.4600711166858673,0.3607982812398057,0.23187008562982475,0.11389601892395189,0.0,0.0,,
21.0,0.6689655581582614,0.16416979011682958,0.78516,32.85504,0.9971592150692714,0.24645544243290302,1.9248300758137515,0.2858728072310095,0.4898537768929014,0.6500305139854677,0.1122718691000629,0.22613562878394144,0.3592905096601884,0.2146929839722299,0.3439687887103525,0.08098204585941923,0.7110173527091475,0.0,0.20450951154489178,0.460050493478775,0.36052544026287464,0.2316691546292562,0.11389601892395189,0.02946729922929436,0.6675531251316897,0.00943475395257188,0.0668261194867824
22.0,0.6632561739381171,0.17504161497713128,0.78516,32.85504,0.0,0.27562325186447834,2.0188739746821343,0.29504252477582993,0.5402508159641051,0.6608705925497682,0.1122718691000629,0.21632134231892292,0.3415101777586343,0.22494050942511337,0.3439687887103525,0.08098204585941923,0.7110173527091475,0.0,0.20450951154489178,0.460050493478775,0.36052544026287464,0.2316691546292562,0.11389601892395189,0.0,0.0,,
23.0,0.6465373899117322,0.2820838410703503,0.78516,32.85504,0.0,0.28395399329946475,2.08899769111352,0.30155805481662057,0.537680943406851,0.6724945210719839,0.1122718691000629,0.22782542146589088,0.360555269420053,0.23179201820170087,0.3439687887103525,0.08098204585941923,0.7110173527091475,0.0,0.20450951154489178,0.460050493478775,0.36052544026287464,0.2316691546292562,0.11389601892395189,0.0,0.0,,
24.0,0.6279890094948042,0.4106628790853204,0.78516,32.85504,0.0,0.2858369081512864,2.165064278334365,0.3069419869749791,0.5225781872465296,0.6798682672180386,0.1122718691000629,0.20247235929860435,0.32086723400789774,0.2392319423322484,0.3439687887103525,0.08098204585941923,0.7110173527091475,0.0,0.20450951154489178,0.460050493478775,0.36052544026287464,0.2316691546292562,0.11389601892395189,0.0,0.0,,
25.0,0.6629692100507408,0.19691602797226548,0.8724,36.5056,0.9971592150692714,0.25073009034117133,1.9359314114735533,0.28616596375637343,0.49073960047198795,0.6501340133867617,0.1122718691000629,0.22397577879458813,0.35652642824351216,0.2156778407377789,0.3438219852238739,0.08096953139864671,0.7109074765177691,0.0,0.20450951154489178,0.4575214684009552,0.36073848066227243,0.23191213120927667,0.11389601892395189,0.02183894004534915,0.559537304457308,0.007014104173244964,0.05061122292552513
26.0,0.6598528261862593,0.1998296117104476,0.8724,36.5056,0.0,0.266846978005746,2.012043939664312,0.29057217235462407,0.5273454638285933,0.6609929762461539,0.1122718691000629,0.2222535655380922,0.3500466714871613,0.22397168848595894,0.3438219852238739,0.08096953139864671,0.7109074765177691,0.0,0.20450951154489178,0.4575214684009552,0.36073848066227243,0.23191213120927667,0.11389601892395189,0.0,0.0,,
27.0,0.6375535431613792,0.29554184581246734,0.8724,36.5056,0.0,0.27904544139606813,2.092250979536504,0.2997698220767768,0.54808402585113,0.6712965888587048,0.1122718691000629,0.2192408003387551,0.3472777172941843,0.23247503757368615,0.3438219852238739,0.08096953139864671,0.7109074765177691,0.0,0.20450951154489178,0.4575214684009552,0.36073848066227243,0.23191213120927667,0.11389601892395189,0.0,0.0,,
28.0,0.6254130425630937,0.5498219314385693,0.8724,36.5056,0.0,0.29211399264773885,2.180841846446224,0.31022908874165817,0.5352450199926926,0.6818227991618695,0.1122718691000629,0.20463490158660447,0.32346709256076245,0.24061991816277042,0.3438219852238739,0.08096953139864671,0.7109074765177691,0.0,0.20450951154489178,0.4575214684009552,0.36073848066227243,0.23191213120927667,0.11389601892395189,0.0,0.0,,
29.0,0.6583885345716533,0.20030264935426928,0.95964,40.15616,0.9971592150692714,0.26265018896184134,1.931430462823055,0.28584633465278586,0.49449735023526725,0.6502220336987794,0.1122718691000629,0.22475510635841126,0.3577224764511072,0.21533965097578536,0.34264868678270155,0.08082705515174413,0.7096565438842263,0.0,0.2045002711006687,0.4499609172344208,0.36212669969703,0.2331792899373993,0.11389601892395189,0.022284677955446638,0.6339350282651139,0.004358291844824532,0.06019780689002029
30.0,0.6585798969192831,0.22871771562525528,0.95964,40.15616,0.0,0.2752491969931802,2.034890993096034,0.29545102134545786,0.5136802051936101,0.6619108237751062,0.1122718691000629,0.21217756228120183,0.3377772700578405,0.22673891736060037,0.34264868678270155,0.08082705515174413,0.7096565438842263,0.0,0.2045002711006687,0.4499609172344208,0.36212669969703,0.2331792899373993,0.11389601892395189,0.0,0.0,,
