round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
33.0,0.6543842640638895,2.3198668616351563,120.81168,120.81168,1.0,0.296962982892649,0.34052945458189543,2.583986428070812,0.5720033418454703,0.31746307907701643,0.19911990402386387,0.11448892245720041,0.7139837354443299,0.3078150803732509,0.6497727118597189,0.21117825240233548,1.854131991596113,0.27064538514920194,0.27397593290385314,0.508608877658844,0.3157050162245534,0.2061210953652573,0.11389601892395189,0.00306095894134084,1.6613593234196742,0.0017411440650818655,0.004528089172701117,0.003440055673650265
34.0,0.6504336424546288,2.067737993054899,124.47264,124.47264,1.0,0.295959082529178,0.3411393949280955,2.5786647335915096,0.5406737070181759,0.32294040909672556,0.2017730817240462,0.11448892245720041,0.7148833823079525,0.3088236896652434,0.6497024223805115,0.21283512332151833,1.8686792157645813,0.2700108004320173,0.2741170268845546,0.5152171850204468,0.32131384296202975,0.2084907282399203,0.11389601892395189,0.0030626087467079135,1.7157849299819645,0.0016917846966520947,0.004591417062486282,0.002991103024051085
35.0,0.6578760504821328,2.89921390582589,128.1336,128.1336,1.0,0.29962067728357267,0.34320886565506414,2.607544498372793,0.5711353879650793,0.3240546208295165,0.20214445927614433,0.11448892245720041,0.7169970400266322,0.30950055238943996,0.6478066771014521,0.20918817215172886,1.836659210111666,0.26784660766961654,0.27300930713547056,0.5151688456535339,0.322267844698951,0.2094368464004884,0.11389601892395189,0.002878886050220747,1.6607957009910024,0.0015602331561546407,0.004354170123322042,0.003691256400200333
36.0,0.6573205703762295,2.144920370710837,131.79456,131.79456,1.0,0.30135321143684923,0.34886304210330266,2.6210886013550994,0.5550951217746687,0.3098000527529699,0.1944352191552805,0.11448892245720041,0.7168201145318985,0.3085975090792741,0.6506652037687108,0.21064450787873168,1.8494457476988597,0.269929731039496,0.2732840010206685,0.5095266103744507,0.3080227942008531,0.20176103948621435,0.11389601892395189,0.002933892052396595,1.7450971936632413,0.0015498485880273071,0.0044808159530982175,0.003913979125472504
37.0,0.65515081122058,2.179322144901443,135.45552,135.45552,1.0,0.29876942701185616,0.34303490841947515,2.6006938585922015,0.5794311875771928,0.31694585907819744,0.19999186842479338,0.11448892245720041,0.7150739564262243,0.3081048458424089,0.6480948250629016,0.21382620558868753,1.8773808567572392,0.26823638042474607,0.2766561985942875,0.5504180788993835,0.31514399595851045,0.20740903829147977,0.11389601892395189,0.002946162932372782,1.803855655017287,0.0015138380624604316,0.004546187584089258,0.004227375132573898
38.0,0.6597277964379826,2.766312794247203,139.11648,139.11648,1.0,0.3036527209498548,0.34786423056645843,2.6429590441796083,0.5469607896990286,0.3178222609126465,0.19864689429111645,0.11448892245720041,0.7177729518520154,0.3094957603862911,0.645341337306724,0.21164544615317246,1.8582339238256225,0.2712797797198611,0.274422268907563,0.5146727561950684,0.31633699690930744,0.20629853569068599,0.11389601892395189,0.002922324137306401,1.8441280436891248,0.001418550697837117,0.00460585879860049,0.0026886687059716704
39.0,0.6581217517833251,2.235974864894973,142.77744,142.77744,1.0,0.3049104527957563,0.34545042372152535,2.649090419294807,0.5575469203465895,0.3154548249716395,0.197943380865436,0.11448892245720041,0.7183575804697123,0.3069760294363702,0.6443157459125557,0.2098657709004466,1.8426084852059097,0.27134146341463417,0.2728578267113451,0.5035651326179504,0.3135614680178616,0.20618723870177583,0.11389601892395189,0.0028759014211518,1.8689433429399287,0.0014513522937209624,0.004465932359308846,0.003289964085222543
40.0,0.6538108697530953,2.1927990071848087,146.4384,146.4384,1.0,0.3083883452279954,0.3462527509887334,2.6793345888423836,0.5922062504879028,0.3237251919419022,0.205337529060253,0.11448892245720041,0.7199586448080657,0.3005426140482174,0.6474178699875796,0.21135326471804225,1.8556685889009197,0.268274621813181,0.2737313015517965,0.5501608848571777,0.32215038758919556,0.2141785321565086,0.11389601892395189,0.0025412976542883233,1.7024427900423689,0.0012680549467942916,0.003958995297602033,0.003907986566861394
41.0,0.6616300351017661,2.7969466459963046,150.09936,150.09936,1.0,0.3089167938554961,0.3488472125307919,2.6907848015651816,0.5696576348217982,0.3189538294297049,0.1993605813856522,0.11448892245720041,0.7211930209222376,0.3125177380656478,0.6434022964191545,0.21056692140882746,1.8487645432929707,0.26832208293153326,0.2744923669779161,0.5385148525238037,0.31772390321324895,0.20823046074028825,0.11389601892395189,0.0025632676526516564,1.762840488268921,0.0012813634072418685,0.0039960522426787225,0.0031164455998851266
42.0,0.6607570128790703,2.58118025775606,153.76032,153.76032,1.0,0.31352357182967977,0.35059200988475314,2.727028845476347,0.5720321810283779,0.320598567847397,0.19971379513158358,0.11448892245720041,0.7237015482303694,0.31371727132809096,0.6434408483349061,0.20779294662459596,1.8244092162987615,0.2688033688150661,0.2694336967991558,0.5004838109016418,0.31904330233999373,0.20842250080451896,0.11389601892395189,0.002495116892277856,1.760777167037304,0.001216232570477756,0.00392421977615672,0.003158186696243065
43.0,0.6609238370833437,2.474461639115934,157.42128,157.42128,1.0,0.3153571858846281,0.35030126995228955,2.739067576499472,0.5490315686855071,0.3044090092689557,0.19080514332569362,0.11448892245720041,0.7237521868155029,0.3157382053385137,0.6414195959889744,0.20556437460135746,1.804842491804848,0.26721763085399447,0.27063175867956746,0.5249034762382507,0.3026534195056819,0.20062742580716558,0.11389601892395189,0.002373828525619404,1.7186575912637636,0.0011237361919927212,0.0037646495748537667,0.004559994772018721
44.0,0.6687593217965789,2.8276580993116367,161.08224,161.08224,1.0,0.3141026402864636,0.3517129121416588,2.731988894925178,0.5630638684462174,0.3253439892537231,0.20404851337054822,0.11448892245720041,0.723617347372355,0.3103718515140769,0.6423371742519987,0.20943181984299958,1.838798421767812,0.2646730640482035,0.27370912856931495,0.5517804622650146,0.32355988415264886,0.21312258450764354,0.11389601892395189,0.002367727236900355,1.7612050029174497,0.0011396344817331942,0.0037391634124366224,0.0028168295139623374
45.0,0.6675095712494918,3.4097633481888097,164.7432,164.7432,1.0,0.31644380827434115,0.3512109303591676,2.7562511919730066,0.5731071532091495,0.31872497202848654,0.20015661449855904,0.11448892245720041,0.7254508645509852,0.31047123657848724,0.6427085627268533,0.20870640504524324,1.8324293247211392,0.26348665530948323,0.2731804586241276,0.5402805805206299,0.3166971875366055,0.20949566083114932,0.11389601892395189,0.00222871507516229,1.7017220024536073,0.001063529687833326,0.0035281273356371026,0.0033880344032205926
46.0,0.6652428131616508,2.7830318349529235,168.40416,168.40416,1.0,0.31902501781880044,0.3582546058133473,2.771360351369728,0.5695262591430518,0.32297036044448396,0.2025478347947179,0.11448892245720041,0.7269182348165361,0.31031200538138065,0.6430128116348878,0.20700742842624403,1.817512415113143,0.267221552951484,0.27121137812653257,0.5198549032211304,0.3216137308982393,0.212022459988516,0.11389601892395189,0.002144617721383795,1.6785138204777468,0.001046867015008152,0.0033692294723617297,0.003556242659249555
47.0,0.6652351411715611,3.0981623306447785,172.06512,172.06512,1.0,0.3245393531525683,0.3608898745629997,2.8164690744992527,0.5820364265047082,0.32412393907681836,0.20223830182219946,0.11448892245720041,0.7293513193656183,0.3129206789199536,0.6405370306963103,0.20484110486911306,1.798492228300666,0.2658070354032349,0.27265745007680486,0.5226534605026245,0.32279565576945896,0.2122045721221393,0.11389601892395189,0.0021712667580535026,1.74348838808055,0.0010134340827960147,0.003463490063264248,0.002819286528992779
48.0,0.6671612594122159,2.8943967357665015,175.72608,175.72608,1.0,0.3228110421320691,0.3559819313008275,2.799415515413711,0.5680936803442893,0.3287034588620601,0.20560772883566403,0.11448892245720041,0.7311765976187687,0.3073507488661758,0.6429047608553886,0.20547840287711247,1.804087665384599,0.26211430389142193,0.2712807044646995,0.5636677145957947,0.3269776045651505,0.21532822587727002,0.11389601892395189,0.0022807031869277973,1.8764272462767622,0.0009974382271410063,0.00370625394822282,0.004368828623180108
49.0,0.6660046416470592,2.8623912471274093,179.38704,179.38704,1.0,0.32435290575724407,0.36068001177086845,2.8157167169538195,0.5657864591933989,0.3089063591730331,0.19287643058953688,0.11448892245720041,0.7331263588476039,0.3189320017613142,0.642237280616132,0.20658728532386852,1.813823584666347,0.2687976752633491,0.26958557070081235,0.5234498977661133,0.3072304689747509,0.20303573533534347,0.11389601892395189,0.001972018466278906,1.663710157321475,0.0009396260682287899,0.003115627642608426,0.003572259518989923
