round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_prevalence,fed_brier,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
46.0,0.6382468249218427,0.7676931097949208,54.7584,54.7584,0.0,0.34031272078180835,0.11430010070493454,0.20399577612238914,2.548242506758608,0.3261108929157718,0.7109244040826042,0.31199078606262376,0.28333783008033897,0.5684741831179202,0.3280614174184081,0.07944022287698642,0.6974802423079289,0.12564085036571193,0.2045002711006687,0.34869542717933655,0.3888980050131733,0.2550060820944712,0.11389601892395189,0.0,0.0,,
47.0,0.6215927961444108,0.8851972166243499,54.7584,54.7584,0.0,0.3538997090138818,0.11430010070493454,0.20155067105967345,2.7100760794256216,0.3239003084217782,0.7198463725156432,0.3185551661815502,0.30032716616219024,0.5812514911856866,0.3280614174184081,0.07944022287698642,0.6974802423079289,0.12564085036571193,0.2045002711006687,0.34869542717933655,0.3888980050131733,0.2550060820944712,0.11389601892395189,0.0,0.0,,
48.0,0.5984739422032664,0.7280672085031751,54.7584,54.7584,0.0,0.3681207129126846,0.11430010070493454,0.2036561004460263,2.8270773005431606,0.3263106148483416,0.7322277253800078,0.3229200961845157,0.31214334750314987,0.5956229776357866,0.3280614174184081,0.07944022287698642,0.6974802423079289,0.12564085036571193,0.2045002711006687,0.34869542717933655,0.3888980050131733,0.2550060820944712,0.11389601892395189,0.0,0.0,,
49.0,0.6402171119211022,0.7974171791909714,58.40896,58.40896,0.9971592150692714,0.327857241328555,0.11430010070493454,0.21126571179644793,2.362283646706694,0.3345232556514491,0.6937582327765658,0.292422443309753,0.26611609537083664,0.5807436692874508,0.3301622458378363,0.07988990949002758,0.7014284629506664,0.12121212121212122,0.2045002711006687,0.33168700337409973,0.38577613670552735,0.2525188375714416,0.11389601892395189,0.005231923429760927,1.3023830436868593,0.0036137387961027567,0.006873852898721141
50.0,0.6402016980453584,1.0561058825766172,58.40896,58.40896,0.0,0.34388725951568333,0.11430010070493454,0.2105684206152972,2.563769801405741,0.3367924297409937,0.7125061036944711,0.30444702968888504,0.2853733618003022,0.567613680078859,0.3301622458378363,0.07988990949002758,0.7014284629506664,0.12121212121212122,0.2045002711006687,0.33168700337409973,0.38577613670552735,0.2525188375714416,0.11389601892395189,0.0,0.0,,
51.0,0.6173361072099101,0.874429086244476,58.40896,58.40896,0.0,0.3557909438187907,0.11430010070493454,0.21122942102333336,2.7331737913612946,0.3380009205538258,0.7207050846379944,0.307262607224249,0.3032059765549309,0.5893057391276324,0.3301622458378363,0.07988990949002758,0.7014284629506664,0.12121212121212122,0.2045002711006687,0.33168700337409973,0.38577613670552735,0.2525188375714416,0.11389601892395189,0.0,0.0,,
52.0,0.5955454152323468,0.9311546592325124,58.40896,58.40896,0.0,0.3716149592999837,0.11430010070493454,0.1925475574899494,2.898006256752737,0.30995100286086064,0.7344983606769303,0.32892227693911646,0.3209889035907289,0.5875615221574858,0.3301622458378363,0.07988990949002758,0.7014284629506664,0.12121212121212122,0.2045002711006687,0.33168700337409973,0.38577613670552735,0.2525188375714416,0.11389601892395189,0.0,0.0,,
53.0,0.6437453655121778,1.0084456525356231,62.05952,62.05952,0.9971592150692714,0.3266423667086802,0.11430010070493454,0.20990179057596797,2.3531562420021275,0.3331300683131054,0.6936777750050543,0.2900897711035286,0.2665087530424664,0.5667944902034565,0.33245971161661086,0.08014246374858973,0.703645873716628,0.11789537162671491,0.2045002711006687,0.344606876373291,0.38438170008495204,0.2512018804300053,0.11389601892395189,0.004769560469655561,1.2464486710960045,0.0034037677256863286,0.006186055775839078
54.0,0.6394058289717145,1.0206943951988192,62.05952,62.05952,0.0,0.33975816375621326,0.11430010070493454,0.20415649425447677,2.5824527528256556,0.32692494015851825,0.7144100979528984,0.30803626577916604,0.2873271799952859,0.5718139373647634,0.33245971161661086,0.08014246374858973,0.703645873716628,0.11789537162671491,0.2045002711006687,0.344606876373291,0.38438170008495204,0.2512018804300053,0.11389601892395189,0.0,0.0,,
55.0,0.6108984502432411,0.9012647711648392,62.05952,62.05952,0.0,0.3568380971391302,0.11430010070493454,0.20425709955137955,2.775180422404013,0.32945596066822663,0.7284028341595545,0.315597845108558,0.3075019560773339,0.5817622813543404,0.33245971161661086,0.08014246374858973,0.703645873716628,0.11789537162671491,0.2045002711006687,0.344606876373291,0.38438170008495204,0.2512018804300053,0.11389601892395189,0.0,0.0,,
56.0,0.5913501962705093,0.9720690967232153,62.05952,62.05952,0.0,0.36779931336049093,0.11430010070493454,0.20663686585972693,2.897340638752575,0.3312338607219631,0.7381063855749483,0.3246977944945257,0.32122726005095864,0.6089445823692873,0.33245971161661086,0.08014246374858973,0.703645873716628,0.11789537162671491,0.2045002711006687,0.344606876373291,0.38438170008495204,0.2512018804300053,0.11389601892395189,0.0,0.0,,
57.0,0.6419606157409838,1.1103522926190323,65.71008,65.71008,0.9971592150692714,0.3313493029326789,0.11430010070493454,0.2112822564477053,2.388787919058474,0.33573566010143985,0.6960588604010131,0.29505396983687154,0.26934205931965444,0.5567589211938876,0.33240568622686123,0.08009411221809797,0.7032213502701672,0.11892873354516569,0.2045002711006687,0.3070548474788666,0.38478606458884773,0.25146803930461076,0.11389601892395189,0.005115317466562693,1.4008306958712637,0.0032443812578519375,0.007102087190385977
58.0,0.6377812929609217,0.9739308937671763,65.71008,65.71008,0.0,0.34774878103911866,0.11430010070493454,0.2171653006180985,2.63839736919083,0.34531537797827216,0.7168199729967915,0.29964388777724044,0.29319101408954634,0.5944794102704147,0.33240568622686123,0.08009411221809797,0.7032213502701672,0.11892873354516569,0.2045002711006687,0.3070548474788666,0.38478606458884773,0.25146803930461076,0.11389601892395189,0.0,0.0,,
59.0,0.610883104857059,0.8642548098135812,65.71008,65.71008,0.0,0.3558604375035814,0.11430010070493454,0.20073034772934542,2.803063685183444,0.3233537890044232,0.7301568129006041,0.3268523346916421,0.31115232326680275,0.5666585873197182,0.33240568622686123,0.08009411221809797,0.7032213502701672,0.11892873354516569,0.2045002711006687,0.3070548474788666,0.38478606458884773,0.25146803930461076,0.11389601892395189,0.0,0.0,,
60.0,0.591573439297062,0.9769996456805139,65.71008,65.71008,0.0,0.36964914809804156,0.11430010070493454,0.1978629488078792,2.9380527805196235,0.3190347392850954,0.7414464083143649,0.3271236236929284,0.3252761758767889,0.5890903605761575,0.33240568622686123,0.08009411221809797,0.7032213502701672,0.11892873354516569,0.2045002711006687,0.3070548474788666,0.38478606458884773,0.25146803930461076,0.11389601892395189,0.0,0.0,,
