round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_prevalence,fed_auprc_lift,fed_auroc,fed_ece,fed_f1_best,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6486660737748071,0.310217776737214,16.3756725,113.48976,1.0,0.20936490964533847,0.22976124666504924,0.11246066708621771,2.0621876555844443,0.6661434686650348,0.3366644917436933,0.30081562628827907,0.28257959189704546,0.4931497476512038,0.663319644224047,0.21439457290273167,1.8823710866126273,0.26889020070838254,0.2766951566951567,0.475693017244339,0.3351992834542212,0.20988309755671472,0.11389601892395189,0.002001229615329103,0.36582425423785025,0.0010057374813651101,0.004367232630632164,0.0008002132829347751
32.0,0.6478625908480787,0.32115838642630384,16.90392,117.15072,1.0,0.2088627660174096,0.22972233501541947,0.11246066708621771,2.058274582051748,0.6663359714211752,0.33561647956835683,0.3004894219308873,0.28524584125358604,0.4940497113725836,0.6632320490508875,0.21440612374679596,1.8824725023089213,0.27153284671532846,0.27656512353082274,0.4807257652282715,0.33421058970657674,0.20943651237199024,0.11389601892395189,0.0021202006850434317,0.4040512523615689,0.0010767058688951885,0.004655257751699982,0.0007563435083518216
33.0,0.6492288829215457,0.3363313525112298,17.4321675,120.81168,1.0,0.21115128069247965,0.23011886532187936,0.11246066708621771,2.0641269707062944,0.6666133668779998,0.33920359256002725,0.30103131377345493,0.2837996446292253,0.48998483767706,0.6634409597740375,0.21439646703339596,1.8823877169626797,0.2696042904768807,0.2771262666514858,0.4770934581756592,0.33784963266302587,0.21172513201046278,0.11389601892395189,0.002242662070450807,0.4438032944690349,0.0011694339198051777,0.004885320352865027,0.000927621748554518
34.0,0.6514178346492809,0.35202891411190096,17.960415,124.47264,1.0,0.21117107352244166,0.2305297407853416,0.11246066708621771,2.0676770671465037,0.6668962869686473,0.3392517950538196,0.30108295644124866,0.2854343014957973,0.49352477133236555,0.6637158680638992,0.21430735849997462,1.8816053495519203,0.27020057306590256,0.2781546811397558,0.47653478384017944,0.33781254400730115,0.2117639782933567,0.11389601892395189,0.0018272065625321945,0.37447261673150933,0.0009247482214045437,0.004098989923574439,0.0007340878012107303
35.0,0.65020206100817,0.333700427768403,18.4886625,128.1336,1.0,0.21074842720605166,0.22981766753991364,0.11246066708621771,2.058293501969452,0.667090195000317,0.3386667809306711,0.30163841894345655,0.28554075240072546,0.49501355568180294,0.6638054836987892,0.21423817950790325,1.880997962281277,0.271264367816092,0.277319471126681,0.4766479730606079,0.3372079192042632,0.21136301174951008,0.11389601892395189,0.0018459611181542105,0.39220574083219617,0.000930625863747502,0.00420713075695762,0.000662195914312049
36.0,0.6480261062199733,0.2962710248564698,19.01691,131.79456,1.0,0.2110027543870906,0.23040402619669106,0.11246066708621771,2.0653801476708935,0.6670614750798703,0.33908097832279055,0.3013840806404523,0.28518820635607733,0.49835252099775373,0.6639443559317669,0.21417104336064724,1.8804085110617321,0.27093808360867694,0.27772325809617276,0.48420122265815735,0.3376245334173726,0.2116333095075773,0.11389601892395189,0.0016629137190543116,0.36721288288390497,0.0008561941902221593,0.0037837353895263043,0.0006029602974073986
37.0,0.6458037943898532,0.381004153542124,19.5451575,135.45552,1.0,0.20941750711781543,0.22998261976593612,0.11246066708621771,2.0591252156240096,0.6670134252898176,0.33673955645855297,0.30085529521474474,0.28431389301782645,0.49796181115584975,0.6640993918585884,0.21439881252490767,1.882408310233049,0.2721028788543037,0.27915726109857036,0.48412078619003296,0.335340309407956,0.2100564018183305,0.11389601892395189,0.0016341221701606631,0.37408657915511867,0.0008766242652532382,0.003657868257707388,0.000616176739874056
38.0,0.6512877956390525,0.3778569210704683,20.073405,139.11648,1.0,0.20879312127791405,0.23068424030125,0.11246066708621771,2.0655150236899935,0.666958525052895,0.33568033865266733,0.3011050525951732,0.28339708466826236,0.4947977121668539,0.6639753530775698,0.21442494752457286,1.8826377739132736,0.2728600642711072,0.2785672342924251,0.4779302477836609,0.3343705137833189,0.2094524053353162,0.11389601892395189,0.0015174871670971385,0.3592158885576282,0.0008323606139174822,0.0033903164240833617,0.0008534815448031321
39.0,0.6487661901930465,0.31517336627381515,20.6016525,142.77744,1.0,0.20858369210247413,0.23090529339457136,0.11246066708621771,2.0677174437914565,0.6671812141264623,0.3355437936958761,0.3016893222875731,0.2838428988321339,0.5043268030454258,0.663901248565033,0.21425428360607884,1.881139355266982,0.2704365660709054,0.2785802261784795,0.47261446714401245,0.33418876013615284,0.20929512380622411,0.11389601892395189,0.001623517122177458,0.3971141318706941,0.0008524754443939689,0.0037753623529919933,0.0007636723248241491
40.0,0.6466555754464435,0.34032150044662424,21.1299,146.4384,1.0,0.21111052908926353,0.23139344512362478,0.11246066708621771,2.071814926310003,0.6675083811394871,0.3395042810985282,0.3012175720112826,0.2810657453044592,0.5031709321757544,0.6637589754306332,0.2140540900526028,1.879381668252393,0.2711374476080358,0.2787849681834554,0.481200635433197,0.33819596245911143,0.21184444987855014,0.11389601892395189,0.0014051128164677994,0.3557254289125922,0.0007163735725883223,0.0033538789603057965,0.0006492772781284923
