round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_f1_best,fed_ece,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.1666604429631205,0.1323831114613783,117.15072,117.15072,1.0,0.7144293983848002,0.307803460092606,0.35052448034669176,0.36415375546331363,2.680157804166807,0.22661745997149385,0.5270386323284015,0.3001452545164558,0.11530715005035247,0.6629903717092388,0.22228549386431298,1.951652884485212,0.27586206896551724,0.28339258506856274,0.5123254060745239,0.3629407609451852,0.22935074869756988,0.11389601892395189,0.0034210077268005657,1.6428997691728,0.0018266234501751572,0.005284170725179108,0.007428803727287544
33.0,0.16665898894684575,0.6156233038063357,120.81168,120.81168,1.0,0.7155565873452776,0.3102991201805582,0.350156376030286,0.3649085574555478,2.70100580661364,0.22775115702818344,0.5323089250276184,0.3009321458428343,0.11530715005035247,0.6646891533432066,0.22415843737534819,1.9680972126428604,0.2745981365823692,0.28431522570772766,0.52335125207901,0.3643816287090124,0.2301617657136207,0.11389601892395189,0.0036448825272086495,1.8159243296558998,0.0018799440409592205,0.005701640102979508,0.008316270425102124
34.0,0.16401686428120038,0.18377794601988967,124.47264,124.47264,1.0,0.7184953022599654,0.31468929704833887,0.35432121163684,0.3695362769554989,2.7407324399064827,0.230561196556102,0.5362992523198672,0.30077514937517763,0.11530715005035247,0.6620945039977282,0.2222711724244283,1.951527143129017,0.2676659528907923,0.28286547016413566,0.5288199782371521,0.3686833287837164,0.23345275739649207,0.11389601892395189,0.0031088972913859113,1.6017457431971707,0.0017322006934804635,0.004713646913044151,0.008081824945736135
35.0,0.16821703058879497,0.22147252692221125,128.1336,128.1336,1.0,0.7198058991491392,0.3151148683451643,0.35724260970921806,0.362619819526616,2.740482245201365,0.22553056492658283,0.5232313491689172,0.30701791347629853,0.11530715005035247,0.6626373305328312,0.2233887518960675,1.9613394217511997,0.2757268866383535,0.28335026854405576,0.5155583024024963,0.36164373809051653,0.2283538980984616,0.11389601892395189,0.0031296464485904337,1.6664025938171108,0.001684570936765218,0.004818140706665827,0.005638221491829714
36.0,0.16564605821359146,0.19318763982603987,131.79456,131.79456,1.0,0.7210534542343081,0.3177134745343617,0.3581290603799732,0.361324979192582,2.7672055258643016,0.22458599252650752,0.5230121649707942,0.31028754890409466,0.11530715005035247,0.6633434505340017,0.22023966880119938,1.9336906669955944,0.27538277771745034,0.28311688311688304,0.5161439180374146,0.3604467818228056,0.22758820071896932,0.11389601892395189,0.0031509197919763416,1.729600353521164,0.0016383270673513664,0.004913957433725725,0.0077063525686513965
37.0,0.1671942559467086,0.18893734899694206,135.45552,135.45552,1.0,0.7206864074738387,0.3187519661331828,0.35711324544244205,0.3662829546361959,2.770497903778109,0.2282687720377192,0.5289023446888933,0.3076861802574732,0.11530715005035247,0.6605017777804327,0.22020443239003548,1.9333812934854684,0.2707558859975217,0.2812199036918138,0.5265185832977295,0.3653054518876474,0.23126605483107807,0.11389601892395189,0.003007531450052938,1.7028606176208996,0.0015452148278178419,0.00470311669982131,0.008156062219048578
38.0,0.1651446722023866,0.1656836337987292,139.11648,139.11648,1.0,0.7221588445199836,0.31996222721886114,0.3562542007366027,0.3602346922463221,2.7832931615630963,0.223492703857026,0.5352512007862449,0.31066916620169,0.11530715005035247,0.6620803858645183,0.222073278668359,1.9497896481933825,0.2728545278346075,0.2873918417799753,0.5246257185935974,0.35896204476007526,0.2268805629711543,0.11389601892395189,0.002795926971169845,1.633854755476932,0.001454682282102926,0.004348834573244303,0.006276984657755442
39.0,0.16867807267226012,0.2958756787620572,142.77744,142.77744,1.0,0.7227548413234292,0.3219663630914922,0.35821157609759713,0.36750012930915926,2.8023939858751548,0.22886434424321342,0.5284235275576542,0.30638887351878136,0.11530715005035247,0.6615950107194907,0.21989682863497303,1.9306805515458592,0.2763311722818578,0.28476920763794916,0.5193080902099609,0.36642142141204015,0.23198352237715908,0.11389601892395189,0.002885668233835384,1.7365929951438375,0.00159918205217929,0.004375811853725695,0.0060641741899210315
40.0,0.16640411357221235,0.2203776487727533,146.4384,146.4384,1.0,0.7240158852793536,0.32413835267623986,0.3626012857856554,0.3637085670501783,2.821499881847062,0.22597786020432445,0.5336784839457556,0.3066342116646004,0.11530715005035247,0.661805515223012,0.22097528647284892,1.9401493446438511,0.2744528575873872,0.28587699316628695,0.5207238793373108,0.36272151633184757,0.22947997274001952,0.11389601892395189,0.002601472946392255,1.6097147257878532,0.0013993160997701614,0.003992390349922675,0.006112979251836584
41.0,0.1677952581456006,0.25501048825128037,150.09936,150.09936,1.0,0.7267028297043042,0.33005189932650064,0.36184631837412656,0.36129752600254644,2.8798164355539404,0.22419140639664595,0.5207729903307686,0.3128747722140742,0.11530715005035247,0.6614161935816181,0.22071695677374764,1.9378812258672522,0.27603876573465524,0.28464319185968673,0.508284866809845,0.3593918193231338,0.2272265299216217,0.11389601892395189,0.0024783215427131283,1.5751223371153174,0.0013320891657750513,0.003801261610204807,0.005954755315252149
42.0,0.16779541190954145,0.19466854339027392,153.76032,153.76032,1.0,0.72419233111208,0.32464216349707065,0.36089314841772846,0.3657839111658447,2.8280871328078825,0.22749408131880786,0.5276396707364349,0.3064521235594403,0.11530715005035247,0.6600320267028239,0.22031914341560374,1.9343884491933852,0.27289377289377287,0.28438228438228436,0.5168794989585876,0.36460665083347865,0.2310339164830228,0.11389601892395189,0.0023866935052859915,1.5632975376956892,0.0012557900083663277,0.003685242768685862,0.007204714278909758
43.0,0.17100383462346896,0.4969628566241987,157.42128,157.42128,1.0,0.7255461682625508,0.32792864618739564,0.36118054702106817,0.36434256087786737,2.856134445122918,0.22627170937437455,0.5272995517753282,0.30827031675761807,0.11530715005035247,0.6614235350108871,0.2201106377695136,1.9325577825198699,0.27499471570492495,0.28146621522155163,0.5211303234100342,0.36307230684564074,0.22970812203089033,0.11389601892395189,0.002412037518093117,1.6256166831244627,0.0012615061216592486,0.003729635613563206,0.00859250105802557
44.0,0.1652719630502758,0.2063723972558668,161.08224,161.08224,1.0,0.7245001995024634,0.32696835834622184,0.3610032772828777,0.35926745887292993,2.8463600099362156,0.22274251576596854,0.5357632312027049,0.3078671923800002,0.11530715005035247,0.6579788360022085,0.2200012406236464,1.9315972823469865,0.27332028701891714,0.28507918866351767,0.51675945520401,0.3577907187983945,0.2265603705046753,0.11389601892395189,0.002227958254958211,1.5411317708467323,0.0011979639067364386,0.003405522607970199,0.0075801979151605345
45.0,0.17024034057653764,0.4276145515514108,164.7432,164.7432,1.0,0.7270034325098846,0.3313024768431748,0.3659736933186832,0.36485145478190484,2.8914322602280818,0.226369511041636,0.5349225715020333,0.3096810314121198,0.11530715005035247,0.6578814773555935,0.2159239415430346,1.8957988486604305,0.2732958761793703,0.2845784784098698,0.5174081325531006,0.36317553041588424,0.23008606173250418,0.11389601892395189,0.0022601978863585207,1.6044730109551892,0.001202174153121063,0.0034710568741892467,0.0058459513168288395
46.0,0.16608266397820654,0.22953906906923952,168.40416,168.40416,1.0,0.7289912519910136,0.33340926535807797,0.364169991849352,0.36734665154321405,2.8971344796111884,0.22824440508796298,0.5341440077518439,0.3070233875244682,0.11530715005035247,0.6553715744577294,0.21515519848654732,1.8890493321825932,0.2693161399429236,0.2798989331836047,0.5171129703521729,0.36571186824812213,0.23192219722694235,0.11389601892395189,0.002123591915235474,1.5466424662336067,0.0010898226541565246,0.003302921926831103,0.007388982911873147
47.0,0.1670415505915155,0.20509496379637024,172.06512,172.06512,1.0,0.7300088486826949,0.3355031972126417,0.3659735521599431,0.3621115750298003,2.922466671093588,0.22438449475722674,0.5324568813901173,0.31272095349199436,0.11530715005035247,0.6557157431717556,0.21847306343179787,1.918179981142904,0.2732682160098799,0.2880963408985642,0.5213618278503418,0.36050945951948016,0.2281207955726311,0.11389601892395189,0.0021387245829615595,1.5975773396758086,0.0010682126989200625,0.0033604645269706625,0.006547820687683125
48.0,0.16879676282448886,0.23779717572840994,175.72608,175.72608,1.0,0.7304226640867829,0.3349493559629259,0.37032927107903185,0.3640158038314039,2.909989459679222,0.22584407031638207,0.5373793015723591,0.305780767328961,0.11530715005035247,0.652961326756149,0.21541586680763403,1.891337983915546,0.2673600489446314,0.2804701336338754,0.5350069999694824,0.3622832682367694,0.23001652175934817,0.11389601892395189,0.002093599296976373,1.603008757088901,0.0009955921578355966,0.003345115551875957,0.00681624760025396
49.0,0.17435388224275641,0.5198190956986665,179.38704,179.38704,1.0,0.7316362618700958,0.337994591495829,0.36961820000883727,0.3612340254474829,2.9294644911458607,0.22363019384105642,0.5351208048888592,0.30862650852471885,0.11530715005035247,0.6564807577499515,0.21598314570307592,1.896318657522941,0.27024749868351766,0.28322106552357623,0.5269333124160767,0.35994424705398165,0.22805984125730946,0.11389601892395189,0.0020547219493825403,1.6113873286885791,0.0010364792116705063,0.003206286985167033,0.00884945052371192
