round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auprc,fed_auroc,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
41.0,0.6532112023224402,0.35068389904348635,7.37793,51.10784,0.9971592150692714,2.0651704167784537,0.28118502139732726,0.5220132293057704,0.33525909697552553,0.11417421953675731,0.23135150363548115,0.6660599658542588,0.2965701402104274,0.21054244734385424,0.4117174933684932,0.10112388961716864,0.887861494831429,0.15190035952747818,0.2045002711006687,0.37889382243156433,0.38415487730765274,0.2496229702289174,0.11389601892395189,0.0071895237523130805,0.5086861093359403,0.004295049642060932,0.011406560284313442
42.0,0.6463737328341107,0.33240077094895015,7.37793,51.10784,0.0,2.1522199644971387,0.2866029265053214,0.5637062413360988,0.3496215382491474,0.11417421953675731,0.24058311404008695,0.6760416046189484,0.30844889820503096,0.22156064570946815,0.4117174933684932,0.10112388961716864,0.887861494831429,0.15190035952747818,0.2045002711006687,0.37889382243156433,0.38415487730765274,0.2496229702289174,0.11389601892395189,0.0,0.0,,
43.0,0.6432010500018503,0.4527242988784798,7.37793,51.10784,0.0,2.254546652684567,0.28985853289704716,0.5695836554466177,0.3418408078014896,0.11417421953675731,0.2523216612365421,0.6848037921453864,0.3178150533560517,0.21706394138177484,0.4117174933684932,0.10112388961716864,0.887861494831429,0.15190035952747818,0.2045002711006687,0.37889382243156433,0.38415487730765274,0.2496229702289174,0.11389601892395189,0.0,0.0,,
44.0,0.6298360544730204,0.49490421286815495,7.37793,51.10784,0.0,2.301108652381539,0.2993757429307652,0.5576381179797655,0.3375379821850214,0.11417421953675731,0.25719472503285423,0.6922534500946961,0.326122623572019,0.21262284945997573,0.4117174933684932,0.10112388961716864,0.887861494831429,0.15190035952747818,0.2045002711006687,0.37889382243156433,0.38415487730765274,0.2496229702289174,0.11389601892395189,0.0,0.0,,
45.0,0.6488564490462053,0.35098434340093415,7.904925,54.7584,0.9971592150692714,2.0644616718393327,0.2830149141394249,0.5171929813643836,0.3321761313735809,0.11417421953675731,0.2313673492902745,0.6665663503485624,0.2972193944088816,0.20864916903706246,0.39899462075280756,0.09762102583162732,0.8571065674982781,0.14730942986218334,0.2045002711006687,0.37403422594070435,0.3847689915359743,0.25019052766531813,0.11389601892395189,0.0060206044234438275,0.4558584760652593,0.003906212644726774,0.009236344848285182
46.0,0.6485343030614672,0.39920691943158076,7.904925,54.7584,0.0,2.1775095049748483,0.2876482684854991,0.5403559340852475,0.3364720930390376,0.11417421953675731,0.24352452320086498,0.6781078473352732,0.30877854261051074,0.21267513032794083,0.39899462075280756,0.09762102583162732,0.8571065674982781,0.14730942986218334,0.2045002711006687,0.37403422594070435,0.3847689915359743,0.25019052766531813,0.11389601892395189,0.0,0.0,,
47.0,0.6419252421732224,0.36999581501378803,7.904925,54.7584,0.0,2.264878370220829,0.2888000776234207,0.5640173839725936,0.33604525080539677,0.11417421953675731,0.2523777599024302,0.6836244585155513,0.3180493855442023,0.21196718947354365,0.39899462075280756,0.09762102583162732,0.8571065674982781,0.14730942986218334,0.2045002711006687,0.37403422594070435,0.3847689915359743,0.25019052766531813,0.11389601892395189,0.0,0.0,,
48.0,0.6236894356293416,0.388307098229343,7.904925,54.7584,0.0,2.3418124419567445,0.29437362038300807,0.5807061663886002,0.3333648779124213,0.11417421953675731,0.2605698819472305,0.691037433229953,0.32861767883953713,0.2116267862106085,0.39899462075280756,0.09762102583162732,0.8571065674982781,0.14730942986218334,0.2045002711006687,0.37403422594070435,0.3847689915359743,0.25019052766531813,0.11389601892395189,0.0,0.0,,
49.0,0.6524170864554829,0.41799805180272864,8.43192,58.40896,0.9971592150692714,2.0662832924416286,0.28150945686952916,0.5191127914590207,0.3332016002649418,0.11417421953675731,0.2315762955404682,0.666748091052533,0.2966674197284348,0.2096461339768059,0.37623199850169586,0.09025598163823739,0.7924419351171624,0.14141023159796143,0.2045002711006687,0.3689313530921936,0.3831539894738467,0.24919963248563098,0.11389601892395189,0.005471986011632274,0.442481710226275,0.003610174633480146,0.008399666598294215
50.0,0.6496112078119473,0.3898188525700405,8.43192,58.40896,0.0,2.175031701092789,0.2868326988655311,0.5380063418332725,0.34175497722602843,0.11417421953675731,0.2435971710265256,0.6773302087908912,0.30693764988196703,0.21646144675107132,0.37623199850169586,0.09025598163823739,0.7924419351171624,0.14141023159796143,0.2045002711006687,0.3689313530921936,0.3831539894738467,0.24919963248563098,0.11389601892395189,0.0,0.0,,
51.0,0.6335627020132649,0.32662788295332035,8.43192,58.40896,0.0,2.24324362063081,0.2848273934215469,0.5684402344029954,0.34394048357547485,0.11417421953675731,0.2504646729145135,0.6841695526610789,0.31766591182295256,0.2178868699799628,0.37623199850169586,0.09025598163823739,0.7924419351171624,0.14141023159796143,0.2045002711006687,0.3689313530921936,0.3831539894738467,0.24919963248563098,0.11389601892395189,0.0,0.0,,
52.0,0.6247780798002209,0.47863108560434203,8.43192,58.40896,0.0,2.3538608720856167,0.2948133039170644,0.5489947149269321,0.3290635993556951,0.11417421953675731,0.26230089087297404,0.6920763810643571,0.3286988007314434,0.20711186980590301,0.37623199850169586,0.09025598163823739,0.7924419351171624,0.14141023159796143,0.2045002711006687,0.3689313530921936,0.3831539894738467,0.24919963248563098,0.11389601892395189,0.0,0.0,,
53.0,0.6494181777018316,0.4755627463657425,8.958915,62.05952,0.9971592150692714,2.068512936234067,0.28164931205554605,0.5246462082473444,0.3373001162872499,0.11417421953675731,0.2317369851770227,0.666767646008659,0.29720454678679187,0.21235235925313767,0.3444964053099441,0.08286374690098958,0.7275385714431117,0.13412778904665315,0.2045002711006687,0.3619665801525116,0.38322663697324527,0.2494295248836299,0.11389601892395189,0.005486560799391013,0.47198509293957613,0.0033507625939725007,0.00897519733024812
54.0,0.6476990068621832,0.42647937035017447,8.958915,62.05952,0.0,2.177620134307116,0.2900825026595306,0.5435939900940968,0.3304785076450943,0.11417421953675731,0.24352428789239872,0.6781869982604877,0.30594260748687974,0.2091132582271865,0.3444964053099441,0.08286374690098958,0.7275385714431117,0.13412778904665315,0.2045002711006687,0.3619665801525116,0.38322663697324527,0.2494295248836299,0.11389601892395189,0.0,0.0,,
55.0,0.6362882446855276,0.37488620972361486,8.958915,62.05952,0.0,2.2797863513506176,0.2912835403617745,0.5483252681896826,0.3435127087357602,0.11417421953675731,0.2545485915968362,0.6854455173512819,0.3179894787933977,0.21614581089616783,0.3444964053099441,0.08286374690098958,0.7275385714431117,0.13412778904665315,0.2045002711006687,0.3619665801525116,0.38322663697324527,0.2494295248836299,0.11389601892395189,0.0,0.0,,
56.0,0.626646873274914,0.40743435585676624,8.958915,62.05952,0.0,2.354918434861589,0.2985062906418022,0.5555053155640401,0.34230564403828806,0.11417421953675731,0.2626152663323104,0.6948018559407433,0.3305996864501736,0.21662632590959646,0.3444964053099441,0.08286374690098958,0.7275385714431117,0.13412778904665315,0.2045002711006687,0.3619665801525116,0.38322663697324527,0.2494295248836299,0.11389601892395189,0.0,0.0,,
57.0,0.6495380364435237,0.4333195039070826,9.48591,65.71008,0.9971592150692714,2.0726377486405125,0.281293988670016,0.5215618485886854,0.32819167835110835,0.11417421953675731,0.2321551386034965,0.6669204803725896,0.29856483398797906,0.2066609559568237,0.35892158595553714,0.08551844838490986,0.7508466862394052,0.14395393474088292,0.2045002711006687,0.3452156186103821,0.38352496347013865,0.24971759977079105,0.11389601892395189,0.005119264943185748,0.4667642989952583,0.0031147607957637026,0.008497636798210736
58.0,0.6466275137121922,0.4032342521803886,9.48591,65.71008,0.0,2.1779619368108474,0.27723112323125465,0.576937747894142,0.3607396802612677,0.11417421953675731,0.2437277030962188,0.6779849591316192,0.31181246887336844,0.23050242145272068,0.35892158595553714,0.08551844838490986,0.7508466862394052,0.14395393474088292,0.2045002711006687,0.3452156186103821,0.38352496347013865,0.24971759977079105,0.11389601892395189,0.0,0.0,,
59.0,0.6374140282009569,0.386679428673013,9.48591,65.71008,0.0,2.274793406744972,0.29004330057391203,0.5582459849555866,0.3355872055036386,0.11417421953675731,0.25394089197108555,0.6856540859241049,0.3191370086060916,0.2115884062358594,0.35892158595553714,0.08551844838490986,0.7508466862394052,0.14395393474088292,0.2045002711006687,0.3452156186103821,0.38352496347013865,0.24971759977079105,0.11389601892395189,0.0,0.0,,
60.0,0.6268786752656892,0.423919177660514,9.48591,65.71008,0.0,2.3680387774145832,0.3073798628835451,0.5414747290973517,0.32453270743705137,0.11417421953675731,0.2640465977388178,0.695217310007056,0.3299450324292323,0.2050235828317655,0.35892158595553714,0.08551844838490986,0.7508466862394052,0.14395393474088292,0.2045002711006687,0.3452156186103821,0.38352496347013865,0.24971759977079105,0.11389601892395189,0.0,0.0,,
