round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best_threshold,fed_auroc,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
34.0,0.6465742976019233,1.6901762770709545,124.47264,124.47264,1.0,0.3028935011451222,0.5321204687234865,0.7135809894471542,0.3139360908372679,2.6653438807383156,0.11468496254799518,0.3422547417595949,0.1969326707820655,0.3121074019525239,0.6398352402559908,0.2018960898995016,1.7726351790601844,0.2636464909023394,0.266627253916642,0.5295193791389465,0.3121206150517952,0.20584883665083206,0.11389601892395189,0.003054357441279832,1.7418431506084744,0.001538640911308992,0.004685008367429292,0.005926172553184859
35.0,0.6532325558546724,1.8691275915245462,128.1336,128.1336,1.0,0.30488500054460044,0.5635005820744468,0.714637276800866,0.3049804467816888,2.6840709719982048,0.11468496254799518,0.3450072815785606,0.21027132250903371,0.3326044203057422,0.6391954943050838,0.20159383649728319,1.7699814128875473,0.2598018095648427,0.2634327492166647,0.5118279457092285,0.33245585047764364,0.21926650544393134,0.11389601892395189,0.0030091390851557896,1.776095534200067,0.0015728809386723645,0.0045451122784192916,0.005173820516697868
36.0,0.654022060157317,2.0382287934476513,131.79456,131.79456,1.0,0.30685295218812064,0.5494804932655137,0.7151066503553168,0.3101523544195617,2.700734054449137,0.11468496254799518,0.3423396816635859,0.20048242071737657,0.3172238962629979,0.6412136469364353,0.20164100999510284,1.7703955932800257,0.2643327067669173,0.26893436088227474,0.5200733542442322,0.31753273063709736,0.20952516101950763,0.11389601892395189,0.002754404802540138,1.6764281682935689,0.0014496861684886611,0.00415173840004292,0.005465775414230725
37.0,0.6595527025607377,2.633907936048127,135.45552,135.45552,1.0,0.3104703011027253,0.5670523422194477,0.717228238659433,0.3026348359737216,2.738606229424956,0.11468496254799518,0.3474271929932938,0.20631081670459953,0.3279358953845866,0.6382988861759206,0.1991490095419772,1.7485159834686455,0.25735693343468347,0.2683925505217276,0.5299733281135559,0.32806347539714226,0.2153125184563617,0.11389601892395189,0.0027039067408761823,1.6979520762288303,0.0014348726259434965,0.004064675080030466,0.0037134874294118326
38.0,0.6493659150675295,3.1580182990285253,139.11648,139.11648,1.0,0.3155370527207703,0.5566858535068198,0.7206703179857699,0.3080097614428926,2.778787416790051,0.11468496254799518,0.34911943832079123,0.20297514671916925,0.32084566717087887,0.6408069568538304,0.19837580867074914,1.741727327653166,0.2610310179117519,0.26556119292166813,0.521136999130249,0.32133429826229337,0.21258830269072024,0.11389601892395189,0.0026527218182654626,1.7152878642300493,0.0013584419845472902,0.004040656032480109,0.004815142269945807
39.0,0.6531959211896842,2.4327495944486954,142.77744,142.77744,1.0,0.31432802661888215,0.5650732516285725,0.719129961970195,0.3119216027900934,2.7707830836426943,0.11468496254799518,0.34674487515000674,0.20398449544996627,0.32340506743765923,0.6401744268376751,0.20099170552030438,1.7646947401603745,0.2606640405177265,0.26544289044289043,0.5420963168144226,0.3230850660449462,0.2132908230861936,0.11389601892395189,0.002543941460513124,1.6943934103437641,0.0013178928166949202,0.003855678902101315,0.0043321091336553175
40.0,0.66065656808554,2.712904132943116,146.4384,146.4384,1.0,0.3148142387170479,0.5648147158759455,0.7212195272906021,0.3088906837773978,2.768696363565952,0.11468496254799518,0.3460238624441477,0.20960226507804064,0.3315105376291796,0.6420896990636452,0.20195651903747247,1.7731657431531331,0.2617283950617284,0.2672904286256164,0.5260759592056274,0.3316600630436775,0.219131931333683,0.11389601892395189,0.002514163866148631,1.722814158152687,0.0012879780107999323,0.0038255342686208636,0.0041940822800283425
41.0,0.6601325211976237,2.5595698692835853,150.09936,150.09936,1.0,0.31543666053996533,0.5654474277155523,0.7208015041951646,0.31269547913293727,2.7747807743419295,0.11468496254799518,0.34970213927597144,0.20545819005667673,0.3258484333921068,0.6383183127272172,0.19928877477055057,1.7497431135289745,0.26330985102205795,0.2637637637637637,0.513303279876709,0.3253599816314404,0.2150373736840556,0.11389601892395189,0.0025108456756597684,1.768748998618321,0.0012464192400692877,0.0038607110866632367,0.003788316676921079
42.0,0.6600890257108888,2.619564359448055,153.76032,153.76032,1.0,0.3187071474101847,0.5844539045000673,0.7222369393392315,0.3052371267616636,2.7980459554120554,0.11468496254799518,0.3546205217437437,0.2125259406359887,0.3365736150750984,0.6362785624894176,0.1982213579462539,1.740371259847158,0.25827245380318004,0.25965847159985467,0.5196646451950073,0.33645607649341386,0.2228492196798247,0.11389601892395189,0.002332575044750905,1.6889425632325583,0.0012057481669216278,0.003530887817334589,0.003820215840488181
43.0,0.6608365778309941,2.9452213747916547,157.42128,157.42128,1.0,0.3185192516964839,0.5545434791580909,0.7241031030864986,0.31358909110632915,2.7924477564934245,0.11468496254799518,0.3563070212033569,0.2053061136848535,0.3264847753281736,0.6368886164375028,0.20024951783366107,1.7581783781869251,0.26163321167883213,0.2634336541976362,0.5113579034805298,0.32704942685280625,0.21578900668059847,0.11389601892395189,0.0023601538151071934,1.755349153329007,0.0011628382131339782,0.0036288862749376647,0.004016491061298559
44.0,0.6627455453022347,3.1032572026769683,161.08224,161.08224,1.0,0.3207998385186333,0.5682262597990027,0.724788113469772,0.3150687945273369,2.8208944483802054,0.11468496254799518,0.35630703519358714,0.19946318850839903,0.31608655165607974,0.6363806020815324,0.1975574369592722,1.7345420746547853,0.2583412774070543,0.26102786724548377,0.5295850038528442,0.3163440044799533,0.21061755650907013,0.11389601892395189,0.0026477830886530163,2.0225011939946853,0.0011638801176608907,0.004217023219276226,0.004589084623405664
45.0,0.6718173755979474,4.026240017131484,164.7432,164.7432,1.0,0.3205762572480884,0.5603041065311748,0.7255026040327633,0.31658661445763475,2.8074877570907706,0.11468496254799518,0.3528562196100144,0.19578887352916882,0.31024936854340496,0.6367961269781638,0.19747498617673256,1.733818161884887,0.2607094636062354,0.2653250364093737,0.5140676498413086,0.31119265693017434,0.20696836777040253,0.11389601892395189,0.002743026428522356,2.1549349939123204,0.0011137365601048578,0.004450604155204884,0.005018157485931957
46.0,0.6748358872522741,3.968578855500778,168.40416,168.40416,1.0,0.32116996006363174,0.564637505137546,0.7250742103568044,0.3121423891432067,2.817583753988905,0.11468496254799518,0.3573762234041656,0.20215763584684657,0.32106473177149397,0.6359711385700924,0.19451473443548636,1.7078273347320718,0.26094003241491087,0.2617442704552525,0.4822158217430115,0.32149458976356493,0.21309969492932526,0.11389601892395189,0.0023281191935818272,1.8772025501602911,0.0010790039496603489,0.0036298306417990303,0.00497860384122893
47.0,0.6713024188280932,3.9169263141571102,172.06512,172.06512,1.0,0.32317020765741383,0.5644126545848649,0.7277970340354933,0.3164795577701359,2.8274137079445385,0.11468496254799518,0.3591147015306616,0.19962225976546294,0.31757127792236406,0.6339960807560231,0.1947432083575213,1.7098333216330492,0.2597709292714606,0.26263678999478896,0.5177968740463257,0.31848418973275927,0.21148153072240716,0.11389601892395189,0.002242229618948441,1.8518458456055669,0.0010222296924910106,0.003507334258442652,0.006188646851331337
48.0,0.6747459256763325,3.844491738037705,175.72608,175.72608,1.0,0.3253105047008584,0.5445433712582638,0.7263384856301585,0.3206520994021822,2.848181511750434,0.11468496254799518,0.3538309152599128,0.1945527805066275,0.3080312711655935,0.6333817223459905,0.19560223001846852,1.7173754786729787,0.25797170942220093,0.2634160844358555,0.5403000712394714,0.3103272887029109,0.20652160507661113,0.11389601892395189,0.0021513986617142057,1.823817955544655,0.0010286768107702694,0.0033117399365226916,0.005677328952678538
49.0,0.6754100632340533,4.244456239450643,179.38704,179.38704,1.0,0.3252649582527772,0.5681442246249032,0.7278380881598333,0.3191254938659202,2.850403002901302,0.11468496254799518,0.36188114318916587,0.1987168229857806,0.316415731191577,0.634348193273002,0.19731553653515066,1.7324182038961151,0.2611071513423616,0.2646062084858343,0.5220819711685181,0.31767287584865433,0.21021872082994278,0.11389601892395189,0.001981053145442996,1.7206757054373156,0.0009639670765320788,0.0030338206923247236,0.004151127944540692
50.0,0.6746512757916661,3.753015553467896,183.048,183.048,1.0,0.3240302099938663,0.5379620191489967,0.728505173645445,0.3248162386189342,2.8381639245387325,0.11468496254799518,0.3582329776120047,0.1888767662505057,0.2992120743406228,0.6329745428347675,0.1969161919144598,1.728911982831817,0.26284224250325944,0.26390374331550803,0.5049474239349365,0.30044777987784743,0.20084797945198238,0.11389601892395189,0.0019902488654699206,1.7679113089434395,0.0009538203069573901,0.003061016554078384,0.0045058177988174675
