round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_brier,fed_f1_best_threshold,fed_prevalence,fed_auroc,fed_ece,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6405121135268368,0.8148838593128277,67.16416,67.16416,0.5412350858791136,0.2957700949948404,0.25543691982168804,0.21363863514407155,0.5681269862965513,0.10966320428076802,0.7005880005403023,0.34517251550260114,2.3967788299808355,0.3210181653102005,0.5423505218488716,0.17621103899088902,1.5471220210826222,0.20386627245849442,0.220795892169448,0.544044017791748,0.4119346822878274,0.26931316561966917,0.11389601892395189,0.0041856866437372,0.7900382201187313,,0.0041856866437372
32.0,0.6194605185027934,0.8453009087957474,69.1456,69.1456,0.5412350858791136,0.30602698733836364,0.26529154681716943,0.20284768929593947,0.5577009806664515,0.10966320428076802,0.713096380959269,0.3311477704139571,2.5064451807435946,0.32981849909631217,0.5277265578876844,0.16840655385787945,1.4785991244375638,0.2037955672871251,0.20909652191809014,0.5445101261138916,0.41294923265127065,0.27038948795583373,0.11389601892395189,0.0043572767248996926,0.8454317438881844,,0.0043572767248996926
33.0,0.6011742385913089,0.7959299104581187,71.12704,71.12704,0.5412350858791136,0.3198028614697756,0.28543258902578933,0.1958969653556728,0.5618546375809581,0.10966320428076802,0.7250131642527818,0.32023553659961784,2.722482881672512,0.34710678810753576,0.5176413666875004,0.1576373463929428,1.3840461491300842,0.20391762933199398,0.20450951154489178,0.48918789625167847,0.4139082031534028,0.27147416946873737,0.11389601892395189,0.005210345213446939,1.0484333044150844,,0.005210345213446939
34.0,0.5911061473916173,1.3930036110817068,73.10848,73.10848,0.5412350858791136,0.3200137899786841,0.29913875429008235,0.20216020567440499,0.5802086047023807,0.10966320428076802,0.7334127134086476,0.32831075060093956,2.8708792606964675,0.36167537592643434,0.5304560134437759,0.1661639555516108,1.4589092500463785,0.20372648170926153,0.20537124802527645,0.5459895730018616,0.414822824969434,0.2719426500344267,0.11389601892395189,0.005723993217645452,1.1968479544157162,,0.005723993217645452
35.0,0.6421521473152971,1.0697622036662628,74.7776,74.7776,0.4559241291901578,0.28209850742111325,0.23962539049957923,0.21982355643700444,0.5620935721295338,0.10966320428076802,0.6902658950456736,0.35200261629890417,2.2287010662644775,0.3109920753276698,0.5374446901738646,0.17287018548543998,1.5177895339859508,0.2039404832324703,0.21638062133391264,0.5480872392654419,0.41482282426596184,0.27177473140536157,0.11389601892395189,0.0073112154925846495,0.521561679430306,0.0073112154925846495,
36.0,0.6361961535530257,1.0034008657019946,76.75904,76.75904,0.5412350858791136,0.29879929480760575,0.2573097162576561,0.20857083502667545,0.5610764795536136,0.10966320428076802,0.7055445227571122,0.3369761986825069,2.4075828308039453,0.3278941615913345,0.5359319290630695,0.17218579072181245,1.5117805903012336,0.20387776415565545,0.2140439932318105,0.548947811126709,0.4164589385143601,0.2731366896692603,0.11389601892395189,0.004053564885566648,0.8732570147840306,,0.004053564885566648
37.0,0.6194492197627668,1.1784718411027768,78.74048,78.74048,0.5412350858791136,0.31205598428527875,0.27199062520676004,0.2019488944187837,0.5555455065745395,0.10966320428076802,0.7175789127746047,0.32916411339397095,2.573869602574148,0.33868801741417104,0.5360581263497877,0.17059603321935932,1.4978226177796952,0.20382165605095542,0.2115971515768057,0.5434009432792664,0.41372579605105764,0.2709593880323914,0.11389601892395189,0.00421729389788959,0.9312950624153018,,0.00421729389788959
38.0,0.5979666826224224,0.9702190557885368,80.72192,80.72192,0.5412350858791136,0.32688727252277905,0.2934444811994628,0.19381578133248864,0.5655900735955663,0.10966320428076802,0.7311006763525258,0.3181275702033691,2.817972774122053,0.351974525335784,0.5411402276239636,0.17376475767325555,1.5256438224524589,0.2038037311061686,0.21666304111376986,0.5502112507820129,0.4171331333366505,0.27362303781830616,0.11389601892395189,0.004630969961088062,1.053975986666046,,0.004630969961088062
39.0,0.5795829848759358,1.2212463296038218,82.70336,82.70336,0.5412350858791136,0.32243505568337666,0.30980738989874934,0.2081870010783573,0.5849508586097222,0.10966320428076802,0.7407360146810581,0.3390796895896553,2.9830752909975526,0.3633813270784758,0.54388491821447,0.17508084896059944,1.5371990225356387,0.20414817498415,0.21766561514195584,0.5549784302711487,0.4224927008520994,0.2779830703710152,0.11389601892395189,0.005971416831219225,1.4038806392345577,,0.005971416831219225
40.0,0.6457467186601169,1.2992265501822056,86.35392,86.35392,0.9971592150692714,0.2858885421839751,0.24163474050111194,0.2098675983836185,0.5437862067129537,0.10966320428076802,0.6918695337998149,0.3368925795331949,2.2439682402078254,0.31202293894432875,0.5409402646599055,0.17286475151006425,1.5177418240183236,0.20388173408307636,0.21376393694732798,0.5478320121765137,0.4183337460380057,0.2747173073796859,0.11389601892395189,0.004260564592638157,1.357913943240419,0.006305630190795923,0.003617354553965235
41.0,0.6400443183877436,1.183586270101837,88.33536,88.33536,0.5412350858791136,0.30161500816016057,0.25845451863832797,0.20864877382406036,0.5425342441674557,0.10966320428076802,0.7060376892499418,0.33736829252378314,2.4178443144505644,0.3280032656006658,0.5320864507635563,0.1659250018269675,1.4568112511268305,0.20408905043162198,0.20454648167397296,0.4917818605899811,0.41905194855887085,0.2755185757855722,0.11389601892395189,0.004511735859627991,1.1085214371560141,,0.004511735859627991
42.0,0.6208404192740493,1.1865193278593984,90.3168,90.3168,0.5412350858791136,0.30834006695880706,0.2743508690351232,0.206023424625534,0.5587295113436861,0.10966320428076802,0.7211826723437251,0.3366753691738793,2.5863941900351635,0.33991243480643174,0.5370351262668107,0.16775507667149442,1.4728791950445967,0.20320612077602695,0.20529801324503308,0.5449285507202148,0.4150144888525058,0.27205357526342727,0.11389601892395189,0.0041688839401776406,1.0510440127691254,,0.0041688839401776406
43.0,0.5996119418164978,1.079051282956815,92.29824,92.29824,0.5412350858791136,0.3152056794730428,0.2894456566339429,0.19944390810662588,0.5755202421817083,0.10966320428076802,0.7313708838840134,0.3254387194535533,2.7505909632588885,0.3488497872595586,0.5413301133782726,0.16828707584444375,1.4775501148710795,0.20363900358455464,0.20819756474018175,0.5420416593551636,0.4162159691060806,0.27304843538508927,0.11389601892395189,0.004234645413794905,1.1006820888724178,,0.004234645413794905
44.0,0.5803074891815491,1.6561314737335198,94.27968,94.27968,0.5412350858791136,0.32090641311366813,0.30925665224141563,0.20438994031548968,0.60192839236315,0.10966320428076802,0.7439343397441451,0.3338843328724382,2.9692361937422254,0.3685066191627206,0.5497602201354548,0.17388221332329182,1.526675075793409,0.20422631220177231,0.21657500474113406,0.544352114200592,0.41574255651205877,0.27248624087575657,0.11389601892395189,0.0046833842323928745,1.2584791926201433,,0.0046833842323928745
45.0,0.6406326852245101,1.3371612324479734,95.9488,95.9488,0.4559241291901578,0.2952323478516956,0.24772273629681427,0.21075370082035524,0.5444157400988991,0.10966320428076802,0.6963251827074093,0.34108898914473346,2.298328334781311,0.31509958363619056,0.5606988744497128,0.17762577272747754,1.559543295767676,0.20430791602290285,0.2218884925849446,0.5430989265441895,0.41570266164496905,0.2723138561411726,0.11389601892395189,0.005888664408511059,0.4797131852246821,0.005888664408511059,
46.0,0.6387406898116681,1.2312872156556443,97.93024,97.93024,0.5412350858791136,0.30777020076683026,0.26358220131403376,0.19307058533048624,0.5450295878293419,0.10966320428076802,0.7087467996000378,0.3135877238142722,2.4661319154297443,0.32783600966337,0.5504116370764818,0.1682214109562276,1.4769735812148856,0.20374771480804388,0.20879526977087953,0.5407691597938538,0.4127835656659545,0.27020176033648696,0.11389601892395189,0.0033544349011630525,0.9262632213067263,,0.0033544349011630525
47.0,0.6180996100365391,1.1954596529249764,99.91168,99.91168,0.5412350858791136,0.31015949314855207,0.2795935106528086,0.20066892767830816,0.5656541139928658,0.10966320428076802,0.7216568181094734,0.3247646137471652,2.6343571460047297,0.3444655071987457,0.577607541397253,0.18664816533811812,1.6387593447207551,0.20381640964627282,0.2380861970761344,0.5410265922546387,0.41320996225627193,0.26994335163084154,0.11389601892395189,0.003705012260741518,1.04815712897107,,0.003705012260741518
48.0,0.5947303274644875,1.2461955121874653,101.89312,101.89312,0.5412350858791136,0.32194089788718344,0.2989296850516296,0.20001914637576892,0.5726741883677434,0.10966320428076802,0.7358402477535845,0.32771678071693033,2.8523682273249933,0.3573000626206143,0.5667202645384268,0.17864331502045488,1.5684772541499858,0.20391762933199398,0.22490566037735849,0.5427308082580566,0.4147449624566021,0.27149827798226495,0.11389601892395189,0.0039733295217017775,1.1533876677276567,,0.0039733295217017775
49.0,0.5773477844556083,1.6657531034246875,103.87456,103.87456,0.5412350858791136,0.320294240741847,0.311993333503935,0.19836795130363538,0.5751906977346719,0.10966320428076802,0.743312848703821,0.32307785246107895,2.984880096354181,0.3643205156883608,0.5627536212823442,0.17509863908943304,1.5373552187662152,0.20390159610749853,0.2202722063037249,0.5464357733726501,0.41956239797141565,0.27561211691986703,0.11389601892395189,0.004349295185011569,1.299696717876941,,0.004349295185011569
50.0,0.6411708334458117,1.4264894286830256,107.52512,107.52512,0.9971592150692714,0.29104248866313903,0.24689333368756708,0.205354250066753,0.5523950688637087,0.10966320428076802,0.6959004986199397,0.3269220953814857,2.2874740800283577,0.3165865617862411,0.5481105570556054,0.17036371177364806,1.4957828498588657,0.20345701774602443,0.21302220549491907,0.5492478013038635,0.41618599834634856,0.27290623280302695,0.11389601892395189,0.0036664451126770664,1.4413876861799508,0.0055312559892070606,0.003137420435410859
51.0,0.6392331188506851,1.7167703281821585,109.50656,109.50656,0.5412350858791136,0.29400123870448164,0.2651126394213567,0.21896988647485285,0.5961860532651053,0.10966320428076802,0.7093912400886009,0.3514301709841315,2.4746132596679478,0.3330129241068651,0.5627668986022872,0.180366324004966,1.5836051664404194,0.20416436336834345,0.22602201257861637,0.5487661957740784,0.41484364787263556,0.27147813360446726,0.11389601892395189,0.0032069638639704297,0.9989675811957568,,0.0032069638639704297
