round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc_lift,fed_f1,fed_ece,fed_auprc,fed_auroc,fed_brier,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6704723571926492,3.799331297672584,183.048,183.048,1.0,0.35994375734193623,2.812628387944209,0.31037793743944325,0.30872726185242805,0.3134716490211622,0.7297798110804692,0.1940198103931267,0.11142587346553352,0.5702479369785937,0.6492927455283919,0.20916876294985287,1.836488798519941,0.270225581670013,0.2772166105499439,0.5332309007644653,0.30472922160692384,0.20373081605039278,0.11389601892395189,0.0020809921283522774,1.8018765863162116,0.0009985208315162924,0.0032313810062616338,0.0038227370419202313
51.0,0.6657869735109991,3.5567250887679096,186.70896,186.70896,1.0,0.36106111556425435,2.8086366085769074,0.30534621165133485,0.3276994299537413,0.3135414353711243,0.7300319825071461,0.20675042276687167,0.11142587346553352,0.5791812973252662,0.6488633409381337,0.20735426998209242,1.8205576625162148,0.26721071353839715,0.2782812043262204,0.5649792551994324,0.3244771613226148,0.2166254759926921,0.11389601892395189,0.0021758039415102092,1.9266222312035097,0.0009757396723639059,0.003446850832271214,0.004963903087731751
52.0,0.6764293984475621,4.382605549198557,190.36992,190.36992,1.0,0.35997449415181737,2.847524440692083,0.311281996450749,0.3240846726033374,0.31788831295671527,0.7321151078800521,0.203327366066407,0.11142587346553352,0.6054438150394327,0.6484271470944831,0.20778912693091586,1.8243756796245547,0.26878966707493596,0.274759340838636,0.580175518989563,0.3209525206242872,0.2138977745863255,0.11389601892395189,0.0019426895655713318,1.7599023752409266,0.0009294506066211799,0.0030156545835242905,0.0033639426603643855
53.0,0.6646060070149099,3.0900834367368413,194.03088,194.03088,1.0,0.36129921237755286,2.8899180211514213,0.3107949277595832,0.3291571169015734,0.32224055664924145,0.7338119182771032,0.20467632126860535,0.11142587346553352,0.5819291113081089,0.6461648825278452,0.2071779738400928,1.8190097932959803,0.2693822437267919,0.2743883555280272,0.5588463544845581,0.32600797072425663,0.21514147507144524,0.11389601892395189,0.0018698597860434727,1.7327475672273067,0.00090378171077956,0.002890950885073996,0.003783288872578864
54.0,0.6623504833958818,3.177983263149012,197.69184,197.69184,1.0,0.36359790321649155,2.881741816323288,0.316543687556545,0.3184818344250553,0.32090126583656664,0.7340724766169621,0.1985590206766728,0.11142587346553352,0.5833712504744567,0.6496550983979923,0.2101374285168344,1.8449936222717553,0.2701575532900834,0.27638045677941603,0.5429019927978516,0.31540620656866936,0.2091024459723839,0.11389601892395189,0.0017714282960112713,1.678559831376333,0.000859233483162446,0.00273171865499123,0.003045267635616065
55.0,0.6635756302746971,3.397699714011953,201.3528,201.3528,1.0,0.3670817348568765,2.896651104364223,0.3178874103886512,0.31292331117033817,0.32274062037607815,0.7358180711746025,0.19487144445808066,0.11142587346553352,0.5775506587891697,0.6480238579133002,0.20935145909470737,1.8380928593693064,0.27130476649013,0.2759226713532513,0.5395479202270508,0.31009083477987837,0.2058600780534675,0.11389601892395189,0.0016772537779333302,1.62473778938147,0.0008213296766477964,0.002574677850203932,0.0032917844594041986
56.0,0.6701208832449553,3.771263830668468,205.01376,205.01376,1.0,0.36192572847827814,2.9002229113911455,0.30961923259236934,0.32610084187394855,0.32402546787154557,0.7347779941500586,0.2043608163837318,0.11142587346553352,0.5990903458786367,0.6480710062034952,0.20889499063149858,1.834085094501655,0.2661149825783972,0.27454997804770964,0.5591979026794434,0.32313306061938835,0.21540954664067954,0.11389601892395189,0.0016999444428680897,1.6810809490307292,0.0008423151253171198,0.00259539386847645,0.004112269889104921
57.0,0.6686418647315107,3.7289875467336095,208.67472,208.67472,1.0,0.3678205169564,2.92791296425126,0.3156255361318833,0.3250262224530287,0.32682274602524364,0.7355106818927112,0.2016435532743361,0.11142587346553352,0.5753882372540794,0.6463271720377735,0.2081497280824529,1.8275417354265386,0.2657647328594359,0.275727142298161,0.5226481556892395,0.3218933454675556,0.21248851930392015,0.11389601892395189,0.0016415782448206224,1.6574834943994574,0.0008404460014863934,0.0024758648123585935,0.0035496155748411034
58.0,0.6705517095749325,3.3255011186948815,212.33568,212.33568,1.0,0.36747275248683753,2.9315969017404733,0.320346958532878,0.3156163936229376,0.32790859333055916,0.7372062588479592,0.19669599251095893,0.11142587346553352,0.5827235635842353,0.6457048196269812,0.2090206627044286,1.8351884875273052,0.26772793053545585,0.2726867666716174,0.5440712571144104,0.3129284354082744,0.20785146774892918,0.11389601892395189,0.0015959329716365963,1.6449598685776436,0.0007679704930844674,0.0024532161721989073,0.0038612182483777724
59.0,0.6843288156114422,4.4058798200092095,215.99664,215.99664,1.0,0.36647230191736974,2.938777863833649,0.320157804157884,0.3171368119701742,0.3285948876732443,0.7384576616893251,0.19717325667971747,0.11142587346553352,0.5687449912312953,0.6451157358127569,0.20751284233968195,1.8219499180058067,0.26956521739130435,0.2722159730033746,0.5066185593605042,0.31358241084436933,0.2084531380622845,0.11389601892395189,0.001672534735067281,1.7580481567292736,0.0007655146429322104,0.0026098449394333905,0.003266970581598943
60.0,0.6695893537028113,3.745443226707645,219.6576,219.6576,1.0,0.36613895922090983,2.9504639399091728,0.31599860510099076,0.31395911232967627,0.3297362177867627,0.7360568948601683,0.19624527215201523,0.11142587346553352,0.5704728311789428,0.6438675547930397,0.20606621225247262,1.8092485953355628,0.2682839814484481,0.27156417664052823,0.53139728307724,0.31093197042620185,0.2075936146339402,0.11389601892395189,0.0015523316417234883,1.663305744516947,0.0007405804741860518,0.0023861823701878965,0.003762997508944769
