round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_auroc,fed_prevalence,fed_auprc_lift,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
44.0,0.6523790566441977,2.1215702017593094,161.08224,161.08224,1.0,0.31197025382507537,0.6040846274760693,0.21409664229870956,0.36687391227284366,0.7311073015540428,0.11525871836837467,2.8193608373030896,0.33930052210321954,0.32012956640086426,0.6452193566357912,0.21498858393274473,1.8875864667077795,0.260314929240582,0.2771375729122208,0.5634613037109375,0.34239511785502436,0.22612772792998273,0.11389601892395189,0.0021744223312410355,1.6131213893077074,0.0010960262565628612,0.0033473310591140572,0.00368000028357184
45.0,0.647596006405471,2.1573663605974853,164.7432,164.7432,1.0,0.31569398686110745,0.5809285870903192,0.2044857145913229,0.36913795423845597,0.7303718417116086,0.11525871836837467,2.8450385717654783,0.32531842021383306,0.32284666426150826,0.6462107131256071,0.2137853017634041,1.877021723701757,0.2661170999788628,0.27470783436733515,0.5554170608520508,0.3288399988159843,0.2163230620797802,0.11389601892395189,0.002144205435481989,1.6319225890765665,0.0011062444989977335,0.0032686619421076588,0.004700910062722952
46.0,0.6555018716154899,2.707179301218014,168.40416,168.40416,1.0,0.315980241060035,0.5965973696585012,0.20141963137348057,0.37048142980331006,0.7314132245867926,0.11525871836837467,2.828330256207089,0.317703265839849,0.321658839276687,0.6454650247030939,0.21573652702553936,1.8941533607911805,0.26589964844998404,0.2756474103585657,0.5327448844909668,0.3219633734898252,0.21431164102067127,0.11389601892395189,0.0021994352993900297,1.7181380885158433,0.0010799519512810437,0.0034107013466929442,0.004784876442386153
47.0,0.6568615417483652,2.717052114571794,172.06512,172.06512,1.0,0.3208057529227752,0.5828087518591281,0.19670472712932144,0.3740454613355673,0.7342381073080233,0.11525871836837467,2.8554962665705568,0.31045628650729234,0.3242869150484936,0.644853402073541,0.2152549203973902,1.8899248843905194,0.26980252939871313,0.2745709828393136,0.5328731536865234,0.3140738553869311,0.20958319473195183,0.11389601892395189,0.0021392271232299636,1.7139708209451783,0.0010480986278387804,0.0033202331418971435,0.004198517742717139
48.0,0.6676170946040338,3.849992330396566,175.72608,175.72608,1.0,0.3179477718463887,0.6027516435236618,0.20163105115866573,0.3713942390633199,0.7337417205960927,0.11525871836837467,2.8745473979719476,0.31732346120511745,0.3256959072579162,0.6429104708559313,0.21184435636972618,1.859980343221427,0.2644785600847009,0.2741087083576855,0.5651361346244812,0.32155941958454337,0.2149954312404551,0.11389601892395189,0.00206985693637977,1.6997459149679344,0.0010182963887287425,0.0032018685557891834,0.004468747727367606
49.0,0.6649152965766809,3.529572747591807,179.38704,179.38704,1.0,0.32981162201284475,0.5837414541015483,0.18897763426418743,0.3710603117500749,0.7344580274154419,0.11525871836837467,2.872880153973666,0.2987808173228759,0.3256762719380585,0.6401132608098844,0.20984469636423242,1.8424234520817206,0.2675327799831589,0.27302461697366154,0.5727664232254028,0.30221953300904375,0.2023599796934839,0.11389601892395189,0.002013003495873878,1.6937531841904274,0.0009749573708155513,0.003130624358905507,0.004473888418183684
50.0,0.6781907136104467,4.777967989506153,183.048,183.048,1.0,0.32425595962489595,0.5713559820315676,0.1933445343325974,0.37354330736613534,0.7379607722259126,0.11525871836837467,2.900155578612472,0.3071285310720855,0.3295158263788336,0.6416516102527816,0.20935716885964456,1.8381429907522218,0.2670217693376563,0.2730420445177246,0.5632782578468323,0.31141100975347746,0.20660656482754586,0.11389601892395189,0.0021833268290375866,1.8788228546418395,0.0009945694359741676,0.0034578881478307144,0.005816655278195507
51.0,0.6668207871768037,3.1675911730544604,186.70896,186.70896,1.0,0.32383680291650646,0.5816063977703855,0.1971774820886894,0.3732100161700544,0.7370422855520221,0.11525871836837467,2.887643222042458,0.31375575720282955,0.3281084161803622,0.6418469675680503,0.20680715263451205,1.8157540060517543,0.2650818569185916,0.273542600896861,0.5621120929718018,0.316532442538657,0.20976888274231584,0.11389601892395189,0.0019509220858415241,1.7191509770163975,0.000929420323539519,0.0030438799930645,0.004687030917525611
52.0,0.6649516108054516,2.9647897195039334,190.36992,190.36992,1.0,0.31814064734043956,0.5937120283012438,0.2054784499673812,0.374918472761173,0.7355503840904933,0.11525871836837467,2.8827414745748805,0.32668349699684496,0.328009115681243,0.6402450928004348,0.20907119391142515,1.8356321483986329,0.26262626262626265,0.27355532327908016,0.5645096302032471,0.3303586865695085,0.21867775614557025,0.11389601892395189,0.0018508226325095135,1.666673747866298,0.0008669730175196688,0.002903168140685989,0.0037500862114665293
53.0,0.6674902091138007,2.9230202548317834,194.03088,194.03088,1.0,0.31539542150347205,0.6062856570653496,0.21027934864320036,0.37523346096573984,0.7368968114706328,0.11525871836837467,2.9092992663077446,0.3318777030411042,0.3308674413130529,0.6395140997859113,0.20872347094072072,1.8325791622276535,0.25774424146147734,0.2738268021286889,0.592607855796814,0.33587746186197515,0.2239153878373756,0.11389601892395189,0.001843132798841097,1.698834590531078,0.000869436317527576,0.0028811069997310168,0.004660705301375014
54.0,0.6793757651747805,3.9244439207236423,197.69184,197.69184,1.0,0.32477769950765323,0.5798348069592446,0.19917216632039256,0.3766636045299882,0.7390954472006359,0.11525871836837467,2.9319800860236094,0.31758353160192526,0.33380842482378426,0.6417792256275466,0.21009229729020115,1.8445973728939489,0.2669647847959754,0.27392788247514466,0.555111289024353,0.3215744099133703,0.21251447916020783,0.11389601892395189,0.0017530607302538906,1.653524619374366,0.0008339705910621744,0.0027293155567204037,0.004303910029830774
55.0,0.6704021004782637,3.481600156094744,201.3528,201.3528,1.0,0.3280355014977551,0.5725087960008317,0.1946968848196557,0.3767212417652089,0.7408678343183782,0.11525871836837467,2.9495009153448986,0.31016722481582276,0.3354389932119619,0.6388855604954101,0.20312370681943132,1.783413579670915,0.26624261699227625,0.27092219444035887,0.5475447177886963,0.3146832550376269,0.2088847492310036,0.11389601892395189,0.0018223182103225973,1.7557814289812086,0.0008247977530740268,0.002880805975680258,0.0047961771840730055
56.0,0.6655415922271575,3.2841249579989844,205.01376,205.01376,1.0,0.3220580258342088,0.5926053293736894,0.20159274391518753,0.37680385463255933,0.7410076901086413,0.11525871836837467,2.9333591135121164,0.31988221073992856,0.33301049737234945,0.6416156058757336,0.20686074072322966,1.8162245061554794,0.2661917098445596,0.2716012975523444,0.5591806173324585,0.32433325293471754,0.21573827757187686,0.11389601892395189,0.001696838917878592,1.6712811847501143,0.0007740585313144694,0.0026724241933041605,0.0042892943295221335
