round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_auroc,fed_ece,fed_brier,fed_f1_best_threshold,fed_auprc,fed_auprc_lift,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
29.0,0.6662372248480752,0.17703448649244222,0.95964,40.15616,0.9971592150692714,0.11436304128902318,0.2945149397417217,0.6631052681634454,0.35174569371086056,0.2218164056480331,0.494058208907734,0.2264601931295906,1.995878624815255,0.2387564730979484,0.5023434595194092,0.12172840320352162,1.0687678494258819,0.14116670126634834,0.2045002711006687,0.4562482535839081,0.3831391472513239,0.2478269999395209,0.11389601892395189,0.025057034115356994,0.6330195347175067,0.00791244472731766,0.0582627989175838
30.0,0.663191593215912,0.20285429404154703,0.95964,40.15616,0.0,0.11436304128902318,0.3046277059248987,0.6744176382750915,0.34329560544428084,0.21756999638111488,0.5643697869190187,0.23813202262158312,2.1039501816499535,0.2820906231437042,0.5023434595194092,0.12172840320352162,1.0687678494258819,0.14116670126634834,0.2045002711006687,0.4562482535839081,0.3831391472513239,0.2478269999395209,0.11389601892395189,0.0,0.0,,
31.0,0.6431129285532099,0.3114478678405946,0.95964,40.15616,0.0,0.11436304128902318,0.31919919870635666,0.6829653316249475,0.3449500285549519,0.2174704497995929,0.553540150664019,0.2524344792497516,2.240197646755527,0.28820004049684445,0.5023434595194092,0.12172840320352162,1.0687678494258819,0.14116670126634834,0.2045002711006687,0.4562482535839081,0.3831391472513239,0.2478269999395209,0.11389601892395189,0.0,0.0,,
32.0,0.6341433989378825,0.5112501222084733,0.95964,40.15616,0.0,0.11436304128902318,0.3304021947348585,0.6927964539966286,0.33437274928014327,0.2108489375765305,0.5613101793383695,0.2642681093847152,2.364015036104625,0.29248430388022734,0.5023434595194092,0.12172840320352162,1.0687678494258819,0.14116670126634834,0.2045002711006687,0.4562482535839081,0.3831391472513239,0.2478269999395209,0.11389601892395189,0.0,0.0,,
33.0,0.6629273061290315,0.22090796193277357,1.04688,43.80672,0.9971592150692714,0.11436304128902318,0.2939358925205282,0.6631141573487087,0.35055763673783846,0.22083063746649098,0.49586742306418896,0.22675684942085197,2.0005520496034017,0.24396690039787197,0.49805669229883814,0.12076895563078476,1.0603439590932666,0.12623181604880337,0.2045002711006687,0.4482658803462982,0.38260857055859077,0.24739258310948278,0.11389601892395189,0.02163467653922623,0.5997284702116303,0.006363246088911974,0.05255213314018895
34.0,0.6597074104602643,0.21944325731193243,1.04688,43.80672,0.0,0.11436304128902318,0.3090365283898871,0.6737316687715963,0.3556308151116784,0.22471640751932884,0.5532705902993259,0.23878308589518316,2.117724489553647,0.2805249833402106,0.49805669229883814,0.12076895563078476,1.0603439590932666,0.12623181604880337,0.2045002711006687,0.4482658803462982,0.38260857055859077,0.24739258310948278,0.11389601892395189,0.0,0.0,,
35.0,0.6433680286618665,0.34212161453698214,1.04688,43.80672,0.0,0.11436304128902318,0.3220403509964656,0.6835475671104488,0.32826640719007644,0.20743644702294406,0.5483147371260211,0.25154496825565137,2.2387396908932553,0.29526576943951194,0.49805669229883814,0.12076895563078476,1.0603439590932666,0.12623181604880337,0.2045002711006687,0.4482658803462982,0.38260857055859077,0.24739258310948278,0.11389601892395189,0.0,0.0,,
36.0,0.6269657806844152,0.4498347109386434,1.04688,43.80672,0.0,0.11436304128902318,0.335020917704519,0.694885577744514,0.33278865462275964,0.2097849155528023,0.5578069561268958,0.26322071827304644,2.351907248124866,0.29864228659536846,0.49805669229883814,0.12076895563078476,1.0603439590932666,0.12623181604880337,0.2045002711006687,0.4482658803462982,0.38260857055859077,0.24739258310948278,0.11389601892395189,0.0,0.0,,
37.0,0.6577609467089542,0.21821973009974477,1.13412,47.45728,0.9971592150692714,0.11436304128902318,0.29460659339320633,0.6630276494690756,0.3489488165896884,0.21956871055843757,0.49560284402037613,0.2265312988273373,1.9986630603137017,0.25625510175007393,0.5164064378888229,0.12320601969241075,1.0817412307859078,0.093185789167152,0.2045002711006687,0.44140082597732544,0.3812357169556818,0.246203091710376,0.11389601892395189,0.018444222362652588,0.5605144309831869,0.004897463347150274,0.04723994124935247
38.0,0.6558416061347974,0.24567799949082936,1.13412,47.45728,0.0,0.11436304128902318,0.30700030046191484,0.6725790222204262,0.3326029161353336,0.21107134523592486,0.5553006764092414,0.23814481910514587,2.106031425626533,0.2826682595930069,0.5164064378888229,0.12320601969241075,1.0817412307859078,0.093185789167152,0.2045002711006687,0.44140082597732544,0.3812357169556818,0.246203091710376,0.11389601892395189,0.0,0.0,,
39.0,0.6420439928357434,0.3805363188510796,1.13412,47.45728,0.0,0.11436304128902318,0.31781741762528676,0.6847865678597396,0.3300593289507277,0.20747641372019576,0.5489202766451322,0.25177620377453486,2.237663691178171,0.29219762505346253,0.5164064378888229,0.12320601969241075,1.0817412307859078,0.093185789167152,0.2045002711006687,0.44140082597732544,0.3812357169556818,0.246203091710376,0.11389601892395189,0.0,0.0,,
40.0,0.62860120827005,0.5085946923420462,1.13412,47.45728,0.0,0.11436304128902318,0.32876201856805715,0.6922797583999304,0.3318644261525987,0.20923675729327101,0.554122791418286,0.25975192310275447,2.3136546665586817,0.30354120882163116,0.5164064378888229,0.12320601969241075,1.0817412307859078,0.093185789167152,0.2045002711006687,0.44140082597732544,0.3812357169556818,0.246203091710376,0.11389601892395189,0.0,0.0,,
41.0,0.6399199038139021,0.3064142355834862,1.17964,49.43872,0.5412350858791136,0.11436304128902318,0.33075127486154,0.6931307521768592,0.34730514377254285,0.2173429165117795,0.49655030578307335,0.26196354651338555,2.3347538346749848,0.23481066302944636,0.5252751103360347,0.12594334103465896,1.1057747428270608,0.10651527439848607,0.2069630939937284,0.49504655599594116,0.3809625546974459,0.24601213354852547,0.11389601892395189,0.05639497850269863,0.5918645802885296,,0.05639497850269863
42.0,0.6314360231655768,0.3721996361283829,1.17964,49.43872,0.0,0.11436304128902318,0.336475449139422,0.7011190663961218,0.3478660176133911,0.21975379908006012,0.5830914276217796,0.265514062901561,2.3784773701869053,0.305051477824861,0.5252751103360347,0.12594334103465896,1.1057747428270608,0.10651527439848607,0.2069630939937284,0.49504655599594116,0.3809625546974459,0.24601213354852547,0.11389601892395189,0.0,0.0,,
43.0,0.6119397354920995,0.8258216596288259,1.17964,49.43872,0.0,0.11436304128902318,0.3481125244242803,0.7103523288075502,0.339139665726456,0.21501208351249404,0.5973227270499006,0.283833615207948,2.5501464606849016,0.30230158619157155,0.5252751103360347,0.12594334103465896,1.1057747428270608,0.10651527439848607,0.2069630939937284,0.49504655599594116,0.3809625546974459,0.24601213354852547,0.11389601892395189,0.0,0.0,,
44.0,0.5980004909689487,0.8355449044003128,1.17964,49.43872,0.0,0.11436304128902318,0.35831387079977683,0.720359840984677,0.3300087916429604,0.20734131981530296,0.5935262328619652,0.28917470998670186,2.5942470867082714,0.3158640914035753,0.5252751103360347,0.12594334103465896,1.1057747428270608,0.10651527439848607,0.2069630939937284,0.49504655599594116,0.3809625546974459,0.24601213354852547,0.11389601892395189,0.0,0.0,,
45.0,0.6576053586399977,0.24432306689204605,1.26688,53.08928,0.9971592150692714,0.11436304128902318,0.29474653889628344,0.6625015229031956,0.33831365109953104,0.21209822580967577,0.48864260540800575,0.22721730660136089,2.0061704406723395,0.23466139477243342,0.517233283615752,0.12459745297315458,1.093957928910123,0.11953568782415411,0.2045002711006687,0.44732236862182617,0.3814805345474321,0.24651673028032678,0.11389601892395189,0.021331597870546726,0.715824563521892,0.006396760579369954,0.05290388057162246
46.0,0.6587924911587361,0.2604284702215181,1.26688,53.08928,0.0,0.11436304128902318,0.30833362648027235,0.6748178604377995,0.3405287078589254,0.21542230952933386,0.5592486063489261,0.23991916329592688,2.129194211381035,0.28324940336946297,0.517233283615752,0.12459745297315458,1.093957928910123,0.11953568782415411,0.2045002711006687,0.44732236862182617,0.3814805345474321,0.24651673028032678,0.11389601892395189,0.0,0.0,,
47.0,0.6461132770018853,0.33907677554737575,1.26688,53.08928,0.0,0.11436304128902318,0.31460256046680346,0.6820601806870403,0.33799569633829696,0.21317112499984303,0.573121014755493,0.24881087123607545,2.2172813181966817,0.28831981278703833,0.517233283615752,0.12459745297315458,1.093957928910123,0.11953568782415411,0.2045002711006687,0.44732236862182617,0.3814805345474321,0.24651673028032678,0.11389601892395189,0.0,0.0,,
48.0,0.6347090234150944,0.4610195626558909,1.26688,53.08928,0.0,0.11436304128902318,0.3294356177252932,0.690968305096996,0.3429173040442912,0.21723696616504026,0.5839153028037943,0.2612405712187956,2.3282908091316643,0.2934057642404928,0.517233283615752,0.12459745297315458,1.093957928910123,0.11953568782415411,0.2045002711006687,0.44732236862182617,0.3814805345474321,0.24651673028032678,0.11389601892395189,0.0,0.0,,
49.0,0.660051211412398,0.3005444838660568,1.35412,56.73984,0.9971592150692714,0.11436304128902318,0.294888828042489,0.6626335821775186,0.3374087054222402,0.21150938338049902,0.49342176870772125,0.22744952782919248,2.00901628866133,0.24476387817347506,0.5197621361857467,0.12618453674009333,1.107892426199255,0.12103465104929234,0.2050139275766017,0.49578699469566345,0.3816678895192668,0.24662241284521563,0.11389601892395189,0.014643621772890561,0.5289286853512756,0.004860459405901619,0.036632952908429044
50.0,0.652731887881753,0.28380891900950134,1.35412,56.73984,0.0,0.11436304128902318,0.3051113595910575,0.6737832711559809,0.3427183308834651,0.21649654421985046,0.5509752669340715,0.23943673257408674,2.116587876478165,0.2838521031271503,0.5197621361857467,0.12618453674009333,1.107892426199255,0.12103465104929234,0.2050139275766017,0.49578699469566345,0.3816678895192668,0.24662241284521563,0.11389601892395189,0.0,0.0,,
51.0,0.6436443703204597,0.41053917424056097,1.35412,56.73984,0.0,0.11436304128902318,0.3164146631896975,0.6832426992575007,0.34553022654999094,0.21852757302282141,0.5645925091975343,0.24882131687667136,2.208913640306837,0.28738725527365794,0.5197621361857467,0.12618453674009333,1.107892426199255,0.12103465104929234,0.2050139275766017,0.49578699469566345,0.3816678895192668,0.24662241284521563,0.11389601892395189,0.0,0.0,,
52.0,0.6273409485568372,0.45187251386279853,1.35412,56.73984,0.0,0.11436304128902318,0.3290301405704104,0.6899236982538206,0.3267301222912532,0.2051636800664782,0.5562004057516053,0.2588986410745373,2.3055153297503215,0.30315014715766353,0.5197621361857467,0.12618453674009333,1.107892426199255,0.12103465104929234,0.2050139275766017,0.49578699469566345,0.3816678895192668,0.24662241284521563,0.11389601892395189,0.0,0.0,,
53.0,0.6544332117717989,0.3175534663715976,1.44136,60.3904,0.9971592150692714,0.11436304128902318,0.29352537353819375,0.6623882373136954,0.33851215737793977,0.2122093139408864,0.49218417748936416,0.22767331077325326,2.010394896117686,0.25734324895219507,0.5288285503440583,0.1274915985654722,1.1193683481649876,0.10665929814865985,0.20756638207879693,0.4946753978729248,0.38075875326397857,0.24584571260578422,0.11389601892395189,0.013375448141928793,0.5199617615435272,0.003655486498769759,0.03612483079448149
54.0,0.6542166545985316,0.33481204496722095,1.44136,60.3904,0.0,0.11436304128902318,0.30680450830796274,0.6742629970499145,0.33650171550127694,0.21263096393108932,0.5605188618786444,0.2410854294714312,2.1309841237519955,0.2848078729723915,0.5288285503440583,0.1274915985654722,1.1193683481649876,0.10665929814865985,0.20756638207879693,0.4946753978729248,0.38075875326397857,0.24584571260578422,0.11389601892395189,0.0,0.0,,
55.0,0.6383195310272836,0.38946053408524317,1.44136,60.3904,0.0,0.11436304128902318,0.316815513106894,0.6842699820351358,0.33928259719662135,0.21339465562092214,0.5430785444286564,0.25280583213755997,2.2397210449263256,0.29447293716153095,0.5288285503440583,0.1274915985654722,1.1193683481649876,0.10665929814865985,0.20756638207879693,0.4946753978729248,0.38075875326397857,0.24584571260578422,0.11389601892395189,0.0,0.0,,
56.0,0.6274618603749326,0.4564038994750656,1.44136,60.3904,0.0,0.11436304128902318,0.3301618385681122,0.6932291115262507,0.3434489391015398,0.21750612179884476,0.5716084700738044,0.26086474490840605,2.3257944868145604,0.2991447916112123,0.5288285503440583,0.1274915985654722,1.1193683481649876,0.10665929814865985,0.20756638207879693,0.4946753978729248,0.38075875326397857,0.24584571260578422,0.11389601892395189,0.0,0.0,,
57.0,0.6347662641170257,0.38360783048204855,1.48688,62.37184,0.5412350858791136,0.11436304128902318,0.3294030834622986,0.6909128682819538,0.33897168314120046,0.21121133092290714,0.49959746339289923,0.2602084471554064,2.322841594753498,0.26697807519632805,0.5368050069702165,0.1283987827943239,1.1273333695715517,0.10240626748740907,0.21098196392785573,0.494454562664032,0.380279598565351,0.24548170299734792,0.11389601892395189,0.03407080460466183,0.4270190841052681,,0.03407080460466183
58.0,0.6591547763862093,0.4359294790460672,1.5286,64.04096,0.4559241291901578,0.11436304128902318,0.29780057849965386,0.6651551920279688,0.3284355195788788,0.2076936948188196,0.5413263474946535,0.23083580132922205,2.0390295525226465,0.27687530795211934,0.5369015875508234,0.1284626676750613,1.1278942748722018,0.10089362928797925,0.21095238095238097,0.49414053559303284,0.3800515341431141,0.24529631682519962,0.11389601892395189,0.0038583211895872,0.11271955417214485,0.0038583211895872,
59.0,0.6457810905577375,0.40968121405252556,1.5286,64.04096,0.0,0.11436304128902318,0.3108734491700395,0.6762789462670938,0.3410738259497636,0.21572629550343989,0.5447332907640651,0.24468183904385515,2.171040299947051,0.28290623962419004,0.5369015875508234,0.1284626676750613,1.1278942748722018,0.10089362928797925,0.21095238095238097,0.49414053559303284,0.3800515341431141,0.24529631682519962,0.11389601892395189,0.0,0.0,,
60.0,0.634884806464202,0.4458512149072179,1.5286,64.04096,0.0,0.11436304128902318,0.32471387811957125,0.6876419249489123,0.3225373641249217,0.20447587833503902,0.5543303259977582,0.25666668915888324,2.297308551147949,0.2976770969858342,0.5369015875508234,0.1284626676750613,1.1278942748722018,0.10089362928797925,0.21095238095238097,0.49414053559303284,0.3800515341431141,0.24529631682519962,0.11389601892395189,0.0,0.0,,
