round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_f1_best_threshold,fed_prevalence,fed_ece,fed_f1_best,fed_auroc,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
30.0,0.6315571670280061,0.5458825420665662,40.15616,40.15616,0.0,0.2874987597936838,0.2695475658436406,0.5893974430671968,0.11437023981871966,0.33036323270595797,0.3213706483988391,0.6833541030707171,0.21113010484402145,2.4136100385037462,0.6469866582762707,0.17983003737731143,1.5788966030268672,0.2235837901752123,0.26562330181502014,0.5264639854431152,0.4015180204194712,0.26095354344608146,0.11389601892395189,0.0,0.0,,
31.0,0.6142442073835845,0.5523333434577565,40.15616,40.15616,0.0,0.30045926116447996,0.28491186220125897,0.5528378833260927,0.11437023981871966,0.33253715624822316,0.3327324789447871,0.6973825088854927,0.2104871934369647,2.5736041822278417,0.6469866582762707,0.17983003737731143,1.5788966030268672,0.2235837901752123,0.26562330181502014,0.5264639854431152,0.4015180204194712,0.26095354344608146,0.11389601892395189,0.0,0.0,,
32.0,0.5971414143549181,0.6716981153807484,40.15616,40.15616,0.0,0.3104205236792913,0.29887080422608003,0.5654129330984496,0.11437023981871966,0.3188895488066067,0.3464583743522626,0.7078822433295275,0.2005488737761089,2.7088307048067906,0.6469866582762707,0.17983003737731143,1.5788966030268672,0.2235837901752123,0.26562330181502014,0.5264639854431152,0.4015180204194712,0.26095354344608146,0.11389601892395189,0.0,0.0,,
33.0,0.6379058960663517,0.596779197501943,43.80672,43.80672,0.9971592150692714,0.2862176915858442,0.25379025051419324,0.5616141079265564,0.11437023981871966,0.33465364179173845,0.3146898160767482,0.6736904142461142,0.2109521484626647,2.254844445926723,0.6532870477761141,0.18649965863137058,1.6374554650228466,0.21776155717761558,0.2765905779504614,0.5287054777145386,0.4046447343621462,0.26355476616951196,0.11389601892395189,0.006789596895393167,1.3918049309868366,0.004918831943824877,0.00838001787319306
34.0,0.636913955928961,0.5462898936733531,43.80672,43.80672,0.0,0.29768826736733905,0.2716335051941339,0.5528419035312593,0.11437023981871966,0.3229936057858929,0.32866353447274055,0.6903022750104642,0.2033874454354407,2.4410740856149666,0.6532870477761141,0.18649965863137058,1.6374554650228466,0.21776155717761558,0.2765905779504614,0.5287054777145386,0.4046447343621462,0.26355476616951196,0.11389601892395189,0.0,0.0,,
35.0,0.6115813412228822,0.5537977002199062,43.80672,43.80672,0.0,0.29983341515087614,0.2901281521637045,0.5740037602820629,0.11437023981871966,0.3381937278680024,0.3365215329971697,0.7020712779656786,0.2134715692078536,2.616229803352018,0.6532870477761141,0.18649965863137058,1.6374554650228466,0.21776155717761558,0.2765905779504614,0.5287054777145386,0.4046447343621462,0.26355476616951196,0.11389601892395189,0.0,0.0,,
36.0,0.5927466029004644,0.6407948269267094,43.80672,43.80672,0.0,0.31238387992542477,0.30390075160472724,0.5826121833893652,0.11437023981871966,0.3221614704629709,0.3475374353704594,0.7119626410663792,0.20178395089299486,2.745644580068567,0.6532870477761141,0.18649965863137058,1.6374554650228466,0.21776155717761558,0.2765905779504614,0.5287054777145386,0.4046447343621462,0.26355476616951196,0.11389601892395189,0.0,0.0,,
37.0,0.6422366352824298,0.6572978569240842,47.45728,47.45728,0.9971592150692714,0.2857803262897143,0.25583723051429647,0.5744097610511029,0.11437023981871966,0.3451405306461437,0.3151609165976999,0.6752525681231344,0.21856677351633438,2.2711087858575096,0.6111812904340199,0.15236970354387275,1.3377965707968218,0.21368441660140955,0.2438986596420547,0.5225840210914612,0.40465796744225285,0.2639713544034559,0.11389601892395189,0.006032918398650537,1.302323636948131,0.004422665971303962,0.007428139879241859
38.0,0.6349741197460206,0.6348941197260134,47.45728,47.45728,0.0,0.2883635904286102,0.27860860398679677,0.5807431020640347,0.11437023981871966,0.3378279506114375,0.33229034649485995,0.6913450232707545,0.21334942685692274,2.4906750938756104,0.6111812904340199,0.15236970354387275,1.3377965707968218,0.21368441660140955,0.2438986596420547,0.5225840210914612,0.40465796744225285,0.2639713544034559,0.11389601892395189,0.0,0.0,,
39.0,0.6098826853497241,0.627878265605539,47.45728,47.45728,0.0,0.30116390985797004,0.29522637585743605,0.5700327837047742,0.11437023981871966,0.33774304436370245,0.3397900076602046,0.7055315338437692,0.2115498285577228,2.655082208479619,0.6111812904340199,0.15236970354387275,1.3377965707968218,0.21368441660140955,0.2438986596420547,0.5225840210914612,0.40465796744225285,0.2639713544034559,0.11389601892395189,0.0,0.0,,
40.0,0.5913774700939669,0.6889904204607332,47.45728,47.45728,0.0,0.30583020580788867,0.3090982413961424,0.5704310977407178,0.11437023981871966,0.33240554242340054,0.3469377765359716,0.7153221266133103,0.21009700305831158,2.783994990177862,0.6111812904340199,0.15236970354387275,1.3377965707968218,0.21368441660140955,0.2438986596420547,0.5225840210914612,0.40465796744225285,0.2639713544034559,0.11389601892395189,0.0,0.0,,
41.0,0.6373621048313233,0.6655174026586783,51.10784,51.10784,0.9971592150692714,0.2867174414886665,0.2589472754850401,0.5613274060266166,0.11437023981871966,0.3392025902733659,0.31527405257358815,0.6780186760579352,0.21450034747812982,2.2968770285818176,0.6185606064979354,0.15704581115179445,1.378852506308,0.21461927935899328,0.24721085159322576,0.523043155670166,0.40432176773738554,0.2636673701891898,0.11389601892395189,0.006602503260616479,1.5012173530412838,0.004388039843584591,0.008557262679277198
42.0,0.6362279569972824,0.7329333410047363,51.10784,51.10784,0.0,0.28986378594151796,0.28017088322493233,0.5812426949152151,0.11437023981871966,0.3594722514069903,0.33023177986152064,0.6972680436734261,0.22780918920356938,2.5074049813432433,0.6185606064979354,0.15704581115179445,1.378852506308,0.21461927935899328,0.24721085159322576,0.523043155670166,0.40432176773738554,0.2636673701891898,0.11389601892395189,0.0,0.0,,
43.0,0.6111349320949702,0.7227269115898053,51.10784,51.10784,0.0,0.3077501734459853,0.3014730302941805,0.5644137407741845,0.11437023981871966,0.31669544635549324,0.3455753104441133,0.7096509650300357,0.1997628859543865,2.705986050040638,0.6185606064979354,0.15704581115179445,1.378852506308,0.21461927935899328,0.24721085159322576,0.523043155670166,0.40432176773738554,0.2636673701891898,0.11389601892395189,0.0,0.0,,
44.0,0.5869379374840136,0.7726031985835714,51.10784,51.10784,0.0,0.3156540172379386,0.3203847851772119,0.5678007770734201,0.11437023981871966,0.3158259670996085,0.3554369781807478,0.7213953119777738,0.1985913765808293,2.895374081616319,0.6185606064979354,0.15704581115179445,1.378852506308,0.21461927935899328,0.24721085159322576,0.523043155670166,0.40432176773738554,0.2636673701891898,0.11389601892395189,0.0,0.0,,
45.0,0.636322428393507,0.7617413155849578,54.7584,54.7584,0.9971592150692714,0.2913264950733891,0.2601638892929723,0.5497372180379163,0.11437023981871966,0.3189546852171807,0.3148645459776565,0.6784502439032646,0.2017895187495236,2.308792623644512,0.6473813385335585,0.17901568787930056,1.5717466648138854,0.21982914833031322,0.27383742444800785,0.52608722448349,0.40184431626768036,0.2613535757162382,0.11389601892395189,0.006313327044648193,1.5148081521037966,0.004056783548399394,0.008329151864590368
46.0,0.639057728079897,0.8314377273346834,54.7584,54.7584,0.0,0.29624804881790495,0.28545442906007995,0.6008294327913223,0.11437023981871966,0.3326854940553429,0.32693241317333077,0.6949166060041496,0.20985754014161495,2.555244489848934,0.6473813385335585,0.17901568787930056,1.5717466648138854,0.21982914833031322,0.27383742444800785,0.52608722448349,0.40184431626768036,0.2613535757162382,0.11389601892395189,0.0,0.0,,
47.0,0.6097105516999088,0.7370606520207315,54.7584,54.7584,0.0,0.31275291503874286,0.3039192105708204,0.5556758824008265,0.11437023981871966,0.32722272983585227,0.3448703882162676,0.7133678949449469,0.20451064639713204,2.7335202542007,0.6473813385335585,0.17901568787930056,1.5717466648138854,0.21982914833031322,0.27383742444800785,0.52608722448349,0.40184431626768036,0.2613535757162382,0.11389601892395189,0.0,0.0,,
48.0,0.5891107439231551,0.8140151203298073,54.7584,54.7584,0.0,0.3241299523688935,0.32064018504442726,0.5487179823621686,0.11437023981871966,0.30112485534714634,0.36036153497368356,0.7248342274027438,0.18829667166599698,2.9031982773075566,0.6473813385335585,0.17901568787930056,1.5717466648138854,0.21982914833031322,0.27383742444800785,0.52608722448349,0.40184431626768036,0.2613535757162382,0.11389601892395189,0.0,0.0,,
49.0,0.6380651462089018,0.9189279239009212,58.40896,58.40896,0.9971592150692714,0.2843138460892792,0.264841471248693,0.5622336527091961,0.11437023981871966,0.34048362643740326,0.32043038978205796,0.6816778810286307,0.21547437867435357,2.349798584625809,0.645974319103142,0.17843345402938643,1.5666346876314092,0.21538920073518456,0.26959827391349017,0.5257266759872437,0.40428476453703416,0.2634382584878825,0.11389601892395189,0.00555075964817887,1.401127498364076,0.0037250611182958362,0.0072013334812919775
50.0,0.63779486735052,0.8625207297766403,58.40896,58.40896,0.0,0.3044071559362131,0.2798842750963912,0.5416956389723965,0.11437023981871966,0.31334662148182024,0.3296665001245678,0.6961375368531613,0.19911446789471615,2.512385004702838,0.645974319103142,0.17843345402938643,1.5666346876314092,0.21538920073518456,0.26959827391349017,0.5257266759872437,0.40428476453703416,0.2634382584878825,0.11389601892395189,0.0,0.0,,
51.0,0.6070158123379562,0.8302147205469096,58.40896,58.40896,0.0,0.3124053996154402,0.30520401967737987,0.5533162761966643,0.11437023981871966,0.3206662361791753,0.3469250275699544,0.7110912399117056,0.2003640500269541,2.746341518693795,0.645974319103142,0.17843345402938643,1.5666346876314092,0.21538920073518456,0.26959827391349017,0.5257266759872437,0.40428476453703416,0.2634382584878825,0.11389601892395189,0.0,0.0,,
52.0,0.587098549196466,0.9887683790681565,58.40896,58.40896,0.0,0.32234305835664223,0.32123272307215694,0.5738973183209295,0.11437023981871966,0.3227731980319363,0.36710065305686757,0.7292839259581854,0.20108419458752694,2.9084892417090598,0.645974319103142,0.17843345402938643,1.5666346876314092,0.21538920073518456,0.26959827391349017,0.5257266759872437,0.40428476453703416,0.2634382584878825,0.11389601892395189,0.0,0.0,,
53.0,0.6387167994523635,0.9479545790309946,62.05952,62.05952,0.9971592150692714,0.2912429249873374,0.267749636017683,0.5615476741509837,0.11437023981871966,0.3218436826645621,0.3205844294132648,0.682706845976853,0.20419362982020997,2.369727643380685,0.6452701819153466,0.18068531264386253,1.5864058669557688,0.22134807569636403,0.2680928538916704,0.5270889401435852,0.40170570009697537,0.2611906657827089,0.11389601892395189,0.005588502871336391,1.4817813055124134,0.0036628422606108657,0.007349980321506187
54.0,0.6368744608486703,1.0388220650349917,62.05952,62.05952,0.0,0.29919916330555824,0.29067105220707173,0.5630071135095363,0.11437023981871966,0.33458515494330743,0.3366548566473866,0.7024625930783827,0.2104474228545388,2.594517532303607,0.6452701819153466,0.18068531264386253,1.5864058669557688,0.22134807569636403,0.2680928538916704,0.5270889401435852,0.40170570009697537,0.2611906657827089,0.11389601892395189,0.0,0.0,,
55.0,0.610845983075869,0.9205681827324705,62.05952,62.05952,0.0,0.31796819311241653,0.3143350388556343,0.5725462701364619,0.11437023981871966,0.3347056604559213,0.3527778195243199,0.7209845207697024,0.20830095596072096,2.8195025456272957,0.6452701819153466,0.18068531264386253,1.5864058669557688,0.22134807569636403,0.2680928538916704,0.5270889401435852,0.40170570009697537,0.2611906657827089,0.11389601892395189,0.0,0.0,,
56.0,0.5863814854799342,0.9039188587798437,62.05952,62.05952,0.0,0.3219983191928947,0.3213302702467413,0.5605185275006684,0.11437023981871966,0.3170425779466069,0.3575122396558912,0.7253379916477586,0.197706969359592,2.896653857581775,0.6452701819153466,0.18068531264386253,1.5864058669557688,0.22134807569636403,0.2680928538916704,0.5270889401435852,0.40170570009697537,0.2611906657827089,0.11389601892395189,0.0,0.0,,
57.0,0.6443851493102568,1.223896881757346,65.71008,65.71008,0.9971592150692714,0.28496490680187647,0.270590119824155,0.5741209079832534,0.11437023981871966,0.33397901530722895,0.3224264361867504,0.684804052928098,0.21312760849262583,2.396372056028416,0.6299079964554325,0.16832341346227916,1.4778691569076556,0.2175207969600493,0.25737754791603284,0.5266392230987549,0.4035155973719917,0.2628503822711414,0.11389601892395189,0.004906528032879745,1.3612554376013577,0.003264875909183164,0.006438526683091587
58.0,0.6397039359070947,1.1758209177464471,65.71008,65.71008,0.0,0.3074014645174791,0.29227383802687706,0.5382656243007717,0.11437023981871966,0.3187866201728767,0.34199268140944034,0.7045611278686158,0.20009563015862425,2.6183579622501787,0.6299079964554325,0.16832341346227916,1.4778691569076556,0.2175207969600493,0.25737754791603284,0.5266392230987549,0.4035155973719917,0.2628503822711414,0.11389601892395189,0.0,0.0,,
59.0,0.6026144647149128,0.8741850117424557,65.71008,65.71008,0.0,0.314472438434237,0.31738458556326965,0.5861434930745684,0.11437023981871966,0.3283180578935892,0.35813416073450166,0.7219409052180719,0.20601245015451258,2.8737055354376517,0.6299079964554325,0.16832341346227916,1.4778691569076556,0.2175207969600493,0.25737754791603284,0.5266392230987549,0.4035155973719917,0.2628503822711414,0.11389601892395189,0.0,0.0,,
60.0,0.5860308631172064,1.0934539116870297,65.71008,65.71008,0.0,0.32197778768739355,0.33596703996897187,0.5789869045317567,0.11437023981871966,0.3082223108160293,0.3681100602622592,0.734297175310679,0.19213173669492012,3.0500006266567343,0.6299079964554325,0.16832341346227916,1.4778691569076556,0.2175207969600493,0.25737754791603284,0.5266392230987549,0.4035155973719917,0.2628503822711414,0.11389601892395189,0.0,0.0,,
