round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc_lift,fed_f1,fed_auprc,fed_brier,fed_f1_best,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
39.0,0.6588044279792006,2.26029212698706,35.74428,142.77744,1.0,0.5847717156241696,0.71802145043073,2.67797569379123,0.30159292653724357,0.3059835580196292,0.19797732249193753,0.34958500310513,0.11360775427995973,0.31585944303269675,0.6519289461085882,0.2112293444317639,1.8545805764536971,0.2762973352033661,0.27724543247732203,0.5189542770385742,0.3142361510459622,0.20642599645524357,0.11389601892395189,0.0027928961945320454,1.8338837624414737,0.0014900624669514813,0.004361616811266799,0.003259820769321415
40.0,0.6536932251681328,2.2834259464450093,36.6608,146.4384,1.0,0.6060762776949135,0.7151884084808635,2.6485789507227575,0.30070803884749503,0.3026206495035219,0.2047302772709395,0.3463755016517278,0.11360775427995973,0.32279130355694985,0.6541568377269047,0.21343674212874694,1.8739613916730327,0.27117913343392974,0.27880184331797236,0.5622755885124207,0.3211588756893548,0.21288106242078594,0.11389601892395189,0.0027256084119343734,1.839374109945311,0.0014262985246513893,0.004292317820867135,0.003924076000294505
41.0,0.6661387574416713,3.3528557991687977,37.57732,150.09936,1.0,0.5911097911778322,0.717334828260871,2.6837357299863194,0.3037694586549038,0.30684108262621573,0.2036145305817179,0.3452784856502342,0.11360775427995973,0.32444512950573323,0.6506162232585615,0.2115959622367002,1.8577994581003077,0.2686698102862156,0.2777702427777024,0.5415555834770203,0.3226042573122246,0.2118492611979911,0.11389601892395189,0.0026501708493217252,1.834880789001545,0.0013916274556949981,0.0041642035356338845,0.0028602551962764403
42.0,0.6473414606654389,1.913172417478389,38.49384,153.76032,1.0,0.5748632190409535,0.7210056223510914,2.716739599285947,0.30355682933238975,0.31126809633769537,0.20016647054809467,0.34996496055756554,0.11360775427995973,0.3211659503450234,0.650300391206569,0.20911533212688205,1.8360196791997434,0.27336660617059894,0.2750117426021606,0.5066086053848267,0.3191727673808287,0.20845139263962753,0.11389601892395189,0.002526432674375571,1.8009068040519196,0.0013038098374102273,0.0039960549122133,0.0038456336011048788
43.0,0.6572563087422509,2.2430924242176165,39.41036,157.42128,1.0,0.5538127281499531,0.7229289210833773,2.743088574557651,0.31653308055681956,0.31445822889862657,0.19518081905037707,0.35235871222040593,0.11360775427995973,0.3130666402733507,0.6470841424174029,0.20737416975935496,1.8207323813294847,0.2684758904773443,0.2715971675845791,0.550937294960022,0.31104867730303387,0.20440760219755402,0.11389601892395189,0.0023314947287296247,1.7031525859965768,0.0012140821899619644,0.003663323691080942,0.0038120285356314696
44.0,0.6566332820359125,2.4132020431080368,40.32688,161.08224,1.0,0.5902310200016814,0.7203989905139792,2.708409693322042,0.2994582911873274,0.30972574102905165,0.20531164047570383,0.3500836999610974,0.11360775427995973,0.32458521427166026,0.6503137438232226,0.20998627441852968,1.8436664986397553,0.26959045469203485,0.27612732095490716,0.5479428768157959,0.3228919725895342,0.2144604100369034,0.11389601892395189,0.002377896561301347,1.7840637986355432,0.0012429296887791512,0.0037317094014623167,0.003557650726480836
45.0,0.6619294919482047,2.8830108468187428,41.2434,164.7432,1.0,0.5659157561188917,0.7247949580281369,2.7583302153493072,0.30480681726550474,0.31590466545599627,0.19865041384379253,0.3524141926161828,0.11360775427995973,0.3158004117120929,0.6469371757880517,0.20803906595803665,1.8265701288202518,0.26991249719542293,0.2731441318626843,0.5218914151191711,0.3143949004350172,0.20878631947244358,0.11389601892395189,0.0022841042443575345,1.7590277750832684,0.0011516553134675869,0.0036374322881292795,0.003215100107658668
46.0,0.6716901080019801,3.2848724472998483,42.15992,168.40416,1.0,0.578477064637169,0.7267737434094463,2.809179284419387,0.30133704250557025,0.3213667793890501,0.20445971423303028,0.3574732894807637,0.11360775427995973,0.3268633540553025,0.6496459749465757,0.2071564686062029,1.8188209786728438,0.270042194092827,0.276071995764955,0.5389413237571716,0.32525192185443913,0.21401791702847062,0.11389601892395189,0.0024610118370300333,1.937815960435728,0.0011686019157919174,0.003998133823507564,0.003461752925963209
47.0,0.6554411465548757,2.4609424367891597,43.07644,172.06512,1.0,0.5848864584425906,0.7264948504400627,2.825341425835668,0.3052676058112071,0.32305084906575815,0.20580673721636258,0.3591427440590649,0.11360775427995973,0.32978023410409424,0.6452058659751684,0.20650988689053368,1.8131440312099043,0.26952526799387444,0.27294928889527365,0.5518790483474731,0.32807285223295424,0.21592936165148208,0.11389601892395189,0.0022832153529867647,1.8466922478328343,0.0011091858396812962,0.003673156283160356,0.002865104417742966
48.0,0.667251556596655,2.787502918467945,43.99296,175.72608,1.0,0.5763244543464671,0.726596147480465,2.798678682708939,0.3096377492590131,0.3202430374292301,0.20575028738715975,0.3565363868262248,0.11360775427995973,0.3298845829868538,0.6500516359741377,0.20943620655047399,1.8388369367880546,0.2715777899945025,0.27615468541641414,0.5177462697029114,0.3281147257990271,0.2151863679036085,0.11389601892395189,0.002160046741514051,1.7871174723604781,0.0010853920624030581,0.0034290340523079337,0.0034378764191564026
49.0,0.6591325778521016,2.5945994303276065,44.90948,179.38704,1.0,0.5623675145242599,0.7269381492379984,2.808432299977743,0.3128644487426634,0.32107696594420626,0.1928165955609909,0.3571025036648808,0.11360775427995973,0.3095122972955165,0.6463360319507032,0.20674477146624837,1.8152063032535963,0.2709534912259173,0.27279358132749815,0.5301347374916077,0.30785210514297406,0.20288239661434537,0.11389601892395189,0.002089683635296155,1.772574132293812,0.0010694651711292773,0.0032930336195502717,0.0031891690975254564
