round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_prevalence,fed_auprc,fed_auroc,fed_f1_best_threshold,fed_f1,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
45.0,0.6362417560611212,0.839257531125712,13.704,54.7584,0.9971592150692714,0.31381524685524687,0.31600618809393577,0.11462201800214007,0.26159221885914613,0.6814373621487148,0.5286785538552833,0.29233434288586674,0.20019942668630947,2.285636272513662,0.6401794215194685,0.17066903576379944,1.498463575603593,0.20639135610292098,0.26261173327853693,0.5287220478057861,0.40986064277865686,0.2682493023193599,0.11389601892395189,0.0057154919833522135,1.3898534353356808,0.004183747026437122,0.007051278473758522
46.0,0.6369248832399841,0.9189252055685296,13.704,54.7584,0.0,0.33040582838506943,0.3349524404298552,0.11462201800214007,0.2837285602360298,0.6991172839301271,0.5805700032122897,0.2993604506254081,0.2114861522794704,2.4993674088229985,0.6401794215194685,0.17066903576379944,1.498463575603593,0.20639135610292098,0.26261173327853693,0.5287220478057861,0.40986064277865686,0.2682493023193599,0.11389601892395189,0.0,0.0,,
47.0,0.6091633728895403,0.7793770467124064,13.704,54.7584,0.0,0.34665298589006033,0.32692339516388097,0.11462201800214007,0.3061230067058875,0.7176618072132268,0.5661262810781766,0.3149355668680162,0.20451463363818825,2.7098353715154593,0.6401794215194685,0.17066903576379944,1.498463575603593,0.20639135610292098,0.26261173327853693,0.5287220478057861,0.40986064277865686,0.2682493023193599,0.11389601892395189,0.0,0.0,,
48.0,0.5857182908127535,0.9176025177658819,13.704,54.7584,0.0,0.3584074895736896,0.29899799383897263,0.11462201800214007,0.31907018533025816,0.7290995085093394,0.5599254454676181,0.32864436426443633,0.18713286583100203,2.843148678301545,0.6401794215194685,0.17066903576379944,1.498463575603593,0.20639135610292098,0.26261173327853693,0.5287220478057861,0.40986064277865686,0.2682493023193599,0.11389601892395189,0.0,0.0,,
49.0,0.6392016489840204,1.046969346633769,14.6176,58.40896,0.9971592150692714,0.3173712084391277,0.33804754973608736,0.11462201800214007,0.26450804055671917,0.6838000370344473,0.5431860623481537,0.29203429398220915,0.21301027578870232,2.304614508770695,0.6507505274911051,0.19318073200596486,1.6961148759286415,0.20611385685520775,0.2769414575866189,0.5295127034187317,0.4100179873413262,0.26830417657139727,0.11389601892395189,0.0051279448069449516,1.313267826801166,0.003776468349699159,0.006327219348108422
50.0,0.6365445097269951,0.8754476259817775,14.6176,58.40896,0.0,0.3313448225905155,0.3152023443192818,0.11462201800214007,0.2835387512748689,0.699993267275769,0.5705397384968249,0.30024391836140996,0.20014209233134916,2.490903394512389,0.6507505274911051,0.19318073200596486,1.6961148759286415,0.20611385685520775,0.2769414575866189,0.5295127034187317,0.4100179873413262,0.26830417657139727,0.11389601892395189,0.0,0.0,,
51.0,0.6088039354241788,0.8601565339400506,14.6176,58.40896,0.0,0.3526239975306012,0.32683908201730144,0.11462201800214007,0.31094301557184734,0.7194928725832526,0.5693364339027287,0.315531796721849,0.20396957954835426,2.742452058791475,0.6507505274911051,0.19318073200596486,1.6961148759286415,0.20611385685520775,0.2769414575866189,0.5295127034187317,0.4100179873413262,0.26830417657139727,0.11389601892395189,0.0,0.0,,
52.0,0.5868415166172588,0.9480346704205453,14.6176,58.40896,0.0,0.3657543085873378,0.32950828271276206,0.11462201800214007,0.3219753741893982,0.7326031472099136,0.5717010081035716,0.32504437284853255,0.2053401841816841,2.8566192595779434,0.6507505274911051,0.19318073200596486,1.6961148759286415,0.20611385685520775,0.2769414575866189,0.5295127034187317,0.4100179873413262,0.26830417657139727,0.11389601892395189,0.0,0.0,,
53.0,0.6377639622978053,0.9679998330968032,15.5312,62.05952,0.9971592150692714,0.3176272025557353,0.31866612334524,0.11462201800214007,0.26940017733643906,0.6852049767088915,0.5311628318950228,0.2949644285776937,0.2024066220868256,2.3509960020530567,0.6511778488723742,0.19596688439527385,1.7205771215420662,0.20572418193419015,0.27042889390519187,0.5304333567619324,0.4115367720198983,0.2695025563353848,0.11389601892395189,0.004809079677432385,1.2889433945529163,0.003538186810282846,0.005945842013403687
54.0,0.6412424676097672,1.2848295841243904,15.5312,62.05952,0.0,0.33991581823255923,0.33855074533375845,0.11462201800214007,0.2937427581526559,0.7070277292987779,0.5724015164654436,0.2994162907240248,0.21312371437550456,2.582547205180827,0.6511778488723742,0.19596688439527385,1.7205771215420662,0.20572418193419015,0.27042889390519187,0.5304333567619324,0.4115367720198983,0.2695025563353848,0.11389601892395189,0.0,0.0,,
55.0,0.6107618343848951,1.0707284984924084,15.5312,62.05952,0.0,0.3505478615349458,0.3348699923606602,0.11462201800214007,0.31030904048015157,0.7202658898032879,0.5874089297687323,0.31277372153722655,0.20908599445669335,2.736995007340433,0.6511778488723742,0.19596688439527385,1.7205771215420662,0.20572418193419015,0.27042889390519187,0.5304333567619324,0.4115367720198983,0.2695025563353848,0.11389601892395189,0.0,0.0,,
56.0,0.5863303796651674,0.9322051521290955,15.5312,62.05952,0.0,0.35817276744962145,0.31891255802031576,0.11462201800214007,0.3232833495631858,0.7290646585851179,0.572073132694499,0.3201554096240461,0.19908398230963367,2.866828987658333,0.6511778488723742,0.19596688439527385,1.7205771215420662,0.20572418193419015,0.27042889390519187,0.5304333567619324,0.4115367720198983,0.2695025563353848,0.11389601892395189,0.0,0.0,,
57.0,0.6453648112991357,1.3588568318748835,16.4448,65.71008,0.9971592150692714,0.321937379308568,0.3369394491740917,0.11462201800214007,0.2731943388975097,0.6879202352054727,0.5681724549221512,0.29273805929991586,0.2144985034903144,2.387887063971009,0.6500649383929844,0.1982037462429057,1.7402166301813051,0.20459271313624447,0.26879150066401064,0.5319654941558838,0.4140869318325978,0.2717628126267184,0.11389601892395189,0.0050965957112514455,1.4272555676288903,0.0033629242931934077,0.00668110481122858
58.0,0.6359561958031167,1.0672617278244299,16.4448,65.71008,0.0,0.3406240468783593,0.31661195785173935,0.11462201800214007,0.2901909090993297,0.706016751369769,0.542429821219762,0.31060250740134476,0.1991552455115692,2.5595074417785373,0.6500649383929844,0.1982037462429057,1.7402166301813051,0.20459271313624447,0.26879150066401064,0.5319654941558838,0.4140869318325978,0.2717628126267184,0.11389601892395189,0.0,0.0,,
59.0,0.6030833638628293,0.8791436687809968,16.4448,65.71008,0.0,0.35325389884323577,0.3326241176930061,0.11462201800214007,0.3113987244543551,0.7232054668796438,0.5960060989623358,0.3165253630036651,0.20919628934569195,2.7668620044518493,0.6500649383929844,0.1982037462429057,1.7402166301813051,0.20459271313624447,0.26879150066401064,0.5319654941558838,0.4140869318325978,0.2717628126267184,0.11389601892395189,0.0,0.0,,
60.0,0.5838117668788071,1.0628937408990538,16.4448,65.71008,0.0,0.3598792704175789,0.3090181470981732,0.11462201800214007,0.3299387125093424,0.7345466493177873,0.586488443385694,0.32677508596536187,0.19361229163806917,2.936435861386632,0.6500649383929844,0.1982037462429057,1.7402166301813051,0.20459271313624447,0.26879150066401064,0.5319654941558838,0.4140869318325978,0.2717628126267184,0.11389601892395189,0.0,0.0,,
