round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1,fed_auprc,fed_brier,fed_ece,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,9.434928756162847,1318.3448235100789,183.048,183.048,1.0,0.7080555582505611,0.30912753552346756,0.261241640133641,0.2307573875345477,0.3724361820587918,0.10960025180988352,0.3413819655680439,0.5693316034393414,2.388738720351722,0.6581340350719025,0.21189815509495258,1.8604526927006684,0.27361484012692217,0.27581427581427576,0.5839366316795349,0.3680874808375564,0.23439197184380578,0.11389601892395189,0.0021818853435046828,1.2602528276802332,0.0012937849360344657,0.00305631675460125,0.003948080197735476
51.0,9.517616542933903,1333.550085510585,186.70896,186.70896,1.0,0.7074089842475109,0.3042196183202622,0.25947933493153325,0.23450547059354454,0.37712643350450203,0.10960025180988352,0.33804644578352966,0.5943996499216627,2.3742301130976133,0.657530029959557,0.2118767822134061,1.860265040122919,0.2741492537313433,0.2770378263185935,0.5740960240364075,0.3728795216793179,0.2379213208375796,0.11389601892395189,0.002129468248427776,1.257327576937314,0.0012803745003728414,0.0029631296043767684,0.0036348797996765634
52.0,9.351497628897416,1390.8529733051973,190.36992,190.36992,1.0,0.7025541312512753,0.3052218256751282,0.25965667185749797,0.23226921808445541,0.3743026173617579,0.10960025180988352,0.3401536405100623,0.5887487086497052,2.375320937824321,0.6484577677567338,0.20777868282069256,1.8242839809829166,0.2750340388661963,0.28043102301450046,0.5585930347442627,0.3699277453666377,0.23567061869740838,0.11389601892395189,0.0019668040351809185,1.1873137515385679,0.0011359461561906941,0.002781458156889481,0.0035112714743021716
53.0,9.383014981578523,1354.8826038228922,194.03088,194.03088,1.0,0.709044259992221,0.3089664600547877,0.2610245631178337,0.23305152436836604,0.37569083784937596,0.10960025180988352,0.34592801876779583,0.5860944191990012,2.389396095787072,0.6571494050882204,0.2127649010258768,1.8680626683531356,0.2742940960762743,0.27653061224489794,0.5359845757484436,0.3714049320779165,0.23685715981677427,0.11389601892395189,0.0021061534719951135,1.299611936110523,0.0011521253649082993,0.0030386918031215337,0.004358000868207193
54.0,9.45873854531898,1435.987209656129,197.69184,197.69184,1.0,0.7070575054605043,0.3107268951367962,0.26093249856486883,0.2315213170036136,0.3737036521944341,0.10960025180988352,0.34537107385736987,0.5939630923966849,2.387925320551806,0.6558192134013687,0.2105884178825104,1.8489532810020322,0.27492260061919505,0.27639551372953464,0.5346024632453918,0.36951858122639536,0.23550950170140605,0.11389601892395189,0.0020338544687579833,1.2826349503202437,0.001109149505004921,0.002939815065967854,0.002888453810796778
55.0,9.319008597063597,1507.1500535579096,201.3528,201.3528,1.0,0.7038505059668856,0.308479652882135,0.26327215833951084,0.23376647843612214,0.37664460385412324,0.10960025180988352,0.34311073945568693,0.5999804569258792,2.4210986366086336,0.6520002771922901,0.20897788236372972,1.8348128787825655,0.272662042573547,0.27592743027349037,0.5824474692344666,0.37264158439669826,0.23798974966435513,0.11389601892395189,0.002035308589703002,1.3113393332023406,0.001126841951095913,0.0029237476768320635,0.002972211980872791
56.0,9.455592302666634,1388.9241972214259,205.01376,205.01376,1.0,0.7052041128257991,0.3091860991537184,0.26125662395638605,0.23123888828778372,0.3733118880740644,0.10960025180988352,0.34432326418854925,0.589784698967368,2.4005868288330476,0.6552307068619247,0.21104958936300738,1.853002338070523,0.27420716266730977,0.2776978417266187,0.5973374247550964,0.36931930515161254,0.23527098588541756,0.11389601892395189,0.001955308820745513,1.286417094411263,0.0010746115063055253,0.002815002512699506,0.0037534818692266086
57.0,9.495512277021609,1203.6142424513614,208.67472,208.67472,1.0,0.7078057320972898,0.31039964688349886,0.2617593392029295,0.23216970119927685,0.37455428264446516,0.10960025180988352,0.3430107709723321,0.5777943354921969,2.391048535549318,0.6544883314946713,0.20996759589063463,1.8435025023203797,0.2757690893491849,0.2777391707204077,0.4578326344490051,0.37052994651519405,0.23604547370488632,0.11389601892395189,0.00180731513356754,1.2149019590888201,0.0010025547328045294,0.002590189060276295,0.0032457841878254135
58.0,9.436846521336049,1304.7418646041883,212.33568,212.33568,1.0,0.7061877623621425,0.31098399442292196,0.2598428657446251,0.23090396885368447,0.3726877458222377,0.10960025180988352,0.34262709775168454,0.5837501374869215,2.381710443785193,0.6501812592611816,0.21054951800295488,1.8486117424660673,0.2748595162472514,0.27675840978593275,0.5304058194160461,0.3685126721354999,0.234592551899492,0.11389601892395189,0.0018133441813641636,1.245079047004765,0.0010354628451599065,0.002565546498474436,0.004340627336464563
59.0,9.393009444323932,1326.6777089548013,215.99664,215.99664,1.0,0.7034723490104752,0.31133739582531605,0.26218032245795597,0.23293967009700167,0.3756317260301373,0.10960025180988352,0.3424792492539513,0.5680253643133296,2.397580875863741,0.6423643814633755,0.20361232213346725,1.787703591900071,0.2770167427701674,0.27742265405267197,0.507146954536438,0.3715970110020884,0.23675786425270678,0.11389601892395189,0.0018440275794782547,1.293821584818943,0.0009665162203313888,0.002690352900916729,0.0032674409480364327
60.0,9.529857087014191,1429.0316207024568,219.6576,219.6576,1.0,0.707093650218924,0.3095090175173725,0.26194813350731877,0.2323158553863919,0.37467766228546157,0.10960025180988352,0.3441236372314564,0.5871735290476163,2.3951676231702943,0.6543726882968682,0.2114910184891883,1.856878058489475,0.2747186251966598,0.2785522788203753,0.5703698396682739,0.37112110225170003,0.23661141480071415,0.11389601892395189,0.001853415646645446,1.3307001033153938,0.001017839429221708,0.0026528509857891526,0.002994532052353894
