round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
36.0,0.6450421015871981,1.9059378610674522,131.79456,131.79456,1.0,0.719833288318987,0.2972500002770351,0.332973257062741,2.7074717268812396,0.3097971853231147,0.5897215940290401,0.35243397268094895,0.11004091910607489,0.2054855455854387,0.6575287624649312,0.21774004875234704,1.9117441576051184,0.27973699940227137,0.28189618793079196,0.5321424603462219,0.3285850180559403,0.21270887706219194,0.11389601892395189,0.0028545340150523406,1.676353412129174,0.0015567298940391634,0.004227382187433527,0.004128697756345396
37.0,0.6505048518741903,2.012859131270948,135.45552,135.45552,1.0,0.7211509851543565,0.3012235854383605,0.31774385346837086,2.7406577923091717,0.31187468252010714,0.5684568113525746,0.35544274218763167,0.11004091910607489,0.19562098290794822,0.6576693037749906,0.21470327492286842,1.8850814712516448,0.2801269841269841,0.28266950845877176,0.508729100227356,0.31337248597919526,0.20342266323701738,0.11389601892395189,0.002901799220689963,1.7560520411643665,0.0015453968834753312,0.004334868026094807,0.004149612709442214
38.0,0.6526247447502284,2.1502735270177245,139.11648,139.11648,1.0,0.7231280268194659,0.3044668599931755,0.31200051668709866,2.770956247951763,0.31692606794686945,0.5713780241902608,0.3549058132600748,0.11004091910607489,0.19218796626394344,0.6549979647299166,0.21535048076809693,1.8907638985335031,0.2761795166858458,0.27911111111111114,0.5288538932800293,0.30704509184119133,0.20010645333454324,0.11389601892395189,0.002827174503066905,1.762083012252333,0.0014627404105353303,0.004271255937269083,0.0042154925518902864
39.0,0.6570805899767433,2.472691181610261,142.77744,142.77744,1.0,0.7233522397424984,0.3039059664990138,0.33572837081609147,2.7680142334216207,0.3041848028644447,0.6090572807448894,0.35909853088410343,0.11004091910607489,0.20847485333485222,0.6569588667624207,0.21629259367182851,1.8990355915446577,0.2764956307416536,0.28080552034924655,0.547069787979126,0.3310429365392004,0.21639113321350914,0.11389601892395189,0.0029109496083861677,1.8658726555677276,0.0014160077556870107,0.004487141499498605,0.005651585157242883
40.0,0.6573433418929696,2.620790257676684,146.4384,146.4384,1.0,0.7250436111744775,0.30458573532924516,0.32033890947196,2.7699274721018523,0.31225468533362505,0.5823600897126353,0.35769674429350695,0.11004091910607489,0.19771648170292286,0.6534501279015023,0.21521143461671424,1.889543081926423,0.2784747236368153,0.2804696990147118,0.5167317390441895,0.3156056316144853,0.2061070306778955,0.11389601892395189,0.00262299415215282,1.7285760814156674,0.001321661600447379,0.003993842467112101,0.004521945531486422
41.0,0.6581374053424097,2.6270039385525408,150.09936,150.09936,1.0,0.7266190152470435,0.30969443884024767,0.3255518988443214,2.8122167005707306,0.30911502840341104,0.5840290679772545,0.3617676817524742,0.11004091910607489,0.2011960406325401,0.6519150162171545,0.21473987738861666,1.885402838636511,0.27474842031359703,0.2793476505732278,0.5621413588523865,0.32094077953795364,0.2099366304717527,0.11389601892395189,0.0026536928126950268,1.7995328346150927,0.0013734877028000114,0.004002112280960822,0.003764467588942481
42.0,0.6607450672770249,2.7390588781389456,153.76032,153.76032,1.0,0.7284279990067558,0.3107413660853356,0.3283819965159408,2.824440466340388,0.31230219956307037,0.5805308746529855,0.3599420361906629,0.11004091910607489,0.20240674134146458,0.6516352512894688,0.21351692237224207,1.8746653692505866,0.27415516420752023,0.27702400477113465,0.5414707064628601,0.3239288844607121,0.21122159300218113,0.11389601892395189,0.002515195108277251,1.7517774597490643,0.001280257842255355,0.0038120872246778003,0.004045092914746914
43.0,0.6633201613495563,2.788095574768562,157.42128,157.42128,1.0,0.730710384924139,0.31525378681579935,0.3258210251523886,2.867713182048602,0.3154472296334956,0.5795463965098213,0.35897621639505095,0.11004091910607489,0.20025118283494556,0.6544914061103481,0.21557115002536997,1.8927013609607053,0.2775131305728594,0.27870437515107566,0.4979965090751648,0.3215357083897082,0.20914222451235107,0.11389601892395189,0.002530763946965235,1.8068574425024053,0.0012063371919038366,0.003921539998213377,0.004866268985757416
44.0,0.6701835426302127,5.324831472871612,161.08224,161.08224,1.0,0.7299155656077169,0.3136202848098794,0.3275943420280326,2.845961880282092,0.3153091392722282,0.592818297343994,0.3593729403743958,0.11004091910607489,0.2018361537925541,0.6529105391249487,0.21559614784774866,1.8929208402947053,0.274892806098142,0.27732463295269166,0.539287805557251,0.3236102279450801,0.21143194800100515,0.11389601892395189,0.00241006612173261,1.7625184335811355,0.0011791739359372547,0.003700546854195213,0.00582976468495752
45.0,0.658571972463858,2.8367397426325938,164.7432,164.7432,1.0,0.729575907288844,0.315696065232848,0.3251877766857657,2.8629866826988795,0.31599232873736877,0.5914044777214584,0.3616944691764601,0.11004091910607489,0.2004559036588137,0.6482658113428871,0.21291918485184244,1.869417270800379,0.27502133365841763,0.2836456558773424,0.5333781242370605,0.3201800668072956,0.20992111498243166,0.11389601892395189,0.002190347678031534,1.6443333096358401,0.001158669816194141,0.003273549930501649,0.003876303205690789
46.0,0.6604464579074522,2.9881735104348754,168.40416,168.40416,1.0,0.7318844916852534,0.3193584405963163,0.2963784429676386,2.895566750445835,0.32307637220990715,0.5726538342070497,0.36367491426563603,0.11004091910607489,0.1830752653807237,0.6496228839553704,0.21318462802919041,1.87174784547591,0.2772143340094659,0.2796234772978959,0.504423975944519,0.2920516870914583,0.19333979054975933,0.11389601892395189,0.0022012432339732634,1.6947339631906289,0.001133504380053525,0.003323556054239954,0.0038990264263504726
47.0,0.6604093155606725,3.1403138081961233,172.06512,172.06512,1.0,0.7321164932649364,0.3206257850123844,0.31665585612773955,2.903604934299442,0.3145955977263349,0.59383494530341,0.3687756971841587,0.11004091910607489,0.1959304273429813,0.6521522008550795,0.2136663016777155,1.8759769103113253,0.2747864834756777,0.2776881720430107,0.5186505317687988,0.31207145613579484,0.20651003251418046,0.11389601892395189,0.0021692128798811165,1.7117874494033458,0.0010967208789449607,0.0032916508010604134,0.004963874139168769
48.0,0.6512972603856009,2.5100692467434724,175.72608,175.72608,1.0,0.7338283149089577,0.3226148665030223,0.3120096934383204,2.932506211317094,0.32138588536622437,0.5824026732295423,0.3668455582771087,0.11004091910607489,0.19239650826109622,0.6503181863291392,0.21173447113592347,1.8590155576666652,0.27175299821383003,0.2772016941726304,0.5314606428146362,0.3076021308558699,0.2028815726968517,0.11389601892395189,0.002046897623893722,1.6534126575479604,0.001018076840508521,0.0031242674582525067,0.004316081784770396
