round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_prevalence,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6654536563639132,4.514908199001409,179.38704,179.38704,1.0,0.3240784676428307,0.20110593966281323,0.7337255156773732,0.35912832703995673,0.5708029815600585,0.31593129209234155,2.8881052587779585,0.11092225369845767,0.3204188917142426,0.6517177890335762,0.21355978016579022,1.8750416580265514,0.27140549273021003,0.27866264887358305,0.5409548878669739,0.3212245199485806,0.2111694146161601,0.11389601892395189,0.0020796150974276293,1.7115657293152253,0.0010247847942591868,0.00318602746519538,0.0034158632947119292
50.0,0.6681222060237524,3.3537395381022383,183.048,183.048,1.0,0.31821029690614305,0.1985901439273723,0.7316350436171355,0.35628166229930053,0.5861865296542439,0.31356613091920493,2.8466060083962565,0.11092225369845767,0.3158339135247041,0.6502102108463506,0.21400413850864777,1.878943096786709,0.27222857142857143,0.2796877140117792,0.5343707799911499,0.3150557603827336,0.20871199908223553,0.11389601892395189,0.0019436347841538086,1.6395324778277427,0.0009885001372385654,0.002940991878462455,0.003465481742571075
51.0,0.6649422811640051,3.3830888855582835,186.70896,186.70896,1.0,0.3277348139698614,0.20542573756872415,0.7332033381860057,0.3579999854430498,0.6021800210728753,0.3087064832444526,2.879326318589841,0.11092225369845767,0.31890653623043735,0.6518074172179181,0.21472533038380848,1.8852751168342423,0.2681044507876097,0.2791907514450867,0.5607365369796753,0.32496761372530586,0.21574095848970143,0.11389601892395189,0.0019793452545354305,1.7085835234502156,0.0010084791031397338,0.0029900769834889872,0.004317654703022405
52.0,0.6702715712635572,3.9961633713610203,190.36992,190.36992,1.0,0.32408167637883484,0.20236766746690799,0.7334637982715124,0.35861234153949395,0.6072063458652514,0.3089751148005166,2.891717579571319,0.11092225369845767,0.3204675955487745,0.6522681326902727,0.2147745006664904,1.8857068288742809,0.2717731129968736,0.280833441180277,0.5310562252998352,0.32134272318342166,0.21238039347508694,0.11389601892395189,0.002012492540658931,1.7758702329247171,0.0009805121360044783,0.0030871164707297477,0.003613638497546273
53.0,0.6766287418615484,5.113325118778038,194.03088,194.03088,1.0,0.325191839907207,0.20157824410460146,0.7368271296317686,0.3637336977693659,0.5905699710520251,0.31570514701317337,2.913722672756875,0.11092225369845767,0.3236761894637908,0.6515838236362297,0.21541642524762436,1.8913428869841133,0.27408599678086915,0.2801857585139319,0.523518443107605,0.3225729367744312,0.21217182346708802,0.11389601892395189,0.0020023349096255083,1.8077633953580516,0.0009394108613011881,0.003108172413018743,0.0037527144258856834
54.0,0.668947154887036,3.629971436575964,197.69184,197.69184,1.0,0.31888164438374045,0.1981924022201889,0.7365572157669332,0.3634188862313558,0.6085878321912103,0.3178635488364666,2.9221459172299507,0.11092225369845767,0.3241757652771688,0.6539743937974786,0.2172585016480241,1.9075162038199693,0.27721845001170686,0.28102729595266907,0.5314919948577881,0.31598115659162057,0.2088638035031547,0.11389601892395189,0.0018093181726688682,1.67102305138269,0.0008870724329975526,0.002765481632981317,0.00349825274422903
55.0,0.6667766299221995,3.5219274440499264,201.3528,201.3528,1.0,0.31720685010527777,0.19636543344122634,0.7361050286138974,0.3615982092590794,0.5879797229648274,0.3201097390396784,2.919179980596898,0.11092225369845767,0.3241244636134265,0.6518500979032928,0.21754830108701184,1.910060624965903,0.2766654532216964,0.2842035690680767,0.5661566853523254,0.3139579975048534,0.20649928972642753,0.11389601892395189,0.0017880241432418613,1.688399061005839,0.0008526518606868206,0.0027529423416124445,0.004366340237871198
56.0,0.6777101275739137,4.6299070590272,205.01376,205.01376,1.0,0.3188268563941384,0.19797853741029234,0.7344999331630927,0.3650927431635488,0.5973095403570854,0.3173563732419085,2.932731233501756,0.11092225369845767,0.32530676224200855,0.6518731763450464,0.2176278987245114,1.9107594872988587,0.272619891330026,0.2811594202898551,0.5643339157104492,0.3154263171901917,0.20810822686573935,0.11389601892395189,0.0017759578808883502,1.7140890782775386,0.0008780388580428916,0.0026983835093560052,0.004094027177441979
57.0,0.6724120908112906,4.023026912910472,208.67472,208.67472,1.0,0.33345976316611864,0.20605875827116785,0.7380391752105243,0.37138926565810393,0.5895550165699458,0.31642926874076605,2.932350428304526,0.11092225369845767,0.3257667764283285,0.6499304333692131,0.21462237414896912,1.8843711674617178,0.2679425837320574,0.28176262463814733,0.5692481398582458,0.3299615914778963,0.21621465316656532,0.11389601892395189,0.0016822222586951223,1.6581247382027868,0.0008164647885838217,0.0025722003445763646,0.003089703913282321
58.0,0.6613381061885474,3.5318141078749483,212.33568,212.33568,1.0,0.3173390192205016,0.1974525732040535,0.7392715097948663,0.3694542377743343,0.5802258299813168,0.32199092582992145,2.942507710235985,0.11092225369845767,0.3274573311198412,0.6468633724623566,0.21247612138369332,1.865527200960054,0.2732036799813672,0.28085236854208184,0.5595400929450989,0.3139668358707227,0.20873042530248037,0.11389601892395189,0.001564866664296978,1.57313754954248,0.0007801956616298657,0.0023646623024961458,0.004777159320818319
59.0,0.6755687319207144,4.585562678343777,215.99664,215.99664,1.0,0.3179766563206596,0.19742311765144074,0.7395155840850594,0.37163415755018014,0.5908392329804357,0.3205742925076027,2.9247128692628186,0.11092225369845767,0.32539021183147243,0.6466832250825991,0.21298773458689912,1.8700191332333622,0.2739018087855297,0.27793744716821633,0.5743714570999146,0.3146328106024662,0.20855001433455198,0.11389601892395189,0.0016185040520284284,1.6626311527143116,0.0008092887496347507,0.0024444439896392596,0.002921980991854867
60.0,0.6757729622732975,3.7609964999605054,219.6576,219.6576,1.0,0.31582540613018384,0.19609901681653374,0.7387628683317027,0.36949986181416433,0.5758169412444064,0.3237364235961548,2.9411776807533023,0.11092225369845767,0.32724908922558293,0.646055664649334,0.2114827741411579,1.856805673623803,0.27167836326870465,0.277947932618683,0.5161997079849243,0.31310420532061456,0.20761010098170612,0.11389601892395189,0.0015464956324983772,1.6210259598119592,0.0007617684555391121,0.002341945706012725,0.004091807970526034
