round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1,fed_ece,fed_auroc,fed_auprc_lift,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.7000280379758708,4.720164869471634,186.70896,186.70896,1.0,0.24943133713236718,0.20114162359865856,0.05823056567506829,0.7297900217870739,3.0665983589424437,0.34969059750997616,0.11486656596173211,0.3778435962539548,0.09302605383683167,0.6365582772192966,0.1960279298947643,1.721113097251026,0.1124676285608583,0.26272912423625255,0.18135957419872284,0.05422084920158056,0.10379041296331265,0.11389601892395189,0.0020242296764728016,1.6391956066145212,0.000992947757673079,0.003082555459221706,0.002290538475356617
52.0,0.6782930864417946,4.630530019044616,190.36992,190.36992,1.0,0.24332099240685906,0.1718836164761665,0.058868351737878875,0.7300046863582383,3.0675546555355635,0.3500958434604148,0.11486656596173211,0.3807387826719867,0.09283335967756277,0.6347433378600043,0.19535287627844697,1.7151861682618041,0.09062980030721966,0.26029837452683147,0.16371536254882812,0.0526735809889622,0.10282341479216724,0.11389601892395189,0.00209902677866198,1.7345738698350033,0.001017066496353029,0.003210011402257026,0.0022180389772505646
53.0,0.6905928953797552,4.009649899316797,194.03088,194.03088,1.0,0.2537767548125316,0.19598755954853941,0.05958855880508455,0.7307437506167972,3.1024755441358973,0.35322953415513114,0.11486656596173211,0.3789426804075999,0.09286757754771892,0.6368208493980957,0.19785431054315517,1.7371486063552584,0.10455563853622106,0.2617788743978381,0.17667780816555023,0.055035380190578374,0.10367633522136051,0.11389601892395189,0.0019248336539706126,1.623632344228099,0.0009092764093595874,0.0029617718627857246,0.0023439050386591933
54.0,0.6955292792476617,4.6641540008268905,197.69184,197.69184,1.0,0.2543643219462124,0.19667211629381276,0.062047021539660074,0.7309148208217671,3.100231254205402,0.35296630594443207,0.11486656596173211,0.3828243410747296,0.0930389462522793,0.6385871972802427,0.19738453386983768,1.733023996226162,0.11041126343090034,0.26416447525699255,0.17738673090934753,0.05731496861304201,0.1039347631322225,0.11389601892395189,0.0018879659619549355,1.62630272613751,0.0009215879891478902,0.0028723772837904054,0.0025708938376367255
55.0,0.6843376946511532,3.6947210260938874,201.3528,201.3528,1.0,0.2299535075195081,0.18946937765311428,0.053678901168291666,0.7330418508872749,3.1258101995368857,0.3557676816083791,0.11486656596173211,0.38402747675299587,0.09174256437386975,0.6370392224078594,0.19606314759986146,1.7214223065230434,0.095565749235474,0.2624130486927321,0.16405989229679108,0.04635805652399324,0.1025199467605627,0.11389601892395189,0.0018442885089261698,1.6194211935871863,0.0008693915775310145,0.002835816335240581,0.0028894991940068095
56.0,0.689636866103546,3.799547883392946,205.01376,205.01376,1.0,0.26387030585441074,0.2074375311801029,0.06191881850315921,0.7334512872930208,3.1433564965683396,0.3580135441169097,0.11486656596173211,0.381310932268272,0.0926339505920936,0.6367439840061755,0.19548797805829768,1.7163723535308513,0.10987379361544172,0.261026916987107,0.16814187169075012,0.05605380993052256,0.10414256376282677,0.11389601892395189,0.0018302377975282654,1.642254822399991,0.0008405213943391802,0.0028352328199971796,0.0022385726513721228
57.0,0.6911039204886222,5.094711172886962,208.67472,208.67472,1.0,0.2654494034916102,0.20270749212599587,0.06323200367579261,0.7344129606669092,3.160179547223086,0.36067010710466607,0.11486656596173211,0.3881170382759351,0.09245949053335169,0.6332940769750239,0.19474302556916143,1.7098317167625579,0.10451661067562523,0.26019817269334705,0.18569399416446686,0.05651860853269937,0.10392542888074482,0.11389601892395189,0.0017630066193033036,1.6128718995023519,0.0008371907760408039,0.002698137102664038,0.0020417924241654924
58.0,0.6789242666138443,3.816427329179766,212.33568,212.33568,1.0,0.23335362398529882,0.1772026151721261,0.0568078445948683,0.7361471789679453,3.161357304794112,0.36069669149679845,0.11486656596173211,0.3860659574417265,0.09165919754909196,0.6345912636037939,0.19558843437656387,1.7172543537905203,0.08349590323839251,0.2630232558139535,0.16641660034656525,0.048419747534348405,0.10197740303754262,0.11389601892395189,0.0016927003373868612,1.5789754630168318,0.0008164954343442036,0.0025714892634793375,0.0023567761967379776
59.0,0.7012693665694572,4.440065859197689,215.99664,215.99664,1.0,0.2304268733439789,0.19517378612503528,0.04815134432859139,0.7383037929271288,3.1907600903558095,0.3640116959178027,0.11486656596173211,0.3853422041768194,0.09069160745187504,0.6375944101529281,0.1960312065368727,1.721141865966029,0.09422492401215805,0.26329456926724626,0.14978176355361938,0.040788804000048064,0.10193137528248655,0.11389601892395189,0.0016749955187729444,1.5931279395299498,0.0007814977771244665,0.0025708885642569865,0.0019183035378647093
60.0,0.7083078791650945,5.452943668754555,219.6576,219.6576,1.0,0.2400205796457872,0.20013497500887134,0.05223952866632187,0.7384246792675229,3.181606361963091,0.3634230949504723,0.11486656596173211,0.38901996617037293,0.09113585349274288,0.6377033770424043,0.1964458750905286,1.7247826302137483,0.0962485790071997,0.26211478978118913,0.15941782295703888,0.047704656076664846,0.10252132037167477,0.11389601892395189,0.0016286721289128483,1.5775993737624958,0.0007564840847031375,0.0025029599652487207,0.002210743730787795
