round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_f1,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
34.0,0.6411047949895239,1.2295060144882393,124.11904,124.11904,0.9971592150692714,0.717840525749843,0.3164203550736213,0.19723710716457848,0.11398539778449145,0.57734676303055,2.6449384793869286,0.30246275290462454,0.31589900498615014,0.3482980945935313,0.4763257102776345,0.11350697620600897,0.9965842290045038,0.005242463958060288,0.2045002711006687,0.40860047936439514,0.35986623951410684,0.23074035857557673,0.11389601892395189,0.0031294082197005284,1.7515044680330902,0.0016000463277506072,0.004823378760580743
35.0,0.6430692319569503,1.1348372569648446,127.7696,127.7696,0.9971592150692714,0.719172260972828,0.3379600688041281,0.21185117451450966,0.11398539778449145,0.5948145733086424,2.6443543702675085,0.30201067112709556,0.3095216735774492,0.3509951010305731,0.389904801866997,0.09451657498621602,0.8298496811317393,0.008576329331046312,0.2045002711006687,0.4000917673110962,0.3609095704733104,0.23204368329785924,0.11389601892395189,0.0029392445721886135,1.693272341042757,0.0015480457217152796,0.004482834819106348
36.0,0.6528042517374251,1.7914448226179265,131.42016,131.42016,0.9971592150692714,0.7189819278412747,0.3364748977887725,0.2111140801154291,0.11398539778449145,0.6013666997041857,2.6385540214467897,0.301667995917853,0.30840730624933116,0.3460834588018656,0.3913877078320978,0.09605816907026846,0.8433847818193388,0.004389815627743635,0.20451875282422052,0.4064532518386841,0.35935959448523525,0.23090573129672373,0.11389601892395189,0.002947366089764645,1.751118075218983,0.0014842608645185692,0.00457678286591695
37.0,0.6392595202003529,1.111620093518481,135.07072,135.07072,0.9971592150692714,0.7219220063859968,0.3289003925460302,0.2053933703679952,0.11398539778449145,0.5940498411861761,2.6746754134854176,0.30575339860295536,0.3163200642452154,0.3501272992379789,0.3840718668950935,0.09317280397163882,0.8180514547558514,0.0035164835164835165,0.20452799493876814,0.4107859432697296,0.3601866649377807,0.2314457462281931,0.11389601892395189,0.0026060231838349766,1.5944830526132137,0.001385425458834567,0.003972488730447059
38.0,0.6370177245136195,1.107897867792955,138.72128,138.72128,0.9971592150692714,0.7216010061991941,0.33891317151712363,0.21313506165814924,0.11398539778449145,0.5899610735067099,2.6948238704246146,0.30794547602918465,0.30680784481464357,0.3495247379463243,0.37963410467116193,0.0925100318792445,0.8122323567868798,0.0043859649122807015,0.20450951154489178,0.4111461639404297,0.36154783226246257,0.23239049260676523,0.11389601892395189,0.0025162901535666087,1.584832603810355,0.0013423221183004068,0.0038296739717799113
39.0,0.6418097765174213,1.472957178461024,142.37184,142.37184,0.9971592150692714,0.7215860201018526,0.34307526098731533,0.21500693980320687,0.11398539778449145,0.6100471817718561,2.699419426117153,0.3088384224787926,0.30754797828231273,0.3534196928413154,0.36459344871433125,0.08738854241077494,0.7672659960935427,0.0035164835164835165,0.20451875282422052,0.4116293489933014,0.36211812757774964,0.23292079302151894,0.11389601892395189,0.0023266331514964662,1.5064592419657856,0.0012443686182871813,0.0035385746282626603
40.0,0.6453906202721071,1.297021054385643,146.0224,146.0224,0.9971592150692714,0.7231273667242142,0.3341638244089311,0.20914369842542635,0.11398539778449145,0.6036893357780705,2.717316873108191,0.31080691396351173,0.31108975750722806,0.35109085097731507,0.3642909818284441,0.08682311893025979,0.7623016129144197,0.0035103115401491883,0.2045002711006687,0.40060168504714966,0.36226651413288674,0.23311814999853414,0.11389601892395189,0.0022829466713301864,1.5205722249811515,0.001225076062525706,0.0034645186510031977
41.0,0.64687387830438,1.2785153007983159,149.67296,149.67296,0.9971592150692714,0.7244158764687136,0.325095233975392,0.2044742428455783,0.11398539778449145,0.592295729693059,2.743438828054447,0.31435182318892757,0.3121922825748653,0.35196727869413463,0.3630215420374758,0.0866092295236412,0.7604236771565298,0.01904761904761905,0.20451875282422052,0.4093376100063324,0.36523356524649664,0.23545961526172746,0.11389601892395189,0.002249654635809054,1.5396639325190336,0.0011689238954200867,0.0034565463177447468
42.0,0.6429053371573296,1.4416865407996189,153.32352,153.32352,0.9971592150692714,0.7248716302264843,0.3379111026113522,0.2122664572079837,0.11398539778449145,0.6226333019952971,2.7322838629563875,0.31291694245695495,0.30700517924197057,0.3504278303535843,0.3637355305448887,0.08651604364410855,0.7596055108991572,0.02157996146435453,0.20452799493876814,0.406491219997406,0.36475478422660346,0.2352010942232187,0.11389601892395189,0.002263640164019426,1.589409357169643,0.0011335111695687226,0.0035298122427460522
43.0,0.6432522544264438,1.6567049770363684,156.97408,156.97408,0.9971592150692714,0.726295790742624,0.3266717649620714,0.20501643323253507,0.11398539778449145,0.5977985869121455,2.7581734498481407,0.31622263384044036,0.31389765910340495,0.3514977173409707,0.3676560420163676,0.08747861753254577,0.7680568500902129,0.027736131934032984,0.2045002711006687,0.39885109663009644,0.3643596459631411,0.2348304672637013,0.11389601892395189,0.0021443965465368494,1.546923534013331,0.0011240682978083745,0.0032818766834124898
44.0,0.6479669670065781,3.0492841855869663,160.62464,160.62464,0.9971592150692714,0.7290047316281475,0.33638277984766934,0.2104361035794692,0.11398539778449145,0.5993795527608584,2.794720293268831,0.3199919115820653,0.31276485822223216,0.35650490800671375,0.3699947076452113,0.08758110731563193,0.7689567040452013,0.030325443786982247,0.20451875282422052,0.40338751673698425,0.3650521195221634,0.23534576332719692,0.11389601892395189,0.002243812954834654,1.6585063453530893,0.0010758081712260537,0.0035461688172499983
45.0,0.6421915613487152,1.4009237257560745,164.2752,164.2752,0.9971592150692714,0.7299338231828276,0.32136125644802105,0.2009717569911747,0.11398539778449145,0.5957361376972837,2.8259828277036916,0.32321289379291923,0.31853780879694576,0.35948968331256526,0.36819466448513694,0.08721043738285661,0.7657022449668484,0.03381294964028777,0.20451875282422052,0.3956115245819092,0.3649375559705404,0.23537458358366872,0.11389601892395189,0.0021263818229752007,1.6145578188588843,0.0010279414094711246,0.0033503395591100013
46.0,0.6460440549659419,1.8688483387612667,167.92576,167.92576,0.9971592150692714,0.7299883245083267,0.34297422044181064,0.2151337377366383,0.11398539778449145,0.6266326559398021,2.8177236534340873,0.32277441601439133,0.3068760129782315,0.35658743482673566,0.3672259723051672,0.08711738718710545,0.7648852700046832,0.029973772948669913,0.20452799493876814,0.40181317925453186,0.3630607656767423,0.23400641887361118,0.11389601892395189,0.002066087711225954,1.608396356459707,0.0009503999088076639,0.003307282928354153
47.0,0.6456745471418461,1.0573467279317454,171.57632,171.57632,0.9971592150692714,0.7305995005220012,0.33930603198170306,0.21171423365649103,0.11398539778449145,0.6223008748507811,2.812287269717837,0.321839173763939,0.31377062276612283,0.36022474416738426,0.36501823510634834,0.08636698120145131,0.758296751874342,0.04771972213832679,0.20451875282422052,0.4051744341850281,0.36629152705507523,0.2365853124212422,0.11389601892395189,0.0019595560440534877,1.5629182824632153,0.0009376526801207051,0.0030917662993821256
48.0,0.6444024311198222,1.2254852683583515,175.22688,175.22688,0.9971592150692714,0.731626170085099,0.3315217712699155,0.2064665622004046,0.11398539778449145,0.5796355421111843,2.817329310996955,0.32249461234198684,0.3168885186496984,0.35818251862395023,0.3630291470052315,0.0863728141765382,0.7583479650347492,0.04620891636836967,0.20450951154489178,0.4051603674888611,0.3656799448707022,0.23605182569809402,0.11389601892395189,0.001777673356491101,1.449672416318208,0.0008768212640005959,0.0027747232043538045
49.0,0.6464552912434103,1.2396765814689399,178.87744,178.87744,0.9971592150692714,0.7337639981173486,0.33421299665143017,0.20823100743987805,0.11398539778449145,0.6121691525796539,2.8540988959315317,0.326262507661659,0.3163429756681142,0.36240304741652674,0.3734162027176189,0.08829056473049077,0.7751856962572342,0.0215633423180593,0.20451875282422052,0.41038045287132263,0.3646629026797213,0.23491293304681124,0.11389601892395189,0.001814006751038267,1.5146936404053122,0.0008690604236075903,0.0028579650653914536
