round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_f1,fed_brier,fed_auroc,fed_f1_best,fed_auprc_lift,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
41.0,0.6374226941340029,0.6150661552480309,51.10784,51.10784,0.9971592150692714,0.5456938770636586,0.24403206962520224,0.28586916035456555,0.21180174017374445,0.6811847682171646,0.30986144085816614,2.170428959943239,0.3361999806947419,0.11202013845185647,0.44072193682816824,0.09509149297233821,0.8348974254827166,0.10444926749864351,0.20474723681826415,0.4659380614757538,0.37629487598312533,0.2438958464269085,0.11389601892395189,0.005442147346306654,1.2718145692488179,0.00381174780505675,0.0070470651639665685
42.0,0.634498719683624,0.7341595929645189,51.10784,51.10784,0.0,0.5812342187981698,0.26118703234936735,0.29561176215811186,0.21651848298053572,0.697710421072456,0.32626961793452497,2.352254103042044,0.3455105876136287,0.11202013845185647,0.44072193682816824,0.09509149297233821,0.8348974254827166,0.10444926749864351,0.20474723681826415,0.4659380614757538,0.37629487598312533,0.2438958464269085,0.11389601892395189,0.0,0.0,,
43.0,0.6138013271370852,0.8989550413119588,51.10784,51.10784,0.0,0.5708351945468205,0.2791561840494066,0.30522868031375544,0.20933747412644335,0.7093262620221672,0.3362032331412499,2.5705176885472083,0.3340262592382743,0.11202013845185647,0.44072193682816824,0.09509149297233821,0.8348974254827166,0.10444926749864351,0.20474723681826415,0.4659380614757538,0.37629487598312533,0.2438958464269085,0.11389601892395189,0.0,0.0,,
44.0,0.5928627178374198,0.7309265088023575,51.10784,51.10784,0.0,0.5851332968852292,0.2995434893852607,0.3187929484984453,0.20110404068587562,0.723651563484867,0.3521662739634826,2.8181781274295794,0.3229097261075095,0.11202013845185647,0.44072193682816824,0.09509149297233821,0.8348974254827166,0.10444926749864351,0.20474723681826415,0.4659380614757538,0.37629487598312533,0.2438958464269085,0.11389601892395189,0.0,0.0,,
45.0,0.6391341098598959,0.894463449739729,54.7584,54.7584,0.9971592150692714,0.551063729388448,0.24613721028675123,0.2889781284700962,0.22057554713791988,0.6842967606469977,0.31440211023510406,2.196723929612736,0.3515929796685487,0.11202013845185647,0.45473201925848905,0.09928610438812253,0.8717258542145853,0.09729381443298969,0.20453723788864786,0.4619271457195282,0.3732556510978978,0.24122105957952306,0.11389601892395189,0.0062841891267645805,1.5504870287841186,0.003736625155046339,0.008849145678518041
46.0,0.6343592733299397,0.7017734851036621,54.7584,54.7584,0.0,0.5536884909121773,0.26317464775409793,0.3015311491708882,0.20248765939932512,0.7006803007454708,0.3274717170309481,2.3641757884479873,0.3262266546846504,0.11202013845185647,0.45473201925848905,0.09928610438812253,0.8717258542145853,0.09729381443298969,0.20453723788864786,0.4619271457195282,0.3732556510978978,0.24122105957952306,0.11389601892395189,0.0,0.0,,
47.0,0.6129247607739468,0.7684108953257108,54.7584,54.7584,0.0,0.5577606164898941,0.2834233554743748,0.31016263442967934,0.19791428086346222,0.7130030847506647,0.34557292882140833,2.593428962691022,0.31563574133946065,0.11202013845185647,0.45473201925848905,0.09928610438812253,0.8717258542145853,0.09729381443298969,0.20453723788864786,0.4619271457195282,0.3732556510978978,0.24122105957952306,0.11389601892395189,0.0,0.0,,
48.0,0.592214953500452,0.9860300883404622,54.7584,54.7584,0.0,0.570575221939759,0.2985882188127515,0.31967203262068544,0.19275503849963327,0.7230454711913645,0.35490029659872124,2.7730584730378567,0.30833787656502876,0.11202013845185647,0.45473201925848905,0.09928610438812253,0.8717258542145853,0.09729381443298969,0.20453723788864786,0.4619271457195282,0.3732556510978978,0.24122105957952306,0.11389601892395189,0.0,0.0,,
49.0,0.6380265939133135,0.7639564813939809,58.40896,58.40896,0.9971592150692714,0.55567835613832,0.24846893949713628,0.28611531927077494,0.21353993259504767,0.6862756781524625,0.3123703952201282,2.2069502012720874,0.3385558049046229,0.11202013845185647,0.45373768854861024,0.09758749788315513,0.8568121941848914,0.10614525139664804,0.20450951154489178,0.4619387686252594,0.3766590220512169,0.24413838285808684,0.11389601892395189,0.005359286087877068,1.3971809308277443,0.0034004484193313486,0.007366581674300053
50.0,0.6311400850555018,0.855510204419681,58.40896,58.40896,0.0,0.5808038301198567,0.26849118350814816,0.2853633616584075,0.21723253998939465,0.7007353690370656,0.32879062226337447,2.4138531710560547,0.3447593809540932,0.11202013845185647,0.45373768854861024,0.09758749788315513,0.8568121941848914,0.10614525139664804,0.20450951154489178,0.4619387686252594,0.3766590220512169,0.24413838285808684,0.11389601892395189,0.0,0.0,,
51.0,0.6144783385208599,0.9256428636954638,58.40896,58.40896,0.0,0.5890519253295349,0.29143213826837017,0.30871330306754224,0.21268371651079607,0.7173504399099451,0.34458548252023274,2.6657679884308183,0.34040908637527506,0.11202013845185647,0.45373768854861024,0.09758749788315513,0.8568121941848914,0.10614525139664804,0.20450951154489178,0.4619387686252594,0.3766590220512169,0.24413838285808684,0.11389601892395189,0.0,0.0,,
52.0,0.5902871863112942,0.950317557762937,58.40896,58.40896,0.0,0.5760027110726671,0.30241322487757605,0.3232573581605391,0.20106083613122394,0.7261175680604224,0.3573007709131475,2.8449052215535477,0.324641255818482,0.11202013845185647,0.45373768854861024,0.09758749788315513,0.8568121941848914,0.10614525139664804,0.20450951154489178,0.4619387686252594,0.3766590220512169,0.24413838285808684,0.11389601892395189,0.0,0.0,,
53.0,0.6393022494324659,0.9434261118989434,62.05952,62.05952,0.9971592150692714,0.5761159858777134,0.25231568694649176,0.2761919669892501,0.22563830525655085,0.6872174416943013,0.3137224334316485,2.236724507712804,0.35672849626488434,0.11202013845185647,0.4616252574080794,0.09814995416801706,0.8617505255697441,0.09595070422535211,0.2045370711914423,0.46726861596107483,0.3753512553779557,0.24327462753565707,0.11389601892395189,0.00517556290969956,1.4223533676704392,0.00325779698333819,0.00717690276162376
54.0,0.6363106283576088,0.8474040869854018,62.05952,62.05952,0.0,0.5554749900473971,0.2691133460992415,0.30509795228455017,0.204349237798502,0.7029224540939661,0.3297701277054688,2.416993184823717,0.3247345473513573,0.11202013845185647,0.4616252574080794,0.09814995416801706,0.8617505255697441,0.09595070422535211,0.2045370711914423,0.46726861596107483,0.3753512553779557,0.24327462753565707,0.11389601892395189,0.0,0.0,,
55.0,0.6102520338153659,0.8549508902164851,62.05952,62.05952,0.0,0.5723043281376322,0.2838191671004416,0.30899380429006706,0.20581782973483087,0.7170250699480777,0.33966961910109994,2.5830561884247323,0.3298902359619957,0.11202013845185647,0.4616252574080794,0.09814995416801706,0.8617505255697441,0.09595070422535211,0.2045370711914423,0.46726861596107483,0.3753512553779557,0.24327462753565707,0.11389601892395189,0.0,0.0,,
56.0,0.5884396470411586,0.9195228293103712,62.05952,62.05952,0.0,0.5590560517122041,0.3016241848737344,0.32319247946165447,0.19939936336421613,0.7288578019769234,0.35028152481736646,2.765692858263649,0.3204453815593834,0.11202013845185647,0.4616252574080794,0.09814995416801706,0.8617505255697441,0.09595070422535211,0.2045370711914423,0.46726861596107483,0.3753512553779557,0.24327462753565707,0.11389601892395189,0.0,0.0,,
57.0,0.6424070054443851,0.98373805122487,65.71008,65.71008,0.9971592150692714,0.5612875715038773,0.2547799349667576,0.2856130394164641,0.21466264849725408,0.6881632405289075,0.3180013438685455,2.2615641842796,0.34013417039847244,0.11202013845185647,0.44844528356214075,0.09582654435378586,0.8413511311380342,0.1020988490182803,0.2045691020131192,0.4620744287967682,0.37680311216562395,0.24457936893849275,0.11389601892395189,0.004881215608615594,1.412058082409203,0.0031479393690833296,0.006723747809574181
58.0,0.6345148184074522,0.9275001279477586,65.71008,65.71008,0.0,0.5588710108273728,0.2690514603373269,0.3039697715895908,0.20294642300001792,0.7071070394936383,0.3329949336356001,2.4099572652679644,0.32662079789499354,0.11202013845185647,0.44844528356214075,0.09582654435378586,0.8413511311380342,0.1020988490182803,0.2045691020131192,0.4620744287967682,0.37680311216562395,0.24457936893849275,0.11389601892395189,0.0,0.0,,
59.0,0.6040853941075932,0.809306238974216,65.71008,65.71008,0.0,0.5775490232970145,0.2906108370821473,0.3081801486928198,0.20726880458009175,0.7199974770312599,0.3470523643707402,2.6442771039361697,0.3320204436522894,0.11202013845185647,0.44844528356214075,0.09582654435378586,0.8413511311380342,0.1020988490182803,0.2045691020131192,0.4620744287967682,0.37680311216562395,0.24457936893849275,0.11389601892395189,0.0,0.0,,
60.0,0.5838319587110908,1.087335236373983,65.71008,65.71008,0.0,0.5678076771368689,0.31299365930481315,0.3274172017755842,0.1932419529523577,0.7333582786972986,0.36038326861217185,2.897585118157092,0.3139267883624643,0.11202013845185647,0.44844528356214075,0.09582654435378586,0.8413511311380342,0.1020988490182803,0.2045691020131192,0.4620744287967682,0.37680311216562395,0.24457936893849275,0.11389601892395189,0.0,0.0,,
