round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_ece,fed_f1,fed_brier,fed_f1_best_threshold,fed_auprc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
34.0,0.6475998753741781,2.031222004230959,124.47264,124.47264,1.0,0.7043549423880222,2.5279120666931805,0.33267358430167304,0.2989297555497598,0.2087845260469254,0.5694900558983625,0.2849149800107296,0.34229569308018387,0.11208307111390807,0.6425503894370963,0.20383407367713685,1.7896505567348793,0.26735990756787986,0.27137254901960783,0.5237622261047363,0.3309771416995464,0.2166480359573472,0.11389601892395189,0.0031156007549498124,1.8026670502567868,0.0015456233118450134,0.005015174186777432,0.004760053745338719
35.0,0.6462431905659756,2.3248475246759277,128.1336,128.1336,1.0,0.7068136910818476,2.570580804963427,0.3255580535391263,0.3013485783578178,0.20361350153780308,0.5691053069504346,0.2889519634768726,0.34259694365080434,0.11208307111390807,0.6433880402419755,0.201905521746977,1.7727179900975192,0.2705152671755725,0.27236207820032143,0.5243721604347229,0.3235805393909256,0.21182458836153023,0.11389601892395189,0.0028202606158917983,1.6833676179958275,0.001446166059622835,0.0044857218775755615,0.003458751075467703
36.0,0.6463753267307405,2.090743328468482,131.79456,131.79456,1.0,0.708448860573251,2.572482866689007,0.3272682939182431,0.3045607459381461,0.2044654378516408,0.5693767840004026,0.2890952725130694,0.34300653887672655,0.11208307111390807,0.6430870541913939,0.20199986241091206,1.7735462952905043,0.268148327092644,0.27198252321135985,0.5251883268356323,0.3257353777275366,0.2131261767033414,0.11389601892395189,0.0027601840866393994,1.6974072739867552,0.0013979081656111103,0.004409882844316889,0.004512552698715571
37.0,0.655231091462806,2.8434156200204717,135.45552,135.45552,1.0,0.7076668958279108,2.6150394143936513,0.3238417310263559,0.30750361297283874,0.2021781915068236,0.5648481549895582,0.2944173593302467,0.3445871301665216,0.11208307111390807,0.6388275443800066,0.19889186169121814,1.7462582412473766,0.2648478995654273,0.26568682871678917,0.5303017497062683,0.3222781262770238,0.21108389076674386,0.11389601892395189,0.0026034080729235684,1.649903114161134,0.0013429140259918822,0.004132281802693588,0.0036815370863137646
38.0,0.6501473075374888,2.5406730350276385,139.11648,139.11648,1.0,0.7079471698775662,2.601969853591856,0.307403610812765,0.31261459663138585,0.1931384322082951,0.5576215742236791,0.2937832464664708,0.34565158112791866,0.11208307111390807,0.6422963759843854,0.2002226288549984,1.7579422946177476,0.26666666666666666,0.26829877591806145,0.4970163404941559,0.3058287211408074,0.20228303464654934,0.11389601892395189,0.002474369778608318,1.6155319899880851,0.0012714734544456796,0.003936611907319045,0.0027214365249776146
39.0,0.6522089068497686,2.558826468203045,142.77744,142.77744,1.0,0.7092087841006902,2.6305535310829797,0.3180254986804139,0.3044516615321312,0.20050620421817078,0.5730213082009248,0.296380512913456,0.3466333215951952,0.11208307111390807,0.6433709604381547,0.19893233514250808,1.7466135956458209,0.2650829119134423,0.2682168446667568,0.5312454700469971,0.3162816580528662,0.20994598910458878,0.11389601892395189,0.0025239076910493694,1.6946063342211346,0.001248000880117738,0.0040738363805700945,0.003384614600110902
40.0,0.6531045177166453,3.0363000976035375,146.4384,146.4384,1.0,0.7104941691788954,2.6416716066951396,0.33497452754607165,0.30206827801114994,0.2098807884762333,0.5744777268662701,0.2967805102148229,0.34931886410797675,0.11208307111390807,0.641326102573496,0.20043137399398764,1.7597750640241008,0.264919941775837,0.2691919191919192,0.5255483388900757,0.33335507512152357,0.21888443557636714,0.11389601892395189,0.002395069997649063,1.6518015775172898,0.0011648348756666776,0.003894168159078886,0.0027876303526430473
41.0,0.654308897078138,2.7117145298184018,150.09936,150.09936,1.0,0.7113264780880861,2.673414946609637,0.3222636199144753,0.3091509607513633,0.200686297862913,0.5620815292085168,0.3013660692724621,0.3491477689743216,0.11208307111390807,0.6427061155837636,0.1995368987523476,1.7519216267390165,0.2677317840716534,0.26842820101247067,0.5048028826713562,0.3207900484236995,0.20985211855285338,0.11389601892395189,0.0024207456455498104,1.7107168778802588,0.0011463979566835104,0.003975026646705227,0.004055263002633087
42.0,0.6519138723554637,2.191184584106896,153.76032,153.76032,1.0,0.7129179392247649,2.6724035210615904,0.3199549814627961,0.307736410729217,0.20008331690411235,0.56189506622213,0.3009984536273372,0.34503102227972443,0.11208307111390807,0.6421131163405959,0.20166873457852263,1.7706390134072763,0.2672275145366819,0.27096421742693255,0.5223371982574463,0.31857120494223234,0.20988765577478627,0.11389601892395189,0.0022671289440245193,1.6460275041135901,0.001066063660267044,0.0037265066621154173,0.0046794282673537965
43.0,0.6632833980759869,3.599594125602318,157.42128,157.42128,1.0,0.7136299289745953,2.679780176998288,0.32015838404805336,0.30907053180036687,0.20021600170298517,0.5716871399092478,0.30221080691991326,0.34641508665338205,0.11208307111390807,0.6410455219314469,0.1988474931037782,1.7458686877945067,0.26446682033240326,0.2676659528907923,0.4955320656299591,0.3190157512150183,0.21005239621761085,0.11389601892395189,0.002284527165449107,1.7056260828121594,0.0010735640593723368,0.0037493420780002067,0.003379223643502119
44.0,0.6560709082651146,2.7896212275197043,161.08224,161.08224,1.0,0.7143130841065133,2.723675539771733,0.3193227916973645,0.30889068928138497,0.20047054919965548,0.5814142758869539,0.30661584265217706,0.3494840494998422,0.11208307111390807,0.6381505391068776,0.1977405264925768,1.736149589430406,0.2645352279455299,0.2663914521612434,0.5047714710235596,0.31754582034318074,0.21067317188789564,0.11389601892395189,0.002140421378104926,1.6393093596225299,0.001050816368904321,0.0034538401214371382,0.003899646748944371
45.0,0.6576697277322656,3.6479027505242896,164.7432,164.7432,1.0,0.7150406756568115,2.711671716835683,0.3242870329000879,0.3097267006075762,0.2025863502649199,0.5903210256068189,0.30535932660322457,0.34824074051358617,0.11208307111390807,0.6379650205617747,0.1976677674181846,1.7355107692584664,0.26227500918329866,0.2639060568603214,0.5553648471832275,0.32315525976861437,0.2132737620520723,0.11389601892395189,0.002178500230503582,1.710549625870044,0.0010251745477276785,0.0035664787144503913,0.004062373768278918
46.0,0.6553478890418398,2.7840004924403927,168.40416,168.40416,1.0,0.7158854188471773,2.7106084006149858,0.3148877478283702,0.31160956320728433,0.19747173348894873,0.5835930460331349,0.30658822219383247,0.3485263216888663,0.11208307111390807,0.6384106515931354,0.19870820802035383,1.744645773378882,0.2614622057001239,0.2638480064222639,0.5182891488075256,0.313780728770472,0.2083202076729103,0.11389601892395189,0.0023254706413099254,1.8723524434717547,0.0010598569944221892,0.0038462908575967914,0.0040319356917719535
47.0,0.6587890685457969,3.367848592797764,172.06512,172.06512,1.0,0.719075659464096,2.7279508971433906,0.3079558491178024,0.3156155863388823,0.1937937915307198,0.5749115815190415,0.3087121669637592,0.3549559226029454,0.11208307111390807,0.6384148933078242,0.19952909098094906,1.7518530749891634,0.2627257799671593,0.26493683851143734,0.4774600863456726,0.30643979085783396,0.20575082798839398,0.11389601892395189,0.002110260206195292,1.7390575802746753,0.0009382650002350599,0.0035163350602198857,0.005245301025211333
48.0,0.6610416659068424,4.189206697722194,175.72608,175.72608,1.0,0.7201703681706735,2.7461133367898314,0.3059847403922734,0.3171263679552003,0.1921945286886293,0.572802798857923,0.3102782462311386,0.35474991737662376,0.11208307111390807,0.6337587706235808,0.19385489549928747,1.702033989693037,0.2595340361837824,0.261079979623026,0.495808869600296,0.3047127972189098,0.2044505673638154,0.11389601892395189,0.0021629550874952457,1.8260996531289493,0.0009041649358216914,0.00367284025732408,0.004834594729132212
49.0,0.6664246320218181,4.308923776531824,179.38704,179.38704,1.0,0.7198102055808252,2.7742909054467924,0.318717148948079,0.314974226482344,0.19907587032588256,0.5797155462153832,0.3124017034698081,0.35170785377992647,0.11208307111390807,0.6328385067778836,0.19457525403529377,1.708358693074349,0.25518102372034956,0.2588026213484394,0.47955042123794556,0.317638183020641,0.21102291861602196,0.11389601892395189,0.0020918213462955476,1.8083780699762428,0.0009186664449987667,0.003495308017958754,0.004381130824213019
