round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_f1,fed_brier,fed_prevalence,fed_auprc,fed_f1_best_threshold,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6629687529993444,3.615578952285967,179.38704,179.38704,1.0,0.7296048723370024,2.778605020108327,0.2982781786437536,0.21478099395738467,0.1132514951211835,0.31787264635522205,0.6009570980282147,0.3412755970936091,0.3552718255803913,0.6403530306348683,0.2117441425445239,1.8591004720358573,0.2561819043107532,0.27082168809390716,0.5623094439506531,0.34313638782027717,0.22660043380817044,0.11389601892395189,0.0018490854812755356,1.5597859604595214,0.000911305676164308,0.002909924401897401,0.004573297833628918
50.0,0.6674151412580692,4.199717015772053,183.048,183.048,1.0,0.7297932690777804,2.801870031544027,0.3095550658187761,0.19720381241627435,0.1132514951211835,0.3217765003557765,0.5554286625800285,0.3158505605914345,0.36260763402726826,0.6383422319822376,0.21000356444039342,1.8438183039620755,0.26334041839131894,0.26642837503436895,0.5312690734863281,0.31717493176728917,0.2091902636799392,0.11389601892395189,0.0017727607952650046,1.5282987335340295,0.000897749689139912,0.0027613347460252358,0.004067504848174835
51.0,0.6676619624322673,3.5069766260955264,186.70896,186.70896,1.0,0.7288713483572182,2.770072150320935,0.3002835237186377,0.20828076918483643,0.1132514951211835,0.318296686709793,0.5762423704489994,0.3324240627925057,0.3563740707621027,0.6365514252186453,0.20977389933340984,1.8418018585309412,0.25694374305625695,0.2679240408215993,0.539118230342865,0.3341904918215807,0.22056024266977053,0.11389601892395189,0.001730899845351931,1.524648297989188,0.0008275255507508943,0.0027499196843402273,0.004751566159323498
52.0,0.6665727261364307,3.3906682454187007,190.36992,190.36992,1.0,0.7295503241160345,2.7470092939547133,0.3071408065156117,0.20232988464092774,0.1132514951211835,0.31549450122869604,0.5661001199628335,0.322426476863895,0.35569796280839716,0.6373858633638785,0.2101654597973543,1.8452397351805712,0.2612201591511936,0.2662107705458542,0.5225645303726196,0.3250535828235734,0.2148391367678748,0.11389601892395189,0.00168430064315087,1.5169242190968362,0.0008284326632000041,0.002643444315886599,0.005285306192291275
53.0,0.6716803649173019,4.308450037189525,194.03088,194.03088,1.0,0.733921543403609,2.819350546987038,0.3039724789946253,0.20281640509969415,0.1132514951211835,0.32347119023505994,0.5756854828513942,0.3230286303788189,0.363440525491682,0.6339713206877362,0.20698553274343223,1.8173201723726269,0.2565461029037188,0.2601626016260163,0.5453058481216431,0.3254532360772615,0.21617625077155514,0.11389601892395189,0.0017355760579428094,1.5977375184475022,0.0008359168443423973,0.002738463701288253,0.005135542020363476
54.0,0.6749709357483787,3.8714271329569785,197.69184,197.69184,1.0,0.7304153202512915,2.812594967000751,0.31645519865388577,0.19366544529327465,0.1132514951211835,0.3233070270628584,0.5713488910871366,0.3083978141577854,0.36321251869411275,0.6353299996300421,0.20668585792720096,1.8146890460254332,0.257877094972067,0.2630659680236464,0.5320548415184021,0.3101348419787612,0.20710660676242099,0.11389601892395189,0.001794009709507829,1.6896924667262283,0.0008041201165845575,0.0028964927064793295,0.003849871396957255
55.0,0.6823083115237786,4.427461328522878,201.3528,201.3528,1.0,0.7335440588095496,2.8563442808043757,0.31016217703435905,0.1981951202493753,0.1132514951211835,0.32802347701108087,0.5707415721759429,0.31483113771674714,0.3664010788089711,0.6331313105859293,0.20651657648106492,1.8132027654009186,0.2564485184395651,0.2654891304347826,0.5407317280769348,0.31632121858356893,0.21224959994437068,0.11389601892395189,0.0017550392537299074,1.687071482866486,0.0008153057342546203,0.0027985180785040976,0.004729227439718394
56.0,0.6856249322479445,5.6165726232333295,205.01376,205.01376,1.0,0.7339836649484955,2.844707237799609,0.30407989855543366,0.20813777912697315,0.1132514951211835,0.3268985332475447,0.5940959861941182,0.33038333418029914,0.36491685872051394,0.6342369298338569,0.20836854647156533,1.8294629473457937,0.2539493293591654,0.26446751030854543,0.5633142590522766,0.332662192750916,0.22212277820686938,0.11389601892395189,0.0017158603728609305,1.684408287239421,0.0008318295706404538,0.002695862331510909,0.004094303244230171
57.0,0.6830121093032625,5.731632180250626,208.67472,208.67472,1.0,0.7361059028447405,2.861348399524577,0.31367776413157333,0.19804456423470632,0.1132514951211835,0.32849241307055627,0.5732653404205221,0.3143403020192543,0.36745900208049004,0.6337463215674526,0.20802960163832343,1.826487032678678,0.25494176728282936,0.26122688582330494,0.5527536869049072,0.3164764618635097,0.21256008710195098,0.11389601892395189,0.0017173255059076751,1.720325511891133,0.0008467412185891516,0.002678158482645641,0.00405800887161038
58.0,0.6854089131232375,5.350050228778108,212.33568,212.33568,1.0,0.7355849605096187,2.8780153947501814,0.30887025621909137,0.20092980068933963,0.1132514951211835,0.3304589414239982,0.5828756967354841,0.31899133519488354,0.36463603423072827,0.6359977308583338,0.2080776169032083,1.8269086037339133,0.2549678997248548,0.2632308118592408,0.5491995811462402,0.3207149895042387,0.21491204882082862,0.11389601892395189,0.0016479241620699352,1.6850854493468432,0.0007816549012923255,0.0026016465931422675,0.005001705760963903
59.0,0.6804228617044357,4.990697695693259,215.99664,215.99664,1.0,0.7356070053188375,2.8966942288911977,0.3131526439907593,0.19826908167239593,0.1132514951211835,0.3327172886977904,0.5831986843958041,0.3167178507090133,0.36879238259068886,0.6322381661054468,0.2078751960720448,1.825131361359018,0.25426658025491466,0.2652217310708684,0.5444609522819519,0.31904098260349345,0.21284081506987554,0.11389601892395189,0.0015881461619360211,1.655788108417255,0.0007407208908435819,0.0025220994215138953,0.004650155890583436
60.0,0.6758520944784132,5.230688428148741,219.6576,219.6576,1.0,0.7324744433539329,2.881543377831201,0.3067522794628251,0.20266041810131202,0.1132514951211835,0.33117163507478453,0.5859780644897699,0.32099012039777824,0.36736424396591044,0.633532328316347,0.20638430954236198,1.812041469861772,0.25303935709870184,0.2662476789030139,0.5606990456581116,0.3236148886220194,0.21778825027225557,0.11389601892395189,0.0014574391092261115,1.5494554552046793,0.0006896205397573288,0.002303519979251194,0.004477758189774683
