round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_ece,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.64192746071543,0.6075371126303085,43.80672,43.80672,0.9971592150692714,0.28320246579447533,2.1310440346841535,0.11373363544813696,0.3053665231265795,0.24105454419337366,0.21637872757304358,0.3438947563442286,0.6780787909743472,0.5526681696791633,0.6664782659308137,0.21953028200888938,1.9274622948451714,0.27821216011203176,0.2830620855937312,0.5012972950935364,0.38098371081998056,0.24395014399806517,0.11389601892395189,0.00785651960452857,1.6018268446205184,0.005082386642406933,0.01038579117222731
34.0,0.6402389017493524,0.5463147350569036,43.80672,43.80672,0.0,0.2958576893785867,2.332762147854241,0.11373363544813696,0.32502581215513804,0.2620222325223201,0.20873650772865596,0.3331392617138386,0.6931374316236331,0.5625308058379368,0.6664782659308137,0.21953028200888938,1.9274622948451714,0.27821216011203176,0.2830620855937312,0.5012972950935364,0.38098371081998056,0.24395014399806517,0.11389601892395189,0.0,0.0,,
35.0,0.6245780188215884,0.5630922648757826,43.80672,43.80672,0.0,0.3067921648571302,2.5296423203060803,0.11373363544813696,0.3433112353373134,0.2817160412136243,0.20602170619027943,0.33070372291892197,0.7094791548647627,0.5701790172813042,0.6664782659308137,0.21953028200888938,1.9274622948451714,0.27821216011203176,0.2830620855937312,0.5012972950935364,0.38098371081998056,0.24395014399806517,0.11389601892395189,0.0,0.0,,
36.0,0.6058901340521852,0.612356644394373,43.80672,43.80672,0.0,0.317017714321572,2.719722424474237,0.11373363544813696,0.3529391166784692,0.30150420344176226,0.19488544888498355,0.31406825517005527,0.7191300038019792,0.5772255376011343,0.6664782659308137,0.21953028200888938,1.9274622948451714,0.27821216011203176,0.2830620855937312,0.5012972950935364,0.38098371081998056,0.24395014399806517,0.11389601892395189,0.0,0.0,,
37.0,0.639641706250566,0.6346104969920799,47.45728,47.45728,0.9971592150692714,0.28169852213071056,2.154827070501189,0.11373363544813696,0.3078433647602427,0.24386441102064027,0.21421028306413845,0.3404209137554698,0.6786205677462971,0.5515902627968535,0.660297472706072,0.21696715923852902,1.9049582354884371,0.27323767935121646,0.2814627994955864,0.5067173838615417,0.38559288640250033,0.24788027082793188,0.11389601892395189,0.006096833118790052,1.3113775592064485,0.004290209797245105,0.007772574013108519
38.0,0.6470327143712151,0.7337536802370832,47.45728,47.45728,0.0,0.30169240116051743,2.3569216909994632,0.11373363544813696,0.323202078273096,0.26493950053487686,0.20037522280067677,0.3219664181532921,0.6956536966826484,0.5434001878988137,0.660297472706072,0.21696715923852902,1.9049582354884371,0.27323767935121646,0.2814627994955864,0.5067173838615417,0.38559288640250033,0.24788027082793188,0.11389601892395189,0.0,0.0,,
39.0,0.6217804522312866,0.5970171907154276,47.45728,47.45728,0.0,0.3085642739781425,2.552374414181068,0.11373363544813696,0.3361068950575585,0.28517329267297503,0.200706312896973,0.3204408605491098,0.7098983498977774,0.5668130426312171,0.660297472706072,0.21696715923852902,1.9049582354884371,0.27323767935121646,0.2814627994955864,0.5067173838615417,0.38559288640250033,0.24788027082793188,0.11389601892395189,0.0,0.0,,
40.0,0.5995343039419061,0.6760077925939488,47.45728,47.45728,0.0,0.30731739587220036,2.7158542116728297,0.11373363544813696,0.35341496182748705,0.30115571125357915,0.21625602420641318,0.3423071577416991,0.7194074141834734,0.6068192858207682,0.660297472706072,0.21696715923852902,1.9049582354884371,0.27323767935121646,0.2814627994955864,0.5067173838615417,0.38559288640250033,0.24788027082793188,0.11389601892395189,0.0,0.0,,
41.0,0.6401341815667805,0.6601909558219046,51.10784,51.10784,0.9971592150692714,0.28234957363794205,2.1744661916476846,0.11373363544813696,0.31099582294020806,0.24577511001858682,0.21809766158076982,0.3451171736476787,0.6819482916605795,0.5711194940365303,0.6634992896257348,0.22016608389329728,1.9330445960565283,0.27806341045415595,0.2812581913499345,0.5069153308868408,0.38381977601088285,0.2463880426351153,0.11389601892395189,0.006411859903446616,1.4496747330995277,0.004503004974602782,0.008218386514838385
42.0,0.6383368347033591,0.6169688109076559,51.10784,51.10784,0.0,0.291934975561868,2.403263235588736,0.11373363544813696,0.3264808279295329,0.26954665662110255,0.21087421086168884,0.3365317097713107,0.6951860799922372,0.5845074958626598,0.6634992896257348,0.22016608389329728,1.9330445960565283,0.27806341045415595,0.2812581913499345,0.5069153308868408,0.38381977601088285,0.2463880426351153,0.11389601892395189,0.0,0.0,,
