round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_ece,fed_brier,fed_auroc,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,fed_f1_best,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6586712187171303,3.005084749982429,186.70896,186.70896,1.0,0.30967847394191106,0.3156642532424141,0.19684739998003306,0.7306678806255321,0.11417421953675731,2.808585964401905,0.5525225624929803,0.36133875846732344,0.32248121219928094,0.6363505837929653,0.2036794331932935,1.7882928228535346,0.2614833071924714,0.2645669291338583,0.5512265563011169,0.3161665684811171,0.20835501498435727,0.11389601892395189,0.0019668386365353035,1.7069671761855716,0.0009392728855424273,0.0031247125437046017,0.0029594507084545942
52.0,0.6653265831398845,3.3578184203483916,190.36992,190.36992,1.0,0.3118944432740969,0.3226074594596132,0.201750924193462,0.7333631018857628,0.11417421953675731,2.821269554292288,0.5653626400534689,0.36261169368882706,0.323599428044343,0.6424707757152448,0.20532150442588878,1.8027101066893434,0.2625891506375621,0.2694610778443114,0.5669693350791931,0.3224714019949641,0.21315897104599346,0.11389601892395189,0.0019679259131248276,1.7443025298089196,0.0009060785156584194,0.003163956909730084,0.0034126498109721074
53.0,0.66912053587611,9.658512703085417,194.03088,194.03088,1.0,0.31495476479390705,0.3197988597877291,0.1998367652747718,0.7314011619151807,0.11417421953675731,2.804890192103406,0.596829693355529,0.3580675805916504,0.32205057097349027,0.6405266272008162,0.2052921606714332,1.8024524703405682,0.26388734893003657,0.26712509918011107,0.5323014855384827,0.31980620292664574,0.21127801175403169,0.11389601892395189,0.0018609657341199983,1.683623145620004,0.0008397123292092911,0.003008839507358378,0.003646954473027947
54.0,0.6594874986695969,2.8527882873867467,197.69184,197.69184,1.0,0.3092677702521701,0.3337659517021453,0.20859124966423795,0.7326179946918102,0.11417421953675731,2.816678120536105,0.5771182734868138,0.361912181405293,0.32387218497697573,0.6398915119976022,0.20392457357328084,1.7904451402242674,0.263381302412258,0.2664041994750656,0.541506290435791,0.3337833152999779,0.2198999768876061,0.11389601892395189,0.001859957340564919,1.7205910857883282,0.0008336033350451612,0.0030091459875602362,0.0038517234479698284
55.0,0.6763120401948212,4.783053028715842,201.3528,201.3528,1.0,0.31611069718655255,0.31195833204365403,0.195785605458538,0.734729381761289,0.11417421953675731,2.8542795771608103,0.5762446147651381,0.3628108877414445,0.3279611455851087,0.6406033419993153,0.20468654366085576,1.7971351904540622,0.2647982062780269,0.2655879481099177,0.5396948456764221,0.31173461267442665,0.207408508422098,0.11389601892395189,0.001781357890819235,1.6816060106575605,0.0008033403155908452,0.0028734982646561164,0.004054001162482178
56.0,0.6710231944566271,3.9083196208446607,205.01376,205.01376,1.0,0.3186833009566899,0.30890565085268396,0.19465674607081415,0.7345295193656299,0.11417421953675731,2.8745315166519516,0.5694944997358418,0.36244234297918426,0.32919511340198243,0.6412931100648661,0.20423469527842103,1.7931679896097867,0.2634850166481687,0.2685009487666034,0.5680553913116455,0.3086148181699335,0.20672813506455937,0.11389601892395189,0.0017926891083918236,1.7287251654197462,0.0008145284239258291,0.0028832064306900692,0.0038311528835125543
57.0,0.6766052048917384,5.140068102372725,208.67472,208.67472,1.0,0.31399820945048174,0.3217973494820497,0.20048594938306546,0.7335793722149895,0.11417421953675731,2.864407202537095,0.5744223576995721,0.3616947746558154,0.328782261555937,0.6383927811738547,0.20563807360923791,1.8054895645346656,0.2646768352902447,0.2701781970649895,0.5319026708602905,0.32210767303449345,0.21232267893360304,0.11389601892395189,0.0017143440132020096,1.6872104466092424,0.0007753707619434924,0.0027598769568689787,0.0028884941174579853
58.0,0.6825530572461042,8.529147462157193,212.33568,212.33568,1.0,0.3111975577489174,0.32155089164922457,0.20184106525091486,0.7353089667100337,0.11417421953675731,2.878747149747979,0.5598697630896761,0.3664177291487998,0.3305140700789498,0.6388115814773907,0.20701065624683831,1.8175407551782723,0.26217928742079566,0.2685878962536023,0.5588866472244263,0.3212926796552486,0.21345706765927333,0.11389601892395189,0.0017604795315795051,1.7680459017674366,0.000748425406033536,0.0028811647634952903,0.0039006702032039586
59.0,0.6721832697566736,4.593962044104974,215.99664,215.99664,1.0,0.32280933725317906,0.3041098591314286,0.19127358833457656,0.7368871862650637,0.11417421953675731,2.905276029198045,0.5494825013248252,0.36550090303663013,0.3327255397433704,0.6405481118621985,0.20877195951667527,1.8330048889247992,0.2612365959388547,0.2684410646387833,0.522637128829956,0.30388543816580055,0.2033322062679241,0.11389601892395189,0.001635332927723052,1.6772347209807776,0.0007333446012341845,0.002630659982233039,0.0029010129582747323
60.0,0.6764342956861016,4.496582659858835,219.6576,219.6576,1.0,0.31325362489223507,0.3253433672482959,0.2036800045712022,0.7364799639688581,0.11417421953675731,2.879065111929726,0.5872997811865082,0.3640276339552799,0.33036306362099926,0.6401781791237462,0.20752453433478474,1.8220525729994865,0.2618030224075039,0.26881720430107525,0.5700405240058899,0.32418425279269963,0.21503689217564834,0.11389601892395189,0.0016263039447973536,1.700488976710858,0.0007417246844595528,0.0025966052012884834,0.0036032765262381575
