round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_f1_best_threshold,fed_prevalence,fed_f1_best,fed_f1,fed_auprc_lift,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.5512691360641319,0.5558846577009008,32.85504,32.85504,0.0,0.06789007706131879,0.10332520360295075,0.2536188040026215,0.11492950654582075,0.3518367617368237,0.13111503095685675,2.688517935697636,0.7155688864924961,0.30384679520904717,0.638534489582926,0.17695252651593743,1.5536322356805836,0.007819287576020852,0.2652637408279108,0.4847604036331177,0.36425971941664986,0.2328665493143773,0.11389601892395189,0.0,0.0,,
25.0,0.5844310333803495,0.5263856210129702,36.5056,36.5056,0.9971592150692714,0.07388300795639395,0.10773641511968117,0.23742350642095733,0.11492950654582075,0.31325160456444184,0.07726182080227581,2.2640037105341695,0.6795543973622075,0.2588643838960873,0.6517748011928405,0.18423222618159044,1.6175475483879895,0.005240174672489083,0.2709497206703911,0.4769192337989807,0.3569567438037462,0.22717422996187334,0.11389601892395189,0.007271200525894426,1.305360381375067,0.005449214685348623,0.008823979223749275
26.0,0.5834099906212197,0.5461345904525952,36.5056,36.5056,0.0,0.06951238913391225,0.10673847370368376,0.23901794320732084,0.11492950654582075,0.33122733932616794,0.09417113026978945,2.4954708300377746,0.6954146602507087,0.28328568985030034,0.6517748011928405,0.18423222618159044,1.6175475483879895,0.005240174672489083,0.2709497206703911,0.4769192337989807,0.3569567438037462,0.22717422996187334,0.11389601892395189,0.0,0.0,,
27.0,0.5679955752290644,0.6583769864930191,36.5056,36.5056,0.0,0.07775635024281087,0.10662978873615461,0.23826106617926857,0.11492950654582075,0.3370547640656683,0.12013646735494363,2.6244234851332098,0.7058386840781783,0.29662958157900926,0.6517748011928405,0.18423222618159044,1.6175475483879895,0.005240174672489083,0.2709497206703911,0.4769192337989807,0.3569567438037462,0.22717422996187334,0.11389601892395189,0.0,0.0,,
28.0,0.5459088096605369,0.5929500918353655,36.5056,36.5056,0.0,0.07359951077910021,0.1037779575549759,0.26416033849847936,0.11492950654582075,0.3544660725483126,0.17390797443560027,2.7353629575261422,0.7193010007087564,0.3085606509356288,0.6517748011928405,0.18423222618159044,1.6175475483879895,0.005240174672489083,0.2709497206703911,0.4769192337989807,0.3569567438037462,0.22717422996187334,0.11389601892395189,0.0,0.0,,
29.0,0.5827882341084667,0.5950786675941678,40.15616,40.15616,0.9971592150692714,0.07655373843473992,0.10818099956590883,0.2326934707040588,0.11492950654582075,0.31678828040810053,0.0802326198336005,2.3102174507569977,0.680745334684901,0.263281613617818,0.6497953887190167,0.18079594224500384,1.5873771880097132,0.003504161191414805,0.2688621282870484,0.4809326231479645,0.3585426237951066,0.22838488065780055,0.11389601892395189,0.007018895932652079,1.3327312583569437,0.005472516321480318,0.00836442101492212
30.0,0.5857599304181387,0.595383177833884,40.15616,40.15616,0.0,0.07374266670908486,0.10673395675850825,0.24746595895853854,0.11492950654582075,0.33428654928791507,0.08513939917492377,2.4738945097555347,0.6995045744196267,0.28091615081934795,0.6497953887190167,0.18079594224500384,1.5873771880097132,0.003504161191414805,0.2688621282870484,0.4809326231479645,0.3585426237951066,0.22838488065780055,0.11389601892395189,0.0,0.0,,
31.0,0.5599753158871353,0.5562252295678343,40.15616,40.15616,0.0,0.07191251091481339,0.10466591064893577,0.250247273777967,0.11492950654582075,0.34552535326289263,0.14069588060526927,2.6298137632621206,0.7100601435104171,0.2977663653622351,0.6497953887190167,0.18079594224500384,1.5873771880097132,0.003504161191414805,0.2688621282870484,0.4809326231479645,0.3585426237951066,0.22838488065780055,0.11389601892395189,0.0,0.0,,
32.0,0.5461231115577628,0.6878732515770818,40.15616,40.15616,0.0,0.07368865693256509,0.10253668022284472,0.2598779724361253,0.11492950654582075,0.35944615683481035,0.13704103894015973,2.8160286366801484,0.721647271557377,0.31750824427328583,0.6497953887190167,0.18079594224500384,1.5873771880097132,0.003504161191414805,0.2688621282870484,0.4809326231479645,0.3585426237951066,0.22838488065780055,0.11389601892395189,0.0,0.0,,
33.0,0.5848386222575235,0.6054401317875105,43.80672,43.80672,0.9971592150692714,0.07708423701173571,0.10797904187865226,0.24079104163848083,0.11492950654582075,0.3202272959626253,0.09625058681795223,2.3259332520760605,0.6818419535609138,0.26520703064556883,0.6355307908579151,0.16478183382536865,1.4467743067946308,0.0,0.2629424512400674,0.4821193814277649,0.3588983798637214,0.22868718046682562,0.11389601892395189,0.006283959531754714,1.262373041943647,0.004714110156024117,0.007683638067269279
34.0,0.5802307180630046,0.6348626926765855,43.80672,43.80672,0.0,0.07511554032267323,0.10698371089286729,0.25440406604235744,0.11492950654582075,0.3359397048287793,0.1140324526991117,2.525817442146851,0.70046738533847,0.2871134487925868,0.6355307908579151,0.16478183382536865,1.4467743067946308,0.0,0.2629424512400674,0.4821193814277649,0.3588983798637214,0.22868718046682562,0.11389601892395189,0.0,0.0,,
35.0,0.5582748421366037,0.6328880413140403,43.80672,43.80672,0.0,0.06685574960776826,0.10425394413432156,0.2542605760628273,0.11492950654582075,0.3513021758191761,0.1383473661396248,2.680283040309114,0.7146817534279482,0.30319023456272043,0.6355307908579151,0.16478183382536865,1.4467743067946308,0.0,0.2629424512400674,0.4821193814277649,0.3588983798637214,0.22868718046682562,0.11389601892395189,0.0,0.0,,
36.0,0.5393566648049009,0.7353753802081024,43.80672,43.80672,0.0,0.06579342756515132,0.10172211614847695,0.2571272336027218,0.11492950654582075,0.3686939838621601,0.1469261770789373,2.873342929618924,0.7289220082737594,0.32428705785616924,0.6355307908579151,0.16478183382536865,1.4467743067946308,0.0,0.2629424512400674,0.4821193814277649,0.3588983798637214,0.22868718046682562,0.11389601892395189,0.0,0.0,,
37.0,0.5840951883858307,0.8041648662402846,47.45728,47.45728,0.9971592150692714,0.08166990957844465,0.10926465469051524,0.2450329869571034,0.11492950654582075,0.32166955202772984,0.08614775317718083,2.3529231497875296,0.6844849643733605,0.26828117713990124,0.6158082983902216,0.15715682575669374,1.3798272076711213,0.000877963125548727,0.25147770016120363,0.4822844862937927,0.3652290271068172,0.23366600257085687,0.11389601892395189,0.006426397528913015,1.3644611879717559,0.004723157197467006,0.00797600525453904
38.0,0.5801210274810427,0.6957417017808478,47.45728,47.45728,0.0,0.07404118159874144,0.10661060790058295,0.2591082718258973,0.11492950654582075,0.3350461352366852,0.12352011249151325,2.5433193463738264,0.701141443083626,0.288819036460553,0.6158082983902216,0.15715682575669374,1.3798272076711213,0.000877963125548727,0.25147770016120363,0.4822844862937927,0.3652290271068172,0.23366600257085687,0.11389601892395189,0.0,0.0,,
39.0,0.5600939140502932,0.8615434359255281,47.45728,47.45728,0.0,0.07410145547982608,0.10468605309614368,0.25316841415835833,0.11492950654582075,0.34962316499546,0.12866080472674082,2.7293768799414897,0.7164431758471215,0.3088448708129082,0.6158082983902216,0.15715682575669374,1.3798272076711213,0.000877963125548727,0.25147770016120363,0.4822844862937927,0.3652290271068172,0.23366600257085687,0.11389601892395189,0.0,0.0,,
40.0,0.540809009583263,0.7093998615625147,47.45728,47.45728,0.0,0.06624297480335309,0.10300795185304991,0.25526297632098377,0.11492950654582075,0.36748553642892795,0.14981143015994208,2.8434586234662143,0.7260798719433827,0.3201825500408685,0.6158082983902216,0.15715682575669374,1.3798272076711213,0.000877963125548727,0.25147770016120363,0.4822844862937927,0.3652290271068172,0.23366600257085687,0.11389601892395189,0.0,0.0,,
41.0,0.5835263887741304,0.7189853709304419,51.10784,51.10784,0.9971592150692714,0.08175623280338312,0.10908368405780788,0.23397496812165625,0.11492950654582075,0.3222256873656217,0.07190402967308497,2.372937386376605,0.6855462775557285,0.27120739817842815,0.5980958265091507,0.15074532314692093,1.3235346114035227,0.020434227330779056,0.24336826205985082,0.4887685775756836,0.37175707307937755,0.23872553634518334,0.11389601892395189,0.005784083252647338,1.297534977318719,0.00411682271509342,0.007337563794288832
42.0,0.5777420100867602,0.651834025211479,51.10784,51.10784,0.0,0.07942641180034207,0.1070373229190035,0.2601254807648221,0.11492950654582075,0.34255076617494995,0.11291001940777422,2.5322293849758903,0.7043990999288107,0.2873174813447983,0.5980958265091507,0.15074532314692093,1.3235346114035227,0.020434227330779056,0.24336826205985082,0.4887685775756836,0.37175707307937755,0.23872553634518334,0.11389601892395189,0.0,0.0,,
43.0,0.5613158613615867,0.7189353478991592,51.10784,51.10784,0.0,0.07348110451777926,0.10409705227509194,0.24358368331748403,0.11492950654582075,0.3550006582789978,0.13809067828199179,2.7812788201428953,0.7186165978212494,0.31495197767322464,0.5980958265091507,0.15074532314692093,1.3235346114035227,0.020434227330779056,0.24336826205985082,0.4887685775756836,0.37175707307937755,0.23872553634518334,0.11389601892395189,0.0,0.0,,
44.0,0.5406904398147779,0.7651046529629589,51.10784,51.10784,0.0,0.06718623751763526,0.1021135081922892,0.24449326558655723,0.11492950654582075,0.36275625081661306,0.14834280182273799,2.877496875092714,0.7291215280615394,0.32483169435862724,0.5980958265091507,0.15074532314692093,1.3235346114035227,0.020434227330779056,0.24336826205985082,0.4887685775756836,0.37175707307937755,0.23872553634518334,0.11389601892395189,0.0,0.0,,
45.0,0.5833438306764135,0.8704901072547772,54.7584,54.7584,0.9971592150692714,0.08648730888948676,0.11023829868747188,0.2446222845164821,0.11492950654582075,0.32734364636955676,0.10899909854327346,2.4043744838311487,0.6889030814239253,0.2750985966986982,0.526335928041243,0.12543635527438923,1.101323439216456,0.030595813204508857,0.20877801494130202,0.48961976170539856,0.37684823955345537,0.24282558741824878,0.11389601892395189,0.005635458084145156,1.3310012248111889,0.0038495754850960888,0.007336543994398902
46.0,0.5747226233905226,0.6357866193635953,54.7584,54.7584,0.0,0.07678050550991859,0.10691165362636079,0.2379369217084584,0.11492950654582075,0.34819648143869736,0.11360100658608897,2.6393067287916385,0.7105888463783917,0.30048761907406996,0.526335928041243,0.12543635527438923,1.101323439216456,0.030595813204508857,0.20877801494130202,0.48961976170539856,0.37684823955345537,0.24282558741824878,0.11389601892395189,0.0,0.0,,
47.0,0.5572895035464691,0.7565533311499436,54.7584,54.7584,0.0,0.0697465524770456,0.10419595835359413,0.26222482190466484,0.11492950654582075,0.351590879631232,0.1255329656900389,2.736581881097108,0.7182349489762748,0.3102995044103199,0.526335928041243,0.12543635527438923,1.101323439216456,0.030595813204508857,0.20877801494130202,0.48961976170539856,0.37684823955345537,0.24282558741824878,0.11389601892395189,0.0,0.0,,
