round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_f1_best,fed_prevalence,fed_ece,fed_auprc,fed_brier,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
34.0,0.6584998666372921,0.3203434151748959,2.97585,124.47264,1.0,0.6527323017740096,1.974960961117064,0.2846288652323533,0.11331444759206798,0.344406881886231,0.22180170612983874,0.2149852692495266,0.26051559810694774,0.4941996190789588,0.6621962675019046,0.21574164702460868,1.8941983140662615,0.2838181304716182,0.2850336322869955,0.4995516538619995,0.34373812459424613,0.21504846555409454,0.11389601892395189,0.0015545876237994171,0.18801212555990787,0.0007608439707687576,0.0034504389791199684,0.0017136952506229474
35.0,0.6591709832484801,0.5222566144118052,3.063375,128.1336,1.0,0.652707938671789,1.975219282215856,0.2843841490739352,0.11331444759206798,0.3450915750914637,0.22182046191455831,0.21545522107296272,0.2609380273507005,0.49445740056180487,0.6621909716332695,0.2157455537661474,1.8942326150152817,0.2843123510444413,0.2847589857899136,0.49966961145401,0.34441915040461596,0.21551734471102593,0.11389601892395189,0.0008321868596444547,0.10403189075941555,8.507634964322444e-05,0.0026582692184366915,0.001158779771714775
36.0,0.6552850280017555,0.44226508427905686,3.1509,131.79456,1.0,0.6527051424748401,1.9752237914890443,0.28449348412041614,0.11331444759206798,0.34507755377512517,0.22182114070935405,0.2154461195099404,0.26129611738943487,0.4946968643684825,0.6621906704464277,0.21574570564835532,1.894233948531671,0.28479327259985987,0.28483577917540187,0.4998699724674225,0.3444045324577311,0.21550748057637462,0.11389601892395189,0.0008467008522960237,0.10948015388021304,6.420741484872565e-05,0.002815273711798899,0.0016516062058054947
37.0,0.6564194887630258,0.4014366593943661,3.238425,135.45552,1.0,0.6527076864820576,1.9750204406452607,0.284682239459607,0.11331444759206798,0.34400025170330434,0.22180816722045196,0.2147115400167841,0.2619082420237093,0.4932539467827343,0.6621895409957708,0.2157402316872096,1.894185887491457,0.28399138549892317,0.2850356294536817,0.4983348548412323,0.3433367997397414,0.21477343378990726,0.11389601892395189,0.0004574839211049042,0.061130946975026745,5.259908677583714e-05,0.0014916507033715348,0.0016513485052866003
38.0,0.6596329633736701,0.4488043316382053,3.32595,139.11648,1.0,0.6526929204560274,1.9749113472262374,0.2846288652323533,0.11331444759206798,0.3455098746668666,0.22179679234190847,0.21575206461469745,0.26074350912311284,0.4942778067522016,0.6621877589736236,0.21574304141230446,1.8942105567039669,0.2838947070478347,0.285194514413658,0.4993702471256256,0.34484048529044203,0.21581219192966525,0.11389601892395189,0.0005621920752836231,0.07736131321235007,6.236586574063767e-05,0.0018646391284462033,0.002321827010052744
39.0,0.6592825253925859,0.6008450120776514,3.413475,142.77744,1.0,0.6527163183124608,1.9750362431160065,0.28458396362551613,0.11331444759206798,0.34605138194722357,0.22181266322398804,0.21616014543204756,0.2606574862916716,0.4945056005228905,0.6621774558737432,0.21573840985749485,1.8941698919392687,0.28421945701357465,0.2853135082059195,0.4995822310447693,0.3454263335856668,0.21622053841706096,0.11389601892395189,0.00017939682763383228,0.025522690291836625,5.077667537062985e-05,0.0005167971112109666,0.002267531031112565
40.0,0.6547925100940107,0.4450744815120619,3.501,146.4384,1.0,0.6527050737696928,1.9752333769379553,0.28453052655990896,0.11331444759206798,0.3460999507423013,0.221821438746967,0.21619529300347617,0.2603645680348173,0.49467401043739107,0.662179074753018,0.21573440420060147,1.894134722519554,0.28386370036609404,0.2852344296710987,0.4997142553329468,0.3454773006387491,0.21625503235987367,0.11389601892395189,0.0005131951081967826,0.07517425764672225,4.130369427057543e-05,0.0017786178191019372,0.001826246437996586
41.0,0.6561687136678898,0.49512199599915785,3.588525,150.09936,1.0,0.6526846327780392,1.975119496717748,0.2846288652323533,0.11331444759206798,0.3485249793788417,0.22180630905620252,0.2178679581093265,0.2585311748649051,0.4960887649316701,0.6621841823798771,0.2157430168753896,1.8942103412713724,0.2844175491679274,0.2851940047625718,0.5010519623756409,0.3478663849392044,0.21792407420773757,0.11389601892395189,0.0003341255390137988,0.050306587199884234,5.035655292974947e-05,0.0011018299340735038,0.0028691052285908744
42.0,0.6572978989583891,0.5221867205495168,3.67605,153.76032,1.0,0.6526804459374054,1.9751037026923428,0.28465348775185634,0.11331444759206798,0.34957684111324994,0.2218049506890149,0.21857426501413163,0.2583647783779414,0.4962794613849453,0.6621787484672728,0.21574096037993343,1.8941922853684918,0.28406593406593406,0.2850376149345222,0.5008246898651123,0.34885815481179866,0.2186291987497159,0.11389601892395189,0.00046589512197894607,0.07222100837270773,4.733193253920269e-05,0.0016199970574967259,0.0043202507422201155
43.0,0.657861737501402,0.5981724964814967,3.763575,157.42128,1.0,0.6526787276429367,1.975098210720025,0.28465348775185634,0.11331444759206798,0.34952054110795094,0.2218049979773784,0.21859668188511608,0.26036499922069617,0.4949892617300092,0.6621805179399682,0.21574191522526776,1.8942006688514559,0.28426252646436134,0.28523395909218263,0.4996235966682434,0.34884664405963584,0.21864990427487907,0.11389601892395189,0.0004513826338404365,0.07200038379323814,3.564420902719375e-05,0.001615441126809177,0.00454059475031363
44.0,0.6555527199420179,0.6434386716839978,3.8511,161.08224,1.0,0.6526832308104831,1.9750920105407535,0.284682239459607,0.11331444759206798,0.3507097063591392,0.22180523034159955,0.21940303302958059,0.26014540825823745,0.49527638248013445,0.6621788237639832,0.2157409151773537,1.8941918884926383,0.2836639932460954,0.2850356294536817,0.49965986609458923,0.3499636088642635,0.219455276481024,0.11389601892395189,0.000365683945747731,0.05983252554779028,4.155495171541513e-05,0.0012859303798052183,0.0035589682995823065
45.0,0.656779934506136,0.6425503804286965,3.938625,164.7432,1.0,0.6526902137029885,1.975140085498292,0.284682239459607,0.11331444759206798,0.3510116490283627,0.22181172154085518,0.21955461772323132,0.2604965411630286,0.4951489477289673,0.6621812207092659,0.21574291203754165,1.8942094208015532,0.2841406580991385,0.28507546115148125,0.4994935691356659,0.3501635425565612,0.2196060240987501,0.11389601892395189,0.0005356003084511688,0.08996828563522286,4.202598381731518e-05,0.0019605111649554814,0.00457290857117798
46.0,0.6614262121071486,0.9591269924805695,4.02615,168.40416,1.0,0.6526866219125037,1.9751266653920692,0.284682239459607,0.11331444759206798,0.35055144554532325,0.22181015936382126,0.21929150714654067,0.26079767279935645,0.4951668410996128,0.6621827893907336,0.215743549212508,1.894215015158339,0.28402199971795233,0.28507546115148125,0.499563068151474,0.34980565149930837,0.2193433073012008,0.11389601892395189,0.00021511909822185624,0.03719387921955786,3.543070694911124e-05,0.0007353698861674402,0.004997697989088151
47.0,0.6597608812927177,0.7214340938369324,4.113675,172.06512,1.0,0.6526812419510857,1.9750975716730954,0.284682239459607,0.11331444759206798,0.3508162687194021,0.22180803949505531,0.21947932302599193,0.26135584833733944,0.49422172193899444,0.6621826387973128,0.2157432304173556,1.8942122161566233,0.28390440541318746,0.28515406162464985,0.49854588508605957,0.350015316727573,0.21952970520776727,0.11389601892395189,0.00025236484263781964,0.044727176129526924,3.5058214744110896e-05,0.0008914550318171171,0.004207179825221535
48.0,0.6581056190737546,0.7615530830631698,4.2012,175.72608,1.0,0.6528087470162992,1.9799857480757264,0.28543304249880774,0.11331444759206798,0.35061612619444144,0.22245220419599082,0.219634004484161,0.26132407151486414,0.49164230767608175,0.6622769102787991,0.21585940876183252,1.8952322548337825,0.28259620907524413,0.28399888299357723,0.4987317621707916,0.35004150653720606,0.21966075702653803,0.11389601892395189,0.00020622456089368645,0.03743412913536304,4.074552606175682e-05,0.0006923958129313135,0.01830455616978904
49.0,0.6572737100460976,0.813730327185376,4.288725,179.38704,1.0,0.6530395130767768,1.981956271809721,0.28378013286419707,0.11331444759206798,0.35668077572059215,0.22267777262724886,0.2239217381149885,0.2611978082798623,0.49241925011388077,0.6625433853370901,0.21610247775634994,1.8973663855682354,0.28028704094554663,0.2840300107181136,0.4959975481033325,0.35584562758001714,0.22394196105813455,0.11389601892395189,0.00037526638602876177,0.0699123179306298,3.2767482440626e-05,0.001380194125539955,0.09133183929804983
50.0,0.659276693027837,0.7382408144566946,4.37625,183.048,1.0,0.6530987556264067,1.9851498534554517,0.28391472689159597,0.11331444759206798,0.35880808159357214,0.22306527156870992,0.22566691377559928,0.26172281465102226,0.49500751031769646,0.6626468555667034,0.21645632286021516,1.9004731236896222,0.28248425872925015,0.2838137472283813,0.501054584980011,0.35788464285963895,0.22567234352195858,0.11389601892395189,0.00023883746059470925,0.045601773082125874,3.87926072565082e-05,0.0008183660628810507,0.12395168219696232
