round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_brier,fed_auprc,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
45.0,9.254862328181009,1028.5082824612148,95.9488,95.9488,0.4559241291901578,0.6647619934709144,0.2776627586596716,2.1040144864832957,0.3078375676214583,0.5678200832155822,0.23792207127721748,0.24082429552730683,0.11493674073141559,0.3733775221538745,0.6363402053963747,0.2020053455635843,1.7735944370317527,0.2045002711006687,0.27281529895908985,0.5391079783439636,0.4182139083947837,0.2750802236955252,0.11389601892395189,0.005387319253838336,0.40713628055527806,0.005387319253838336,
46.0,9.22791364406908,900.1786306654355,97.93024,97.93024,0.5412350858791136,0.6687175474394729,0.27669775183547934,2.1790821599694477,0.30902987142089255,0.593172160510773,0.24916863301372316,0.24801565381027818,0.11493674073141559,0.38757233029496274,0.6453598477480436,0.19770799411390336,1.7358639571582615,0.2045002711006687,0.271755084923464,0.5295371413230896,0.4167956545048268,0.273881074633537,0.11389601892395189,0.0029734396830503533,0.5466061466722749,,0.0029734396830503533
47.0,8.892208024453705,840.9448445444286,99.91168,99.91168,0.5412350858791136,0.6747205634465736,0.2951471200641979,2.241072255942889,0.3222718952575072,0.5848988793795498,0.23889766607342647,0.25504525356583996,0.11493674073141559,0.37606958563297616,0.6493903551640416,0.19973716668031904,1.7536799667570742,0.2045002711006687,0.2722706304459252,0.5279171466827393,0.4160733527539391,0.2732745694558989,0.11389601892395189,0.003490508868226283,0.6511778436251916,,0.003490508868226283
48.0,8.705361543766589,737.0689160548021,101.89312,101.89312,0.5412350858791136,0.6784098818047554,0.3051413380306855,2.2887412209901696,0.32539820340360953,0.5723973702283625,0.2345297474868845,0.25951185927021153,0.11493674073141559,0.3708145101864507,0.6245561070677057,0.1994509256011917,1.7511667877905779,0.2045002711006687,0.2726923569325311,0.5387300252914429,0.4179507145296556,0.27494767338490606,0.11389601892395189,0.003227568110109031,0.6136365821002983,,0.003227568110109031
49.0,8.556732197056165,828.3531941770185,103.87456,103.87456,0.5412350858791136,0.6798087523177341,0.3035210528088053,2.353063566640597,0.3274981403555382,0.5878337051342137,0.2367679767646499,0.26565396280423365,0.11493674073141559,0.37394864725415267,0.6252399643414859,0.20082869967296885,1.7632635589050896,0.2045002711006687,0.27253012048192776,0.5351914167404175,0.41772988313661197,0.2747605948487245,0.11389601892395189,0.0031832642421300364,0.6154727479442954,,0.0031832642421300364
50.0,9.258612567418453,957.2243171589837,107.52512,107.52512,0.9971592150692714,0.660863966164229,0.2774110866276552,2.054542238243411,0.30469126706215466,0.5582324643394542,0.2349180265566471,0.23544520216798287,0.11493674073141559,0.36880203693788116,0.6315930113408392,0.20186387240569295,1.7723523114576727,0.2045002711006687,0.27418478260869567,0.5367135405540466,0.4172235353464953,0.27432236580726566,0.11389601892395189,0.0036045880678502395,0.9960581313353032,0.005511686624464972,0.0028328744084526966
51.0,9.206902004936037,786.7443186809522,109.50656,109.50656,0.5412350858791136,0.6670591458701597,0.2854139032638891,2.1332939177264074,0.31245793269083516,0.5806300127968475,0.2383098132687013,0.24391102416411625,0.11493674073141559,0.37450162638120654,0.5994134687442603,0.18939669745115562,1.6628912866358863,0.2045002711006687,0.27293547083389463,0.5361573696136475,0.41828720794841695,0.27539833932083596,0.11389601892395189,0.0037631691444800345,0.7516115664038807,,0.0037631691444800345
52.0,9.02147995132193,817.1564946615996,111.488,111.488,0.5412350858791136,0.6706743659904082,0.29067102886430307,2.150686148429028,0.3146944838175832,0.5710507132614311,0.23878990095413827,0.24523011855345284,0.11493674073141559,0.3750335862521835,0.5969367716957055,0.1923210528819656,1.688566946403789,0.2045002711006687,0.27490151941474394,0.5374196767807007,0.4187595875077582,0.27578844409942394,0.11389601892395189,0.0036194347760435093,0.7337161197210662,,0.0036194347760435093
53.0,8.851229920047887,863.8997048215872,113.46944,113.46944,0.5412350858791136,0.675496624611607,0.29291398751327413,2.2493973413450674,0.32335954660779265,0.5975568253217967,0.23784173244708826,0.2572599119155368,0.11493674073141559,0.37467625395777593,0.6180855219033361,0.2016932328496337,1.7708541067120511,0.2045002711006687,0.27666992051317807,0.5379514098167419,0.4180383967449707,0.2750753464834321,0.11389601892395189,0.0033540257984493557,0.6917466906597838,,0.0033540257984493557
54.0,8.740409880742027,719.2916870752275,115.45088,115.45088,0.5412350858791136,0.678565148997102,0.29244902086446856,2.2737967102993926,0.32779035301160975,0.5933885652715656,0.24436250443061394,0.2595189914038366,0.11493674073141559,0.38293387874648555,0.6483112780065486,0.20831768846713883,1.8290164172132484,0.2045002711006687,0.2778947368421053,0.5381559133529663,0.41685641157806497,0.27400885546245773,0.11389601892395189,0.0037738536565646717,0.7914710267796181,,0.0037738536565646717
55.0,9.318456875016278,876.6307262087591,117.12,117.12,0.4559241291901578,0.6633380685999024,0.2798270983813273,2.1270285258305504,0.3099241298196469,0.5684953348230082,0.2372462706533171,0.2441240091169623,0.11493674073141559,0.37239280672087466,0.6489081675797564,0.2076348783676083,1.823021386781268,0.20450951154489178,0.27569435556124405,0.5365844368934631,0.4169479793643453,0.27405185194032633,0.11389601892395189,0.0051843969522765735,0.43738055718131363,0.0051843969522765735,
56.0,9.225200759243595,873.7283632874687,119.10144,119.10144,0.5412350858791136,0.670147755376657,0.28703051551333497,2.137372408184894,0.3122063194633783,0.5774900462104862,0.23609959695763544,0.24394269724685025,0.11493674073141559,0.3713857070527923,0.6534609204300004,0.20734190832746052,1.8204491279532977,0.20452799493876814,0.27595944037992554,0.5353943109512329,0.41547540701523394,0.2726987781871556,0.11389601892395189,0.002932334749749007,0.6260067344410345,,0.002932334749749007
57.0,9.047215732071248,772.4592488180872,121.08288,121.08288,0.5412350858791136,0.6724029260690421,0.2926534336058012,2.178936075908934,0.3221792109004409,0.5813685508148629,0.23671594827221404,0.24756964309466492,0.11493674073141559,0.3728293234679024,0.6524531241584024,0.20657098845105543,1.8136804991312505,0.20453723788864786,0.2754537263483074,0.5363720059394836,0.4153476441126716,0.2725374867868863,0.11389601892395189,0.002987202736647095,0.6493856112938374,,0.002987202736647095
58.0,8.768441118669749,645.6629508623873,123.06432,123.06432,0.5412350858791136,0.6739437014356022,0.30131111608075145,2.235942436612535,0.3228094992277582,0.5249769068157468,0.2305078523586874,0.25409243253658914,0.11493674073141559,0.3652674863875276,0.6425332343365651,0.1702748270463315,1.4950024474518606,0.20455572629485674,0.27581192438196805,0.5318045020103455,0.4151318036044176,0.2724721306679316,0.11389601892395189,0.0033815927350237984,0.7456015297211707,,0.0033815927350237984
59.0,8.558859383710649,691.2451780125649,125.04576,125.04576,0.5412350858791136,0.680781447959735,0.30107760226643804,2.353855338584246,0.32925189479566835,0.6003156195238701,0.23821799383526085,0.2669108965145611,0.11493674073141559,0.3757591825333837,0.6309272252775675,0.16198272258647822,1.4221982832835773,0.20452799493876814,0.2708163976309371,0.5299143195152283,0.4159069252986722,0.2732946610981385,0.11389601892395189,0.0033765202846365978,0.7534822310553864,,0.0033765202846365978
