round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_auroc,fed_prevalence,fed_f1,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6486366822574601,1.090370408811776,182.528,182.528,0.9971592150692714,2.9820861946699178,0.3384147074308156,0.7406788073619505,0.11379657603222558,0.32345422383154265,0.20510912269722542,0.5902562150403423,0.3712959085613133,0.3308995337069392,0.42189417007187674,0.10436288456389169,0.9162996700839434,0.054775280898876406,0.2045002711006687,0.3312391936779022,0.37627197567701065,0.24320797855485451,0.11389601892395189,0.001928042640707614,1.6432338985614479,0.0008467740794413372,0.003200682846715803
51.0,0.6493843902564407,1.0805911902116017,186.17856,186.17856,0.9971592150692714,3.025279564767644,0.34376976371083456,0.741963588561624,0.11379657603222558,0.3191696277605179,0.2086712827689013,0.5887174370388191,0.37251477583140913,0.3372002516478241,0.3962658679660135,0.0979469749479003,0.8599683805743841,0.10401490767406403,0.2045002711006687,0.36415210366249084,0.3794932406635851,0.24577878285709714,0.11389601892395189,0.0017507757249970272,1.5282977069728076,0.0008002287256817078,0.002863468256205874
52.0,0.645610025222274,0.9842939528295789,189.82912,189.82912,0.9971592150692714,3.026397885144614,0.34383485413808873,0.7435024408448557,0.11379657603222558,0.325478630960322,0.20231743355662987,0.5983179523407932,0.37631588684948075,0.3268420995378013,0.3973661913453057,0.09778807163313688,0.8585732193012799,0.11427080615705713,0.2045002711006687,0.3493567407131195,0.37995469867298176,0.24620527313941082,0.11389601892395189,0.001778603372210145,1.5888933030655608,0.0007988783047423809,0.0029196411524788704
53.0,0.6455745541387798,1.072391737281689,193.47968,193.47968,0.9971592150692714,3.0682290126026985,0.3489219247931904,0.7453511538701263,0.11379657603222558,0.32124941010715796,0.2057905097518626,0.6046050445036915,0.3803156257321515,0.3325120209121061,0.3957110065066899,0.09664132573124341,0.8485048612258397,0.12408674475240636,0.2045002711006687,0.34151047468185425,0.3804395569337381,0.2466195322111411,0.11389601892395189,0.001688547681362128,1.5450926463818178,0.0007604690601270312,0.002759448048889497
54.0,0.6483730001276717,1.151148765713553,197.13024,197.13024,0.9971592150692714,3.0574302897644534,0.3474914630329483,0.7456757892861711,0.11379657603222558,0.32693965797658425,0.19925742824594592,0.6076810767842233,0.37806692137564385,0.3209023531351925,0.3950175363528753,0.09617475394221559,0.8444083897825371,0.10091571668846945,0.2045002711006687,0.3389246165752411,0.37834749919604177,0.24511137981590253,0.11389601892395189,0.0016663309676160723,1.5563326310366392,0.0007407925508690297,0.00273120186492285
55.0,0.6489947959748834,1.1921971377095075,200.7808,200.7808,0.9971592150692714,3.0884446547706768,0.35130890169547974,0.7478917168247028,0.11379657603222558,0.3269267696569379,0.2022751332619281,0.5954533311681894,0.3838226729487053,0.3282159480315546,0.39264159885235767,0.09532753766221735,0.8369698832570025,0.1136032624526653,0.2045002711006687,0.34767869114875793,0.37874409841977574,0.24551411873765427,0.11389601892395189,0.0016051187897279755,1.5311077092774212,0.0007373989121247297,0.002600181882767004
56.0,0.6454614647186522,1.027295159721919,204.43136,204.43136,0.9971592150692714,3.110111905481577,0.35402524028595733,0.7484460291881307,0.11379657603222558,0.31954339483107436,0.20814816373670028,0.6064343428424928,0.3833485711833587,0.3359457509459974,0.37716954294244187,0.09107473165882254,0.7996305096461092,0.11838410023763232,0.2045002711006687,0.3255014419555664,0.3795554858160232,0.24637861835020933,0.11389601892395189,0.0015699803968898967,1.5274721573805436,0.0007074082066064216,0.0025567814950145586
57.0,0.6476916659262127,1.1869983830536956,208.08192,208.08192,0.9971592150692714,3.101578728177415,0.3523661875311445,0.7496288311000777,0.11379657603222558,0.3258332705587086,0.20442952135178888,0.5961741812110758,0.3793839275887813,0.33083054130333006,0.3692171812636284,0.08861550328413634,0.7780386366559897,0.11902781628315313,0.2045002711006687,0.30829674005508423,0.3806883846830305,0.24729956543082704,0.11389601892395189,0.0014544637872786008,1.4448003496509045,0.0006728299497816552,0.0023459859269044773
58.0,0.6492564754759108,1.1635156427115034,211.73248,211.73248,0.9971592150692714,3.1038495461584175,0.3532193814655706,0.7501234991653382,0.11379657603222558,0.32164318790684776,0.2047451092948122,0.6079285254144866,0.3847490445081252,0.3304397616897788,0.3696345760285694,0.08857420211853503,0.7776760149770979,0.11956420523326194,0.2045002711006687,0.2928963601589203,0.38050714157969084,0.24725258681733797,0.11389601892395189,0.0015037457614992037,1.5214097818825394,0.0006771315586338345,0.0024435233646892453
59.0,0.643671149337486,1.1199265860350247,215.38304,215.38304,0.9971592150692714,3.1398475689384697,0.35735367427094644,0.7512656011066695,0.11379657603222558,0.3247748334735301,0.20173822327639104,0.5962253461937979,0.38784104608520487,0.3275493988965467,0.3806947592334975,0.09167015600546674,0.8048582985738483,0.12966635054746098,0.2045002711006687,0.32219627499580383,0.3824314969829959,0.24838972193840608,0.11389601892395189,0.0014459229553206538,1.4915697848191485,0.0006511408373000956,0.002347009141290244
60.0,0.645769535324716,1.0796968728885539,219.0336,219.0336,0.9971592150692714,3.1672286594069576,0.3604230728782763,0.7526537789664622,0.11379657603222558,0.3278836199140984,0.19977213329459012,0.6053531594154278,0.38781532265189556,0.3232331920589728,0.38953978851362736,0.09386512554218253,0.8241299953149026,0.12120559741657697,0.2045002711006687,0.31984448432922363,0.3805564552676042,0.2468088843960975,0.11389601892395189,0.0015090227564320076,1.587798822671175,0.0006327633046344755,0.0024974597604344876
