round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_prevalence,fed_brier,fed_ece,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.6351654792972321,0.38050635661272353,6.850935,47.45728,0.0,2.2224983250574866,0.23746652226908627,0.10953729933899906,0.22376451658600047,0.35602261561467696,0.28663082810913865,0.3129953832596778,0.5606608529003829,0.6914188506265628,0.6563011374471673,0.2197668678394533,1.929539503801192,0.2690222846817908,0.28374695165686414,0.49458587169647217,0.38067068015060934,0.24470747524923767,0.11389601892395189,0.0,0.0,,
40.0,0.6223522226087238,0.4385740664153156,6.850935,47.45728,0.0,2.2966780848451185,0.24472518725372364,0.10953729933899906,0.20747492533589523,0.33431744792627344,0.2937843126917671,0.3202313697287277,0.5655499414955628,0.6990417241347305,0.6563011374471673,0.2197668678394533,1.929539503801192,0.2690222846817908,0.28374695165686414,0.49458587169647217,0.38067068015060934,0.24470747524923767,0.11389601892395189,0.0,0.0,,
41.0,0.646606323675414,0.32002873460001413,7.37793,51.10784,0.9971592150692714,2.034116559861623,0.21915351454855378,0.10953729933899906,0.20963524869046976,0.33911463463028757,0.2777884901208374,0.29889736149473917,0.5179645486999166,0.6741394067548406,0.6446103442922007,0.21642054665053162,1.900159010781888,0.2695619618120554,0.28492753623188405,0.4956660568714142,0.3822812194045809,0.24586356434000806,0.11389601892395189,0.007204609938054648,0.5054479771715705,0.00439032342514156,0.010972637454449262
42.0,0.6446116109245189,0.38358461586969406,7.37793,51.10784,0.0,2.1481022471354367,0.2308082774267416,0.10953729933899906,0.2066718599303326,0.33385417908476994,0.2871651335659515,0.3088763819856411,0.5412329601761228,0.6842884552932584,0.6446103442922007,0.21642054665053162,1.900159010781888,0.2695619618120554,0.28492753623188405,0.4956660568714142,0.3822812194045809,0.24586356434000806,0.11389601892395189,0.0,0.0,,
43.0,0.6335663743110376,0.3678387737082111,7.37793,51.10784,0.0,2.2287390083507588,0.23804727731757355,0.10953729933899906,0.20530486771756631,0.3308981848271492,0.290834873396916,0.31674224493435205,0.5378920933267476,0.6916142434319463,0.6446103442922007,0.21642054665053162,1.900159010781888,0.2695619618120554,0.28492753623188405,0.4956660568714142,0.3822812194045809,0.24586356434000806,0.11389601892395189,0.0,0.0,,
44.0,0.6222242023500335,0.48810569353683275,7.37793,51.10784,0.0,2.3153543389975124,0.24650881024753574,0.10953729933899906,0.21469395506461986,0.34424137220098544,0.30342340753196567,0.3248542422387429,0.5637250864096771,0.6996118816321956,0.6446103442922007,0.21642054665053162,1.900159010781888,0.2695619618120554,0.28492753623188405,0.4956660568714142,0.3822812194045809,0.24586356434000806,0.11389601892395189,0.0,0.0,,
45.0,0.6470833800604224,0.33748778425563086,7.904925,54.7584,0.9971592150692714,2.0392542161770395,0.2196641429376555,0.10953729933899906,0.2091378056402225,0.33796216123390016,0.2776201374359125,0.29953447346885964,0.5223489444830675,0.6741742776404334,0.6512756969476069,0.21815462307089217,1.9153840944743952,0.27205610926541157,0.2864781201632194,0.4953741729259491,0.3816598192291571,0.24532664106658916,0.11389601892395189,0.0063585837326811685,0.4763930100525613,0.004252158095920057,0.0092577558946343
46.0,0.6471765031543503,0.44510826727776454,7.904925,54.7584,0.0,2.137828169854609,0.22899556942395324,0.10953729933899906,0.19190221345949662,0.3058834237973759,0.27954246570099567,0.3038354589056922,0.5261014492904986,0.6826989718020633,0.6512756969476069,0.21815462307089217,1.9153840944743952,0.27205610926541157,0.2864781201632194,0.4953741729259491,0.3816598192291571,0.24532664106658916,0.11389601892395189,0.0,0.0,,
47.0,0.6334338015325911,0.4046967648288507,7.904925,54.7584,0.0,2.2329891625452465,0.23857970140744256,0.10953729933899906,0.20860866260818506,0.3319196156474979,0.2875971001490727,0.3142343491180564,0.5641155172883996,0.6912967892117143,0.6512756969476069,0.21815462307089217,1.9153840944743952,0.27205610926541157,0.2864781201632194,0.4953741729259491,0.3816598192291571,0.24532664106658916,0.11389601892395189,0.0,0.0,,
48.0,0.619661110207195,0.5080676908424293,7.904925,54.7584,0.0,2.335555193114058,0.24871760853722943,0.10953729933899906,0.20459969354738755,0.3310294185593597,0.3017375370066459,0.3239361679094288,0.5350600255560041,0.7015984132550255,0.6512756969476069,0.21815462307089217,1.9153840944743952,0.27205610926541157,0.2864781201632194,0.4953741729259491,0.3816598192291571,0.24532664106658916,0.11389601892395189,0.0,0.0,,
49.0,0.644721884937829,0.4099155641144937,8.43192,58.40896,0.9971592150692714,2.0400787357268197,0.21966403714265445,0.10953729933899906,0.2087389325817823,0.3372468862892473,0.2785700949680194,0.2988596132112096,0.5221515489254952,0.6742728282371105,0.6351927337268874,0.21392924746830508,1.878285558085618,0.2735694822888283,0.28045546716580877,0.496733695268631,0.382612003072458,0.24608539347734965,0.11389601892395189,0.00639317787451621,0.5090053651510971,0.0038430327201155676,0.010034295869126329
50.0,0.643819361721597,0.39407497061597885,8.43192,58.40896,0.0,2.163314789573808,0.2316868798265778,0.10953729933899906,0.2025038019024543,0.32173659835769425,0.28380752280211546,0.30565430571302543,0.5549215023101857,0.683165983976211,0.6351927337268874,0.21392924746830508,1.878285558085618,0.2735694822888283,0.28045546716580877,0.496733695268631,0.382612003072458,0.24608539347734965,0.11389601892395189,0.0,0.0,,
51.0,0.6290675042098105,0.4060449489683936,8.43192,58.40896,0.0,2.248176407077823,0.23992849767446145,0.10953729933899906,0.2159742970939042,0.34463045871507314,0.28625529435986063,0.3143833933667373,0.5554620883864053,0.6913554083746775,0.6351927337268874,0.21392924746830508,1.878285558085618,0.2735694822888283,0.28045546716580877,0.496733695268631,0.382612003072458,0.24608539347734965,0.11389601892395189,0.0,0.0,,
52.0,0.6176698059401912,0.4966010803367439,8.43192,58.40896,0.0,2.3309400749892104,0.2473175871189043,0.10953729933899906,0.21178334832960388,0.3392441205911369,0.2905894077325671,0.32410606488591764,0.5702273388834992,0.6990312736072432,0.6351927337268874,0.21392924746830508,1.878285558085618,0.2735694822888283,0.28045546716580877,0.496733695268631,0.382612003072458,0.24608539347734965,0.11389601892395189,0.0,0.0,,
53.0,0.6475519677003374,0.46710717944389496,8.958915,62.05952,0.9971592150692714,2.0460732821158216,0.2203839998476875,0.10953729933899906,0.20988829795424077,0.3385962594632349,0.27887323818089527,0.29906277629300804,0.5274704775721689,0.6744415466765411,0.6586959995209122,0.2209320286223294,1.9397695433924274,0.27594891167476165,0.2843123510444413,0.4959240257740021,0.38160683750368285,0.24524136733074278,0.11389601892395189,0.006849490300300004,0.5790076350822346,0.004479395006371037,0.010331585467691617
54.0,0.6499447547769548,0.4576588398204763,8.958915,62.05952,0.0,2.151015885290179,0.23125039279815324,0.10953729933899906,0.20836401134259114,0.33124229715310965,0.2839956070704806,0.3056361083345991,0.5572134018919923,0.6837587444806802,0.6586959995209122,0.2209320286223294,1.9397695433924274,0.27594891167476165,0.2843123510444413,0.4959240257740021,0.38160683750368285,0.24524136733074278,0.11389601892395189,0.0,0.0,,
55.0,0.6327469284944869,0.4093864527007837,8.958915,62.05952,0.0,2.247032335225919,0.23981563117409327,0.10953729933899906,0.21498741550488965,0.3438699534662985,0.29193309994204536,0.3156453368160447,0.5685969120138353,0.6919121378251384,0.6586959995209122,0.2209320286223294,1.9397695433924274,0.27594891167476165,0.2843123510444413,0.4959240257740021,0.38160683750368285,0.24524136733074278,0.11389601892395189,0.0,0.0,,
56.0,0.6222379288026506,0.4387365141845498,8.958915,62.05952,0.0,2.316910839331648,0.24650178960124502,0.10953729933899906,0.2167560030611338,0.3465790987413448,0.29210875737257963,0.32325738124857206,0.5780011548161469,0.6975503714210178,0.6586959995209122,0.2209320286223294,1.9397695433924274,0.27594891167476165,0.2843123510444413,0.4959240257740021,0.38160683750368285,0.24524136733074278,0.11389601892395189,0.0,0.0,,
57.0,0.6440591727213538,0.41809714599670045,9.48591,65.71008,0.9971592150692714,2.0669726967753546,0.22177535713826707,0.10953729933899906,0.2155859870720114,0.34723620102076846,0.27818883595819427,0.3004825131736526,0.534738536977828,0.6747647374758076,0.6604729014919742,0.22182172823911578,1.9475810509867395,0.2792952965896234,0.2845004796491709,0.4970293343067169,0.38319220283687966,0.2462916660153703,0.11389601892395189,0.005997898768896625,0.5374310457700631,0.0036684080400621387,0.009514846998347237
58.0,0.6457084549213572,0.4461219136170488,9.48591,65.71008,0.0,2.167208991172272,0.23234998454330466,0.10953729933899906,0.20589191654814779,0.33035781043465867,0.2835006873368018,0.30606632219194463,0.5576475625203997,0.6841660390712981,0.6604729014919742,0.22182172823911578,1.9475810509867395,0.2792952965896234,0.2845004796491709,0.4970293343067169,0.38319220283687966,0.2462916660153703,0.11389601892395189,0.0,0.0,,
59.0,0.633260410796394,0.3841112433737725,9.48591,65.71008,0.0,2.231092501382246,0.23832777535126085,0.10953729933899906,0.21143122670174797,0.33940761827113014,0.29088785878302265,0.31290112359738464,0.5530878606291362,0.6902084009067609,0.6604729014919742,0.22182172823911578,1.9475810509867395,0.2792952965896234,0.2845004796491709,0.4970293343067169,0.38319220283687966,0.2462916660153703,0.11389601892395189,0.0,0.0,,
60.0,0.6210580650654041,0.41187033667385436,9.48591,65.71008,0.0,2.306735578998344,0.24525061161652195,0.10953729933899906,0.20936097175432195,0.33623786253182153,0.29672404457781043,0.31866639166094657,0.5462191674838397,0.6973975635858903,0.6604729014919742,0.22182172823911578,1.9475810509867395,0.2792952965896234,0.2845004796491709,0.4970293343067169,0.38319220283687966,0.2462916660153703,0.11389601892395189,0.0,0.0,,
