round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,8.660941507441281,747.6651123477802,71.12704,71.12704,0.5412350858791136,0.25930408105777897,0.3090784043672715,0.33139930980710136,0.23693748823488775,0.11524420946626386,0.6891235110877214,2.2798610048996313,0.5679874367944422,0.37430454066167657,0.6526314267687536,0.18861991086177343,1.656071148436843,0.0,0.2830940026547605,0.4863182008266449,0.3651595829513414,0.23360019059507048,0.11389601892395189,0.004970669904928,0.7854272882686928,,0.004970669904928
34.0,8.39409311983463,793.0073438442308,73.10848,73.10848,0.5412350858791136,0.2631975885581682,0.32053556675706646,0.34132266757794,0.22874806836656877,0.11524420946626386,0.6936848309160222,2.3148756096954135,0.5535253631954585,0.3640052205156104,0.6581186745429703,0.1928064023204865,1.6928282844479654,0.0,0.2858533025179419,0.4841870069503784,0.3618593716772593,0.23105584313807526,0.11389601892395189,0.004938046495072002,0.7987059621373191,,0.004938046495072002
35.0,9.412834905121317,1103.3049263950998,74.7776,74.7776,0.4559241291901578,0.24962374765244888,0.2898082544641046,0.31721715790140437,0.2376628451796607,0.11524420946626386,0.6721012611750223,2.1929373750404486,0.581032337273836,0.3735356820861679,0.6536245778301687,0.18816138321994622,1.6520453041083125,0.00088261253309797,0.2810264001973846,0.4833715856075287,0.36132532856599864,0.23067378315369147,0.11389601892395189,0.006561056940028376,0.44727744767442346,0.006561056940028376,
36.0,9.39215365546829,1202.0188841592476,76.75904,76.75904,0.5412350858791136,0.25490713351937994,0.3094138020082275,0.32611489007788363,0.23146127851288636,0.11524420946626386,0.6796851716133021,2.2271195355471813,0.5630557534434013,0.3666094091963792,0.6436943598095476,0.17692707326580176,1.553408757719052,0.00088261253309797,0.2782588878760255,0.48110875487327576,0.36170740337465185,0.23103981535588486,0.11389601892395189,0.004651874336249473,0.7736356725217775,,0.004651874336249473
37.0,8.907170738391786,968.1452495957792,78.74048,78.74048,0.5412350858791136,0.25608325126794385,0.30968375780276497,0.3293360890504474,0.23270515560128363,0.11524420946626386,0.6837004009811416,2.2382244333388455,0.566907814025789,0.3685213738915484,0.6415159381299982,0.18515203473643826,1.6256234105957983,0.0,0.280591228495275,0.4833686053752899,0.3650474551864704,0.2336454349864834,0.11389601892395189,0.0045160866869992785,0.7682335785357282,,0.0045160866869992785
38.0,8.685837629878382,870.6994448722555,80.72192,80.72192,0.5412350858791136,0.2614076225839245,0.292226592264882,0.33946562261951496,0.24640086796144278,0.11524420946626386,0.6894461406870911,2.289947450932042,0.6097104503413943,0.38562287352153846,0.6464511355220816,0.2018202177732621,1.7719690264856138,0.0008818342151675485,0.28074216250799744,0.4860190749168396,0.3651617482447818,0.2335923439290365,0.11389601892395189,0.004434489710639652,0.7693920364836231,,0.004434489710639652
39.0,8.469145191567717,1011.9828747440846,82.70336,82.70336,0.5412350858791136,0.2722113504652431,0.3168127099069404,0.34381475988676724,0.23712037697505264,0.11524420946626386,0.6960993295734526,2.393175136530992,0.5918958966638087,0.3758365981269549,0.6420557151483277,0.18520795398600012,1.6261143781475194,0.0,0.27995971802618325,0.48521706461906433,0.3648384544349496,0.23338827519168964,0.11389601892395189,0.004404938615759828,0.7809702798258513,,0.004404938615759828
40.0,9.318040194292134,959.5514243489681,86.35392,86.35392,0.9971592150692714,0.24699977490200528,0.2873004377183555,0.31583628217065735,0.23612185368430266,0.11524420946626386,0.6718914629898884,2.155282639990513,0.5701758913613277,0.37153483060829173,0.6391341525849688,0.1713679068124857,1.5045996201755538,0.0,0.279236276849642,0.48001980781555176,0.3637305406521788,0.23262014851459287,0.11389601892395189,0.004412088023031755,1.1154666606453247,0.006242671127667444,0.0036821945277980693
41.0,9.393743667227707,1059.0812348895195,88.33536,88.33536,0.5412350858791136,0.256868434565068,0.291959913787756,0.3236744078366643,0.24247897183444067,0.11524420946626386,0.6794584024184621,2.2499847739648304,0.5914387757508206,0.3804390903333463,0.6418302140499746,0.1748156714740704,1.534870780609061,0.0,0.27830391734825655,0.4786924123764038,0.3617351041900787,0.23105037505315135,0.11389601892395189,0.0036038212198371148,0.6640098835341632,,0.0036038212198371148
42.0,8.963362903412293,883.5919957901027,90.3168,90.3168,0.5412350858791136,0.26088503964060533,0.30622829043297717,0.3309950120357922,0.23677625435494354,0.11524420946626386,0.6851635262055747,2.2841684501345294,0.5946487203382954,0.37415561478018505,0.6463213239932616,0.1811700729335911,1.5906620323099963,0.0,0.2800517018526497,0.476940780878067,0.36175943059634236,0.23113841258716877,0.11389601892395189,0.004040901642520916,0.7584783907514066,,0.004040901642520916
