round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_f1_best,fed_f1,fed_auprc_lift,fed_auroc,fed_ece,fed_brier,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6365075420781257,0.8064812669896876,67.16416,67.16416,0.5412350858791136,0.24766196813199431,0.10997796663519042,0.31730520576505045,0.2914765004602366,2.2854736820042922,0.6985401524322883,0.3453905983919762,0.21469399991854746,0.5712306111872778,0.556893516747419,0.18031725061360732,1.583174305100205,0.2049604796947397,0.22635294117647056,0.5277541875839233,0.402057418728626,0.2615474018896164,0.11389601892395189,0.004052054051221958,0.7654233010252938,,0.004052054051221958
32.0,0.6188651845356784,0.8988360751294021,69.1456,69.1456,0.5412350858791136,0.2599918419414793,0.10997796663519042,0.3262081389466187,0.30210954280585456,2.4129154694026065,0.7097957863309242,0.33039841957420785,0.20341299378207023,0.564850381796263,0.5431626847172626,0.17238110049255306,1.51349539800554,0.2044878754976475,0.2118016603096253,0.5313583612442017,0.4048124509594738,0.2638619639108515,0.11389601892395189,0.004422897490296101,0.856241280445829,,0.004422897490296101
33.0,0.5987108961847265,0.9303173787259433,71.12704,71.12704,0.5412350858791136,0.2816094026567518,0.10997796663519042,0.34641132563830557,0.3157424796061335,2.623836080949185,0.7253596068181615,0.31604338666426496,0.19448874061806665,0.5703194838370171,0.5009102744821105,0.13713908541817135,1.2040726858920223,0.20451563277679743,0.20480439258750857,0.5044920444488525,0.40817537465803017,0.2673474764122021,0.11389601892395189,0.004854074151507712,0.9712438078131527,,0.004854074151507712
34.0,0.5824573648871426,1.3613745204231578,73.10848,73.10848,0.5412350858791136,0.2903123621302918,0.10997796663519042,0.3564805298345491,0.32348557913201537,2.718718426182979,0.7314894005630123,0.3198323742586499,0.19803087928118968,0.5857975393711939,0.5186824190062149,0.15227894849943868,1.3369997471212316,0.20464947659400914,0.2063812790752314,0.5066566467285156,0.4067989837478947,0.26585517723111607,0.11389601892395189,0.005606839775743512,1.167901273467578,,0.005606839775743512
35.0,0.6439354047610814,1.0858444129769755,74.7776,74.7776,0.4559241291901578,0.2377245028515182,0.10997796663519042,0.30721416336280616,0.2806155225113111,2.182358695663205,0.6878904972415972,0.3480897602018674,0.21819344150963912,0.5679935085049281,0.5186144260766765,0.15339739801078547,1.346819664638222,0.204577384998867,0.20602083036096447,0.5075637698173523,0.4062029797559632,0.2653612269031836,0.11389601892395189,0.007052087672872037,0.5084169497713447,0.007052087672872037,
36.0,0.6434329424045845,1.3322637591692377,76.75904,76.75904,0.5412350858791136,0.25550582856685106,0.10997796663519042,0.3220063697462461,0.2981807519951748,2.359913769415074,0.7033989545068868,0.3390402011188708,0.2111393998993815,0.5526876400092657,0.5140789412720295,0.15012048369695916,1.3180485596884142,0.20437757737798523,0.205417077406938,0.5065447092056274,0.407378056933832,0.2663987184261398,0.11389601892395189,0.0036405611940431336,0.7828612736193463,,0.0036405611940431336
37.0,0.615877257307686,1.106594408952054,78.74048,78.74048,0.5412350858791136,0.27034223118929424,0.10997796663519042,0.33618031443255086,0.3058138913193028,2.513985618839054,0.7160527387716292,0.3334359213073705,0.2055997122870683,0.5529387455167432,0.5042860268029182,0.14460251623004633,1.26960114669677,0.20432594204870086,0.20463390352068062,0.49837028980255127,0.40609655318481463,0.2654974750996737,0.11389601892395189,0.004182902685997596,0.9229398715542629,,0.004182902685997596
38.0,0.5983203070693839,1.019453071180729,80.72192,80.72192,0.5412350858791136,0.2900620582113922,0.10997796663519042,0.35584723739269064,0.3278029568508918,2.709418179682627,0.7307669581908381,0.3143138847199348,0.19243324331056783,0.5466068697624848,0.5086370095680534,0.144881909841572,1.2720542053213408,0.2045002711006687,0.20482802432162625,0.5061162710189819,0.4114670071245962,0.2698244123054591,0.11389601892395189,0.005048737947979622,1.1503889590967447,,0.005048737947979622
39.0,0.5806794908299996,1.4193013772763985,82.70336,82.70336,0.5412350858791136,0.3071916759424533,0.10997796663519042,0.3590864002484122,0.31918537561575877,2.887850333091767,0.7398108861802101,0.3397991681964171,0.20948653470113562,0.5834224682973171,0.5187503366390429,0.14757598329446028,1.2957080035694348,0.20454648167397296,0.20521322648982226,0.5092251896858215,0.41248991283888525,0.2705819324147023,0.11389601892395189,0.00541953465676695,1.2792034804588184,,0.00541953465676695
40.0,0.650137775189351,1.560296742691386,86.35392,86.35392,0.9971592150692714,0.23918304980194674,0.10997796663519042,0.3098674885054075,0.28402875743834316,2.191501851722111,0.6866844732341595,0.3422708936246698,0.2140427562937966,0.5589699044274878,0.5214541411157738,0.14656009459217298,1.2867885636110847,0.20453209100366368,0.20605717520520805,0.5090472102165222,0.40785183751881277,0.2667777969380958,0.11389601892395189,0.004587304625041961,1.469417419983074,0.006285443193742677,0.004049505592527333
41.0,0.6384860157853561,1.1140774802403721,88.33536,88.33536,0.5412350858791136,0.2559574982955447,0.10997796663519042,0.323657607406103,0.29925476134779155,2.357439298243241,0.702597567056221,0.33558748956731005,0.208697281668095,0.556487816363939,0.5002822371696789,0.1309580512943831,1.1498035886734854,0.20449306151968538,0.20567408287267577,0.5079091191291809,0.4113091697159012,0.2699718041618563,0.11389601892395189,0.0034577328693745435,0.8548723601270467,,0.0034577328693745435
42.0,0.6179691097075455,1.3142324072648701,90.3168,90.3168,0.5412350858791136,0.27306101543424083,0.10997796663519042,0.33457403175178396,0.3095826288638864,2.526606255673096,0.7184386235274777,0.331691731811203,0.20345621344275452,0.5519338419180753,0.49921387724397376,0.13105099092648587,1.1506195928936578,0.2044468546637744,0.20514716074481354,0.5092800259590149,0.41116308224891773,0.269843819040794,0.11389601892395189,0.0036012638595005458,0.9117761113448068,,0.0036012638595005458
43.0,0.6000155922610662,1.3064372891274572,92.29824,92.29824,0.5412350858791136,0.28649669803562416,0.10997796663519042,0.34677414877650287,0.316365107011158,2.6634651180436917,0.7290387980457472,0.32231517979848245,0.1977614218318403,0.5543707353947933,0.4960952255410056,0.12565600622228654,1.1032519609503364,0.20454648167397296,0.2052206052206052,0.5086129307746887,0.4098908046158386,0.26886611480831846,0.11389601892395189,0.003916937567218452,1.0191652260255069,,0.003916937567218452
44.0,0.5783402947321107,1.2948795672233904,94.27968,94.27968,0.5412350858791136,0.309100334360619,0.10997796663519042,0.3612998251962696,0.32514342261489754,2.893595201169559,0.7410019049110474,0.3324268871575708,0.20320716075856615,0.597076703879606,0.4976365492039657,0.12929076429298744,1.1351649119475773,0.20460404323639816,0.20531555393186596,0.5059070587158203,0.40957207243025784,0.26852767685877454,0.11389601892395189,0.004643821099265581,1.2483819377375767,,0.004643821099265581
45.0,0.6424883024767405,1.5888859627731255,95.9488,95.9488,0.4559241291901578,0.24647270599043578,0.10997796663519042,0.3180638275704418,0.2896103680460841,2.2565310360085076,0.6914023152017348,0.3359104628125038,0.2089993658186628,0.5480674038340094,0.5040293779653413,0.13021546115364457,1.143283693177978,0.20463390352068062,0.20522353378566782,0.5069707036018372,0.4095070946347978,0.26842142405379954,0.11389601892395189,0.005979034325648996,0.49302262673154473,0.005979034325648996,
46.0,0.6361732020893573,1.3509685547164338,97.93024,97.93024,0.5412350858791136,0.2579126804582361,0.10997796663519042,0.3285303393295504,0.303051926518926,2.3789309772203886,0.7052042627047499,0.3129621924843603,0.19344891047588758,0.5267670460624593,0.5076301168569808,0.12860476300583157,1.1291418630856682,0.20476017441860464,0.20573867678444394,0.5061584115028381,0.4061790651794265,0.26574271745276595,0.11389601892395189,0.003100785750982346,0.8553429301828146,,0.003100785750982346
47.0,0.6153528865592517,1.4464715323906872,99.91168,99.91168,0.5412350858791136,0.28153653629221764,0.10997796663519042,0.34579005748284813,0.31589074273335505,2.6102592970311522,0.7222366361200316,0.3280790395463964,0.20251477602844337,0.5867220414446553,0.5257782931530844,0.14171547409835653,1.2442530953867634,0.205,0.20541378141494354,0.5074856281280518,0.40578366341237615,0.26513675701478495,0.11389601892395189,0.003940579180547431,1.1097455652197823,,0.003940579180547431
48.0,0.5923924504850187,1.7367318880922524,101.89312,101.89312,0.5412350858791136,0.29575790554193543,0.10997796663519042,0.35840038183482326,0.32505308549840783,2.7513083158509333,0.7365820252815888,0.32467592921284477,0.1981262282285293,0.5765986573369691,0.5216760154225735,0.1358183034428161,1.1924763018582911,0.20498866213151928,0.20541524459613197,0.5025351047515869,0.40667622197321723,0.2659583948760201,0.11389601892395189,0.0041663249744860525,1.2073806975968182,,0.0041663249744860525
49.0,0.5718361852322946,1.8548007385683871,103.87456,103.87456,0.5412350858791136,0.31332031148799905,0.10997796663519042,0.36184239649847344,0.3297680294620666,2.9327411151521363,0.7447364277036655,0.32223490124803894,0.19758966874079814,0.5614960015307893,0.5240814190357814,0.13271160668978144,1.165199696561762,0.20473581744917824,0.2053828306264501,0.5096893310546875,0.41008387960115206,0.26882256636422996,0.11389601892395189,0.004615114722276732,1.3751315970439464,,0.004615114722276732
50.0,0.6446327150312104,1.7151555833650085,107.52512,107.52512,0.9971592150692714,0.24572593216466254,0.10997796663519042,0.3144830052689317,0.2931294145123979,2.2497877676491327,0.692145551570842,0.32191590696073735,0.20216937393301798,0.528947423618471,0.524439429795079,0.13115971035397803,1.1515741427411355,0.20475435816164816,0.20678094414102632,0.5140342116355896,0.41013800587890026,0.26890445717386846,0.11389601892395189,0.0038325522555873806,1.5072792491409928,0.005658743890880767,0.003305228723886977
51.0,0.6386423909280554,1.7417355562873333,109.50656,109.50656,0.5412350858791136,0.2631530698596454,0.10997796663519042,0.3312157869867999,0.2995305503879467,2.4197173544859654,0.7097610204909818,0.34308383750670934,0.2138887631129555,0.5777627203837481,0.5544934341017497,0.1511008219896193,1.3266558692495563,0.20480507706255666,0.21261506989430615,0.517439067363739,0.4096159809827505,0.2680863174924858,0.11389601892395189,0.003076170421964299,0.9519346436718479,,0.003076170421964299
