round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_ece,fed_f1,fed_auprc_lift,fed_auroc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.5819458406564315,0.45142041346690015,32.85504,32.85504,0.9971592150692714,0.10731156816428722,0.22434967159699631,0.317484998664705,0.24615901392990114,0.06839899972152004,0.06963606756698099,2.176028938806005,0.6807933849297064,0.11462923328717109,0.6644514416283084,0.22489929473638276,1.9746018944397654,0.2550841074566909,0.28900255754475707,0.4781445562839508,0.34468560369345086,0.2171423522219298,0.11389601892395189,0.008143495992373524,1.3449159930460155,0.006246426583626941,0.009699008067646847
22.0,0.584204183035322,0.48981252915183743,32.85504,32.85504,0.0,0.10977636304403957,0.25673440512610696,0.33297046948875825,0.26719902204072465,0.08661881187185225,0.08133958649506909,2.376513780400832,0.698061700031121,0.11462923328717109,0.6644514416283084,0.22489929473638276,1.9746018944397654,0.2550841074566909,0.28900255754475707,0.4781445562839508,0.34468560369345086,0.2171423522219298,0.11389601892395189,0.0,0.0,,
23.0,0.5636966980566076,0.4635606352374319,32.85504,32.85504,0.0,0.10710542858873234,0.24653690458507185,0.34755794790137184,0.2861425180631416,0.07452611221242324,0.11777266683799122,2.5542948579456084,0.7120797784055333,0.11462923328717109,0.6644514416283084,0.22489929473638276,1.9746018944397654,0.2550841074566909,0.28900255754475707,0.4781445562839508,0.34468560369345086,0.2171423522219298,0.11389601892395189,0.0,0.0,,
24.0,0.5439824813845806,0.5714175302425069,32.85504,32.85504,0.0,0.10487397475588198,0.24963113810408857,0.36495998788842016,0.30383424586562713,0.06931702479300711,0.1428470713951708,2.7259392762316166,0.7243384459570711,0.11462923328717109,0.6644514416283084,0.22489929473638276,1.9746018944397654,0.2550841074566909,0.28900255754475707,0.4781445562839508,0.34468560369345086,0.2171423522219298,0.11389601892395189,0.0,0.0,,
25.0,0.5837621441931033,0.5194630535312591,36.5056,36.5056,0.9971592150692714,0.1091960354109466,0.22768595346077164,0.3169687258383788,0.24948542493307474,0.08071028127357405,0.07362996681262043,2.205560918409537,0.6819134875186234,0.11462923328717109,0.6622172878335726,0.22393942689821827,1.966174314202695,0.23284710967044842,0.2879653947165147,0.471108615398407,0.3367287229385282,0.21154366236746136,0.11389601892395189,0.007367091877553091,1.2875066223787144,0.005850908696287711,0.00862822598516235
26.0,0.5793919996373191,0.4682763959863417,36.5056,36.5056,0.0,0.10846010457281752,0.23908269226205864,0.3324582330025936,0.26925401298486806,0.07207133698585663,0.0822524049473195,2.3899773456264537,0.6981114681228021,0.11462923328717109,0.6622172878335726,0.22393942689821827,1.966174314202695,0.23284710967044842,0.2879653947165147,0.471108615398407,0.3367287229385282,0.21154366236746136,0.11389601892395189,0.0,0.0,,
27.0,0.5614181461587493,0.46941387417221747,36.5056,36.5056,0.0,0.10635749304352336,0.23851762410526714,0.3501169113301097,0.29536087766067537,0.07225891338539316,0.09162241465927703,2.6339585509144903,0.7136732528651534,0.11462923328717109,0.6622172878335726,0.22393942689821827,1.966174314202695,0.23284710967044842,0.2879653947165147,0.471108615398407,0.3367287229385282,0.21154366236746136,0.11389601892395189,0.0,0.0,,
28.0,0.5398512933330122,0.6097871962103767,36.5056,36.5056,0.0,0.10412677154506567,0.24858614089851278,0.3584134471774952,0.30633828868870205,0.0654252877426217,0.13632332577078102,2.741372939068226,0.7247593607785351,0.11462923328717109,0.6622172878335726,0.22393942689821827,1.966174314202695,0.23284710967044842,0.2879653947165147,0.471108615398407,0.3367287229385282,0.21154366236746136,0.11389601892395189,0.0,0.0,,
29.0,0.581004880725388,0.5424299342721511,40.15616,40.15616,0.9971592150692714,0.10819741477296142,0.23400425149101342,0.3174737204517708,0.25128298838968205,0.07163146846028039,0.08122679974853599,2.2198865617354415,0.6831932073745721,0.11462923328717109,0.6635287933867802,0.2211900930795806,1.9420353333619915,0.26485037963376507,0.2894652577649696,0.48287317156791687,0.34259179032162695,0.2154804646284653,0.11389601892395189,0.006823307310106711,1.2569851580774412,0.0053530054781289,0.008076267349542829
30.0,0.5744487381260567,0.555090793664899,40.15616,40.15616,0.0,0.10716497706734436,0.24661185724202772,0.33777738196186935,0.27466483721974316,0.0663039514037037,0.10293077103525963,2.4382545580643202,0.7015256219319864,0.11462923328717109,0.6635287933867802,0.2211900930795806,1.9420353333619915,0.26485037963376507,0.2894652577649696,0.48287317156791687,0.34259179032162695,0.2154804646284653,0.11389601892395189,0.0,0.0,,
31.0,0.5544986939024332,0.5345921055591395,40.15616,40.15616,0.0,0.1063926901097771,0.2423187728197857,0.3500486040126442,0.29286062628658255,0.06841198033069584,0.11376473639277808,2.6152139747626673,0.715697101692278,0.11462923328717109,0.6635287933867802,0.2211900930795806,1.9420353333619915,0.26485037963376507,0.2894652577649696,0.48287317156791687,0.34259179032162695,0.2154804646284653,0.11389601892395189,0.0,0.0,,
32.0,0.5359366039343161,0.7485070895908261,40.15616,40.15616,0.0,0.10355769017477895,0.23644131757661344,0.3618527798569352,0.3096774613400412,0.06992140161359829,0.1269174839264852,2.7744628497626507,0.726403669875843,0.11462923328717109,0.6635287933867802,0.2211900930795806,1.9420353333619915,0.26485037963376507,0.2894652577649696,0.48287317156791687,0.34259179032162695,0.2154804646284653,0.11389601892395189,0.0,0.0,,
33.0,0.5819671313850886,0.615675998706609,43.80672,43.80672,0.9971592150692714,0.10973029378636052,0.24686425267884643,0.3217224007262461,0.25479085144894253,0.08248056128049386,0.07661021400085977,2.2502659922182384,0.6856067145380392,0.11462923328717109,0.6636218099230924,0.22231237491234118,1.9518888984239093,0.27363782051282054,0.2880274015257668,0.4882943630218506,0.35008894122386647,0.22080619283786418,0.11389601892395189,0.007375381750455574,1.4381963287014514,0.005510775093269728,0.008991525312910803
34.0,0.5748088680821525,0.5796295872237617,43.80672,43.80672,0.0,0.10707189362644247,0.26172490783216795,0.3368100563193138,0.27531551941105425,0.07407215659638057,0.1152530716176012,2.447900912976058,0.7020557931590502,0.11462923328717109,0.6636218099230924,0.22231237491234118,1.9518888984239093,0.27363782051282054,0.2880274015257668,0.4882943630218506,0.35008894122386647,0.22080619283786418,0.11389601892395189,0.0,0.0,,
35.0,0.5486306457083665,0.5741955205448728,43.80672,43.80672,0.0,0.10470451532890418,0.24803489120589173,0.35713164696658484,0.2981551768775334,0.07085511265578173,0.11613753209689115,2.6623810164122212,0.7178743640768397,0.11462923328717109,0.6636218099230924,0.22231237491234118,1.9518888984239093,0.27363782051282054,0.2880274015257668,0.4882943630218506,0.35008894122386647,0.22080619283786418,0.11389601892395189,0.0,0.0,,
36.0,0.5307376256296371,0.6466429304946324,43.80672,43.80672,0.0,0.10242739240205502,0.26297511006728325,0.3686233277410863,0.3192552552635203,0.06557468758193895,0.1450028685225596,2.868943636816935,0.731789462379021,0.11462923328717109,0.6636218099230924,0.22231237491234118,1.9518888984239093,0.27363782051282054,0.2880274015257668,0.4882943630218506,0.35008894122386647,0.22080619283786418,0.11389601892395189,0.0,0.0,,
37.0,0.5791285503267667,0.6807487787819263,47.45728,47.45728,0.9971592150692714,0.10971904534825468,0.24451902820716412,0.3205526508429406,0.25700131792156383,0.08375123298869903,0.06925721648068908,2.269159855446311,0.6865164359569073,0.11462923328717109,0.6625313880612247,0.22376921300630626,1.9646798467619526,0.2751581955501123,0.28761816209514957,0.4891829490661621,0.35286016630636824,0.22290617019646652,0.11389601892395189,0.007308400152558491,1.5052745930152014,0.0048809444855484625,0.009445536361946017
38.0,0.5775752814907651,0.6055565102239385,47.45728,47.45728,0.0,0.10713723324977299,0.25138768358628605,0.33767984010157626,0.2791038369468894,0.06837450297611275,0.10462134913285322,2.4796521346754625,0.7061362680960784,0.11462923328717109,0.6625313880612247,0.22376921300630626,1.9646798467619526,0.2751581955501123,0.28761816209514957,0.4891829490661621,0.35286016630636824,0.22290617019646652,0.11389601892395189,0.0,0.0,,
39.0,0.5533357875136051,0.5620381519617064,47.45728,47.45728,0.0,0.10521081286448428,0.24831637801293172,0.35725956457419383,0.30245935925460127,0.07557346119258018,0.10842855212754159,2.694740508613454,0.7190680808911412,0.11462923328717109,0.6625313880612247,0.22376921300630626,1.9646798467619526,0.2751581955501123,0.28761816209514957,0.4891829490661621,0.35286016630636824,0.22290617019646652,0.11389601892395189,0.0,0.0,,
40.0,0.5312300568241082,0.7029393264097447,47.45728,47.45728,0.0,0.10251561760813503,0.25207342822200834,0.3731147338832143,0.32063234615652186,0.07317780840823719,0.14689802019385972,2.8651615287719676,0.7374918598861172,0.11462923328717109,0.6625313880612247,0.22376921300630626,1.9646798467619526,0.2751581955501123,0.28761816209514957,0.4891829490661621,0.35286016630636824,0.22290617019646652,0.11389601892395189,0.0,0.0,,
41.0,0.5811258301295726,0.6917135527815944,51.10784,51.10784,0.9971592150692714,0.10723504095851628,0.23900271469079232,0.3246345980970213,0.2638657519545442,0.0732757634011109,0.08150992551565076,2.3292862144776705,0.6892566156978656,0.11462923328717109,0.6618623516899518,0.22335242781159523,1.9610204985367148,0.27798767150526943,0.286466908133026,0.49122026562690735,0.34942560291109087,0.22037094070070862,0.11389601892395189,0.00608276705237448,1.3191324851941317,0.004274353967433837,0.007697230949030954
42.0,0.5756340457220606,0.7269306681923227,51.10784,51.10784,0.0,0.10833815132233023,0.23722864467574203,0.34073998015419116,0.2836231674665433,0.0728337574070072,0.09138010722645683,2.517466284160793,0.7079551044335173,0.11462923328717109,0.6618623516899518,0.22335242781159523,1.9610204985367148,0.27798767150526943,0.286466908133026,0.49122026562690735,0.34942560291109087,0.22037094070070862,0.11389601892395189,0.0,0.0,,
43.0,0.5540141764123667,0.6665675146350668,51.10784,51.10784,0.0,0.10509156092336766,0.2626736443506205,0.36442008050766495,0.3099732141220665,0.07060486357997663,0.1319746700377488,2.768779461914952,0.725407280826577,0.11462923328717109,0.6618623516899518,0.22335242781159523,1.9610204985367148,0.27798767150526943,0.286466908133026,0.49122026562690735,0.34942560291109087,0.22037094070070862,0.11389601892395189,0.0,0.0,,
44.0,0.5297755076511586,0.768068590141288,51.10784,51.10784,0.0,0.1028247723578274,0.27331408309941024,0.3690184361509225,0.32260237935382396,0.07497866702396686,0.147556857715798,2.8938406822869087,0.7363193910473649,0.11462923328717109,0.6618623516899518,0.22335242781159523,1.9610204985367148,0.27798767150526943,0.286466908133026,0.49122026562690735,0.34942560291109087,0.22037094070070862,0.11389601892395189,0.0,0.0,,
45.0,0.5770423230845776,0.8449990631769125,54.7584,54.7584,0.9971592150692714,0.10735605941934614,0.24390054244163972,0.325919053143929,0.2643713018935376,0.07410268123845187,0.07828423857164934,2.329043582540161,0.6884853801818517,0.11462923328717109,0.660892881443974,0.2214373678221601,1.9442063903042417,0.2794925203559932,0.28427787934186466,0.4900887608528137,0.35359085958367226,0.2233922795307389,0.11389601892395189,0.006182304587328666,1.4063041731715202,0.004214896507375375,0.00797092324535614
46.0,0.5735788922248026,0.7570548286118236,54.7584,54.7584,0.0,0.10761775330893496,0.26833204420037915,0.3443208865634058,0.29030683800630547,0.07690985510048957,0.11291524136834064,2.57516802205948,0.7100576086376168,0.11462923328717109,0.660892881443974,0.2214373678221601,1.9442063903042417,0.2794925203559932,0.28427787934186466,0.4900887608528137,0.35359085958367226,0.2233922795307389,0.11389601892395189,0.0,0.0,,
47.0,0.5511232868707107,0.6538820982064146,54.7584,54.7584,0.0,0.10636453890096588,0.24815408989222418,0.3605899384660682,0.3119846837806849,0.07963488673363674,0.1255175123884952,2.7807676214461106,0.7232052777415299,0.11462923328717109,0.660892881443974,0.2214373678221601,1.9442063903042417,0.2794925203559932,0.28427787934186466,0.4900887608528137,0.35359085958367226,0.2233922795307389,0.11389601892395189,0.0,0.0,,
48.0,0.5329908052732371,0.7848297368970576,54.7584,54.7584,0.0,0.10145544397877197,0.2560516927406768,0.375444377310153,0.33238336113108086,0.064661811430926,0.14884632570888065,2.976164513742562,0.7362138416030032,0.11462923328717109,0.660892881443974,0.2214373678221601,1.9442063903042417,0.2794925203559932,0.28427787934186466,0.4900887608528137,0.35359085958367226,0.2233922795307389,0.11389601892395189,0.0,0.0,,
49.0,0.5772447119026098,0.8351425741580298,58.40896,58.40896,0.9971592150692714,0.1073483704348308,0.23443208692822126,0.3267118161839334,0.26794204445738923,0.06906292735621024,0.08392044045807816,2.3644642001837566,0.6905625522001962,0.11462923328717109,0.6619454667088396,0.2219565671431889,1.9487649282227222,0.2778370686588403,0.28612591845555396,0.4906999468803406,0.3578991540122437,0.22653325081677528,0.11389601892395189,0.005480132542269583,1.3123250444186851,0.0038034201215023664,0.007021538198284808
50.0,0.5748701901739498,0.7442378650884712,58.40896,58.40896,0.0,0.10725802651213892,0.2430630886110478,0.3477705095887388,0.2945714047092605,0.06924896963661432,0.11515595295616032,2.614744567616156,0.7144137572059043,0.11462923328717109,0.6619454667088396,0.2219565671431889,1.9487649282227222,0.2778370686588403,0.28612591845555396,0.4906999468803406,0.3578991540122437,0.22653325081677528,0.11389601892395189,0.0,0.0,,
51.0,0.5476438483519769,0.6629320037689747,58.40896,58.40896,0.0,0.10459815559920956,0.25578637622427186,0.36584639308861167,0.3166439490471056,0.06775240170746441,0.1288982512766836,2.8211892613781826,0.729042601624568,0.11462923328717109,0.6619454667088396,0.2219565671431889,1.9487649282227222,0.2778370686588403,0.28612591845555396,0.4906999468803406,0.3578991540122437,0.22653325081677528,0.11389601892395189,0.0,0.0,,
52.0,0.5332620245334126,0.8514720223600009,58.40896,58.40896,0.0,0.10212112600415281,0.2788306660241989,0.37996285827291093,0.33721032412124047,0.07363229479359497,0.16266651920196543,3.0238154896075446,0.7410356879816928,0.11462923328717109,0.6619454667088396,0.2219565671431889,1.9487649282227222,0.2778370686588403,0.28612591845555396,0.4906999468803406,0.3578991540122437,0.22653325081677528,0.11389601892395189,0.0,0.0,,
53.0,0.5779786921242542,0.829741967230748,62.05952,62.05952,0.9971592150692714,0.10886037176255722,0.26718346438021584,0.33051116128536123,0.2716013703090052,0.08019813941284545,0.09142711947354584,2.3946824781561737,0.6935478794010165,0.11462923328717109,0.6594402949542821,0.21626993440201286,1.8988366445574871,0.28233413269384494,0.28677346749635907,0.4916251003742218,0.3567268751088036,0.22565350640636256,0.11389601892395189,0.005230906989448547,1.3154154736548662,0.0033562942739942332,0.006982755734827682
54.0,0.5695910530339034,0.8093044732938461,62.05952,62.05952,0.0,0.10705875610618384,0.22831001801243447,0.34972118271411207,0.29484265525564635,0.07247913845079722,0.11094210790335206,2.6161258545931205,0.7153647863854941,0.11462923328717109,0.6594402949542821,0.21626993440201286,1.8988366445574871,0.28233413269384494,0.28677346749635907,0.4916251003742218,0.3567268751088036,0.22565350640636256,0.11389601892395189,0.0,0.0,,
55.0,0.551946626575932,0.8017494364141081,62.05952,62.05952,0.0,0.10498085599907665,0.23754747504028165,0.36881363990087856,0.3183897738730425,0.07036337849136969,0.15049800840174107,2.8326431263758,0.7316921583839076,0.11462923328717109,0.6594402949542821,0.21626993440201286,1.8988366445574871,0.28233413269384494,0.28677346749635907,0.4916251003742218,0.3567268751088036,0.22565350640636256,0.11389601892395189,0.0,0.0,,
56.0,0.5289277322196189,0.8648010771926554,62.05952,62.05952,0.0,0.10119062460325927,0.2621922931236058,0.3823646980714731,0.34393249309328927,0.06689852535045816,0.1861117237689273,3.079986595534907,0.7440724279390649,0.11462923328717109,0.6594402949542821,0.21626993440201286,1.8988366445574871,0.28233413269384494,0.28677346749635907,0.4916251003742218,0.3567268751088036,0.22565350640636256,0.11389601892395189,0.0,0.0,,
57.0,0.5738450802002533,0.9077256494156938,65.71008,65.71008,0.9971592150692714,0.10879830468018624,0.24051806082859697,0.32830512287131364,0.2744098468745805,0.07910105586705612,0.08931431453849385,2.420396440261831,0.6955312172843987,0.11462923328717109,0.6586790828599638,0.2152018867000836,1.8894592518090858,0.2758972614390202,0.2837318795688267,0.48683181405067444,0.3573649292041626,0.22625000487137895,0.11389601892395189,0.0053494952654564824,1.4125667144544423,0.0034016542780526235,0.007185852349430242
58.0,0.5708797856975079,0.8697086457235222,65.71008,65.71008,0.0,0.10597507031831117,0.24280767844963863,0.3509250029864076,0.29812498531239656,0.07080250079921786,0.10977707485161581,2.642646800515367,0.7164929785323124,0.11462923328717109,0.6586790828599638,0.2152018867000836,1.8894592518090858,0.2758972614390202,0.2837318795688267,0.48683181405067444,0.3573649292041626,0.22625000487137895,0.11389601892395189,0.0,0.0,,
59.0,0.5459800184140381,0.8302019198085123,65.71008,65.71008,0.0,0.10359013720481991,0.2494100545562666,0.3702737366849721,0.3201689769168797,0.06878563946416934,0.14539694461275238,2.8540884814125382,0.7314569261828989,0.11462923328717109,0.6586790828599638,0.2152018867000836,1.8894592518090858,0.2758972614390202,0.2837318795688267,0.48683181405067444,0.3573649292041626,0.22625000487137895,0.11389601892395189,0.0,0.0,,
60.0,0.5237186949451779,0.9293910406608262,65.71008,65.71008,0.0,0.1017359362334214,0.25950770995208094,0.37694081392617695,0.3397507726884686,0.06425255636748968,0.163680801680972,3.0429606932471875,0.7389542341566546,0.11462923328717109,0.6586790828599638,0.2152018867000836,1.8894592518090858,0.2758972614390202,0.2837318795688267,0.48683181405067444,0.3573649292041626,0.22625000487137895,0.11389601892395189,0.0,0.0,,
