round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_auroc,fed_ece,fed_f1,fed_brier,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
51.0,0.6434976486085776,1.218858764261896,186.17856,186.17856,0.9971592150692714,2.9247013119337493,0.10947434686811457,0.5845858884863332,0.3670702916168215,0.7358895851245775,0.3181685850158917,0.31883092196985013,0.19590796186192314,0.3200200796649501,0.555382261570833,0.16018163546730615,1.4063848498011073,0.2053084250439286,0.20899935322923405,0.5172805190086365,0.4045163153315102,0.2638084287930713,0.11389601892395189,0.0017808356409189888,1.5745769846253097,0.0008762090450419084,0.0026906486185469393
52.0,0.6454546591502639,1.1007204648758637,189.82912,189.82912,0.9971592150692714,2.9313343975370167,0.10947434686811457,0.5807924883617783,0.3635570748599962,0.7369006513141058,0.31989079089161254,0.3244997301365287,0.19652372433581874,0.3205234978731026,0.5534864033467078,0.15903017497559993,1.3962750979187781,0.20466918888991417,0.20937781785392245,0.5163822770118713,0.4039450644174828,0.26336154769894593,0.11389601892395189,0.0017284496162884788,1.5627453270135447,0.0008335375535440919,0.0026264939032024626
53.0,0.6471929029455145,1.279194533753161,193.47968,193.47968,0.9971592150692714,2.9273371102886334,0.10947434686811457,0.5795668950049353,0.3625545606482482,0.7377333268455599,0.32517457837552527,0.32240482120923325,0.19930149244920128,0.3201605781863137,0.555666632147308,0.15977860805937782,1.4028462940926991,0.20456038284695505,0.21146414770287675,0.51413494348526,0.40047753250492707,0.26057528699388294,0.11389601892395189,0.0017403685596361347,1.6100822373991832,0.0008110287809056441,0.0026698991922021677
54.0,0.6438063110806543,1.1109492002231325,197.13024,197.13024,0.9971592150692714,2.9333300291389657,0.10947434686811457,0.5933374937990757,0.36567353122661406,0.7384634394229644,0.30865696849992413,0.3249517421412859,0.1906467143344543,0.32175625770136324,0.5533061681207884,0.1602918557209644,1.407352576809475,0.2045507206079985,0.2077922077922078,0.5186594128608704,0.40195570880510323,0.26171203223102824,0.11389601892395189,0.0016714121769473946,1.5837616298813373,0.0007894868005459497,0.0025487492282755824
55.0,0.6450217666562273,1.1687598134212143,200.7808,200.7808,0.9971592150692714,2.9508266416356097,0.10947434686811457,0.5821675047677082,0.3694471099665002,0.7398904531156086,0.3168246798762926,0.32930462604179817,0.19326257661156296,0.3236557934651655,0.5249759565054073,0.14953632025710148,1.3129196408256072,0.20329389932730224,0.20450230539734202,0.4791116416454315,0.4024038458063676,0.2622911503727234,0.11389601892395189,0.001587416099610123,1.5402131493901834,0.0007746609698577421,0.0023940256685743137
56.0,0.6491395013377256,1.248369531372487,204.43136,204.43136,0.9971592150692714,2.978157144645386,0.10947434686811457,0.5949255831724899,0.3683119180357114,0.7400499740288172,0.31910139954895317,0.32241177842565144,0.1955497346863927,0.3267191313585795,0.5166729254965655,0.13893446047870286,1.2198359678530035,0.20427291523087526,0.20457628651532966,0.48615410923957825,0.4055626855276211,0.26503171023068106,0.11389601892395189,0.0015555851811145966,1.5441476230043918,0.0007557743473235556,0.0023454864425977127
57.0,0.6469443465821403,1.0605798603238108,208.08192,208.08192,0.9971592150692714,3.0216112659412664,0.10947434686811457,0.5908911621660641,0.3700579891805015,0.7454432140399081,0.3240833004500226,0.3293917252318876,0.19741502924441223,0.33136831265277156,0.5107245606675385,0.13504211367493293,1.1856614037150872,0.20410788953728806,0.20458553791887127,0.48599767684936523,0.4050093340168146,0.264657244608234,0.11389601892395189,0.0014443174084855035,1.4666519791353494,0.0007288492754439765,0.002149082398884951
58.0,0.6468876433290162,1.0910794219700117,211.73248,211.73248,0.9971592150692714,3.0309346813539797,0.10947434686811457,0.5849582079599818,0.36958157111116635,0.7445644751376576,0.30755208956996327,0.330804258764712,0.18830564766804386,0.3322891735670059,0.4817273582415186,0.11994808346078678,1.0531367522237616,0.2036380382224269,0.20453928926666065,0.4792843163013458,0.4052137344328637,0.26516094338935403,0.11389601892395189,0.0014514301149847262,1.5050431911367923,0.0007156981717401636,0.0021750962330383487
59.0,0.6408326051250646,1.0735937598859988,215.38304,215.38304,0.9971592150692714,3.0514028920086935,0.10947434686811457,0.5886302640444083,0.3710160485785881,0.7464607656344232,0.3137551708187932,0.33120824302256163,0.19279696490355586,0.3342293092736625,0.49999032437270685,0.13178857956040999,1.157095575468752,0.20289181272955506,0.20451972283863956,0.485560804605484,0.40459764212695404,0.26443786607606623,0.11389601892395189,0.001439632326131544,1.5241286852397025,0.0007102454851569314,0.0021543622861494166
60.0,0.6445645047869292,1.2495743083477717,219.0336,219.0336,0.9971592150692714,3.0522263054723044,0.10947434686811457,0.612904667522234,0.3728008422930883,0.7452089753043926,0.31896811638472017,0.32015728371354346,0.19651304727733435,0.33427063416993297,0.5170293173765883,0.14304941374741093,1.2559650029815765,0.20345738517866246,0.20453299214037654,0.49431970715522766,0.4029782029551548,0.26294261750719,0.11389601892395189,0.001439042973816196,1.5561564289964736,0.0007000529004886296,0.002160769229762002
