round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1,fed_auprc,fed_auprc_lift,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
39.0,9.406920408807931,1306.8386078297424,142.77744,142.77744,1.0,0.684847797920457,0.586720066698112,0.23547217204352455,0.37490662192495605,0.2935470613322994,0.2529323202540049,2.2723459032184112,0.3316159373715295,0.11183134046570167,0.6446614958575013,0.19979557076009508,1.7541927509643522,0.26893576222435284,0.27126332501701067,0.44403520226478577,0.37241048526737514,0.23821946214899786,0.11389601892395189,0.0029348239440806765,1.3293629072741169,0.0016428898041711264,0.004432526303237118,0.0032295545824428994
40.0,9.257963073193212,1298.9264548835674,146.4384,146.4384,1.0,0.6866980318565418,0.5863444030172349,0.23467792262088152,0.3743320343102802,0.2976958156443983,0.2603924189281444,2.3367981589233913,0.33577210885358066,0.11183134046570167,0.6390735763814098,0.19956566795224737,1.752174218534336,0.26653552987460044,0.26815771270463457,0.4408739507198334,0.371669584248421,0.23797775233476282,0.11389601892395189,0.002616372635438232,1.215552023069904,0.0015540108845221285,0.003849239595528936,0.00269399574803409
41.0,9.359121083192374,1440.6694367740122,150.09936,150.09936,1.0,0.68608087808267,0.5721063075630524,0.23162480094577034,0.37060283464294613,0.3026064794737747,0.2555489020301732,2.3182880308503786,0.33512456018001,0.11183134046570167,0.6396676172290721,0.20021001331067761,1.757831530919069,0.26345320071410355,0.2656306037059175,0.441687673330307,0.3677681904955307,0.23495716994877236,0.11389601892395189,0.00276877171129336,1.322531308120233,0.001584500288615654,0.004141047548108052,0.003714719717111243
42.0,9.40267553190271,1290.5098522767898,153.76032,153.76032,1.0,0.6842439503121327,0.5743378786826148,0.2341610869759488,0.3733535382734896,0.29528285468148563,0.25667829582483864,2.329689319130149,0.3316024180188977,0.11183134046570167,0.6369238552979946,0.19833239186851648,1.7413461308155342,0.2647921760391198,0.2676795888727517,0.438345342874527,0.37070402716005196,0.2371148453690359,0.11389601892395189,0.002509660231759687,1.2319558159651933,0.0014225459865786912,0.003777293483740111,0.002843918056648246
43.0,9.452998349531438,1875.658264937841,157.42128,157.42128,1.0,0.6874735187456775,0.5654794575884476,0.22854019304884515,0.36650134307209836,0.303921607088513,0.2553095940263421,2.284705020718322,0.3303910253231684,0.11183134046570167,0.6379218629972337,0.1993315417771746,1.750118605201362,0.2621134020618557,0.2663613354224419,0.4379841983318329,0.36402630434733907,0.23218851506923238,0.11389601892395189,0.0025739913018155945,1.2920647699502297,0.0014032617189289158,0.00394759532884755,0.0036992898250290496
44.0,9.359418866411511,1432.259800271384,161.08224,161.08224,1.0,0.6882931437282177,0.5770743299104494,0.23072644629100136,0.36924465334100337,0.2992701041078071,0.25741681002092015,2.3081366684472027,0.33416544324150804,0.11183134046570167,0.6393655770245441,0.19932665073471661,1.7500756621511642,0.26402155277981876,0.26612801413962883,0.5276682376861572,0.36688965019927045,0.23424741280848996,0.11389601892395189,0.0023379340261643245,1.2017461962514062,0.0013937183519348877,0.0034496404007773825,0.002408795163876147
45.0,9.307753768401025,1734.9734815731517,164.7432,164.7432,1.0,0.6864940353249473,0.5869062575530973,0.2347934595126181,0.37484424067713906,0.29858956754736826,0.2571291101839532,2.305927794661427,0.33840548869452497,0.11183134046570167,0.6253510144399513,0.19836661088740598,1.7416465716844318,0.2688910696761531,0.2694198623402163,0.5020906329154968,0.37224088038116165,0.23827478477635755,0.11389601892395189,0.0024855955035848086,1.3085390869946423,0.0013381681727519966,0.003841543974187794,0.0029091373507875574
46.0,9.402762676645942,1242.3712642035193,168.40416,168.40416,1.0,0.6861568968546201,0.5915669951069796,0.23284674084962598,0.37196269063097326,0.2963709944712747,0.2550112191681811,2.275120026721321,0.3375575016845098,0.11183134046570167,0.6365650037254302,0.19845168099103647,1.7423934819314641,0.26682634730538923,0.26750060139523696,0.5038954615592957,0.36966633128018317,0.23615342492159136,0.11389601892395189,0.002547794802487641,1.3765731825260445,0.0012507851480645185,0.004082401692894115,0.00331707412138085
47.0,9.547549743252118,1353.550727906272,172.06512,172.06512,1.0,0.6893131022498211,0.5909307703216397,0.2336668598931829,0.3732683355325118,0.29777502963326136,0.25752137934853947,2.296625519637726,0.3397762450261301,0.11183134046570167,0.6406188907700239,0.1996511509716699,1.7529247541564779,0.26453874984886955,0.2671296296296296,0.45356664061546326,0.3704802998764369,0.23704837065607984,0.11389601892395189,0.002227615814919776,1.2348020571625966,0.0012234679680809494,0.003413475828679868,0.0028369076103223942
48.0,9.509021389973764,1443.4960004866525,175.72608,175.72608,1.0,0.6898413246379788,0.5797591232799598,0.23163531522009195,0.3706388045981517,0.30126260069870675,0.2584641379248655,2.31888618410665,0.338626935286157,0.11183134046570167,0.6386024197652057,0.20063195985983992,1.7615361955170832,0.2654780803516913,0.2672140762463343,0.45767414569854736,0.36819508008786755,0.23522813143001542,0.11389601892395189,0.0022305560330023715,1.265266472561052,0.0011751594960185596,0.003477049575557847,0.003102494689761024
49.0,9.534903913588314,1386.3444625721877,179.38704,179.38704,1.0,0.6886688681883459,0.5857317967937006,0.2318689535018808,0.3712808258301661,0.30425146738680203,0.25875690418384195,2.3105076231827906,0.33999865490211884,0.11183134046570167,0.6365332410630711,0.20201074035402164,1.773641802958045,0.26374180534543623,0.2675112681203557,0.46726909279823303,0.368982513360141,0.23587590794854374,0.11389601892395189,0.0020001610251566327,1.1599369872492389,0.0011804554253167531,0.0029702963484125717,0.0020060284482676626
