round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_brier,fed_f1,fed_auprc,fed_ece,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
44.0,0.6174307144132882,0.4482573321286897,7.37793,51.10784,0.0,0.11474790709385028,0.6858111414466107,0.324567364974008,0.20809171314026542,0.29796393881571503,0.2618237658737409,0.32742750091318656,2.3279167135080336,0.5629406264210658,0.6573037131468408,0.21246832539302962,1.865458752644324,0.22512834369089435,0.2730442058290336,0.5331308841705322,0.4033600442020372,0.26208478135273017,0.11389601892395189,0.0,0.0,,
45.0,0.6426603178582325,0.3873728317319517,7.904925,54.7584,0.9971592150692714,0.11474790709385028,0.658853138324763,0.2976771792965741,0.2036632137648737,0.2787090498161671,0.22989084317162023,0.32274780546445675,2.017586107385723,0.5013396652636866,0.6573925632651745,0.21332636579186126,1.8729922942635844,0.23515898923951153,0.2731558513588464,0.5317597985267639,0.3995672981910278,0.2588023426667011,0.11389601892395189,0.007052125839178705,0.4997597914407379,0.004679207439835434,0.010239101847936704
46.0,0.643185389634275,0.39041748223476413,7.904925,54.7584,0.0,0.11474790709385028,0.668888975174743,0.3065789935472593,0.21680487194323528,0.28002993306369744,0.24115173352625047,0.3404918496765521,2.1255252737784542,0.5467518313705277,0.6573925632651745,0.21332636579186126,1.8729922942635844,0.23515898923951153,0.2731558513588464,0.5317597985267639,0.3995672981910278,0.2588023426667011,0.11389601892395189,0.0,0.0,,
47.0,0.6288224430131302,0.40969365400906976,7.904925,54.7584,0.0,0.11474790709385028,0.6804897272054186,0.31628558591024825,0.21121671905196182,0.29197939754155844,0.25315545838152176,0.3332824206120747,2.2372364846774517,0.5366378505677011,0.6573925632651745,0.21332636579186126,1.8729922942635844,0.23515898923951153,0.2731558513588464,0.5317597985267639,0.3995672981910278,0.2588023426667011,0.11389601892395189,0.0,0.0,,
48.0,0.6155997815397395,0.42630060083767063,7.904925,54.7584,0.0,0.11474790709385028,0.6885641812279223,0.32797219477826317,0.19940702201554902,0.3030557524240184,0.26543480476028114,0.3167419883393183,2.350691272830455,0.5338886671503139,0.6573925632651745,0.21332636579186126,1.8729922942635844,0.23515898923951153,0.2731558513588464,0.5317597985267639,0.3995672981910278,0.2588023426667011,0.11389601892395189,0.0,0.0,,
49.0,0.641015442436552,0.4185006232225971,8.43192,58.40896,0.9971592150692714,0.11474790709385028,0.6593239594153115,0.2985780042922971,0.207711029023407,0.2770881917135929,0.23072318702234484,0.3293068795836301,2.0252963558977064,0.5070459292988768,0.6570003552498799,0.2130538998053258,1.8706000597578516,0.23535108958837772,0.2731277533039647,0.5308106541633606,0.39929989597218896,0.2586352193635615,0.11389601892395189,0.0065422097159706614,0.4931377513566986,0.004295425115563103,0.00962406992636682
50.0,0.6417912880312467,0.3765731502196011,8.43192,58.40896,0.0,0.11474790709385028,0.6679675599995951,0.3069204992969379,0.20851424595231072,0.2853932207911231,0.2402548050294446,0.3267775243475903,2.1180753414522293,0.5532986821713797,0.6570003552498799,0.2130538998053258,1.8706000597578516,0.23535108958837772,0.2731277533039647,0.5308106541633606,0.39929989597218896,0.2586352193635615,0.11389601892395189,0.0,0.0,,
51.0,0.626080668677301,0.40106163601272266,8.43192,58.40896,0.0,0.11474790709385028,0.6786926704453626,0.32006582712229925,0.2024976510356919,0.2980607955667243,0.2531955466550133,0.31991410219766686,2.240227394767961,0.5340370485689128,0.6570003552498799,0.2130538998053258,1.8706000597578516,0.23535108958837772,0.2731277533039647,0.5308106541633606,0.39929989597218896,0.2586352193635615,0.11389601892395189,0.0,0.0,,
52.0,0.6165431834758637,0.4422854558919549,8.43192,58.40896,0.0,0.11474790709385028,0.6883746921760804,0.32524750820484744,0.2177460288062522,0.2956106156315007,0.2641946599126194,0.34488961915325805,2.3413451699514534,0.5561367757123659,0.6570003552498799,0.2130538998053258,1.8706000597578516,0.23535108958837772,0.2731277533039647,0.5308106541633606,0.39929989597218896,0.2586352193635615,0.11389601892395189,0.0,0.0,,
53.0,0.6409192987678318,0.40609789227698007,8.958915,62.05952,0.9971592150692714,0.11474790709385028,0.6597022148318685,0.2991955175729044,0.20390934630682295,0.27826002072888467,0.23046899456472333,0.3223775108105969,2.023696569951498,0.5067876479305599,0.6572096173576789,0.21339775683770518,1.8736191032295024,0.23747657713928794,0.2736812648663775,0.5326614379882812,0.39890550788308415,0.25818517988813355,0.11389601892395189,0.005910821534404119,0.46951121049642097,0.003229983693746562,0.009701209894107147
