round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_ece,fed_auroc,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.6521528302590351,2.1094758796202693,117.15072,117.15072,1.0,0.28946533374088185,0.11448892245720041,0.32107618775231966,0.7093073392645364,0.33646249912261045,0.20106438967894275,2.533867046644442,0.5385888403812414,0.3041268525183824,0.6542481726366834,0.21613862134208503,1.8976837240149744,0.274065138721351,0.27745496804183617,0.5324040651321411,0.3194336322138432,0.2067385088711417,0.11389601892395189,0.0034130398384299362,1.7909715984769718,0.0017810626260257763,0.00529196318875037,0.0037045102153355847
33.0,0.6519700309836265,1.763922451424262,120.81168,120.81168,1.0,0.2966923321921207,0.11448892245720041,0.32535101942168365,0.7133077140692531,0.341616776504665,0.20377886695004307,2.5945375867368967,0.5692560481280838,0.3047447779347903,0.6506636476366948,0.21247929685268668,1.8655550813813662,0.2665902578796562,0.27369942196531793,0.5382029414176941,0.3233815385063457,0.21000664962989438,0.11389601892395189,0.003370829568787876,1.8290882219080231,0.0017242196659817176,0.005268960629526788,0.0030100878918531285
34.0,0.6434706258766429,1.9986334201944722,124.47264,124.47264,1.0,0.29271503382805125,0.11448892245720041,0.327847536758441,0.7126187151403921,0.3427326311280083,0.2059977178904625,2.562234854716761,0.5578512576148891,0.30566217772662707,0.6525363019245488,0.21439840358578804,1.8824047197728777,0.272057990712425,0.275614920996905,0.5682885050773621,0.3261008315752437,0.2122880611459094,0.11389601892395189,0.003225115464021937,1.8085885784475977,0.0016663672471682069,0.005021975648248268,0.0029115906098296715
35.0,0.6561270541372418,2.240879513499874,128.1336,128.1336,1.0,0.2997312036684396,0.11448892245720041,0.32781620901631336,0.713881060168391,0.3480060005657491,0.20451357973007933,2.623181608369842,0.5523550071756376,0.3081722751193573,0.651417668895165,0.20869704427252944,1.832347137715814,0.2696261682242991,0.2745672436750998,0.5230336785316467,0.3261300308614686,0.2111517020224083,0.11389601892395189,0.0031389980103889614,1.815391051498409,0.0015763925768156298,0.0049497068367951634,0.003001694785429658
36.0,0.6546855949453352,2.121945003975521,131.79456,131.79456,1.0,0.30489412213808903,0.11448892245720041,0.3143878185323558,0.7170917158225723,0.34886537507474474,0.19640659017618448,2.6655897780902147,0.5606665961830788,0.3112903633272811,0.6512769142444259,0.20978587735454493,1.8419070248154896,0.2697352730741712,0.27251732101616627,0.5443678498268127,0.31305023610761357,0.20362747175993115,0.11389601892395189,0.002869375913001071,1.7065807064827823,0.0014386995910931697,0.004531517729932816,0.0036884871889103243
37.0,0.6449468495842473,2.0374360496777646,135.45552,135.45552,1.0,0.30377298931363567,0.11448892245720041,0.321095306127584,0.7181148195617562,0.35056035644118755,0.20184518257695325,2.6554089363326496,0.5668751131180458,0.3080504171283883,0.6516384890480181,0.2131520338613528,1.8714616706987268,0.2674601392319784,0.27228749136143743,0.5852491855621338,0.3195650785972384,0.20931204453315824,0.11389601892395189,0.0027701228265289844,1.6969785599339957,0.0014024749885134487,0.00435320465561483,0.004199917472452302
38.0,0.6577952291398667,2.4886609529587442,139.11648,139.11648,1.0,0.30230579307358346,0.11448892245720041,0.3177633445454017,0.7173660922626822,0.3485469831608892,0.1985216776887096,2.6402855682864277,0.5359394404819575,0.31054045769607763,0.649473344688412,0.21231645765209473,1.8641253632741803,0.26521944313355356,0.2730898069867603,0.5517103672027588,0.316044405462408,0.20542045479724974,0.11389601892395189,0.0027694259982810497,1.7441805242397095,0.001336495938305503,0.00443682854484638,0.0032043409073225825
39.0,0.659052021997486,2.378420869294742,142.77744,142.77744,1.0,0.3066254823697634,0.11448892245720041,0.3143906059144221,0.720022677617846,0.34954783786558724,0.19690096242495936,2.679239370248991,0.5654533114997071,0.30956812333743017,0.6520268443816282,0.21279117404379444,1.868293343825078,0.2684372776855585,0.2768369901340009,0.5395264029502869,0.3133004531162603,0.2045319798214397,0.11389601892395189,0.0026393643325914786,1.7105539076765126,0.0013266447777665281,0.004159306709248278,0.0037222535508669137
40.0,0.6488327453771527,2.047583597989788,146.4384,146.4384,1.0,0.30895517148747315,0.11448892245720041,0.31630629097903784,0.7189495016717108,0.34750383330486107,0.20235738261117064,2.698747490495158,0.5829640009720909,0.3019262730570907,0.6503162160652157,0.21303828469421557,1.8704629600483291,0.26621664381394367,0.2738843735623371,0.5753752589225769,0.31483646867898396,0.21079159581003956,0.11389601892395189,0.00253942958588168,1.69592226543773,0.001251999687459426,0.004021481314571394,0.004023478821842176
41.0,0.6653616177998616,4.359832532437492,150.09936,150.09936,1.0,0.3084761537393676,0.11448892245720041,0.322850224459994,0.7195825430506996,0.34441001366561125,0.20354809320918274,2.69350590652894,0.5587542723256566,0.3105116700504523,0.6492368628197845,0.21230820883768528,1.8640529391939764,0.26811433636162196,0.2747222222222222,0.5441303849220276,0.32099994887506295,0.21125590172568776,0.11389601892395189,0.002546507240129529,1.7476029262616066,0.001314591260146965,0.003967978383316838,0.002725329726462918
42.0,0.6499776809063862,2.288790565680875,153.76032,153.76032,1.0,0.3137665297714127,0.11448892245720041,0.3217673421164704,0.7220268603544009,0.3500616605984145,0.20190833006044945,2.7375853684871605,0.5553168680064928,0.3080748876577117,0.6465491341907352,0.21004269751249732,1.8441618899141887,0.2631751227495908,0.2678071539657854,0.5621857047080994,0.3201644565743674,0.21010121739132678,0.11389601892395189,0.0023469355774616675,1.6531378142190079,0.001196085581041437,0.0036759087017702963,0.0026643954101387454
43.0,0.6662880955262868,3.235295452492454,157.42128,157.42128,1.0,0.3179498705421521,0.11448892245720041,0.3089218580090252,0.7270247152641462,0.35547697294976527,0.19304541617307314,2.7782836496366166,0.5473187515607773,0.3189311516214518,0.6463303595985159,0.20911624653441685,1.8360277076413294,0.26208933185677374,0.26720647773279355,0.5540609359741211,0.30740790938626683,0.20226793009396823,0.11389601892395189,0.0024768054592119657,1.7884558840523823,0.0011446431283680925,0.004009354907563544,0.0039030725306370582
44.0,0.6624642635464253,3.2430303593337895,161.08224,161.08224,1.0,0.3186557231716449,0.11448892245720041,0.3218623058823716,0.7280023452615733,0.3564239557516637,0.20171725958901393,2.7838181682478327,0.5724708815963425,0.31045422040708626,0.6483316834150813,0.2130881239930968,1.870900546009209,0.2652193375111907,0.2681803224744982,0.570583164691925,0.32058952348882297,0.2106756390605191,0.11389601892395189,0.0025273712198033596,1.8731752916592086,0.001136797950239486,0.004121236197537666,0.004183031637382389
45.0,0.6641555883683172,3.2696265379308924,164.7432,164.7432,1.0,0.3180344142769768,0.11448892245720041,0.30634689757224576,0.728430965444785,0.35384737353845186,0.19326282079318738,2.776035337192535,0.5506750363856555,0.3107860992891153,0.6483263122497357,0.21250227962293788,1.8657568686823476,0.2674939675973802,0.2729766803840878,0.5769165754318237,0.3052206909590668,0.20269741906653496,0.11389601892395189,0.002231670892496379,1.6975610631070595,0.0010449188800295104,0.003584854137405624,0.00398353777400513
46.0,0.6722990001678799,4.5630791275311235,168.40416,168.40416,1.0,0.3229744106886986,0.11448892245720041,0.32387623834846213,0.729104981152777,0.35993689571596393,0.20387985493575128,2.819832348593678,0.5706405761517577,0.31149609533382155,0.6493109924312249,0.20978610050865437,1.8419089840947651,0.2647342995169082,0.2735092579093162,0.5613508224487305,0.3225171006950218,0.21294678918198603,0.11389601892395189,0.002324985025751699,1.8126693193171377,0.0010499717322477742,0.003776885074185947,0.0040933115231247446
47.0,0.6565046925199286,3.213736427062031,172.06512,172.06512,1.0,0.32688355706342104,0.11448892245720041,0.32480041269887716,0.7311150146789797,0.36055009589570647,0.20348006489280118,2.8534015536084083,0.5655093349700218,0.31301519276662376,0.6475724290352347,0.20856905202609766,1.8312233737103554,0.2654307524536532,0.2702702702702703,0.5661807060241699,0.32393417238858313,0.2131521949545863,0.11389601892395189,0.0022353174544761196,1.7846723356342409,0.0010204180549175565,0.0036222363857684936,0.0023574723128952186
48.0,0.6607279894091518,2.7309779470668167,175.72608,175.72608,1.0,0.32420864362619073,0.11448892245720041,0.32360663865000905,0.7309177909206361,0.3596666656253954,0.20335717426690705,2.8330827392208002,0.5757637592717209,0.3124756087315282,0.6486782365249384,0.21026299735249301,1.8460961088805494,0.2629249865083648,0.2718504229114112,0.562933087348938,0.3228786771641635,0.21284137745420958,0.11389601892395189,0.0021561514080901552,1.7608659985598933,0.0009734835208797735,0.003501517056376322,0.00306107319783405
49.0,0.660133674273544,3.3712045688974137,179.38704,179.38704,1.0,0.32756466490319675,0.11448892245720041,0.30669270960662215,0.7326053085648996,0.35976508405013896,0.19260282513470176,2.855831922674343,0.5572375765751225,0.320696187454509,0.6475773107719623,0.2069409068297806,1.8169283596115382,0.26649598510415456,0.2691844114102049,0.5266880989074707,0.3059264441941911,0.2027307987991576,0.11389601892395189,0.0019851697945613683,1.6593350702642056,0.0009335888623778812,0.003175802925323667,0.0030415888830511574
