round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc,fed_brier,fed_auroc,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auprc_lift,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6599364570853983,0.20675268879031075,0.52344,21.90336,0.0,0.11381806735914385,0.24754887639684134,0.20967041613996693,0.6779450103107844,0.284108344336164,0.5179130486264559,0.3059771701870441,2.1958752953024576,0.3330933440878851,0.6323612134797778,0.1573637927661309,1.381644365210011,0.2045002711006687,0.26507905524106967,0.5121330618858337,0.39686233335931104,0.2581906327408298,0.11389601892395189,0.0,0.0,,
12.0,0.6434975290072623,0.38185692964450124,0.52344,21.90336,0.0,0.11381806735914385,0.25476761486285193,0.21283567501759434,0.6869475527395679,0.29217224216969656,0.5481897813214947,0.31510789493999114,2.2632740297584153,0.3376358746872557,0.6323612134797778,0.1573637927661309,1.381644365210011,0.2045002711006687,0.26507905524106967,0.5121330618858337,0.39686233335931104,0.2581906327408298,0.11389601892395189,0.0,0.0,,
13.0,0.6762074826167314,0.12240429286429304,0.61068,25.55392,0.9971592150692714,0.11381806735914385,0.22290673676014364,0.2377554853692262,0.6520241655276294,0.2312213732723626,0.4946578985064293,0.2809729072454833,1.971396422164572,0.3719543267241956,0.6492309269291104,0.1769301513631093,1.5534357832229866,0.2045002711006687,0.27815499882931394,0.5127472281455994,0.3964681932974056,0.2578453910088718,0.11389601892395189,0.058923817748234845,0.9628230657490349,0.026190544882999243,0.11037321977325636
14.0,0.6727934072936294,0.13788338933875668,0.61068,25.55392,0.0,0.11381806735914385,0.23392406901180043,0.22987686994619205,0.6653832868010977,0.2676386392165501,0.5531702767744505,0.29209364431606594,2.069311894215573,0.3610564409879758,0.6492309269291104,0.1769301513631093,1.5534357832229866,0.2045002711006687,0.27815499882931394,0.5127472281455994,0.3964681932974056,0.2578453910088718,0.11389601892395189,0.0,0.0,,
15.0,0.6547302699226093,0.2887135790413247,0.61068,25.55392,0.0,0.11381806735914385,0.24568890009984065,0.22415813105400603,0.6778421934399749,0.288041286034521,0.5404662372107621,0.30512165439389405,2.175251398460868,0.353937816531695,0.6492309269291104,0.1769301513631093,1.5534357832229866,0.2045002711006687,0.27815499882931394,0.5127472281455994,0.3964681932974056,0.2578453910088718,0.11389601892395189,0.0,0.0,,
16.0,0.6321294371078923,0.40220102784189776,0.61068,25.55392,0.0,0.11381806735914385,0.25566690547078763,0.20936778550077112,0.6875994698272414,0.2892354529158342,0.5346834668075283,0.311910104530917,2.2671859409079764,0.3328931947678168,0.6492309269291104,0.1769301513631093,1.5534357832229866,0.2045002711006687,0.27815499882931394,0.5127472281455994,0.3964681932974056,0.2578453910088718,0.11389601892395189,0.0,0.0,,
17.0,0.6708904859117995,0.14833146352083987,0.69792,29.20448,0.9971592150692714,0.11381806735914385,0.22383301059758778,0.23287280693095722,0.6522908048565468,0.2008797858851489,0.48826975199761236,0.28129906112722886,1.9800260063085113,0.36590363382542707,0.6368335243443551,0.1604975558744448,1.4091586114314378,0.2045002711006687,0.2666930850009907,0.5117136240005493,0.39656033893135273,0.2579659904777635,0.11389601892395189,0.04497744547753317,0.820287678715431,0.024159684455623415,0.07873986049448756
18.0,0.6674277983305772,0.1594084522025157,0.69792,29.20448,0.0,0.11381806735914385,0.23578930471877943,0.22369459622209673,0.6645558898951849,0.26686187052906746,0.5212296328474826,0.2903423679979828,2.089284425115002,0.3535884486088634,0.6368335243443551,0.1604975558744448,1.4091586114314378,0.2045002711006687,0.2666930850009907,0.5117136240005493,0.39656033893135273,0.2579659904777635,0.11389601892395189,0.0,0.0,,
19.0,0.6460040849401304,0.28267004555877484,0.69792,29.20448,0.0,0.11381806735914385,0.24787370536869444,0.21514446334093773,0.6784824948491398,0.28777216354967333,0.5275781307068118,0.30895270748311415,2.200224321751103,0.3404474224915172,0.6368335243443551,0.1604975558744448,1.4091586114314378,0.2045002711006687,0.2666930850009907,0.5117136240005493,0.39656033893135273,0.2579659904777635,0.11389601892395189,0.0,0.0,,
20.0,0.6292352467875266,0.5716904682173986,0.69792,29.20448,0.0,0.11381806735914385,0.2545626531150316,0.20803649959445988,0.6841737567646156,0.2863150262493729,0.5439969313268508,0.3130335956870678,2.2568147861363106,0.32794226626186934,0.6368335243443551,0.1604975558744448,1.4091586114314378,0.2045002711006687,0.2666930850009907,0.5117136240005493,0.39656033893135273,0.2579659904777635,0.11389601892395189,0.0,0.0,,
21.0,0.6711867504096392,0.17913842364651505,0.78516,32.85504,0.9971592150692714,0.11381806735914385,0.22453948073245733,0.23222804620530876,0.6521606820406506,0.24293128723719903,0.4889429058599367,0.28144900342099655,1.9861268424769818,0.3654608657028377,0.6602276977543861,0.21516692375378488,1.889152279303558,0.2045002711006687,0.2784718010915706,0.5124126076698303,0.39661458657980503,0.25792212782864754,0.11389601892395189,0.039875324436530794,0.8030927234558476,0.015151962845726627,0.08331920384290746
22.0,0.6658011999329226,0.17856637969642633,0.78516,32.85504,0.0,0.11381806735914385,0.2371123726900249,0.23240556629869516,0.6681832055936321,0.2747578397916317,0.533496294452741,0.29885131138789806,2.099404485831945,0.3645679815351345,0.6602276977543861,0.21516692375378488,1.889152279303558,0.2045002711006687,0.2784718010915706,0.5124126076698303,0.39661458657980503,0.25792212782864754,0.11389601892395189,0.0,0.0,,
23.0,0.6471563532121334,0.3413579408086093,0.78516,32.85504,0.0,0.11381806735914385,0.24670510945211413,0.20813149102352796,0.6779283132017916,0.2897723282244857,0.5119367152180432,0.3078239231718142,2.189262483305377,0.33106460008121785,0.6602276977543861,0.21516692375378488,1.889152279303558,0.2045002711006687,0.2784718010915706,0.5124126076698303,0.39661458657980503,0.25792212782864754,0.11389601892395189,0.0,0.0,,
