round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_auprc,fed_f1,fed_auroc,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.6413028887010168,1.6679906331603394,86.77376,86.77376,0.4559241291901578,0.11513282135213394,2.321595865747049,0.21165607877169443,0.5597714516211708,0.265811438272836,0.3056398949050846,0.6970967137077511,0.33542186875243585,0.3332670190521408,0.6606349149139643,0.22463822190398547,1.9723096911225309,0.2653813439183442,0.2876712328767123,0.5180044174194336,0.3776795156013204,0.2402928069688179,0.11389601892395189,0.004626202112230177,0.5208324147388339,0.004626202112230177,
36.0,0.6410647591272111,1.6676970418110195,88.7552,88.7552,0.5412350858791136,0.11513282135213394,2.501786731113036,0.2178243323586129,0.5760071674469929,0.2851179464188984,0.30174618404459436,0.7161877162663746,0.3453219280266661,0.3527310531022623,0.6609686675830443,0.22492893503031453,1.9748621343867958,0.2635941342563075,0.28870890900428775,0.5203544497489929,0.37958473000071524,0.2418256342668169,0.11389601892395189,0.003885968968084674,0.8961999512976035,,0.003885968968084674
37.0,0.6093599274295113,1.1166263857368377,90.73664,90.73664,0.5412350858791136,0.11513282135213394,2.7226916316372827,0.20120449478879224,0.5735906620034942,0.30853171516793315,0.3233100785510901,0.7311635237518674,0.32231759286122014,0.3642981763556404,0.6608209103382333,0.22336716663265757,1.961149904473828,0.26244916403072754,0.28737073017862735,0.5192365050315857,0.378178682037452,0.24092823303386032,0.11389601892395189,0.0038925177553157807,0.9215199180180207,,0.0038925177553157807
38.0,0.5865059397307608,1.8887437910650182,92.71808,92.71808,0.5412350858791136,0.11513282135213394,2.8880067651098336,0.19798193479987355,0.5755551204556228,0.3248680352666178,0.3294034450700836,0.7441659109548582,0.316924287214848,0.3783581883836916,0.6609146421932947,0.22296720484373048,1.9576382647105968,0.2587159130134622,0.2879377431906615,0.521032452583313,0.3808494068191339,0.24290716356225012,0.11389601892395189,0.004331923362843694,1.05688247224316,,0.004331923362843694
39.0,0.564373388884827,1.5837344968625922,94.69952,94.69952,0.5412350858791136,0.11513282135213394,3.061971197858326,0.2063288218346394,0.6094747200508824,0.3433176809921025,0.33017948109421796,0.7551498981645701,0.333468838712057,0.39414571491470063,0.6610946766279864,0.2234782429287055,1.962125147481418,0.2534274357102296,0.28707224334600767,0.5226776599884033,0.38493998249641836,0.24620091477196782,0.11389601892395189,0.0050421280347297875,1.269423675723374,,0.0050421280347297875
40.0,0.6503864934009173,2.4295472052330696,98.35008,98.35008,0.9971592150692714,0.11513282135213394,2.3310663021252997,0.22516494129105333,0.5879232348902586,0.26716516310189853,0.2924996759014148,0.698219215795245,0.35457023307523966,0.3322821950592793,0.6633492609301583,0.22564387600754982,1.9811392719372545,0.25493945188017847,0.2878631470284619,0.5217622518539429,0.38590168438387235,0.24679156224977014,0.11389601892395189,0.00423317780205916,1.5936160833807662,0.004323728442874157,0.004191376864647815
41.0,0.6370049794240797,1.411633860703516,100.33152,100.33152,0.5412350858791136,0.11513282135213394,2.550413929598797,0.210100267837693,0.5692146640872678,0.29117470402440626,0.3105420764357623,0.7196436366683964,0.33558548706618035,0.34921360332540974,0.6630660951010504,0.22517411471938126,1.9770147968888139,0.25896956299948987,0.28802113916617733,0.5202459096908569,0.3818151209685468,0.24353414769990178,0.11389601892395189,0.00402625291703741,1.0632178449304774,,0.00402625291703741
42.0,0.6100924008776609,1.3856392737544414,102.31296,102.31296,0.5412350858791136,0.11513282135213394,2.7229830372785178,0.20138804948746802,0.584647808580874,0.30884295482659857,0.32514021386602404,0.7320706758550611,0.32314479648713995,0.3683139970856919,0.6625177593566327,0.22364930371947803,1.9636270506417626,0.2587875700458482,0.2882205513784461,0.5186296701431274,0.3818410997770172,0.24363595129009455,0.11389601892395189,0.003914741081821486,1.0602404631208628,,0.003914741081821486
43.0,0.585573392201468,1.2921493024123207,104.2944,104.2944,0.5412350858791136,0.11513282135213394,2.9360627550173537,0.20592887766557402,0.6061896837269436,0.33122343593289666,0.3336830387272012,0.7446734437022079,0.3309488012404765,0.3787024951450833,0.6630516004842884,0.22234756520723784,1.952197867036062,0.25977959114999577,0.2892976588628763,0.5200402736663818,0.3827674688168673,0.24431283190534345,0.11389601892395189,0.004309776626199165,1.19561075308593,,0.004309776626199165
44.0,0.5649967461311183,1.5676635337089173,106.27584,106.27584,0.5412350858791136,0.11513282135213394,3.063680223673585,0.21539851192700857,0.6382907816914396,0.3447510455624654,0.3292850541059234,0.754820143104868,0.34377717903229493,0.3881350876699954,0.6621574896960217,0.22218855180972807,1.9508017392432553,0.26098258383155704,0.2872297021623827,0.519496500492096,0.37920056512214934,0.24157748660384648,0.11389601892395189,0.00492757377796604,1.4080035521183163,,0.00492757377796604
45.0,0.6469130833880791,2.3247722604380328,107.94496,107.94496,0.4559241291901578,0.11513282135213394,2.3838766193036665,0.21313481847526033,0.5615365295893116,0.27308013745536885,0.30187115154899513,0.7003496018682435,0.33705862099493866,0.331879123125192,0.6612970741856824,0.2229393689035989,1.957393866878306,0.26174791392182695,0.2876603833359734,0.5226718783378601,0.3786355867517679,0.24121418852605975,0.11389601892395189,0.0038866136210446212,0.4890695558860898,0.0038866136210446212,
46.0,0.6466659235580263,1.975051306591925,109.9264,109.9264,0.5412350858791136,0.11513282135213394,2.54242977619163,0.21381443249990692,0.5769935546692141,0.2900449025718871,0.3109530500466088,0.7208773461420631,0.34020483082471764,0.3516390177510466,0.6614575063767529,0.22547813978580777,1.9796841181635945,0.2575,0.2872224809812141,0.5245795249938965,0.38280961668043184,0.24431734891542964,0.11389601892395189,0.0033172179622413733,0.9674765135860071,,0.0033172179622413733
47.0,0.6102373475471576,1.2409738132555197,111.90784,111.90784,0.5412350858791136,0.11513282135213394,2.7399209061834986,0.1976857269862713,0.5708155101858127,0.3110255596897612,0.32899760053055116,0.7368628962737391,0.3174829575888065,0.3668366885404829,0.6615479628249097,0.22583390036626472,1.982807674050956,0.2601286732742132,0.2879019908116386,0.5217829942703247,0.3805443155272953,0.24259186580650868,0.11389601892395189,0.003398358392524959,1.0139227835461497,,0.003398358392524959
48.0,0.5920292665537044,2.403580373784364,113.88928,113.88928,0.5412350858791136,0.11513282135213394,2.898153800472161,0.20331237659779072,0.6125597761355104,0.3272651597701754,0.3316689104788794,0.7495323447670305,0.3245075564243754,0.38474525405030563,0.6610802322090313,0.2251714222305857,1.9769911570037593,0.25750042859591976,0.2867513611615245,0.5218929052352905,0.3798504827902298,0.24207843495486187,0.11389601892395189,0.0035529714311485464,1.0876619197661057,,0.0035529714311485464
49.0,0.5679771955845553,1.7723591058223183,115.87072,115.87072,0.5412350858791136,0.11513282135213394,3.077482856591359,0.185249013435529,0.5745609607366955,0.346790886085385,0.3433072450858532,0.760264585897341,0.29465486046228245,0.3938788681497718,0.6605874026896688,0.2222340987802901,1.9512016388270366,0.25868725868725867,0.2862973760932944,0.5192927718162537,0.3787738890448757,0.241450929856268,0.11389601892395189,0.003947791577937018,1.2420051123481244,,0.003947791577937018
50.0,0.6590517546329555,3.156173943971337,119.52128,119.52128,0.9971592150692714,0.11513282135213394,2.4003764489819464,0.2024524762553824,0.5508539632880146,0.2756055086681899,0.3032832643268293,0.7015648610330945,0.31895666490030317,0.3330288815487789,0.6624577478784023,0.22364096453863133,1.9635538331498301,0.2623336652484837,0.29022386857787086,0.5190457701683044,0.3774343926475113,0.24049279185271197,0.11389601892395189,0.003383223367390577,1.5406861376250163,0.003675718669377764,0.0032626341190669164
51.0,0.6418867952601299,1.9078248578808559,121.50272,121.50272,0.5412350858791136,0.11513282135213394,2.5848438819080033,0.20386036890928377,0.5668635541127849,0.29512500367321715,0.3125087270216088,0.7236286477086752,0.3249738526855539,0.35035038443689376,0.6631019865330328,0.22288467316316057,1.9569136416609976,0.26589270667540493,0.29030165423289006,0.518911600112915,0.37604709214758364,0.23937180586537768,0.11389601892395189,0.0032630543315047577,1.0684549296274781,,0.0032630543315047577
