round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
37.0,0.6376867281239883,0.573807192218955,47.45728,47.45728,0.9971592150692714,0.3159778866141702,0.25834081819186927,0.3404385906743582,0.21281958165668086,0.11404833836858005,0.5342754602998735,0.2975645769254173,2.2760931563214353,0.6935894279816538,0.46018587294162006,0.1096753067020096,0.9629424078047851,0.15760266370699222,0.2045002711006687,0.37765738368034363,0.3759380781501749,0.2430364230249988,0.11389601892395189,0.006077331696527399,1.3381221011513844,0.004452957999934936,0.007520126304964319
38.0,0.6368692492783417,0.5552137591939871,47.45728,47.45728,0.0,0.3356316329039424,0.277169497266856,0.3327356786127151,0.20728902926653242,0.11404833836858005,0.5633839886402947,0.3075354362793704,2.451464001886196,0.7087368481765596,0.46018587294162006,0.1096753067020096,0.9629424078047851,0.15760266370699222,0.2045002711006687,0.37765738368034363,0.3759380781501749,0.2430364230249988,0.11389601892395189,0.0,0.0,,
39.0,0.619789893117699,0.6067347637999712,47.45728,47.45728,0.0,0.34731517304286996,0.30058413796454236,0.3265116499654371,0.20432677033802618,0.11404833836858005,0.5962591933092142,0.3115330224803995,2.6760272835656016,0.7217973206242405,0.46018587294162006,0.1096753067020096,0.9629424078047851,0.15760266370699222,0.2045002711006687,0.37765738368034363,0.3759380781501749,0.2430364230249988,0.11389601892395189,0.0,0.0,,
40.0,0.5972063945597803,0.6049997039134313,47.45728,47.45728,0.0,0.36061605540962827,0.32140567371225487,0.3291707282930107,0.20267377644989892,0.11404833836858005,0.5664190525772409,0.32853611419996126,2.872333346458133,0.7361769437154121,0.46018587294162006,0.1096753067020096,0.9629424078047851,0.15760266370699222,0.2045002711006687,0.37765738368034363,0.3759380781501749,0.2430364230249988,0.11389601892395189,0.0,0.0,,
41.0,0.6359676215687446,0.5772868416648975,51.10784,51.10784,0.9971592150692714,0.3178671804325037,0.26055391229553054,0.3431340518419482,0.21564790652516388,0.11404833836858005,0.5329181833018258,0.29813376955326487,2.293453669403387,0.6954775478613534,0.4345798335631473,0.10208914370013536,0.896336365964644,0.12808539026017346,0.2045002711006687,0.36685797572135925,0.3751123688128461,0.24266261283211102,0.11389601892395189,0.005933103229790578,1.3732726061716676,0.004267403603080962,0.0074461267794070805
42.0,0.6398377849603841,0.7103223375377976,51.10784,51.10784,0.0,0.3369328116428044,0.2845832743731447,0.320163610497945,0.2016359145962831,0.11404833836858005,0.5646345219523284,0.307628007961279,2.5307600764035096,0.7086522801394022,0.4345798335631473,0.10208914370013536,0.896336365964644,0.12808539026017346,0.2045002711006687,0.36685797572135925,0.3751123688128461,0.24266261283211102,0.11389601892395189,0.0,0.0,,
43.0,0.6098277308254317,0.6171395779276422,51.10784,51.10784,0.0,0.3504746602281889,0.3031757029444831,0.3374968846636887,0.21169462905124575,0.11404833836858005,0.6009378156925795,0.3157239362052667,2.709131412210714,0.7255000958315222,0.4345798335631473,0.10208914370013536,0.896336365964644,0.12808539026017346,0.2045002711006687,0.36685797572135925,0.3751123688128461,0.24266261283211102,0.11389601892395189,0.0,0.0,,
44.0,0.5958218256294424,0.7341681055791712,51.10784,51.10784,0.0,0.36472321874187946,0.31742485990406843,0.33727671599848785,0.21040341813832095,0.11404833836858005,0.5935557078708935,0.321363835039447,2.8451211121508115,0.7368595131928973,0.4345798335631473,0.10208914370013536,0.896336365964644,0.12808539026017346,0.2045002711006687,0.36685797572135925,0.3751123688128461,0.24266261283211102,0.11389601892395189,0.0,0.0,,
45.0,0.6381955793361928,0.7274529298301242,54.7584,54.7584,0.9971592150692714,0.32142135129132304,0.2612592430227574,0.3211195013947876,0.20357085604059075,0.11404833836858005,0.5403553773344224,0.29957512347115445,2.3032874468861113,0.6972543167407719,0.4624995149636902,0.1082069158514001,0.9500500269781125,0.14593745537626732,0.2045002711006687,0.37732264399528503,0.37523598371481304,0.24244769865563365,0.11389601892395189,0.005905330161792308,1.44155573786702,0.004040808717412367,0.007628891557373753
46.0,0.6390102428551061,0.8384943726320839,54.7584,54.7584,0.0,0.33768936259037635,0.2795676085241816,0.3392711396613167,0.21324630372255102,0.11404833836858005,0.5744665882982546,0.3060356396889053,2.4818875666486186,0.7141282551275097,0.4624995149636902,0.1082069158514001,0.9500500269781125,0.14593745537626732,0.2045002711006687,0.37732264399528503,0.37523598371481304,0.24244769865563365,0.11389601892395189,0.0,0.0,,
47.0,0.6119640720166648,0.7686253758497348,54.7584,54.7584,0.0,0.3415283564336005,0.29660958091067535,0.3230916110765949,0.2009102112444666,0.11404833836858005,0.5525671078486807,0.31723486982273974,2.6508885057917273,0.7234257165477842,0.4624995149636902,0.1082069158514001,0.9500500269781125,0.14593745537626732,0.2045002711006687,0.37732264399528503,0.37523598371481304,0.24244769865563365,0.11389601892395189,0.0,0.0,,
48.0,0.5894682765993747,0.7442673376051219,54.7584,54.7584,0.0,0.3657097138241842,0.31918789477472387,0.338783186314444,0.2111623748323801,0.11404833836858005,0.5896856746367157,0.32052869858110095,2.865970240058964,0.7403104636444227,0.4624995149636902,0.1082069158514001,0.9500500269781125,0.14593745537626732,0.2045002711006687,0.37732264399528503,0.37523598371481304,0.24244769865563365,0.11389601892395189,0.0,0.0,,
