round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,fed_f1,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.1519124993152924,0.06231356501478162,71.12704,71.12704,0.5412350858791136,0.2772310585198312,0.10985206169342145,0.3375187302019466,0.22813760640289737,0.30453979616084353,0.5244442997937087,0.37004008679259365,2.5729441022807893,0.7185096085040453,0.4338755081335758,0.09571594603062271,0.8403800847028027,0.19320290546630614,0.20478033234691556,0.4901171028614044,0.400003691136348,0.2618962378129342,0.11389601892395189,0.005208032572197075,0.9336977035272866,,0.005208032572197075
34.0,0.14807389788061487,0.09020602658189329,73.10848,73.10848,0.5412350858791136,0.2840684259107928,0.10985206169342145,0.3475859809568158,0.22851018579572224,0.3048510404209805,0.5396166993418241,0.37091625423496316,2.644490063978126,0.7258520552063102,0.42629585262204983,0.09344889165776155,0.8204754875599046,0.19262251514829382,0.2048023239980028,0.48918625712394714,0.40082464238118853,0.262745025958217,0.11389601892395189,0.005742853350898993,1.0634161496418528,,0.005742853350898993
35.0,0.1615074514164267,0.0956530431740992,74.7776,74.7776,0.4559241291901578,0.23855392780854967,0.10985206169342145,0.30661329026825357,0.23714682006410054,0.2751908441926463,0.5362475603340481,0.3795420012057184,2.17866793992598,0.6871765445789594,0.4142883991512756,0.09066354088187695,0.7960202800627543,0.1939319393193932,0.20483345401882694,0.48776179552078247,0.4038854361291417,0.26557025229872133,0.11389601892395189,0.007006136778055739,0.47690446418710053,0.007006136778055739,
36.0,0.16036304064222792,0.07869303030294648,76.75904,76.75904,0.5412350858791136,0.2511814300141162,0.10985206169342145,0.3173035479510125,0.23160100676801712,0.29117851895667074,0.5232901213827243,0.37296380919970396,2.305949483898325,0.7004080755796326,0.4080010987295989,0.08933711199920188,0.7843743165321,0.19353849299662612,0.20466883821932683,0.48554715514183044,0.40516091813060306,0.2668361361172391,0.11389601892395189,0.0035053706920915684,0.668739598011598,,0.0035053706920915684
37.0,0.15621091777247859,0.07958232051225768,78.74048,78.74048,0.5412350858791136,0.26529543033645725,0.10985206169342145,0.32864664653180153,0.22928596420306963,0.2985580191517564,0.5305828157632951,0.3705365459386905,2.4536979759651962,0.7117182223520669,0.40863301382261874,0.08922423952959127,0.7833833032317494,0.18790992566681242,0.20468209145563854,0.4887186884880066,0.4039760694943446,0.2659769423341284,0.11389601892395189,0.004843477705575429,0.9472643476910889,,0.004843477705575429
38.0,0.15022863733201888,0.07748581800275739,80.72192,80.72192,0.5412350858791136,0.28721057770010405,0.10985206169342145,0.33923473344063865,0.22877648755943025,0.307138352365668,0.5247878880687658,0.3708800335546916,2.6690344928252236,0.7238902148069434,0.412625659542711,0.0901924438427773,0.7918840772037747,0.1930191242554081,0.20462971335563795,0.4830024838447571,0.4054788201859856,0.267085699577102,0.11389601892395189,0.004968012399342219,1.0038959322264418,,0.004968012399342219
39.0,0.14828677123778664,0.11508430702846335,82.70336,82.70336,0.5412350858791136,0.298102025749977,0.10985206169342145,0.3519481679874915,0.2344979839831697,0.3033704395619025,0.5442041847065705,0.3795581225904985,2.7842361500451065,0.7349833800640678,0.4154205730390892,0.09092182123840362,0.7982879656146007,0.19693764480709178,0.2046204620462046,0.4814077317714691,0.40612574468933826,0.2674512538095122,0.11389601892395189,0.006156481714848909,1.2856577072525397,,0.006156481714848909
40.0,0.16308842737322177,0.11499442190999502,86.35392,86.35392,0.9971592150692714,0.24220188287629174,0.10985206169342145,0.3074347350077148,0.23405716675748184,0.27582993071474493,0.5265219444087138,0.3753150597744705,2.2179096072463715,0.6887645036954652,0.4017042105267914,0.08841334153918884,0.7762636690420428,0.19307659932659932,0.20457628651532966,0.4796506464481354,0.4038198052564873,0.2656668674778858,0.11389601892395189,0.004683655629768222,1.3453663478139788,0.006543878793556777,0.004054881181782672
41.0,0.1618105079035251,0.09266025893569564,88.33536,88.33536,0.5412350858791136,0.2556129774580598,0.10985206169342145,0.3199602963872657,0.23297994921447635,0.28831341381687137,0.5327443163650832,0.37499805163916905,2.3548771617276723,0.7034449641876903,0.4061087292530582,0.08912138483648388,0.7824802453893496,0.19719287804394187,0.20456703594845127,0.4790486693382263,0.4061684462425243,0.2676267878901113,0.11389601892395189,0.0039046094610125886,0.8528444056864828,,0.0039046094610125886
42.0,0.1561078773493147,0.09249638137710171,90.3168,90.3168,0.5412350858791136,0.27442905968870857,0.10985206169342145,0.33092629261616496,0.2308964492232986,0.30066188449461073,0.5253639920462518,0.37289342474911175,2.5417312936537892,0.7190394345394799,0.41943563207999285,0.09180994705967922,0.8060856553816909,0.19765891243147132,0.20453928926666065,0.4757443070411682,0.40611567656067143,0.2673781641305623,0.11389601892395189,0.0039034449314692644,0.8715725388610736,,0.0039034449314692644
43.0,0.15253374187698282,0.0936211029781008,92.29824,92.29824,0.5412350858791136,0.28890019253258015,0.10985206169342145,0.3446191376321968,0.22614387060150512,0.30769739686900627,0.5264256818980441,0.3674366080333199,2.68731852068818,0.7268332981244644,0.41564609923634577,0.09079525277406243,0.7971767023278155,0.19662104577129394,0.20451875282422052,0.45610949397087097,0.4056018193412831,0.267056566202342,0.11389601892395189,0.004510073549495683,1.0351805489044636,,0.004510073549495683
44.0,0.14881295672026204,0.1461912674175381,94.27968,94.27968,0.5412350858791136,0.3028882136577327,0.10985206169342145,0.35473671102118537,0.22908493114237183,0.3123454442574174,0.5409098946451577,0.37293843621816647,2.8277015748492698,0.7362526948324243,0.41977188208996963,0.09164692481143333,0.8046543301274276,0.19476386036960985,0.2045002711006687,0.47230345010757446,0.40427167193387675,0.26587950642220526,0.11389601892395189,0.004881975680063648,1.1540608671493828,,0.004881975680063648
45.0,0.16165583758366647,0.10696443679837556,95.9488,95.9488,0.4559241291901578,0.2493712989267191,0.10985206169342145,0.3145753615333386,0.23637900634892486,0.279799711205257,0.5298761684788749,0.37892904351689666,2.2842102575347174,0.693547139381359,0.42933037280053915,0.09363901085474585,0.8221447223477443,0.1958730817088345,0.20458346517199294,0.48157525062561035,0.40334243589531366,0.26495157430828825,0.11389601892395189,0.006360603577285847,0.4931225711479783,0.006360603577285847,
46.0,0.16136812549205842,0.11903343245277598,97.93024,97.93024,0.5412350858791136,0.2595498898016978,0.10985206169342145,0.32289429950932114,0.2289003889165249,0.29364066685978857,0.5223315522585944,0.36955258167217764,2.38655733618165,0.7068918618500761,0.4170825471310975,0.09096367165443704,0.7986554096783074,0.1924173164829255,0.20454648167397296,0.4811435043811798,0.4034815956940378,0.26536795187760615,0.11389601892395189,0.0036781539755555578,0.8899928698083386,,0.0036781539755555578
47.0,0.15564541758749958,0.08016132991718104,99.91168,99.91168,0.5412350858791136,0.27678860128995814,0.10985206169342145,0.3369069103368096,0.23118935854411915,0.29748501712626224,0.5352534138259551,0.37416261257542205,2.557252143355975,0.7191315318997373,0.42892251561892214,0.09373795216829736,0.8230134209597438,0.19244170463682658,0.20457421804375336,0.4812192916870117,0.4023847309711733,0.2641507417027063,0.11389601892395189,0.005076502888279809,1.25693213485647,,0.005076502888279809
48.0,0.14990298172634395,0.10041561433049724,101.89312,101.89312,0.5412350858791136,0.29202392825964707,0.10985206169342145,0.3456526332618413,0.2292415922518645,0.3054392659874671,0.532816751739834,0.37203201178178724,2.7038412059857637,0.7306613813695768,0.4178785714045482,0.09136645627896754,0.8021918337635024,0.1925728025647876,0.2045649717514124,0.4822046756744385,0.4035170649815004,0.2653223092083845,0.11389601892395189,0.005382941078696964,1.3682926415931433,,0.005382941078696964
49.0,0.14867893058286324,0.22225788230421267,103.87456,103.87456,0.5412350858791136,0.3002100300814156,0.10985206169342145,0.35296773767647016,0.22824843108745768,0.30594256940621095,0.5433124847501414,0.371248593409556,2.7936454546229474,0.7406021039306532,0.4163966317472316,0.09106061099857901,0.7995065311227425,0.195906432748538,0.2045649717514124,0.48148292303085327,0.40486747657618544,0.26648400976931,0.11389601892395189,0.005823725970127899,1.5275585373165086,,0.005823725970127899
50.0,0.1626733605110561,0.13985247707586862,107.52512,107.52512,0.9971592150692714,0.24888295483064654,0.10985206169342145,0.31121838382798034,0.23367015743721037,0.2818108697163728,0.5293768607298083,0.3751880656600674,2.2755415636804006,0.6925913600841302,0.4340869663954295,0.09426307251682253,0.8276239451333393,0.1935483870967742,0.20457421804375336,0.47604402899742126,0.40424385565901216,0.26586419699361397,0.11389601892395189,0.003875853932577442,1.3638341712066904,0.005888588289048366,0.0032564721257377425
51.0,0.16049541237140003,0.1109860456243416,109.50656,109.50656,0.5412350858791136,0.2628649454248619,0.10985206169342145,0.3270769708458841,0.23603332383441442,0.2861772355250606,0.5364804126554441,0.37905672028881215,2.411111197937547,0.7080566683686741,0.4386878212942008,0.09503372268789573,0.8343902059592577,0.19260077305356157,0.20454648167397296,0.48158004879951477,0.40174639264454537,0.2636559997050648,0.11389601892395189,0.003392147870123949,0.9266962022520602,,0.003392147870123949
