round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_f1,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,8.621149175209348,609.4610500126794,43.80672,43.80672,0.0,0.11442598187311179,2.3474679011737254,0.23783055619496263,0.6058139211544157,0.3339061991841921,0.37631259116551435,0.3045854115547863,0.6951578301205511,0.2642507491277132,0.38070681925662164,0.09181561312517975,0.8061354030862555,0.1371841155234657,0.2045002711006687,0.4674057066440582,0.3842867180930811,0.24935812039049207,0.11389601892395189,0.0,0.0,,
37.0,9.346419848784803,670.1742007933401,47.45728,47.45728,0.9971592150692714,0.11442598187311179,2.1114003804718227,0.23919969535478758,0.5915798399060934,0.3109875403465878,0.3764784838216452,0.2932860731210894,0.6768280452711223,0.24076526530877312,0.40763026243062095,0.1002879255146274,0.8805217817278531,0.13842351002471848,0.2045002711006687,0.4722210764884949,0.38195489767189444,0.24723721943797952,0.11389601892395189,0.005915403644542514,1.1271571401739493,0.004423962417179255,0.007130016142618996
38.0,9.410543515301843,687.8944603601099,47.45728,47.45728,0.0,0.11442598187311179,2.24173360788223,0.23718508750972325,0.5698381927828534,0.3190361716018362,0.3744642740229946,0.2992132281258029,0.6842421222481937,0.25335720381177457,0.40763026243062095,0.1002879255146274,0.8805217817278531,0.13842351002471848,0.2045002711006687,0.4722210764884949,0.38195489767189444,0.24723721943797952,0.11389601892395189,0.0,0.0,,
39.0,8.951892856764067,707.1884039152186,47.45728,47.45728,0.0,0.11442598187311179,2.2741332040099036,0.23225295114082647,0.5465779404970936,0.3252210585257101,0.3687522876313686,0.30864759466016867,0.6892760983234046,0.2566666039318867,0.40763026243062095,0.1002879255146274,0.8805217817278531,0.13842351002471848,0.2045002711006687,0.4722210764884949,0.38195489767189444,0.24723721943797952,0.11389601892395189,0.0,0.0,,
40.0,8.708581041137794,690.9406960750284,47.45728,47.45728,0.0,0.11442598187311179,2.3000272991926605,0.23249282918780687,0.581670428919798,0.33086233081411065,0.3694016624350862,0.3105778035931363,0.6937083081894033,0.25930261923611114,0.40763026243062095,0.1002879255146274,0.8805217817278531,0.13842351002471848,0.2045002711006687,0.4722210764884949,0.38195489767189444,0.24723721943797952,0.11389601892395189,0.0,0.0,,
41.0,9.289511285759188,672.4442847306375,51.10784,51.10784,0.9971592150692714,0.11442598187311179,2.140800549892738,0.24059055634882265,0.5961403896973994,0.315084464152017,0.3781801728533594,0.2911892334763156,0.6780562885450285,0.24327377543868212,0.37836019727537346,0.09341793577818214,0.8202036968522761,0.13401051412278356,0.2045002711006687,0.45803579688072205,0.3819529102024275,0.2476304815171849,0.11389601892395189,0.006645122936619145,1.321685973322019,0.004601916155331891,0.00834013482263838
42.0,9.291200573630125,691.7174426798603,51.10784,51.10784,0.0,0.11442598187311179,2.219629819987614,0.23633157870194244,0.5739618390686022,0.32065614837905176,0.3733895653961949,0.2970561856337083,0.6830573695093354,0.25102449352079714,0.37836019727537346,0.09341793577818214,0.8202036968522761,0.13401051412278356,0.2045002711006687,0.45803579688072205,0.3819529102024275,0.2476304815171849,0.11389601892395189,0.0,0.0,,
43.0,8.973173508135417,736.9315148942046,51.10784,51.10784,0.0,0.11442598187311179,2.3107904769094016,0.2383827442989957,0.6029595437404314,0.33332135750745107,0.37714623070855635,0.30580648737304006,0.6936671530143229,0.26115620025889014,0.37836019727537346,0.09341793577818214,0.8202036968522761,0.13401051412278356,0.2045002711006687,0.45803579688072205,0.3819529102024275,0.2476304815171849,0.11389601892395189,0.0,0.0,,
44.0,8.582932354532845,834.4820914722907,51.10784,51.10784,0.0,0.11442598187311179,2.389694181421458,0.2369533546350579,0.604270180280265,0.33574133251969573,0.3750526681486123,0.3065065949611194,0.6975448326188007,0.2688556214078295,0.37836019727537346,0.09341793577818214,0.8202036968522761,0.13401051412278356,0.2045002711006687,0.45803579688072205,0.3819529102024275,0.2476304815171849,0.11389601892395189,0.0,0.0,,
45.0,9.311548506802938,734.7928287707583,54.7584,54.7584,0.9971592150692714,0.11442598187311179,2.151512538289753,0.242099796696949,0.5941335311495255,0.3158352146559916,0.3800779948065438,0.2904597479360683,0.6789752671950773,0.24475866091857368,0.39038687650621656,0.0965337848040567,0.8475606585381362,0.13646571083088616,0.2045002711006687,0.4658759534358978,0.38335798959546297,0.2484187968785055,0.11389601892395189,0.005847813534292048,1.2202447070740163,0.00433936878582106,0.007111513320951484
46.0,9.244713516055794,706.9357213741185,54.7584,54.7584,0.0,0.11442598187311179,2.1928991460495695,0.24008486074175459,0.597646587973785,0.323589385597118,0.37841727718718404,0.29817829321211203,0.6868921016720279,0.248441673248322,0.39038687650621656,0.0965337848040567,0.8475606585381362,0.13646571083088616,0.2045002711006687,0.4658759534358978,0.38335798959546297,0.2484187968785055,0.11389601892395189,0.0,0.0,,
47.0,8.88252124651382,696.6722800019918,54.7584,54.7584,0.0,0.11442598187311179,2.285943551455808,0.2313066352406431,0.5533856175397218,0.3272394749617497,0.3675308593259028,0.3095336436394803,0.6892843875200901,0.25810930033963675,0.39038687650621656,0.0965337848040567,0.8475606585381362,0.13646571083088616,0.2045002711006687,0.4658759534358978,0.38335798959546297,0.2484187968785055,0.11389601892395189,0.0,0.0,,
48.0,8.57843046144303,714.5512878427598,54.7584,54.7584,0.0,0.11442598187311179,2.3650542023592562,0.23957434886057336,0.6042069428171757,0.33709453615294627,0.37897285985810103,0.30706434856743253,0.6985428012148417,0.26701966408107536,0.39038687650621656,0.0965337848040567,0.8475606585381362,0.13646571083088616,0.2045002711006687,0.4658759534358978,0.38335798959546297,0.2484187968785055,0.11389601892395189,0.0,0.0,,
49.0,9.34625150683136,824.2438948538789,58.40896,58.40896,0.9971592150692714,0.11442598187311179,2.159111370296163,0.24005036235648888,0.5930764025296688,0.3157761908134033,0.37750435586969955,0.2899272689978921,0.6797980485081412,0.2456018828320553,0.4117574884711952,0.09956517348122675,0.8741760635874919,0.10839532412327312,0.2045002711006687,0.468721479177475,0.3807925657304089,0.24623178214705788,0.11389601892395189,0.00532454414001005,1.1559122378821485,0.004012627378787618,0.006438959444659217
50.0,9.260505773344805,725.6937214848534,58.40896,58.40896,0.0,0.11442598187311179,2.254771449978638,0.23391577472559066,0.5830879879033067,0.31820435587842877,0.37028273549925045,0.30090693025885645,0.6854273060390068,0.2549378716953478,0.4117574884711952,0.09956517348122675,0.8741760635874919,0.10839532412327312,0.2045002711006687,0.468721479177475,0.3807925657304089,0.24623178214705788,0.11389601892395189,0.0,0.0,,
51.0,8.976553670962314,775.056349790478,58.40896,58.40896,0.0,0.11442598187311179,2.3281404696140906,0.23171569062524508,0.5514883800088038,0.3288447090014322,0.3680467596455793,0.3105627140150355,0.691013643300191,0.26243988809438823,0.4117574884711952,0.09956517348122675,0.8741760635874919,0.10839532412327312,0.2045002711006687,0.468721479177475,0.3807925657304089,0.24623178214705788,0.11389601892395189,0.0,0.0,,
52.0,8.573817668535968,708.308321032065,58.40896,58.40896,0.0,0.11442598187311179,2.447498788719863,0.22928752144627987,0.5674226885213172,0.3397818335130394,0.3652840405927684,0.31443897264439774,0.6988924466285987,0.2744832601946052,0.4117574884711952,0.09956517348122675,0.8741760635874919,0.10839532412327312,0.2045002711006687,0.468721479177475,0.3807925657304089,0.24623178214705788,0.11389601892395189,0.0,0.0,,
53.0,9.27717423773608,772.2027578672346,62.05952,62.05952,0.9971592150692714,0.11442598187311179,2.186452919793585,0.23579162368612344,0.5788868834721328,0.31653805207725205,0.37226805193696727,0.2929156060077522,0.6789990912594489,0.24889212578137124,0.4050823974412371,0.10085127405583519,0.8854679470682233,0.14831630722663638,0.2045002711006687,0.47412368655204773,0.38514977764054953,0.2496420969736956,0.11389601892395189,0.005321188612214827,1.2024303651414812,0.0037943131911219066,0.0066393109933661765
54.0,9.256602379895313,803.1851923736798,62.05952,62.05952,0.0,0.11442598187311179,2.288771582037556,0.23522941331819913,0.5960226433889984,0.32248716314418313,0.3719681721942242,0.2990494444946442,0.6861331059521834,0.2597274001925168,0.4050823974412371,0.10085127405583519,0.8854679470682233,0.14831630722663638,0.2045002711006687,0.47412368655204773,0.38514977764054953,0.2496420969736956,0.11389601892395189,0.0,0.0,,
55.0,8.945785102837176,801.895771280913,62.05952,62.05952,0.0,0.11442598187311179,2.326512319501392,0.23585084209792595,0.5949914136081783,0.3317364712243412,0.3735727486252214,0.3076735249516524,0.6895321680495435,0.2618947833401343,0.4050823974412371,0.10085127405583519,0.8854679470682233,0.14831630722663638,0.2045002711006687,0.47412368655204773,0.38514977764054953,0.2496420969736956,0.11389601892395189,0.0,0.0,,
56.0,8.766036425413981,706.42939346893,62.05952,62.05952,0.0,0.11442598187311179,2.3894381563907134,0.238350305085179,0.592358179529238,0.33937796963947364,0.3770867834638612,0.3086625930814297,0.6958846154700687,0.26968660610802253,0.4050823974412371,0.10085127405583519,0.8854679470682233,0.14831630722663638,0.2045002711006687,0.47412368655204773,0.38514977764054953,0.2496420969736956,0.11389601892395189,0.0,0.0,,
57.0,9.195226507282882,1100.4655799477946,65.71008,65.71008,0.9971592150692714,0.11442598187311179,2.1560424612934557,0.23186290452284566,0.5446215762577628,0.31258919290945175,0.3670477267703621,0.2970242762466838,0.6770571102368839,0.2463627453540496,0.39848704562764803,0.0964923349506483,0.8471967313894967,0.14881671522990547,0.2045002711006687,0.4697127938270569,0.38536208785230003,0.24985543608548177,0.11389601892395189,0.005158487797754014,1.2095119931036606,0.0032927438137013345,0.006796360836902623
58.0,9.316916559497072,987.8314363624484,65.71008,65.71008,0.0,0.11442598187311179,2.202759001605483,0.2336633964197507,0.5556631503365971,0.316605165349681,0.3692327077197584,0.2969599056983606,0.6800004871978536,0.2503925934598332,0.39848704562764803,0.0964923349506483,0.8471967313894967,0.14881671522990547,0.2045002711006687,0.4697127938270569,0.38536208785230003,0.24985543608548177,0.11389601892395189,0.0,0.0,,
59.0,8.875408757237583,792.281012717504,65.71008,65.71008,0.0,0.11442598187311179,2.3865048756754725,0.2391266841535315,0.5969719772244928,0.3334920761989467,0.37796933078821393,0.30553998246769104,0.6940517673957372,0.2683144462421178,0.39848704562764803,0.0964923349506483,0.8471967313894967,0.14881671522990547,0.2045002711006687,0.4697127938270569,0.38536208785230003,0.24985543608548177,0.11389601892395189,0.0,0.0,,
60.0,8.590368523012856,680.4238261981753,65.71008,65.71008,0.0,0.11442598187311179,2.4420823737156163,0.23420402694821052,0.5836986932689688,0.3400252118972074,0.3723545393644863,0.313353090694994,0.6988584282839021,0.274616845992752,0.39848704562764803,0.0964923349506483,0.8471967313894967,0.14881671522990547,0.2045002711006687,0.4697127938270569,0.38536208785230003,0.24985543608548177,0.11389601892395189,0.0,0.0,,
