round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,9.213518802112677,1206.8961233908049,117.15072,117.15072,1.0,0.2372728114815835,0.33128667616540863,0.6794361218628612,0.1149996852772707,0.2567642925282618,0.3741302764996517,0.29250218529925714,0.5923754146140059,2.2417502062812664,0.6501292166848073,0.20663157376146069,1.8142124344085118,0.2685733437604737,0.26990838618745594,0.5353770852088928,0.37367157515152827,0.2389560479825218,0.11389601892395189,0.003345050624869627,1.2476151618575386,0.002262849919027068,0.0044919531456255705,0.002758356192641506
33.0,9.128270615072024,1047.169822495692,120.81168,120.81168,1.0,0.23019764217592253,0.33226999973297466,0.6827813547215629,0.1149996852772707,0.2569808140755465,0.36564638498799346,0.3065968118205968,0.5786797844767831,2.2456138168174236,0.6477711370541186,0.204467732986023,1.7952140462657051,0.26947535771065184,0.2702990033222591,0.5026042461395264,0.3646737810913705,0.23213570753574012,0.11389601892395189,0.0031903552901035915,1.225536762268348,0.0021101711482163824,0.004341625303806577,0.0029215926606445675
34.0,9.24939187568328,1263.9904146377908,124.47264,124.47264,1.0,0.2355495470481515,0.33194939141193774,0.6838971064699626,0.1149996852772707,0.2582706042314281,0.3718766428930251,0.29889418603276513,0.5728431266464085,2.2506993865048686,0.6469407649312499,0.20177522050090818,1.771573953218093,0.2667771333885667,0.2703851925962982,0.5415858626365662,0.3717835787825282,0.2378452648650283,0.11389601892395189,0.0028276504639185174,1.1156260988955182,0.0019643280286503664,0.0037489915909090154,0.002762742961942114
35.0,9.237428785139018,1136.9579870797998,128.1336,128.1336,1.0,0.239520349584661,0.33320945915741584,0.6823764022917054,0.1149996852772707,0.2572615150982851,0.3776758672318854,0.2964342726106832,0.581423800842663,2.246243881504998,0.6439897362552004,0.20195015293497537,1.773109849167046,0.2662495655196385,0.2708306668373224,0.568376362323761,0.37685667389567973,0.24154816388347325,0.11389601892395189,0.00285682443291819,1.1557586138051192,0.001887919235768255,0.003900378828682511,0.002178219911717113
36.0,9.180333664527623,1589.182202904448,131.79456,131.79456,1.0,0.23533401652791383,0.33389239982863234,0.6827385855772131,0.1149996852772707,0.2597206936699551,0.37206494847028015,0.3004763495483959,0.5842091898966324,2.265903925154898,0.6397607341609981,0.20120313771789244,1.766551101774991,0.2669195211568093,0.2698741877505876,0.5877207517623901,0.3717165649405207,0.23767057373533643,0.11389601892395189,0.0028504203132943525,1.1858840691384103,0.0017176656740945438,0.004078392880455827,0.0025616633571827006
37.0,9.228787027341548,1220.4823870519358,135.45552,135.45552,1.0,0.24311008034894255,0.337313348614734,0.6817869887356262,0.1149996852772707,0.26495643677683545,0.3814702508166218,0.2869854848926733,0.5792566288006779,2.30864726524323,0.6397562289078227,0.20071073741916412,1.7622278576143933,0.2649828767123288,0.2682156837984594,0.5898293852806091,0.3812106187894136,0.24502052107839706,0.11389601892395189,0.0034453939515452117,1.4715305777672256,0.0018170711949828157,0.005217154306306907,0.002747992445880322
38.0,9.26559077407678,1122.0943988499853,139.11648,139.11648,1.0,0.23973003971938728,0.3353888642448327,0.6844489739462957,0.1149996852772707,0.26514997864552214,0.37692812163001244,0.29143165074316885,0.5897410466442581,2.313354023080741,0.6445660823759064,0.19758961888260035,1.7348246299506789,0.26447383042560285,0.26900584795321636,0.5945432186126709,0.3769617495992066,0.24174274392033365,0.11389601892395189,0.003253106265128388,1.4265370463008367,0.0018481909247764236,0.004786701663651833,0.0029229346900686527
39.0,9.18168462035333,1185.6041778125161,142.77744,142.77744,1.0,0.23623026520218413,0.3364754573264398,0.6839150557913244,0.1149996852772707,0.26165977124239004,0.37296830027565786,0.29640781723841264,0.5863834074931408,2.283157822726328,0.6465491216412835,0.20571018563059867,1.8061227036210186,0.2633243528171489,0.2692155570204351,0.5732860565185547,0.3731124470689779,0.23861609360304334,0.11389601892395189,0.002853122671401723,1.2835170723137708,0.0016485580203774322,0.004171170045957339,0.0026971903317615704
40.0,9.202358722549729,1291.7673264869716,146.4384,146.4384,1.0,0.23801360402307392,0.33655972768417036,0.6870241784612157,0.1149996852772707,0.261948102955165,0.37608397414620204,0.300165172883095,0.5954569139830707,2.2807784219749707,0.6446066798522919,0.2050797059107463,1.8005871306852048,0.2636449928808733,0.2663973063973064,0.5816623568534851,0.3753627680965408,0.2406245562807379,0.11389601892395189,0.002701267038104977,1.2473315172146613,0.0016319248943330788,0.0038730129834417247,0.00225355755444394
41.0,9.365590790240203,1319.4139237452005,150.09936,150.09936,1.0,0.23493131811934137,0.33684037150053064,0.6875836043166924,0.1149996852772707,0.26586872492591684,0.37143193244889056,0.30172142005318053,0.5692602223766797,2.313100301894718,0.6383839840081835,0.19904371500637058,1.747591503960043,0.26313241345921085,0.2655234407412529,0.5784939527511597,0.3715725469867623,0.23771059471962244,0.11389601892395189,0.002529886285187193,1.1969631811853105,0.0016029329335171755,0.0035451293086911652,0.002410517534157724
42.0,9.34363251282572,1206.7157808904865,153.76032,153.76032,1.0,0.24150538177430966,0.34104828360013584,0.6854008976828744,0.1149996852772707,0.26958668273960357,0.37938081033918497,0.29277724975081637,0.582777107815059,2.3431497540860065,0.6369001242847503,0.19464544665238492,1.7089749799099585,0.26288774827047534,0.2692492781520693,0.5524498820304871,0.3791892650884101,0.2435840220987477,0.11389601892395189,0.0023084709501846657,1.1189674603101594,0.0014689888151070537,0.003226115920917449,0.0024277137294646373
43.0,9.307511189787434,1672.0870051377776,157.42128,157.42128,1.0,0.23369890310605632,0.343954737675236,0.6887977934561345,0.1149996852772707,0.2711981661970242,0.3702795921709445,0.30429256285058565,0.5680627918171373,2.3581162392535457,0.643484056097254,0.20344182339502087,1.786206623524379,0.26588177581555067,0.2679377822378324,0.5187253952026367,0.36987316036351564,0.2361878840204462,0.11389601892395189,0.0027090283696466206,1.3448882421562303,0.0015367408971033896,0.003993779696536804,0.0025315184536750268
44.0,9.229111170014304,1425.5098513245816,161.08224,161.08224,1.0,0.2369932353972209,0.3437678301739912,0.6870781792427293,0.1149996852772707,0.26675075772657125,0.37457460106683504,0.29906711857809,0.5789052250327205,2.321975793313376,0.647874795525508,0.20060685837314268,1.7613158060167795,0.2657229055465305,0.26718213058419243,0.6045675873756409,0.3738360103675167,0.2394643511559088,0.11389601892395189,0.0024250176400320744,1.2359093691093221,0.001450364952911748,0.0034889578837481116,0.0024239761003513236
45.0,9.26536517751442,1777.641776158618,164.7432,164.7432,1.0,0.2334655680946591,0.3436973799028686,0.6885858101470201,0.1149996852772707,0.2678338663532644,0.36968672307058215,0.30228712741934305,0.5669066343526148,2.3294630110896932,0.6424730471660101,0.20102242456638417,1.764964451484528,0.26406874016700954,0.26732673267326734,0.58934086561203,0.3695023866228107,0.2361639849280503,0.11389601892395189,0.00255925648397104,1.3313105771321716,0.0013392785301896662,0.003896508030344796,0.0025416979096788937
46.0,9.207105223817194,1558.435035330504,168.40416,168.40416,1.0,0.23297748995090736,0.34360136238810957,0.6891404572144749,0.1149996852772707,0.2722474438737345,0.369839375081128,0.3068018783159695,0.5894072084649135,2.3660872001073954,0.6400219760979127,0.1971476523433099,1.7309441910778718,0.26397753382690836,0.26921467429209095,0.5651171207427979,0.3693256052011716,0.2358560654760761,0.11389601892395189,0.002151206876513145,1.1466656026404962,0.0013132011071320816,0.003069668367807147,0.002378386592676188
47.0,9.284727079567944,1202.9430937719876,172.06512,172.06512,1.0,0.2339328631510873,0.3437329037729917,0.6874120543174914,0.1149996852772707,0.2725066284855757,0.3705102251123329,0.302969995310151,0.5883629349758949,2.372110198074992,0.6408725026402791,0.1994779320453269,1.7514039026993373,0.2644808743169399,0.26769743822949826,0.6064336895942688,0.37065768711213776,0.23690059020938453,0.11389601892395189,0.0021987965975910607,1.1980856297395803,0.001273454348615601,0.003208837320453648,0.003718380609718796
48.0,9.34010393324305,1207.3783822585972,175.72608,175.72608,1.0,0.23069357689984474,0.34603675091628666,0.6891767670246216,0.1149996852772707,0.26904359786067616,0.36638276326714114,0.3032625930926611,0.5797618926077932,2.3424504553151753,0.6434313860482926,0.2013804522928156,1.768107912773289,0.26614481409001955,0.26738911290322576,0.5224440693855286,0.3663364435092415,0.23359312827016712,0.11389601892395189,0.0022788443994429526,1.2687318463977135,0.0012679747567048822,0.0033858956028956326,0.002285558170879296
