round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_brier,fed_prevalence,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6428148853668156,0.8675737927372081,76.88016,76.88016,1.0,2.3878193314218787,0.21791413912129923,0.1100409191060749,0.7016426386872694,0.3272858667067885,0.5865048606121056,0.3516740020828279,0.2968132961015271,0.26144186269484654,0.6671980146365761,0.22102842991811691,1.9406159408055965,0.27720323741007197,0.28447226569292294,0.5791158080101013,0.3481315461798436,0.22210315426559024,0.11389601892395189,0.0050866068615169025,1.7234144795475004,0.003427606835861062,0.006791264485687301,0.0040452792494234825
22.0,0.6439160446897187,0.8062061508875542,80.54112,80.54112,1.0,2.436195062616773,0.20665059860632046,0.1100409191060749,0.704747874996714,0.32857976115603627,0.5740632058315618,0.334583217334524,0.3027130419376368,0.2661359006410797,0.6664212914199048,0.22105868834659273,1.940881607935683,0.2816765309820027,0.28396509053015506,0.5140867233276367,0.33088114723935186,0.21133979020814206,0.11389601892395189,0.0049758039973652815,1.766996870197545,0.0031608559599664325,0.006856968354223442,0.003813676063566197
23.0,0.6404186086269262,0.8788370138373507,84.20208,84.20208,1.0,2.459880679739837,0.21361280741371447,0.1100409191060749,0.7054910149535298,0.32861872771506273,0.5833286792977936,0.3448181298129298,0.29323086149728006,0.26927761645520193,0.666778536662646,0.22001021951004446,1.9316761164140845,0.2801395247438413,0.28203614030943663,0.5134981274604797,0.34174189152206086,0.21857118674750173,0.11389601892395189,0.00483166450628677,1.7939915329143332,0.002923115173803792,0.006831913917336206,0.003453151402039013
24.0,0.641413070393882,0.9680219676790424,87.86304,87.86304,1.0,2.500095568529767,0.20905514520821109,0.1100409191060749,0.7069273067386219,0.3307032085626513,0.5716765446612434,0.33749011691814623,0.2972303617411473,0.2734738789359383,0.6677052132781833,0.22175626872027923,1.9470063204609933,0.2789431908379635,0.28518039384792293,0.5401124954223633,0.33435417773335463,0.2143410223989073,0.11389601892395189,0.004630477277776927,1.7978856736772286,0.002896895113703559,0.006450786209280675,0.00375250482544878
25.0,0.6426796862201891,0.9752558440958776,91.524,91.524,1.0,2.5304766883347223,0.21238050189779697,0.1100409191060749,0.70937109976872,0.3332761661789857,0.5752840972111816,0.3443371063279036,0.2988498397846734,0.2761153992524019,0.664823219136167,0.2215392962831619,1.9451013158860555,0.2796394730760342,0.28404952658412236,0.5398092269897461,0.3408284670819039,0.21767990889426025,0.11389601892395189,0.0043574162374887815,1.7656403488599608,0.0026861932528255794,0.006123501810254708,0.003957865229175139
26.0,0.6409398927267468,1.1657605069722812,95.18496,95.18496,1.0,2.5353130739201153,0.20001302518561315,0.1100409191060749,0.7095008315398225,0.33772063482052245,0.556925869306979,0.3240373908830551,0.30799817095187215,0.2774664062907705,0.6650325188923212,0.2202529850978488,1.9338075832563666,0.2818523153942428,0.28306092124814264,0.4979608654975891,0.3205589581268947,0.20584741959113492,0.11389601892395189,0.004166146405210194,1.7576266906598903,0.0024724079032341106,0.005974735416375464,0.0031205587613471683
27.0,0.6389655271898771,1.173377571123555,98.84592,98.84592,1.0,2.5540518084491852,0.20619876665825543,0.1100409191060749,0.7101485729485613,0.3338407882631815,0.5725845792100682,0.33360858953647027,0.30379913826616284,0.279943260866251,0.6662379188310498,0.2218036195304411,1.9474220576448669,0.2803693488427869,0.2849557522123894,0.5395461916923523,0.3299431087840771,0.21179078093738024,0.11389601892395189,0.004005175003272705,1.7589480822439327,0.0023823482887077377,0.005742983060358017,0.003526834091373162
28.0,0.6422102161709557,1.106537843781459,102.50688,102.50688,1.0,2.5987410154693587,0.1988703077389725,0.1100409191060749,0.7120903529977812,0.33702747086339063,0.5911003172660271,0.3204233544552922,0.3027151602349363,0.28404074031691445,0.6638607389348096,0.2207228494121699,1.9379329628680528,0.2808698857353483,0.28087404861281606,0.49980777502059937,0.31688606760509747,0.20532857370445146,0.11389601892395189,0.0038764890734973357,1.7684743142490333,0.002286556019018588,0.005589550622149151,0.003914750397963058
29.0,0.6433439435471534,1.3679401076039779,106.16784,106.16784,1.0,2.6261921798106718,0.19488780032824843,0.1100409191060749,0.7132625849613884,0.33970924508871975,0.5758601385071701,0.31450380290708796,0.3131526037080831,0.2868041783181268,0.6628414222665123,0.21743095142488172,1.9090303021922115,0.27893547577203115,0.28194607268464245,0.5260442495346069,0.3109262598937163,0.20153730190555091,0.11389601892395189,0.003756212906225036,1.7811665482859098,0.0021006684044787612,0.005544378504520123,0.0037685128159449573
30.0,0.6449799805042044,1.4558741553850514,109.8288,109.8288,1.0,2.6392710931377614,0.19777330497130388,0.1100409191060749,0.7148138957835125,0.3447100322022096,0.5649623590480767,0.3216958266149509,0.3113761873566283,0.28894563963567615,0.660432680499141,0.21715222772872436,1.9065831253831305,0.2766393442622951,0.27935919502184564,0.5056732296943665,0.31773794480555917,0.20431717265602248,0.11389601892395189,0.003666813576046882,1.8048552072996245,0.002040586441327762,0.0054252461266370375,0.0033773251074655257
31.0,0.6425611851919016,1.4892188754203735,113.48976,113.48976,1.0,2.6664869519077365,0.20701080937093458,0.1100409191060749,0.7160254059109435,0.34846296135977983,0.5920968938350377,0.3338266251240135,0.30129188801136564,0.2912660885877254,0.6629070308002198,0.21832309020149027,1.9168632254588642,0.2752697643690817,0.2813876651982379,0.5360867381095886,0.33000167880433445,0.21368587605952233,0.11389601892395189,0.003288226751871416,1.6742977607955254,0.0019499952173096012,0.004739552405094001,0.0035088749505323025
32.0,0.6465544287829049,1.701290656298515,117.15072,117.15072,1.0,2.6508470680204272,0.19968877399221946,0.1100409191060749,0.7160330107589377,0.3459224690854825,0.5700135170456595,0.3239026439013417,0.30694429382787347,0.2902004220426118,0.6602106806978237,0.21692884463230017,1.9046218356160725,0.2765193712093081,0.28015463917525774,0.5070891976356506,0.32029128239925403,0.20671908360958613,0.11389601892395189,0.003153699960549812,1.6610846976309404,0.001896315745738115,0.004520068416389316,0.0038091771536912155
33.0,0.6417731429391422,1.6034883693753659,120.81168,120.81168,1.0,2.717251771671391,0.19124039596154244,0.1100409191060749,0.7188789033846463,0.34870067331340104,0.5729308210362568,0.3089501771163052,0.31408920534263335,0.2979983867419319,0.6601215544915516,0.21485146491304716,1.8863825701976729,0.27807486631016043,0.28176573192003224,0.5107472538948059,0.3054041522659376,0.19919097883709386,0.11389601892395189,0.00303630239109614,1.6556784797139699,0.001754677735380525,0.004428852668191538,0.0045247993357198125
34.0,0.657264880026427,2.022730485656835,124.47264,124.47264,1.0,2.7023085232356894,0.20012622086601511,0.1100409191060749,0.718463616651269,0.34762939834744344,0.5759045603348844,0.3248288030915661,0.3097819917757179,0.2965442760224615,0.6601305022506437,0.21765583314771514,1.9110047498064304,0.2779552715654952,0.2814773363178511,0.5247741937637329,0.32117005489226613,0.2077630804725058,0.11389601892395189,0.0030741708539774614,1.7325173398894549,0.0017607713358543358,0.004502981283584476,0.004165288889829385
35.0,0.6500380467480257,1.7529180075873565,128.1336,128.1336,1.0,2.673083912111678,0.21102387008148227,0.1100409191060749,0.7189325379044197,0.3463197352731256,0.5834045469789036,0.3399128760716035,0.29986595319192366,0.29333608803403527,0.6620854056452152,0.2168976659451542,1.9043480886717934,0.2762272476558191,0.28320413436692504,0.5286359190940857,0.33663228343154533,0.21843445892190405,0.11389601892395189,0.00298507893809728,1.7331136708362465,0.0016165913304677488,0.004474628361364714,0.005372705715428908
36.0,0.6493859670077129,2.0031419882098023,131.79456,131.79456,1.0,2.720133941489549,0.2099440585832981,0.1100409191060749,0.7191851588762516,0.3497010500093838,0.5987364188601171,0.33790776581072696,0.2979017412051616,0.2978876789143057,0.6623875838937123,0.21722992296220323,1.9072652847264762,0.27493380406001766,0.28098459766805817,0.5536102652549744,0.33468803025644034,0.21750407215367656,0.11389601892395189,0.002980267253947618,1.7855618256362504,0.0015198401229324038,0.004575281895801111,0.0036021309198966053
37.0,0.6526761711374651,2.085297682401251,135.45552,135.45552,1.0,2.7540749544851626,0.1964493912850492,0.1100409191060749,0.7203744895591052,0.3476391990466104,0.5708727340109888,0.31747131911917775,0.3036553026564387,0.3019397062935481,0.6614543313654622,0.21546330948742787,1.8917545277091048,0.2783466995681678,0.2796960405279296,0.5146490931510925,0.31440384061121984,0.20460192381864517,0.11389601892395189,0.002831549038975345,1.7481184879525244,0.0015080454049466985,0.004272104178403776,0.004156647765569403
38.0,0.6528287118568639,2.3642180085579194,139.11648,139.11648,1.0,2.7783266321461304,0.19259077782498468,0.1100409191060749,0.722250496790673,0.35373394922024626,0.5742308314449951,0.3130427395694341,0.3096528287049277,0.30463050536436803,0.658893929473788,0.21376227595542943,1.8768195585322258,0.2779740871613663,0.2787397104740278,0.513822078704834,0.3093328878248945,0.2005662778280916,0.11389601892395189,0.0026943525726390843,1.7166710483033967,0.001421253568781397,0.004075384988420474,0.005368845140301974
39.0,0.6503952288491118,2.0719974996019253,142.77744,142.77744,1.0,2.7816312744949294,0.20623158701662014,0.1100409191060749,0.7227830196849239,0.3541640086577812,0.5896501539768119,0.3330389440158477,0.30406437776055606,0.30504022062528474,0.6617797010007787,0.21510987434162912,1.8886513889941798,0.2770293609671848,0.2821713970790852,0.5335600972175598,0.32926622730894345,0.21449217682496402,0.11389601892395189,0.002608984071099538,1.708424164246935,0.0013138680991054631,0.0040216178089758645,0.004234071585002551
40.0,0.6504360454071644,2.287655018147737,146.4384,146.4384,1.0,2.792473243198223,0.20165636559556158,0.1100409191060749,0.7244852747992087,0.3531054775199556,0.5839753392228999,0.32760779719083505,0.3058410317571797,0.3065385964604581,0.6600217110534918,0.21540973876974515,1.8912841801219913,0.27684095596263497,0.28216188784572444,0.5086429119110107,0.32375219665175914,0.20987289792909722,0.11389601892395189,0.00271205951127027,1.8251876864324004,0.0013164300643590994,0.004231880499239082,0.005187683878621157
41.0,0.6556056351625064,2.16606328567636,150.09936,150.09936,1.0,2.81564488935394,0.20503659129326834,0.1100409191060749,0.7266253889888435,0.354768032366298,0.5893507470077488,0.3306408161818246,0.3056827826400567,0.30906054746569783,0.6590493920819687,0.21387549999550487,1.8778136585995078,0.2727374176989175,0.27783813145029873,0.5348962545394897,0.32702787322510335,0.21368919306556308,0.11389601892395189,0.0025399765015760873,1.760175034072745,0.001186436695922224,0.0040151776781572135,0.00469924503440947
42.0,0.6512435014258025,2.3161390731178004,153.76032,153.76032,1.0,2.809922519887598,0.20016225887147387,0.1100409191060749,0.7276733632903627,0.35762334535321744,0.5816452222647891,0.3242588809698978,0.30937922523818545,0.30778493256193934,0.6570544308374364,0.21296506418289696,1.8698200884887226,0.2762391536907167,0.27730061349693247,0.522992730140686,0.3209373292497022,0.2091002324832148,0.11389601892395189,0.002584509380580622,1.8409748447356833,0.00124157754568417,0.0040482708073600925,0.004394924604954264
43.0,0.6617703874755009,3.0594475135797525,157.42128,157.42128,1.0,2.823048405292377,0.20126308995876474,0.1100409191060749,0.7271766290683003,0.3542032194921686,0.5689426019389111,0.32632932855175756,0.3103140659649566,0.31023824699204594,0.6581189004331017,0.21390521049802658,1.8780745149736147,0.2761972498814604,0.2771128037722162,0.503065288066864,0.32317655492332475,0.21027169991068995,0.11389601892395189,0.002318886700178776,1.695965111456644,0.0011561295164620772,0.0035868480808221442,0.003507539753573014
44.0,0.6508366858114929,2.2716728189119837,161.08224,161.08224,1.0,2.797152848462111,0.20374570639658732,0.1100409191060749,0.7274321940166287,0.35311132343543367,0.5637831257975746,0.328987454385534,0.3058644621640732,0.3075561884863758,0.6575411613232524,0.2153508549437732,1.8907671837727926,0.2709812594575719,0.2756589147286822,0.5514635443687439,0.32572348445716137,0.2128872007743872,0.11389601892395189,0.002286219074830369,1.7124858882689296,0.0011136112807196236,0.003562081490318961,0.004101866390298216
45.0,0.6552917424305467,2.6915867252401022,164.7432,164.7432,1.0,2.8426954768532133,0.20380493515362869,0.1100409191060749,0.7271335033475396,0.3575126876213706,0.590326815335151,0.32975726740696676,0.30318114743732655,0.3119252352208903,0.6559460632595775,0.21308587222777883,1.8708807756490222,0.27665118386767873,0.27857335855174276,0.531582772731781,0.3258792498934916,0.21281604799605666,0.11389601892395189,0.0021925089236445464,1.6850231971639005,0.0011150503864462674,0.0033643204811377274,0.0038692356356930815
46.0,0.6606666775001168,2.8366384581940842,168.40416,168.40416,1.0,2.8427500781083523,0.18923028351678448,0.1100409191060749,0.7293468490672884,0.360558316606656,0.5579160677537035,0.3077120502959945,0.3130226123359556,0.3123147864296751,0.6547696023565661,0.21188619676830833,1.8603476993325312,0.2762984445030319,0.27852577179382565,0.5058743357658386,0.30360145388407106,0.19847765760239997,0.11389601892395189,0.0021496612190415937,1.693485081772451,0.0010690185141925778,0.0033248391916409666,0.003920241841038888
47.0,0.6695934465658496,5.224693980069003,172.06512,172.06512,1.0,2.8557003048024026,0.19491462349159175,0.1100409191060749,0.7303323299632937,0.3616390015905738,0.5764077722365527,0.31372731681701327,0.3108033021506844,0.3134664251561981,0.6559833351312514,0.21328282256368847,1.8726099874140194,0.2738457790230235,0.2783094098883573,0.5155905485153198,0.31078855462047805,0.20502745169823397,0.11389601892395189,0.002299817812806979,1.861170395193767,0.001047106130840288,0.0036565722023672647,0.004890938657404905
48.0,0.6524818323482069,2.699728338122664,175.72608,175.72608,1.0,2.890904251702038,0.19592169854171876,0.1100409191060749,0.7319020879565885,0.36349441222761536,0.5778234951071537,0.3179046600019803,0.31406617809606036,0.316998307011303,0.6526927935877722,0.20962197553510067,1.8404679769805192,0.2765957446808511,0.27719639815040154,0.49920573830604553,0.31494152257908475,0.205949518394629,0.11389601892395189,0.0023219409552510343,1.9320910717542574,0.0009967584295531172,0.0037479083238721143,0.0049483405251905055
49.0,0.6658293552004195,3.989939485795123,179.38704,179.38704,1.0,2.9109315141709162,0.2003430428729182,0.1100409191060749,0.7333306982855179,0.3624496490069301,0.5880939473286342,0.3249098517985738,0.3099857071915406,0.3194112838068636,0.6521267505669466,0.20934168067090153,1.8380070054132314,0.27229391931170793,0.2742940960762743,0.5082057118415833,0.32097177665779414,0.21032501650368693,0.11389601892395189,0.002266380015586989,1.9310444370421465,0.0009659831196869414,0.00366190764376212,0.004445649757366678
50.0,0.6631357324790186,3.3886296282121067,183.048,183.048,1.0,2.8594439002455676,0.1950822663439906,0.1100409191060749,0.7317530380524169,0.36820085557944604,0.5797281606564328,0.31342495660189557,0.31133402887884626,0.31414633489306487,0.6525084923394885,0.20852357797876236,1.8308241143879935,0.27355912061794413,0.27485872309727066,0.5021350383758545,0.3101207341773267,0.20542894265623957,0.11389601892395189,0.002131343688281121,1.860622145247362,0.0009066295484094088,0.003443039288368785,0.00404221020992889
51.0,0.662970827732504,3.2591303027071725,186.70896,186.70896,1.0,2.9126472065053637,0.20253226124043305,0.1100409191060749,0.7331613331233239,0.3647281694968033,0.5825025958406275,0.32539832469046726,0.3078447027230287,0.31941065179880224,0.6550509359657197,0.21038025672299138,1.8471256388992998,0.27312090596202954,0.27877143209571975,0.5185369849205017,0.3229377650559852,0.2125282707112003,0.11389601892395189,0.002103131356017591,1.8786137197757853,0.000956098052638141,0.003328426679850665,0.004314724114038056
52.0,0.6735154925707632,4.367734309682717,190.36992,190.36992,1.0,2.9257439149183426,0.19781148313733712,0.1100409191060749,0.7366116643351339,0.3692185094023573,0.5812483709442716,0.3191325760112827,0.3136768802141812,0.3213285053256964,0.6534138223376125,0.2098762997181986,1.842700927574409,0.2685520626387753,0.2748554913294798,0.541369616985321,0.3158056740391374,0.20858993362780326,0.11389601892395189,0.001911569954554227,1.7463347282136965,0.0009086277179681572,0.002983063797720094,0.003276561997976155
53.0,0.6656583348143135,3.434801233412543,194.03088,194.03088,1.0,2.8981452126880747,0.2036584904990481,0.1100409191060749,0.7353218899692489,0.3639520999933237,0.5764859465202672,0.3287633936862035,0.3137682598420394,0.3181222462595215,0.6503110080427429,0.2095854667854835,1.8401474324174865,0.27031963470319637,0.2788696026395065,0.5438330769538879,0.32532772816052064,0.21442119367428017,0.11389601892395189,0.0017947162971872633,1.6772408058113797,0.0008538488131374491,0.0027971223106826285,0.0035692023442709525
54.0,0.6569630454398483,5.260644829603018,197.69184,197.69184,1.0,2.905710726757884,0.19594623315510765,0.1100409191060749,0.7351280395711045,0.36497329519966987,0.5602058169430519,0.31617812236980664,0.3145699358797865,0.3191302145518442,0.6505062022151389,0.2109124561634096,1.8517983170617698,0.27340050989437903,0.27420048759500937,0.5327895879745483,0.3135024395453288,0.20730804912093942,0.11389601892395189,0.001713554212900925,1.6363347294645791,0.0008317248660382842,0.0026509894029311735,0.0035285946870520887
55.0,0.6692918744599596,4.244525064319519,201.3528,201.3528,1.0,2.9747125479883785,0.19391147178804766,0.1100409191060749,0.7380692978920766,0.36823385374250844,0.5692331864674736,0.3146664261300729,0.3161718724579082,0.32610063119415683,0.6480745075005312,0.20630722749933927,1.8113646942926964,0.2715109856388855,0.2739431206764028,0.5419149398803711,0.3111344096557899,0.2055035068393069,0.11389601892395189,0.0017699357956203247,1.7268254820028233,0.0008183325269101124,0.002777205851279658,0.004559379790203946
56.0,0.6757139718124867,3.9315446391104656,205.01376,205.01376,1.0,2.951487279082013,0.20038658296467948,0.1100409191060749,0.7373232994588572,0.36823434497170177,0.5833060025756074,0.32422256413966827,0.3152336573997036,0.3241767746576809,0.6488225050221651,0.20804944065337183,1.8266612180034665,0.27186706669743826,0.27633209417596033,0.5103206634521484,0.3213755808224605,0.2118675809211497,0.11389601892395189,0.0017017153509566246,1.6953505187466362,0.0008033481669477961,0.002650583415741279,0.0030868270619476483
