round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_brier,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
36.0,0.6496855450889775,1.7224111816534808,131.79456,131.79456,1.0,0.30329378244008076,0.20095603390434683,0.28565831758352767,0.11145374449339204,0.7086858568531785,0.575825435945341,0.33746522664969253,0.3208423044528251,2.5261364452975403,0.6449866898004932,0.20147784280871758,1.7689629954778654,0.2673669133444736,0.2701242571582928,0.5241832137107849,0.31851454714994265,0.20951743190926933,0.11389601892395189,0.0028343301922461777,1.7316895429794386,0.0013893300856712713,0.004571515354870804,0.005443137546377083
37.0,0.6498093154966439,2.1059123831781745,135.45552,135.45552,1.0,0.3035642195033576,0.20416621290352333,0.2888517125597378,0.11145374449339204,0.7105276925344829,0.5722730411963316,0.3427588226689284,0.32769169197467607,2.555741469130129,0.6459990415230739,0.20137959068135614,1.7681003478779782,0.2680812229066849,0.2700093846360102,0.5287625193595886,0.32568198313676616,0.21250876690461726,0.11389601892395189,0.0027553542011607246,1.735181994343293,0.0013719080880466358,0.004424488299975597,0.003959612648246215
38.0,0.640654293973488,1.7387554787006667,139.11648,139.11648,1.0,0.3077603367943124,0.19489461001984007,0.28465099383797715,0.11145374449339204,0.7080371700274609,0.5620843246626057,0.3349660885901269,0.3106816706682467,2.5160080463313608,0.6438175703267512,0.20132182495183584,1.7675931683464543,0.26431492842535786,0.26687159424339807,0.5183819532394409,0.3087459112819038,0.20334813365029722,0.11389601892395189,0.0024470714482870653,1.5846716994019516,0.0012219000352642272,0.003933876520747602,0.003925099760992452
39.0,0.6481621802575493,2.0572028710725907,142.77744,142.77744,1.0,0.30466108802151376,0.19687884746499068,0.2901610784810426,0.11145374449339204,0.7114262923113716,0.5891637755873219,0.3411072219174904,0.31221770395920967,2.5613744076478393,0.644502456655574,0.20074272760018286,1.7625087294246722,0.2661776883946528,0.2701095038529133,0.5258691906929016,0.30958879031841013,0.20596449574833486,0.11389601892395189,0.0025124599603369114,1.6790238492267235,0.0012388246932163946,0.004053272493271632,0.0042623851066840145
40.0,0.658026020881743,2.5444101749993204,146.4384,146.4384,1.0,0.3023323148619138,0.2058342909137512,0.29008816956828964,0.11145374449339204,0.7118030730039793,0.5826577648811178,0.34129807549610813,0.32980125581494807,2.562012496148044,0.6419105807389309,0.20075981300182877,1.7626587381941385,0.2651817116060961,0.2680936454849498,0.5274807214736938,0.3271610276813242,0.21442843468484676,0.11389601892395189,0.0024405291384138788,1.6776523403805186,0.0012018264175963338,0.00393683766746073,0.004181897518602644
41.0,0.6532551291809774,2.3283145106370893,150.09936,150.09936,1.0,0.30036933424841306,0.20323109333573502,0.29311594487096404,0.11145374449339204,0.7137732239947056,0.5858257263073612,0.3443983382928767,0.324000021294659,2.5874866411619832,0.6437218933066695,0.20145861168882756,1.76879414743496,0.2653618570778334,0.26594301221166894,0.5169552564620972,0.32167779921507034,0.21221292109348608,0.11389601892395189,0.002381157478540609,1.6813919659107341,0.0011409210541017591,0.0038727885150425597,0.00546869550899119
42.0,0.6437006308787381,1.9281385282186836,153.76032,153.76032,1.0,0.3033400717861654,0.2065205922670798,0.29444376208735273,0.11145374449339204,0.7145281693338732,0.5853155127368382,0.3441164371533182,0.32976521791428043,2.5942531524264116,0.6418794455491588,0.20092457489268295,1.76410533740288,0.26113918236104733,0.26494845360824737,0.5241026878356934,0.32741340588996976,0.21581525140670232,0.11389601892395189,0.0023830709656638936,1.7309760876196378,0.0011590967024394255,0.003849304324119177,0.005434694455936545
43.0,0.6544501382852161,2.760328486887685,157.42128,157.42128,1.0,0.30371516693975553,0.19879469775428385,0.2987316295397976,0.11145374449339204,0.7155709419760141,0.5766448980798654,0.34841984712187657,0.3171604993610099,2.632428028668275,0.6425473775686782,0.2000527727216491,1.7564509682750533,0.2665878178592549,0.2667773298553474,0.5004876255989075,0.31409172101516225,0.20805655262798944,0.11389601892395189,0.0024302293210683493,1.812746710031206,0.0010831368943385298,0.004044054592367218,0.004925736124631852
44.0,0.6485872083546572,2.9606202102931025,161.08224,161.08224,1.0,0.3050352223034779,0.1982255030861213,0.3012953958882374,0.11145374449339204,0.7145983818065172,0.5731708862783025,0.346634949728024,0.31668485191779455,2.653511237528216,0.6407212942962391,0.19965942488129423,1.7529973985711158,0.268048606147248,0.2683013926913463,0.4998663663864136,0.31426852039435105,0.2077295764537564,0.11389601892395189,0.002160884686784453,1.6556399581968435,0.0010395122911537311,0.0034995167980065,0.0045525521722948594
45.0,0.6605083680605484,3.810877548022507,164.7432,164.7432,1.0,0.3048516062286769,0.20228416384080736,0.30190313255973916,0.11145374449339204,0.716189208029824,0.5781806849004187,0.3468797067966537,0.3235988169615024,2.664025484031534,0.6390868160529977,0.19974239645144348,1.7537258838240082,0.26258102533883326,0.2678499394917305,0.5277900695800781,0.3217626879275972,0.212394912839468,0.11389601892395189,0.0021198571726797296,1.6640828906965908,0.0010146838175802996,0.003438264936236826,0.004596442749791692
46.0,0.6540373558862297,2.6857726153523798,168.40416,168.40416,1.0,0.30841949587476486,0.1916111120189754,0.3045356491121524,0.11145374449339204,0.7184631716216472,0.5639964048539114,0.34621711852919795,0.3061910628883239,2.6845806454871113,0.6383686736770582,0.19890828347521272,1.746402423494919,0.2660296706059844,0.2667003409521404,0.5010802745819092,0.3036446213339567,0.20212878539071458,0.11389601892395189,0.0021729564677790436,1.7479026238906954,0.0010152568776722925,0.003557264891174642,0.004106300955805152
47.0,0.6628644711482712,2.9502263094004424,172.06512,172.06512,1.0,0.3118655614294918,0.194646667009607,0.3036970611433601,0.11145374449339204,0.7180846267279286,0.5781775388423567,0.34605348804267766,0.31167769816938407,2.6774985115094427,0.6382720679975478,0.19900797402457027,1.747277700350944,0.26350925809295883,0.26632595116411134,0.5271095633506775,0.30957432941711077,0.20531409770392664,0.11389601892395189,0.0020390432267120076,1.6802348725059346,0.0009601182516955907,0.003329448707617313,0.003035025241476832
48.0,0.6660294095703242,3.3391856824984054,175.72608,175.72608,1.0,0.31577304423778063,0.19230754964077112,0.3069406832708657,0.11145374449339204,0.7168178781363195,0.5640094511234359,0.3502944499502203,0.3084438584590677,2.702906202107404,0.6368536411154977,0.19488283332859488,1.711059220241207,0.2662255026724357,0.2667509481668774,0.49895209074020386,0.3062786711552513,0.20283702571079656,0.11389601892395189,0.001992216389275912,1.6788183346870937,0.0008999854451523838,0.0032966652122595336,0.0038940262301180263
49.0,0.6721552178189262,4.138978939252523,179.38704,179.38704,1.0,0.310146359167042,0.1956306880971483,0.3044814026218361,0.11145374449339204,0.7189205862888903,0.5656785564706938,0.3469829287948345,0.311301135498304,2.6818831318589598,0.6344015786407127,0.19523887358803088,1.7141852316927024,0.25948743223262694,0.2643662906436629,0.5170602202415466,0.30987559204793635,0.20738498253945134,0.11389601892395189,0.0019262177717976538,1.6610716493578366,0.000893690154143639,0.0031595088069312693,0.0038760997494337282
