round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_prevalence,fed_auprc_lift,fed_ece,fed_brier,fed_f1_best,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6116730821906292,0.5408677986473958,40.15616,40.15616,0.0,0.320106196067485,0.28366860987318837,0.11513282135213396,2.507622128935547,0.322899734892043,0.20207300721907906,0.3554187193494408,0.7157915113480451,0.5783666439235293,0.6629104066027384,0.22816391217019058,2.0032650335437547,0.27465927465927464,0.28361705450570046,0.5118721127510071,0.3681755252690589,0.2331998735797445,0.11389601892395189,0.0,0.0,,
32.0,0.5940071997240619,0.7502339621176078,40.15616,40.15616,0.0,0.33414858845760015,0.300710518369803,0.11513282135213396,2.6642031288711534,0.30178025628449573,0.1894901242980035,0.3600804107879261,0.7253241768199306,0.5578156334018431,0.6629104066027384,0.22816391217019058,2.0032650335437547,0.27465927465927464,0.28361705450570046,0.5118721127510071,0.3681755252690589,0.2331998735797445,0.11389601892395189,0.0,0.0,,
33.0,0.6354133749875983,0.6179602144400602,43.80672,43.80672,0.9971592150692714,0.29509249530917253,0.24886781430636737,0.11513282135213396,2.1791449485733594,0.3370693525463347,0.2139258566421858,0.3205407190298142,0.6869294551930689,0.5686804503690202,0.6629162295483468,0.22818118062451248,2.0034166495043917,0.27364367425529507,0.2843909217230199,0.5119960904121399,0.37021404508975836,0.23471286237915975,0.11389601892395189,0.007615257693377425,1.5738489184295759,0.004986957366088248,0.00989353630227394
34.0,0.6372022085997149,0.6370726197262158,43.80672,43.80672,0.0,0.30054205470501677,0.2715885414577283,0.11513282135213396,2.3936483656167704,0.3461774830770554,0.22050365759778778,0.3447226117964522,0.7059063428774939,0.5855121159135552,0.6629162295483468,0.22818118062451248,2.0034166495043917,0.27364367425529507,0.2843909217230199,0.5119960904121399,0.37021404508975836,0.23471286237915975,0.11389601892395189,0.0,0.0,,
35.0,0.6099246683403033,0.6233419079915861,43.80672,43.80672,0.0,0.32667588562299765,0.28952389326017397,0.11513282135213396,2.5615977829603147,0.3292812987046752,0.20539782564792314,0.35938507766159244,0.720314475685502,0.566653723142226,0.6629162295483468,0.22818118062451248,2.0034166495043917,0.27364367425529507,0.2843909217230199,0.5119960904121399,0.37021404508975836,0.23471286237915975,0.11389601892395189,0.0,0.0,,
36.0,0.5927429412918253,0.7152328854434096,43.80672,43.80672,0.0,0.3215389487304709,0.3093581033966206,0.11513282135213396,2.742792848400347,0.3323775535621392,0.21020262593806738,0.3731963959646685,0.7346853778519873,0.5904657031980102,0.6629162295483468,0.22818118062451248,2.0034166495043917,0.27364367425529507,0.2843909217230199,0.5119960904121399,0.37021404508975836,0.23471286237915975,0.11389601892395189,0.0,0.0,,
37.0,0.6350879273972247,0.7072822180157875,47.45728,47.45728,0.9971592150692714,0.2971317334700994,0.24854240846601044,0.11513282135213396,2.1736614932265397,0.32648835844079704,0.20641868691655135,0.3201270843032256,0.686774567637523,0.5553536841855247,0.6619617809961043,0.2258269577556785,1.982746718359512,0.27216449259341147,0.2824877802123715,0.5141956806182861,0.3720078049449305,0.23629584466872686,0.11389601892395189,0.0067607964100042965,1.4800427552545443,0.004941226930160175,0.008349993480063605
38.0,0.6391926666552812,0.7261547386448554,47.45728,47.45728,0.0,0.3125785951259653,0.27102167880596284,0.11513282135213396,2.3858680279781694,0.32497133012899937,0.20560799211144742,0.3433432779314245,0.7086458979992478,0.5607883406311261,0.6619617809961043,0.2258269577556785,1.982746718359512,0.27216449259341147,0.2824877802123715,0.5141956806182861,0.3720078049449305,0.23629584466872686,0.11389601892395189,0.0,0.0,,
39.0,0.6088083236287261,0.6674816766507304,47.45728,47.45728,0.0,0.3218534187067241,0.2920057532411468,0.11513282135213396,2.584465330102219,0.3364351705503669,0.20958562091410035,0.3608304265146411,0.7200469631796035,0.5802600217168703,0.6619617809961043,0.2258269577556785,1.982746718359512,0.27216449259341147,0.2824877802123715,0.5141956806182861,0.3720078049449305,0.23629584466872686,0.11389601892395189,0.0,0.0,,
40.0,0.587393261859816,0.788620049293154,47.45728,47.45728,0.0,0.32899122855770474,0.31040270599640457,0.11513282135213396,2.7558601374172005,0.33656286618875264,0.2104215616457198,0.37755159271887134,0.7371052157008381,0.5843240407992111,0.6619617809961043,0.2258269577556785,1.982746718359512,0.27216449259341147,0.2824877802123715,0.5141956806182861,0.3720078049449305,0.23629584466872686,0.11389601892395189,0.0,0.0,,
41.0,0.639724291034328,0.8069690131882116,51.10784,51.10784,0.9971592150692714,0.29547081417394283,0.2544239940769719,0.11513282135213396,2.2255967096719735,0.3345671836871864,0.21316482435310968,0.3229168849480368,0.6903850855123143,0.5675254061144634,0.6612433499827747,0.2274368063778917,1.9968810896696112,0.2705715443858938,0.28271604938271605,0.5149334073066711,0.37186173361880925,0.23613653935134146,0.11389601892395189,0.006318284862198794,1.4565719836391509,0.004517861067683519,0.007914488840079696
42.0,0.639639581301466,0.8353721091573094,51.10784,51.10784,0.0,0.3102401260680461,0.2781823291952612,0.11513282135213396,2.4505358333592633,0.32856960214703074,0.20648320744699786,0.34590636189088764,0.7113351485978633,0.5622207747907643,0.6612433499827747,0.2274368063778917,1.9968810896696112,0.2705715443858938,0.28271604938271605,0.5149334073066711,0.37186173361880925,0.23613653935134146,0.11389601892395189,0.0,0.0,,
43.0,0.609301599700084,0.740092007552501,51.10784,51.10784,0.0,0.32259850926548217,0.2960228847112603,0.11513282135213396,2.6182585409954053,0.33004296477781464,0.20696602739330844,0.3621876628944311,0.7245698737944977,0.5885682988137543,0.6612433499827747,0.2274368063778917,1.9968810896696112,0.2705715443858938,0.28271604938271605,0.5149334073066711,0.37186173361880925,0.23613653935134146,0.11389601892395189,0.0,0.0,,
44.0,0.588416656076353,0.8573627482066088,51.10784,51.10784,0.0,0.32801025574326415,0.31180944616556605,0.11513282135213396,2.767182975274178,0.34907248646407696,0.21994145558753825,0.3726079415940653,0.7379338993070964,0.6092181472856062,0.6612433499827747,0.2274368063778917,1.9968810896696112,0.2705715443858938,0.28271604938271605,0.5149334073066711,0.37186173361880925,0.23613653935134146,0.11389601892395189,0.0,0.0,,
45.0,0.6358253772055693,0.8346960213347293,54.7584,54.7584,0.9971592150692714,0.2960933693257926,0.2566630256895129,0.11513282135213396,2.242672595540864,0.3316060137911181,0.20993154600655065,0.3233041127175434,0.691007822370145,0.5482476612403623,0.6620112760337749,0.22831430222216098,2.004585448896207,0.27032359905288084,0.2827888834714773,0.5177476406097412,0.37519403323594896,0.2385771530430522,0.11389601892395189,0.005999792393503398,1.4557487311540172,0.004101808629116816,0.007712588510908075
46.0,0.6331155719391783,0.8458845624703943,54.7584,54.7584,0.0,0.30485437444799895,0.2734404343576189,0.11513282135213396,2.4085973970731076,0.3485597481663384,0.22042064471352782,0.3460557812715749,0.7116082427013096,0.581531302380829,0.6620112760337749,0.22831430222216098,2.004585448896207,0.27032359905288084,0.2827888834714773,0.5177476406097412,0.37519403323594896,0.2385771530430522,0.11389601892395189,0.0,0.0,,
47.0,0.6082494753197588,0.764388635478416,54.7584,54.7584,0.0,0.3265956039855688,0.2988551429701732,0.11513282135213396,2.6474312207731825,0.3102099399948728,0.1947964463649408,0.35898112370614027,0.7286934853798669,0.5661799402511886,0.6620112760337749,0.22831430222216098,2.004585448896207,0.27032359905288084,0.2827888834714773,0.5177476406097412,0.37519403323594896,0.2385771530430522,0.11389601892395189,0.0,0.0,,
48.0,0.5884002922087679,0.9514501838579534,54.7584,54.7584,0.0,0.3391284254983877,0.31278584882441746,0.11513282135213396,2.7862275408631394,0.31260824308563995,0.19708499220655132,0.3713009601677246,0.7400103808769819,0.5705083329683134,0.6620112760337749,0.22831430222216098,2.004585448896207,0.27032359905288084,0.2827888834714773,0.5177476406097412,0.37519403323594896,0.2385771530430522,0.11389601892395189,0.0,0.0,,
49.0,0.6392179464873499,0.9455833184324509,58.40896,58.40896,0.9971592150692714,0.30102692784591717,0.25894621284029756,0.11513282135213396,2.263041409962748,0.3138922869985149,0.19961389400546706,0.32572115955156533,0.6939284791387895,0.5456745119332277,0.6635405020252556,0.2297666051418076,2.017336578684302,0.2736220472440945,0.2874782333386101,0.5146774053573608,0.37220134401640603,0.23632387956765374,0.11389601892395189,0.006348488585467011,1.622575196204707,0.004077980678107905,0.008427555525817766
50.0,0.6371823573038139,0.9670355480766363,58.40896,58.40896,0.0,0.3207641684549865,0.2848373007132187,0.11513282135213396,2.5067497043538975,0.3074323951261899,0.19331088078123715,0.3538426030897397,0.7168750728933102,0.558713043762607,0.6635405020252556,0.2297666051418076,2.017336578684302,0.2736220472440945,0.2874782333386101,0.5146774053573608,0.37220134401640603,0.23632387956765374,0.11389601892395189,0.0,0.0,,
51.0,0.6049021623272999,0.7830952674506269,58.40896,58.40896,0.0,0.3204605747673291,0.30559689341223084,0.11513282135213396,2.7025531202048594,0.31976264194495924,0.20039505542059732,0.36780501658135517,0.728626218853273,0.584465650644378,0.6635405020252556,0.2297666051418076,2.017336578684302,0.2736220472440945,0.2874782333386101,0.5146774053573608,0.37220134401640603,0.23632387956765374,0.11389601892395189,0.0,0.0,,
52.0,0.5838515019220151,0.9406241253712695,58.40896,58.40896,0.0,0.3347104802060831,0.323351054613519,0.11513282135213396,2.8647422861753316,0.33203667942749004,0.20786429896691125,0.3823851938274444,0.7442636553392735,0.6078790145490356,0.6635405020252556,0.2297666051418076,2.017336578684302,0.2736220472440945,0.2874782333386101,0.5146774053573608,0.37220134401640603,0.23632387956765374,0.11389601892395189,0.0,0.0,,
53.0,0.6393932366087577,1.0651445122079004,62.05952,62.05952,0.9971592150692714,0.2968926745117857,0.2615200242615153,0.11513282135213396,2.2836553972601243,0.33623931641853055,0.21307011188027528,0.32631994225505717,0.6983505911607676,0.551831350606589,0.6612523730385771,0.22728557263394122,1.9955532667537685,0.272291857739733,0.28192839018889204,0.5120390057563782,0.37293883244820547,0.23707865696235006,0.11389601892395189,0.005765120340443676,1.5497420920291916,0.003780873983434315,0.007609550078758109
54.0,0.634650563282102,0.9252601143427434,62.05952,62.05952,0.0,0.32162360306773985,0.28527113377407287,0.11513282135213396,2.5086779639184935,0.32801431190303637,0.20501778106034946,0.3532479324537485,0.7201198775026568,0.5649123450723115,0.6612523730385771,0.22728557263394122,1.9955532667537685,0.272291857739733,0.28192839018889204,0.5120390057563782,0.37293883244820547,0.23707865696235006,0.11389601892395189,0.0,0.0,,
55.0,0.610487116925426,0.8718252415776151,62.05952,62.05952,0.0,0.331174044969349,0.30562246114807806,0.11513282135213396,2.6955823796976417,0.3172116843372303,0.19845723043943853,0.36731574320654486,0.7378608368835546,0.56395980610695,0.6612523730385771,0.22728557263394122,1.9955532667537685,0.272291857739733,0.28192839018889204,0.5120390057563782,0.37293883244820547,0.23707865696235006,0.11389601892395189,0.0,0.0,,
56.0,0.5830637345997726,1.0424282741805215,62.05952,62.05952,0.0,0.34704388402338765,0.32896614227244286,0.11513282135213396,2.913811102659594,0.3201099563328573,0.19940599575416434,0.3852351039951974,0.7548784663504317,0.5950054613732427,0.6612523730385771,0.22728557263394122,1.9955532667537685,0.272291857739733,0.28192839018889204,0.5120390057563782,0.37293883244820547,0.23707865696235006,0.11389601892395189,0.0,0.0,,
57.0,0.6431118409535562,1.2057969249535352,65.71008,65.71008,0.9971592150692714,0.29673790839668435,0.2634324956294608,0.11513282135213396,2.30018181219458,0.3294320918834671,0.2093872504160859,0.325941625769023,0.6983971920357065,0.5791672489121714,0.6605202631228487,0.22684589359131646,1.9916929119601707,0.266931893530359,0.28286622363478764,0.5153321027755737,0.37367574654069946,0.2376906882323036,0.11389601892395189,0.0052921272827174595,1.4913670925889164,0.003457328800202297,0.007024109051130298
58.0,0.6347959662863147,0.9883145340430586,65.71008,65.71008,0.0,0.31340090540568627,0.2857091602492601,0.11513282135213396,2.5124422928924144,0.3357823279029786,0.2112764785863876,0.3526233734092366,0.7208456230232045,0.5855005956200378,0.6605202631228487,0.22684589359131646,1.9916929119601707,0.266931893530359,0.28286622363478764,0.5153321027755737,0.37367574654069946,0.2376906882323036,0.11389601892395189,0.0,0.0,,
59.0,0.604521917604801,0.8642750932750575,65.71008,65.71008,0.0,0.33234134532555204,0.3085930565393151,0.11513282135213396,2.7289705630218593,0.3157622323504667,0.19722345788040582,0.37154915945435174,0.7384261427852175,0.583170744751212,0.6605202631228487,0.22684589359131646,1.9916929119601707,0.266931893530359,0.28286622363478764,0.5153321027755737,0.37367574654069946,0.2376906882323036,0.11389601892395189,0.0,0.0,,
60.0,0.5800916570717828,1.036793196858396,65.71008,65.71008,0.0,0.3459472376626726,0.3334633289242418,0.11513282135213396,2.958506560258525,0.3064601041609325,0.1904012424627637,0.3881174991936521,0.7519732682320286,0.5991770579433553,0.6605202631228487,0.22684589359131646,1.9916929119601707,0.266931893530359,0.28286622363478764,0.5153321027755737,0.37367574654069946,0.2376906882323036,0.11389601892395189,0.0,0.0,,
