round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_brier,fed_auroc,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.5731107029168281,1.1639161236059148,94.69952,94.69952,0.5412350858791136,0.3367215707367022,3.0517180942902153,0.1147406847935549,0.5738874505061098,0.3686019436009089,0.19089310320817987,0.7537321355595272,0.30640423524721627,0.3433324289434069,0.4047513052559263,0.09447099193297345,0.8294494647442552,0.013201320132013201,0.2045002711006687,0.278923898935318,0.36819208873956805,0.23840259971193187,0.11389601892395189,0.004896377462063748,1.2969638870563358,,0.004896377462063748
40.0,0.6458889208478987,2.0919562302475936,98.35008,98.35008,0.9971592150692714,0.3023298984664687,2.3885204070185457,0.1147406847935549,0.5511356782138137,0.32912855800017915,0.2117309872074308,0.7003477756065514,0.3366418619410052,0.274284924048667,0.36922078295627836,0.08851955971665706,0.7771962580690496,0.09188305792627564,0.2045002711006687,0.26182177662849426,0.37504074021718653,0.2438495779572143,0.11389601892395189,0.004009857042640452,1.5821176964091137,0.00419694292793722,0.003926028034069573
41.0,0.6351165180860485,1.1145141983577815,100.33152,100.33152,0.5412350858791136,0.3105613886357718,2.590506070344761,0.1147406847935549,0.5741987820350813,0.3430366805351665,0.21154503081857667,0.7193746869940922,0.3397067868460487,0.29558103566315197,0.37043406395070094,0.08961443439874044,0.7868091900435589,0.07465963987703118,0.2045002711006687,0.2571791410446167,0.3738591750726839,0.24275042643461864,0.11389601892395189,0.003575521154038278,0.9924580119550228,,0.003575521154038278
42.0,0.6132670371395401,1.1905479549549116,102.31296,102.31296,0.5412350858791136,0.3199514456393954,2.7737600195903567,0.1147406847935549,0.576242658096738,0.3540328859003608,0.20228010869119734,0.7324294863982079,0.3241476311009269,0.3151861154776539,0.37320635078558817,0.09141291137390006,0.8025997066230757,0.09349435138293728,0.2045002711006687,0.2517278790473938,0.3733137839138313,0.24255409846372802,0.11389601892395189,0.003733786410672134,1.0637144544161856,,0.003733786410672134
43.0,0.5932163183999951,1.264116592735107,104.2944,104.2944,0.5412350858791136,0.3266668203038822,2.9470507457551247,0.1147406847935549,0.5973438734689509,0.3632948302041614,0.2061341306749632,0.7456203959297704,0.33028482173282087,0.3339176513196319,0.3695120557312116,0.09016102852881303,0.7916082526906699,0.06504065040650407,0.2045002711006687,0.23172251880168915,0.37100335334119366,0.24112167594008926,0.11389601892395189,0.0037534934233224527,1.1072249580174685,,0.0037534934233224527
44.0,0.5746604364988279,1.4062491630783538,106.27584,106.27584,0.5412350858791136,0.32827803953239454,3.055574535846922,0.1147406847935549,0.5827823545566169,0.37326935330378536,0.20956684473529222,0.7573894562641103,0.33760208638029393,0.344846040187332,0.3681832319345999,0.08965119015007608,0.7871319032663993,0.06742138364779875,0.2045002711006687,0.23359490931034088,0.3713224565836124,0.24157638971501585,0.11389601892395189,0.0038855431673733357,1.1816339208744466,,0.0038855431673733357
45.0,0.6465027599394808,2.33702733675663,107.94496,107.94496,0.4559241291901578,0.30335172457983695,2.4034310295105614,0.1147406847935549,0.5573271482766484,0.3294431737645814,0.204756473105522,0.7043844995565033,0.3221477553290216,0.2758867743177338,0.3736487064100441,0.09083680224248102,0.7975415040900818,0.06306306306306306,0.2045002711006687,0.25700274109840393,0.371638944437126,0.2411728009394536,0.11389601892395189,0.0038106578191186946,0.4916407619602978,0.0038106578191186946,
46.0,0.639850925458614,1.7924718970045077,109.9264,109.9264,0.5412350858791136,0.3138671469727844,2.5856764508664587,0.1147406847935549,0.5688449616064688,0.34561988158712553,0.21278634029511106,0.7225316750363748,0.34049555438676,0.2954153808657253,0.3746672324628816,0.0911282254081273,0.8001001814556259,0.04769791321629679,0.2045002711006687,0.26036086678504944,0.3711218492881816,0.2408392340797039,0.11389601892395189,0.0029299526403694857,0.9129565504845232,,0.0029299526403694857
47.0,0.6092062502567039,1.2587146896636001,111.90784,111.90784,0.5412350858791136,0.3233887792377933,2.7883676585041983,0.1147406847935549,0.5602402302501245,0.3573007457866146,0.19979827876076245,0.7365206774445404,0.3223884323428576,0.3167360627787301,0.3809536795218397,0.09205391663942047,0.8082276931986944,0.054122890799108564,0.2045002711006687,0.2717611789703369,0.37199916607828765,0.24108967626297426,0.11389601892395189,0.00303748989086404,0.9680224313633516,,0.00303748989086404
48.0,0.586716809400671,1.4721977734479523,113.88928,113.88928,0.5412350858791136,0.3259892551262547,2.939660698109733,0.1147406847935549,0.5876325134803192,0.3692867076037442,0.20779665193494723,0.7540522798955455,0.33471897450557025,0.3322825076966336,0.37271240436502057,0.09022186047524848,0.7921423534170181,0.038028169014084505,0.2045002711006687,0.27320870757102966,0.3721741067876609,0.2412448140715048,0.11389601892395189,0.0034650109715453643,1.132708249380812,,0.0034650109715453643
49.0,0.5728794496427827,1.478053710671908,115.87072,115.87072,0.5412350858791136,0.338757992189339,3.1994531101351087,0.1147406847935549,0.6002240714833726,0.3861931516148993,0.196437275711296,0.7647121534688076,0.3175350275642934,0.36078456632588124,0.3705846950199609,0.09031503496255341,0.7929604196513361,0.06982942430703624,0.2045002711006687,0.28498440980911255,0.3727753529239537,0.2418324121057768,0.11389601892395189,0.0035484580213787486,1.1899862621212378,,0.0035484580213787486
50.0,0.6453575389431344,2.2950661244939017,119.52128,119.52128,0.9971592150692714,0.3087635268232321,2.4646396460261135,0.1147406847935549,0.5443900301696101,0.3332494226760216,0.20147011830059208,0.7041266097011524,0.31896684047712365,0.2833468473941153,0.37820964150282393,0.09125293451188657,0.8011951196715308,0.05285035629453682,0.2045002711006687,0.26656919717788696,0.3733031772179454,0.24212269014014734,0.11389601892395189,0.0032523466042868173,1.5597562533803284,0.0036159752599435927,0.0031086168440162955
51.0,0.6443024787817048,1.7983538289806886,121.50272,121.50272,0.5412350858791136,0.3170975721739399,2.636818700798852,0.1147406847935549,0.5724074095412562,0.3459500808234662,0.19753336426178594,0.7221760348056336,0.3162797214548478,0.30126566259021115,0.3780082730001708,0.09074926682310926,0.7967729485233573,0.06308827270414653,0.2045002711006687,0.2761240601539612,0.3745653702710079,0.24288270615504473,0.11389601892395189,0.0030568814338097178,1.0701182999182492,,0.0030568814338097178
