round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_f1_best,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
25.0,0.649308283464902,0.27842775729661723,5.26995,36.5056,0.9971592150692714,0.23981210376798215,0.6639246618201766,0.5254103867421518,0.11385951661631422,2.12503928295812,0.344718869798043,0.30526983109767103,0.2157594542962108,0.28016167776948475,0.43216129067396536,0.10363862845599031,0.909940746262515,0.0,0.20450951154489178,0.44783174991607666,0.36224510633229695,0.232361626632332,0.11389601892395189,0.011734006819010708,0.6086794313159771,0.007985804093753723,0.016010831998951106
26.0,0.6467442421258246,0.2906515353038509,5.26995,36.5056,0.0,0.25045843129416084,0.6756593681884016,0.5426925329373323,0.11385951661631422,2.221107446571116,0.34317514918414427,0.3079783014758593,0.21614409796384737,0.28098905010241754,0.43216129067396536,0.10363862845599031,0.909940746262515,0.0,0.20450951154489178,0.44783174991607666,0.36224510633229695,0.232361626632332,0.11389601892395189,0.0,0.0,,
27.0,0.6332814637967007,0.38102456518670985,5.26995,36.5056,0.0,0.26239447236288144,0.6844957898399056,0.5399131359755692,0.11385951661631422,2.3375990743947415,0.3291933487789857,0.3163275991180825,0.20722172566752076,0.2907662903684355,0.43216129067396536,0.10363862845599031,0.909940746262515,0.0,0.20450951154489178,0.44783174991607666,0.36224510633229695,0.232361626632332,0.11389601892395189,0.0,0.0,,
28.0,0.6204930885748179,0.4488332712341803,5.26995,36.5056,0.0,0.2688460520824379,0.6934014594595909,0.6016107872372338,0.11385951661631422,2.406377330211102,0.3435480688580885,0.3254970079088533,0.21756401757755994,0.290602890505764,0.43216129067396536,0.10363862845599031,0.909940746262515,0.0,0.20450951154489178,0.44783174991607666,0.36224510633229695,0.232361626632332,0.11389601892395189,0.0,0.0,,
29.0,0.6466839161697289,0.3106377326283981,5.796945,40.15616,0.9971592150692714,0.2401980185040328,0.6645371260721082,0.5306946751225481,0.11385951661631422,2.1298103037781653,0.3442868255463326,0.30524131716505143,0.21576527198216905,0.2810442866427819,0.36442429465429993,0.08472679119554297,0.7438959850924627,0.0,0.20452799493876814,0.4430895745754242,0.36248219882429766,0.23265194099539774,0.11389601892395189,0.00852998511057486,0.4829149155120831,0.0062225897818796476,0.01121713381358349
30.0,0.6441871494900026,0.31355188523435007,5.796945,40.15616,0.0,0.2512653563759248,0.6768637279411261,0.5719441557424997,0.11385951661631422,2.2297160510951413,0.35332991352280435,0.3090574074804941,0.22342085336824996,0.27919745147581987,0.36442429465429993,0.08472679119554297,0.7438959850924627,0.0,0.20452799493876814,0.4430895745754242,0.36248219882429766,0.23265194099539774,0.11389601892395189,0.0,0.0,,
31.0,0.63483087982475,0.44542398088096025,5.796945,40.15616,0.0,0.26057704222221345,0.6854486998716302,0.5801953884124875,0.11385951661631422,2.322652089938131,0.3357444855075964,0.31658820678144467,0.21378825353989997,0.2885615823921459,0.36442429465429993,0.08472679119554297,0.7438959850924627,0.0,0.20452799493876814,0.4430895745754242,0.36248219882429766,0.23265194099539774,0.11389601892395189,0.0,0.0,,
32.0,0.6227859577927087,0.4680342918148216,5.796945,40.15616,0.0,0.26743131636272344,0.6938028483439845,0.5681156388109725,0.11385951661631422,2.389302986177935,0.32715592311445746,0.32365663511490567,0.20831889366590808,0.29464705646658035,0.36442429465429993,0.08472679119554297,0.7438959850924627,0.0,0.20452799493876814,0.4430895745754242,0.36248219882429766,0.23265194099539774,0.11389601892395189,0.0,0.0,,
33.0,0.6470841614370678,0.3411401067448253,6.32394,43.80672,0.9971592150692714,0.23969031549129446,0.6646131257630601,0.5243111624094503,0.11385951661631422,2.1227600586984843,0.339367432774899,0.30551463581563987,0.21269379394728097,0.28162745864931044,0.3399127306106076,0.08087900379701744,0.7101126497759344,0.0,0.20450951154489178,0.44787347316741943,0.36499372247967066,0.23451713333862623,0.11389601892395189,0.009414283412699061,0.5758921840169933,0.005789054596272963,0.013772853630595085
34.0,0.6486210810461388,0.39066464544287066,6.32394,43.80672,0.0,0.2526409143629318,0.6754580347028633,0.5283933064646171,0.11385951661631422,2.2498563727400036,0.3287905867531341,0.3082036852703623,0.20668549310408138,0.2804700008224818,0.3399127306106076,0.08087900379701744,0.7101126497759344,0.0,0.20450951154489178,0.44787347316741943,0.36499372247967066,0.23451713333862623,0.11389601892395189,0.0,0.0,,
35.0,0.6332896878466351,0.41218350150994104,6.32394,43.80672,0.0,0.26197378618753464,0.6867987677358858,0.5714497558476193,0.11385951661631422,2.34315535484661,0.3416296995579277,0.3185687606384495,0.21563666104798174,0.29050812271025633,0.3399127306106076,0.08087900379701744,0.7101126497759344,0.0,0.20450951154489178,0.44787347316741943,0.36499372247967066,0.23451713333862623,0.11389601892395189,0.0,0.0,,
36.0,0.6245449320363173,0.5977506348368187,6.32394,43.80672,0.0,0.27172667744952267,0.6962479244584454,0.5949443340252744,0.11385951661631422,2.4316731776296856,0.339923745255696,0.3251847671308709,0.21459130645309038,0.2913719227074371,0.3399127306106076,0.08087900379701744,0.7101126497759344,0.0,0.20450951154489178,0.44787347316741943,0.36499372247967066,0.23451713333862623,0.11389601892395189,0.0,0.0,,
37.0,0.6464331492271415,0.34811772803639435,6.850935,47.45728,0.9971592150692714,0.23993809447504694,0.6648902062274982,0.5206498192062401,0.11385951661631422,2.1249116194234285,0.3383193991990143,0.3043306097418589,0.2119721114109918,0.28053313221480436,0.3344283315619364,0.08027822210866276,0.704837823719408,0.0,0.20451875282422052,0.44506749510765076,0.36573972041422476,0.23530688554996013,0.11389601892395189,0.00768077881044652,0.5008812224114081,0.004987453063294034,0.011009876807340644
38.0,0.6430429351851046,0.3440828920835833,6.850935,47.45728,0.0,0.2512846270856572,0.6769905278213066,0.5642173066097504,0.11385951661631422,2.240516995616466,0.3512794238295733,0.30906733502993117,0.22277074131038707,0.27088019657535495,0.3344283315619364,0.08027822210866276,0.704837823719408,0.0,0.20451875282422052,0.44506749510765076,0.36573972041422476,0.23530688554996013,0.11389601892395189,0.0,0.0,,
39.0,0.6345495807738829,0.39437452856664346,6.850935,47.45728,0.0,0.2640982217437667,0.6866507324527208,0.5471678795865085,0.11385951661631422,2.3592501812552573,0.3443136481293416,0.31690708710620835,0.21568859889248762,0.29118994865681663,0.3344283315619364,0.08027822210866276,0.704837823719408,0.0,0.20451875282422052,0.44506749510765076,0.36573972041422476,0.23530688554996013,0.11389601892395189,0.0,0.0,,
40.0,0.6164754530808652,0.4389031432547762,6.850935,47.45728,0.0,0.2709717637187302,0.6926836584057585,0.5670398009297593,0.11385951661631422,2.4279850362878217,0.33593376068241726,0.32372493979903777,0.21081520583158914,0.29196967666870116,0.3344283315619364,0.08027822210866276,0.704837823719408,0.0,0.20451875282422052,0.44506749510765076,0.36573972041422476,0.23530688554996013,0.11389601892395189,0.0,0.0,,
41.0,0.6452740442950555,0.36908499946739537,7.37793,51.10784,0.9971592150692714,0.2402237127655861,0.6647897656710922,0.5245975582126043,0.11385951661631422,2.1274189114522515,0.3417746985813252,0.3039254568293254,0.21458361574311963,0.27966336212404447,0.3521783890509748,0.08275411846261069,0.7265760405362844,0.0,0.20452799493876814,0.4420097768306732,0.36405081217893387,0.23388128899202462,0.11389601892395189,0.007705281103311629,0.5326452107983641,0.004688189471874197,0.011560394298515042
42.0,0.6413975489636592,0.41883574868302575,7.37793,51.10784,0.0,0.2556037064339971,0.6781572504889122,0.558985389739065,0.11385951661631422,2.2768398441859112,0.3436381574466916,0.31320769515353214,0.21723206941800172,0.2824152657543135,0.3521783890509748,0.08275411846261069,0.7265760405362844,0.0,0.20452799493876814,0.4420097768306732,0.36405081217893387,0.23388128899202462,0.11389601892395189,0.0,0.0,,
43.0,0.6302077319593234,0.43819901258876887,7.37793,51.10784,0.0,0.26328990110508466,0.6875898311523234,0.5697689263332044,0.11385951661631422,2.3618242349095624,0.33774265293936995,0.31849929816538675,0.21229043023490313,0.28966657331539225,0.3521783890509748,0.08275411846261069,0.7265760405362844,0.0,0.20452799493876814,0.4420097768306732,0.36405081217893387,0.23388128899202462,0.11389601892395189,0.0,0.0,,
44.0,0.6183490753859214,0.4550767941009511,7.37793,51.10784,0.0,0.2721980750261635,0.6933520809620644,0.5685085403823932,0.11385951661631422,2.449033099934237,0.33730561043931157,0.3244806134349234,0.21225552387432012,0.2932460292564533,0.3521783890509748,0.08275411846261069,0.7265760405362844,0.0,0.20452799493876814,0.4420097768306732,0.36405081217893387,0.23388128899202462,0.11389601892395189,0.0,0.0,,
45.0,0.643301755289479,0.44077050969034676,7.904925,54.7584,0.9971592150692714,0.24040476297075888,0.6652299623891228,0.5296388317728631,0.11385951661631422,2.1302866914803675,0.3368704422782217,0.30523466263126753,0.21152202042562798,0.28207410692019796,0.34027305046902573,0.08097849420809013,0.7109861694302,0.0,0.20451875282422052,0.4418965280056,0.36437197074063843,0.23423475830431073,0.11389601892395189,0.00623348967062229,0.45847356232116,0.00463249418028092,0.00833221132137903
46.0,0.6485186040706082,0.5435049648378052,7.904925,54.7584,0.0,0.25462110954514117,0.6772008115757634,0.5730406745427925,0.11385951661631422,2.27047776064644,0.363381082291245,0.31086987402096933,0.2299460509215991,0.2773164878870716,0.34027305046902573,0.08097849420809013,0.7109861694302,0.0,0.20451875282422052,0.4418965280056,0.36437197074063843,0.23423475830431073,0.11389601892395189,0.0,0.0,,
47.0,0.6314031252167347,0.3898974449735061,7.904925,54.7584,0.0,0.265745307850033,0.6868571499359544,0.5628402771133733,0.11385951661631422,2.377830999481836,0.3470492150954816,0.3208561976702605,0.21785632301932373,0.28955245524790746,0.34027305046902573,0.08097849420809013,0.7109861694302,0.0,0.20451875282422052,0.4418965280056,0.36437197074063843,0.23423475830431073,0.11389601892395189,0.0,0.0,,
48.0,0.6213734387612556,0.44051209254590284,7.904925,54.7584,0.0,0.27163672306363734,0.694703635591821,0.5789193386045048,0.11385951661631422,2.436290516376832,0.34499425145205154,0.3292196276503911,0.2183387234508772,0.29098922427070706,0.34027305046902573,0.08097849420809013,0.7109861694302,0.0,0.20451875282422052,0.4418965280056,0.36437197074063843,0.23423475830431073,0.11389601892395189,0.0,0.0,,
49.0,0.6440437827184555,0.44851409709915374,8.43192,58.40896,0.9971592150692714,0.24048091994745074,0.6655084150601202,0.5310304873554488,0.11385951661631422,2.1306508185608384,0.33806515616774635,0.30642212968659843,0.2126778149463124,0.28002031395941746,0.3571256841145375,0.08309417825468823,0.7295617444730006,0.0,0.20452799493876814,0.44360026717185974,0.3628373524477176,0.2329743267443725,0.11389601892395189,0.007248167790151877,0.5696487142122351,0.004161062609868177,0.01143069771006349
50.0,0.6467578854687177,0.4423105265760176,8.43192,58.40896,0.0,0.2540976294725148,0.6780656092357846,0.5349749127573596,0.11385951661631422,2.2651435159129205,0.33533129745096435,0.3103462407493604,0.21111673093589625,0.28814894519434087,0.3571256841145375,0.08309417825468823,0.7295617444730006,0.0,0.20452799493876814,0.44360026717185974,0.3628373524477176,0.2329743267443725,0.11389601892395189,0.0,0.0,,
51.0,0.6315150899919779,0.4108170055171015,8.43192,58.40896,0.0,0.26103174267873036,0.6848503809085013,0.5517648212904296,0.11385951661631422,2.3392022754960577,0.3532492746493505,0.3162302387388445,0.2233995546047312,0.28420438811465765,0.3571256841145375,0.08309417825468823,0.7295617444730006,0.0,0.20452799493876814,0.44360026717185974,0.3628373524477176,0.2329743267443725,0.11389601892395189,0.0,0.0,,
52.0,0.6174070190806257,0.44859631343542306,8.43192,58.40896,0.0,0.27234396362611635,0.6946669305202007,0.557016278708059,0.11385951661631422,2.4494158272944326,0.3436055594656854,0.3245772790840746,0.21593484690722498,0.29216403621053183,0.3571256841145375,0.08309417825468823,0.7295617444730006,0.0,0.20452799493876814,0.44360026717185974,0.3628373524477176,0.2329743267443725,0.11389601892395189,0.0,0.0,,
53.0,0.6485062627998702,0.47895423950231103,8.958915,62.05952,0.9971592150692714,0.2410220080158103,0.6655865251082986,0.5371554112315088,0.11385951661631422,2.137690877442763,0.33398160396363263,0.3054600119335273,0.210751774696354,0.27959582627324603,0.3340299617658364,0.08016627469529933,0.7038549323556793,0.0,0.20452799493876814,0.435722678899765,0.364997822398166,0.23495182179100987,0.11389601892395189,0.006114414137656165,0.5127013554738369,0.003415706090036033,0.009854837437602657
54.0,0.6422431056189205,0.44106342149069117,8.958915,62.05952,0.0,0.2550851674080121,0.677934044785897,0.5624360500273088,0.11385951661631422,2.2724927222489524,0.350349569423565,0.311436618185097,0.2212566525854599,0.27800755399631427,0.3340299617658364,0.08016627469529933,0.7038549323556793,0.0,0.20452799493876814,0.435722678899765,0.364997822398166,0.23495182179100987,0.11389601892395189,0.0,0.0,,
55.0,0.6344382735654391,0.4963204695161288,8.958915,62.05952,0.0,0.26158705137874927,0.6857061120761941,0.5519147592822741,0.11385951661631422,2.3355794241891394,0.34146692827290004,0.3169340454441548,0.21496140702257027,0.2872102284848359,0.3340299617658364,0.08016627469529933,0.7038549323556793,0.0,0.20452799493876814,0.435722678899765,0.364997822398166,0.23495182179100987,0.11389601892395189,0.0,0.0,,
56.0,0.6191969426432246,0.5079519942088417,8.958915,62.05952,0.0,0.27230782314398755,0.6951994344737292,0.5762327676554552,0.11385951661631422,2.442955457785579,0.34057769079212935,0.3282407840848096,0.21514016337607675,0.2904596264189174,0.3340299617658364,0.08016627469529933,0.7038549323556793,0.0,0.20452799493876814,0.435722678899765,0.364997822398166,0.23495182179100987,0.11389601892395189,0.0,0.0,,
57.0,0.6412391388238892,0.44022223999230653,9.48591,65.71008,0.9971592150692714,0.2409469094320791,0.6660576687347116,0.5427644860209505,0.11385951661631422,2.1374865007875066,0.34160979206449643,0.30473329637395846,0.21553820318385508,0.2757837741934011,0.3380293590909659,0.08060403903304567,0.7076984761588971,0.0008768084173608067,0.20451875282422052,0.44358158111572266,0.36731609411121796,0.23660941567699476,0.11389601892395189,0.005855426869370612,0.5219890776497778,0.003378418392745964,0.009374674016137119
58.0,0.6422196138118588,0.45450971799344186,9.48591,65.71008,0.0,0.25702916392753133,0.6790667688303474,0.5576871365631395,0.11385951661631422,2.292027756109096,0.34522498824538933,0.31443402798815157,0.21714681611346656,0.2835295062492581,0.3380293590909659,0.08060403903304567,0.7076984761588971,0.0008768084173608067,0.20451875282422052,0.44358158111572266,0.36731609411121796,0.23660941567699476,0.11389601892395189,0.0,0.0,,
59.0,0.6275869245296245,0.4368345369698681,9.48591,65.71008,0.0,0.26356895520786766,0.688078388597581,0.579976015027391,0.11385951661631422,2.3603012629124387,0.3325938465036659,0.3175617724385723,0.2097043088408758,0.2926578418136691,0.3380293590909659,0.08060403903304567,0.7076984761588971,0.0008768084173608067,0.20451875282422052,0.44358158111572266,0.36731609411121796,0.23660941567699476,0.11389601892395189,0.0,0.0,,
60.0,0.6191205047283617,0.5308321228406989,9.48591,65.71008,0.0,0.27206585655652926,0.6936972308078769,0.5599290433003073,0.11385951661631422,2.443342502869256,0.33175663712792275,0.3240585303701714,0.20814521419415516,0.2962768839451986,0.3380293590909659,0.08060403903304567,0.7076984761588971,0.0008768084173608067,0.20451875282422052,0.44358158111572266,0.36731609411121796,0.23660941567699476,0.11389601892395189,0.0,0.0,,
