round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_ece,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.6404415534516943,0.6855744058040574,117.15072,117.15072,1.0,0.30654411142098725,0.6809931211020881,0.5421233782124363,0.24745997063716968,0.3131177624990664,0.11388101983002831,2.1665182869214883,0.20125061648176493,0.2859048720400935,0.6625148729827322,0.22402879369013828,1.9669589491070956,0.27342837111474644,0.2777360380666166,0.5183257460594177,0.31292448157436253,0.2037638181167844,0.11389601892395189,0.0037378082638951536,0.5480149792838347,0.00364210768088465,0.0038360006430207343,0.002410271311521964
33.0,0.6396252690827509,0.9192863748379834,120.81168,120.81168,1.0,0.3100424055510863,0.683078806331364,0.5696681259805615,0.24973274857349614,0.33554343393774283,0.11388101983002831,2.1864349115621593,0.21397039134960674,0.2845180446578083,0.6602279361939692,0.22377493405767665,1.964730077239053,0.27209426888055704,0.2776239617417569,0.5363078713417053,0.3356418820829544,0.21686306619307166,0.11389601892395189,0.003709029007002169,0.5509230186480636,0.003669135889863111,0.0037647398302236125,0.0020830674803961743
34.0,0.6406394435483171,1.069532397564397,124.47264,124.47264,1.0,0.30978016898695254,0.6837170601566255,0.5840100939689586,0.25005934741088803,0.33544089527701604,0.11388101983002831,2.1876927776755797,0.21454982810291034,0.2812592637680757,0.6610215258737819,0.2241472107670463,1.9679986437165014,0.271866874674987,0.2792335869258946,0.5690544247627258,0.3354640043355107,0.21736023332214513,0.11389601892395189,0.0037999998291265344,0.57072073249401,0.0038393155531182602,0.003790595670786729,0.001957755553844945
35.0,0.636463923310975,0.8570382104110525,128.1336,128.1336,1.0,0.3105480945883107,0.6842357606994365,0.5690233311602108,0.24924179165089186,0.3371800564968214,0.11388101983002831,2.1812609002443115,0.21412082269499053,0.2838960242531651,0.6599127316145638,0.2237390833885513,1.9644153105820263,0.27421790722761596,0.2774580629362067,0.528325080871582,0.3368784233453745,0.21670172486307843,0.11389601892395189,0.003540600041488057,0.5377776182522211,0.003561521858334631,0.003545997481857553,0.0017727879798027707
36.0,0.6357160391558371,0.7828050915897717,131.79456,131.79456,1.0,0.30999645172813656,0.6848112522041587,0.5526850445337328,0.2508527003374515,0.3252359680660236,0.11388101983002831,2.195460604893144,0.20627953306078875,0.2855421758006396,0.661445822837181,0.22443971217385295,1.9705667879727282,0.27810311172350444,0.2801348693453217,0.5428848266601562,0.32509593899403094,0.20899386391762553,0.11389601892395189,0.003572760510159287,0.549033965662602,0.0034177663360728983,0.003731670149900469,0.0018829519308399844
37.0,0.6444324295533339,0.9060288363480501,135.45552,135.45552,1.0,0.31496416702576197,0.6871512608074968,0.5491551149574361,0.2522666626664194,0.3269557077281686,0.11388101983002831,2.209570487924245,0.20646625103775917,0.289468101553015,0.6603730831528178,0.2235766889781592,1.9629894977052782,0.27400441193544645,0.2815694943354518,0.5358344912528992,0.32685567734690746,0.2093648052081893,0.11389601892395189,0.0035514079174028567,0.5520390561978274,0.003445618137235325,0.003670233900424052,0.0017194940957423973
38.0,0.6375111016142726,0.8642934905507724,139.11648,139.11648,1.0,0.31269557092638595,0.6882373127094621,0.5650438556252391,0.25273201290300645,0.3433527427656605,0.11388101983002831,2.2128681299819988,0.21719349334984112,0.2851060971864334,0.6599916676660214,0.22373877114223747,1.964412569078708,0.27308977260480655,0.2760863908404892,0.5396428108215332,0.3429744149189307,0.2200532101769763,0.11389601892395189,0.0034878332478461543,0.548148498165574,0.0034145716014193713,0.0035778322267502687,0.001716469028553043
39.0,0.6388530111777548,0.9119210249462059,142.77744,142.77744,1.0,0.31352596233608176,0.6888049129272942,0.5481244456497875,0.2539059059152818,0.3189616542826631,0.11388101983002831,2.2230661925387323,0.20243601060414493,0.2901296614259877,0.6600326039776039,0.2240849027793406,1.9674515834391153,0.27174677608440795,0.27913795631139127,0.5464187860488892,0.3186167393762252,0.20566997731902487,0.11389601892395189,0.003415805976913416,0.5435708710010658,0.0032256124939386214,0.0036060689180447297,0.0020959449718231564
40.0,0.6350860941515658,0.9809431617943376,146.4384,146.4384,1.0,0.31716297409088456,0.6899455883972554,0.5488842631553306,0.2542809515440516,0.3059008436919497,0.11388101983002831,2.2270030430394994,0.19486719011302508,0.29484695754200624,0.6596696612837718,0.2236280090456793,1.9634400847232003,0.27511667894866126,0.27961661341853034,0.5090736746788025,0.3054777491038833,0.19855547892627545,0.11389601892395189,0.003611394760183344,0.5829952176745792,0.003488893470189867,0.003749179349328238,0.001786631791971965
41.0,0.6389428597494112,1.1208326703194174,150.09936,150.09936,1.0,0.32067355911604933,0.6910405253180815,0.5839810279918837,0.25438997372450334,0.3366462538189433,0.11388101983002831,2.229446468606575,0.21487832862094916,0.28580624755258605,0.660163281418594,0.22440251361474756,1.9702401869250636,0.271461716937355,0.27974324526048666,0.5780015587806702,0.33649947477619074,0.21855692478220415,0.11389601892395189,0.0036788825760223475,0.6013260177769553,0.0033856452066103448,0.003976520569445848,0.0017782353662245856
42.0,0.6399499854188404,1.0546447258410687,153.76032,153.76032,1.0,0.32031906317836556,0.6921532081278827,0.5619512907787806,0.256002979759894,0.34195978454647485,0.11388101983002831,2.24313737518428,0.2158389611325975,0.28879079226814725,0.6593824419817511,0.2237163971167034,1.964216126518683,0.27178445418582275,0.27921435636569164,0.5591644644737244,0.3415861918215837,0.219212189239005,0.11389601892395189,0.0035569660140032464,0.5881364740507706,0.0033489952967239484,0.00378073768749502,0.0014617172675825036
43.0,0.6369001381445425,1.174636324614891,157.42128,157.42128,1.0,0.3180274166440364,0.6929412867723997,0.5458124625146259,0.25613276423607423,0.3229251777033856,0.11388101983002831,2.2433721973299248,0.20315300684665852,0.2928703718264806,0.6591595637188121,0.22337890537744168,1.9612529699268177,0.27450047573739295,0.2785732882061963,0.5181787610054016,0.32278758971740273,0.20678382093720082,0.11389601892395189,0.0033212574081166488,0.5547116751895373,0.003020620733598694,0.0036270198902670922,0.0016875229359901373
44.0,0.634086786475216,0.9203676526414577,161.08224,161.08224,1.0,0.3221258834109822,0.6941655651557092,0.567032895628146,0.2591833236572512,0.3198129513788456,0.11388101983002831,2.270096327142712,0.20208249614259982,0.29419694485036524,0.659229150428722,0.22385621027748098,1.9654436774207995,0.2758700427795121,0.2797979797979798,0.5179975032806396,0.3197402169358821,0.20615391650787118,0.11389601892395189,0.0033159289675029928,0.5608032139080024,0.002899457957481063,0.0037371033856592266,0.0015069722452798015
45.0,0.6421209609142944,1.1901050295808275,164.7432,164.7432,1.0,0.3199829719298243,0.6925181919315102,0.5783477699452689,0.25753390364983786,0.3176081051977881,0.11388101983002831,2.2553714797434696,0.20162790471349876,0.29280608366240024,0.6583199551994613,0.22313375133738345,1.9591005326215076,0.27432786105162976,0.2779016198543617,0.5494039058685303,0.31718326398048263,0.20546854834141,0.11389601892395189,0.003602951980941043,0.6174248345296292,0.0032039176504384185,0.0040137781379947,0.0016251870702835808
46.0,0.6445589284197856,1.4279751739329782,168.40416,168.40416,1.0,0.3212049070295837,0.6946123749208624,0.5712257130944508,0.2602330406911163,0.3272099772380853,0.11388101983002831,2.2787567384616634,0.2074872781457795,0.29341483787427014,0.658456919915774,0.22363994165599985,1.963544852303606,0.2714189341128851,0.27983539094650206,0.5670678615570068,0.3267287774478069,0.2116427889981637,0.11389601892395189,0.0036354914296175393,0.6314663777739042,0.0032544856339478457,0.004035570101799093,0.001481319818818083
47.0,0.6407556875180236,1.2666726127146961,172.06512,172.06512,1.0,0.32059946913179255,0.6961177188433025,0.5856113021333226,0.26133070102576106,0.32678679137587135,0.11388101983002831,2.287317986275954,0.20608894828700805,0.29164740093559194,0.6567999530550108,0.22258047153776878,1.9542427702094245,0.2700892857142857,0.27755314986304946,0.5339000225067139,0.3263073704825163,0.2103517863689805,0.11389601892395189,0.0036562397015208253,0.6424515591879754,0.0031925719315578824,0.0041400477648831065,0.0014735282369795592
48.0,0.6387096998641668,1.3199159010530261,175.72608,175.72608,1.0,0.3227474705184392,0.6975030629873085,0.5904611003109971,0.26285455840964844,0.34024032177857944,0.11388101983002831,2.303109519625464,0.21476195953314306,0.2874654646885178,0.6560905450974839,0.22230870731304314,1.9518566971289677,0.26874536005939126,0.2755369303300157,0.5443114042282104,0.3401098309592972,0.21936364085294183,0.11389601892395189,0.003323175676227726,0.5914893982871945,0.0029227625586976326,0.003745896701054568,0.0013979549472689149
49.0,0.6421361718257101,1.155296535537222,179.38704,179.38704,1.0,0.3228311688170419,0.6988341417480524,0.5500292335717528,0.2631740782028508,0.3355757785211167,0.11388101983002831,2.3039453486664705,0.21137512321073226,0.2927523965508412,0.6561168989461422,0.22131072886193037,1.9430945080679163,0.26914929200579774,0.2768950247460277,0.5324652194976807,0.3357122615189736,0.2162563794843697,0.11389601892395189,0.003307533106124752,0.5963582006670549,0.0028530956387796545,0.003786177244690022,0.0015216108888543123
