round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_f1,fed_ece,fed_auprc_lift,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
27.0,0.6187846935060849,0.7711112183152528,57.56928,57.56928,0.5412350858791136,0.2073153467100908,0.7016820303996061,0.565149257831793,0.3322411047609395,0.30410015237328275,0.330273502979949,2.4230099253921944,0.2753235939162705,0.1148036253776435,0.6625226787417158,0.20002948612649335,1.756246513410206,0.28175915717260813,0.2825369668825614,0.4999563694000244,0.37168251954829407,0.23744104208417827,0.11389601892395189,0.0053926600200811465,0.8770427898271009,,0.0053926600200811465
28.0,0.6005525903702932,0.8532357297510853,59.55072,59.55072,0.5412350858791136,0.19679115337614497,0.712550817556113,0.5628960514806908,0.34392023874145716,0.3153390267150374,0.31450749483416257,2.57663927326533,0.2914934850066013,0.1148036253776435,0.664992486141264,0.2070332170059788,1.8177388372478094,0.2796271637816245,0.2810910772075821,0.4987095594406128,0.37100162004793324,0.23663351130330243,0.11389601892395189,0.006094361678421111,1.0269940088037401,,0.006094361678421111
29.0,0.5782168542770364,0.9566205870255235,61.53216,61.53216,0.5412350858791136,0.2010004994180254,0.7256662450411477,0.5676111451519911,0.357461642839872,0.32085733485487294,0.3229786551835096,2.7183426928233247,0.30486839293725826,0.1148036253776435,0.6643375428042975,0.20714581737706522,1.818727461539951,0.27769800066276373,0.28135352579271183,0.5018835067749023,0.37436277092154113,0.23931480692314777,0.11389601892395189,0.006488555792965984,1.1380524123087525,,0.006488555792965984
30.0,0.6500769936101032,1.340028721078342,65.18272,65.18272,0.9971592150692714,0.21429284664686152,0.6761510943384148,0.5470263101854564,0.3031540575849989,0.27737937164926274,0.3368910662344519,2.123607107994715,0.24368886256682698,0.1148036253776435,0.6607852824447374,0.19595136546298259,1.7204408662766244,0.27783361250697935,0.2800623426447668,0.5015364289283752,0.37484584838516416,0.23988149982690637,0.11389601892395189,0.006008299396154325,1.4984502885490656,0.008409244959701623,0.005103996631419998
31.0,0.6433813545785741,0.8301386459272615,67.16416,67.16416,0.5412350858791136,0.21513093265198555,0.6930437029211607,0.5514358774536596,0.3198519725017535,0.2948137712821953,0.3432109836795651,2.3068029267876855,0.2637614247476576,0.1148036253776435,0.6637921059832322,0.20309566257548406,1.783167352944009,0.2785442435775452,0.28075178224238495,0.5013636946678162,0.37545944922577185,0.24038974283484468,0.11389601892395189,0.004224506610993706,0.7763791696634144,,0.004224506610993706
32.0,0.6219627690386723,0.8047508076763809,69.1456,69.1456,0.5412350858791136,0.20743093551893363,0.706721324742247,0.5811112965086674,0.3302697757624499,0.3080366620927634,0.33219685673189403,2.4464591554676005,0.27823316612841487,0.1148036253776435,0.662262905090655,0.2008962397349839,1.7638565564712307,0.2788029925187032,0.2799572991726715,0.5010886788368225,0.37643036697631904,0.24128968261304415,0.11389601892395189,0.0048726449606376334,0.9175833339104429,,0.0048726449606376334
33.0,0.6042854110300971,0.9031952206552434,71.12704,71.12704,0.5412350858791136,0.20361665743944346,0.7187447200317999,0.5634110707148143,0.3491615935610437,0.3172888399786121,0.328414427392604,2.6928167787310904,0.3022133623550298,0.1148036253776435,0.6619243459815576,0.20016644993867883,1.7574490472079582,0.2804700911131652,0.28202792956891315,0.5018183588981628,0.37699389700543035,0.2417370982035979,0.11389601892395189,0.005627583829928674,1.0893882848322392,,0.005627583829928674
34.0,0.5827556903193934,1.028173845126814,73.10848,73.10848,0.5412350858791136,0.2043178472373484,0.7272567151065508,0.6081352988436203,0.359463377197988,0.31799742350121074,0.32824916582827035,2.821317018393702,0.3146269731053611,0.1148036253776435,0.6603368152372833,0.1985543685281392,1.7432950721544842,0.27570722945666815,0.2783925451368667,0.500342071056366,0.3781473887537283,0.24255784844816394,0.11389601892395189,0.00684156000786369,1.376089988509193,,0.00684156000786369
35.0,0.644250885860459,1.0912400304886543,74.7776,74.7776,0.4559241291901578,0.21438253584495315,0.6841339277493185,0.5539610971286818,0.31440953085412565,0.2867240978404677,0.33947212485599354,2.196084805447057,0.2522722836488695,0.1148036253776435,0.6606847989846389,0.19761938578721205,1.7350859815316466,0.27723679688395003,0.2784057108863771,0.5003612041473389,0.3777656621758151,0.24231182903108725,0.11389601892395189,0.007078222495245396,0.5204911686014384,0.007078222495245396,
36.0,0.6428155788687009,1.085137812976067,76.75904,76.75904,0.5412350858791136,0.20588267720904696,0.6968388448970667,0.5529679187741374,0.32281647458203366,0.2938695003026236,0.328064460626476,2.310697524922201,0.26410244875322453,0.1148036253776435,0.6516304824978068,0.18725385972863362,1.6440773039983303,0.25637910085054677,0.27012025901942643,0.49639442563056946,0.37650674521530086,0.24164712405908195,0.11389601892395189,0.004341123518403851,0.8999125104164705,,0.004341123518403851
37.0,0.6126810616438794,1.0461642477395865,78.74048,78.74048,0.5412350858791136,0.20829113016027606,0.709912354955792,0.5871202330511112,0.3385899655286597,0.3000525306069023,0.3335461607864098,2.5512715547210303,0.2888815379623742,0.1148036253776435,0.6429728667299929,0.18390841488841186,1.6147045052663964,0.2592640413169787,0.2653749675633596,0.4946689307689667,0.3791397975005779,0.24377737499546992,0.11389601892395189,0.00451410376945699,0.9561697657918558,,0.00451410376945699
38.0,0.5960313595267226,1.0000182618673448,80.72192,80.72192,0.5412350858791136,0.1983464316942702,0.7231771575331163,0.5405687928792513,0.349557939516286,0.3199658976841463,0.32100359157601427,2.69900378448072,0.30310383764034277,0.1148036253776435,0.6520558336151522,0.18899473674485673,1.6593620965017932,0.2633863965267728,0.26924118018587023,0.49476099014282227,0.37669911766137437,0.24168858313749342,0.11389601892395189,0.005077451835101039,1.1096679685870185,,0.005077451835101039
39.0,0.581003810467767,1.1641595181333397,82.70336,82.70336,0.5412350858791136,0.19674685007962853,0.7334396244403186,0.5879998550471761,0.363338090742266,0.3223444174067356,0.3163641232452384,2.9103379828684512,0.3240043924296003,0.1148036253776435,0.6525950333587016,0.19031709532957436,1.6709723230681894,0.2656084656084656,0.2701516360734238,0.4970959722995758,0.37776021989886177,0.24252679757683873,0.11389601892395189,0.0056088302021516595,1.2728582029230893,,0.0056088302021516595
40.0,0.6416088010130792,1.2859858160453588,86.35392,86.35392,0.9971592150692714,0.22459769102837168,0.682007381099802,0.5715127837696945,0.30940508248436427,0.2782609605825779,0.34960390933135604,2.194800242554559,0.2520573009883896,0.1148036253776435,0.661123163883441,0.20220425236647022,1.775340826455765,0.2812711291413117,0.28251599147121537,0.49982303380966187,0.37899059130132834,0.24337263589997227,0.11389601892395189,0.004344514618606991,1.3575975634157658,0.006641393539526716,0.003571490189421996
41.0,0.6397885982096642,1.1363577577522894,88.33536,88.33536,0.5412350858791136,0.21538226307917477,0.7000286777586081,0.5876874166267876,0.32483443829188563,0.30310610030866136,0.3425741332235173,2.405861367128998,0.27432041434114035,0.1148036253776435,0.6635065934066485,0.20622221406757696,1.8106182816211607,0.2796038467058992,0.28390742734122715,0.49901360273361206,0.37815527286969447,0.24267810914650734,0.11389601892395189,0.003669697700811648,0.8709313021972775,,0.003669697700811648
42.0,0.619501495122677,1.1170428840662168,90.3168,90.3168,0.5412350858791136,0.20684221293927138,0.7122111089908152,0.559390587004395,0.3393087439702308,0.30882963372044714,0.3325532367044998,2.6035637874185453,0.29571615875211055,0.1148036253776435,0.6634727977331072,0.20327934674427925,1.7847800885824499,0.2831011678626706,0.2839417111527918,0.5002979636192322,0.3772145001614926,0.2419533115145066,0.11389601892395189,0.003844187645729363,0.9358432956505567,,0.003844187645729363
43.0,0.5954807590810853,1.1646609207094472,92.29824,92.29824,0.5412350858791136,0.20463109563784165,0.7244389319436116,0.5985114133249956,0.3539657726244244,0.3155585492037749,0.3291235877200257,2.7748294873071595,0.3115114487492827,0.1148036253776435,0.6617220111711204,0.19983998452554907,1.7545827010773904,0.2760004721992681,0.27999999999999997,0.5011568069458008,0.3784341026779822,0.24286278006434547,0.11389601892395189,0.004820098538814848,1.2088935424108058,,0.004820098538814848
44.0,0.5806191991297409,1.266486583945463,94.27968,94.27968,0.5412350858791136,0.20219889343421824,0.7338879939120606,0.5770913014321588,0.3565016205867401,0.3236492737791249,0.3248548391794536,2.887536891556088,0.32219580794038044,0.1148036253776435,0.6583773312928259,0.2030001334252385,1.782328612914743,0.27194636496962077,0.28024948024948027,0.5029364228248596,0.38124033433123033,0.24505306869187296,0.11389601892395189,0.00462361877345228,1.197767851408571,,0.00462361877345228
45.0,0.6450025544438382,1.596115777134709,95.9488,95.9488,0.4559241291901578,0.20661742374287512,0.688661203195774,0.5395731097715647,0.3125037538017964,0.2931199837519629,0.3265835518589054,2.2338085215165076,0.2564354225565792,0.1148036253776435,0.6566972608914057,0.20313111782693358,1.7834786478583045,0.2756683891260391,0.2808487633463982,0.5024296641349792,0.3804557152117581,0.2444582888874364,0.11389601892395189,0.006002769054651601,0.5057758174370974,0.006002769054651601,
46.0,0.637818538827532,1.327008519428317,97.93024,97.93024,0.5412350858791136,0.2141063009408192,0.7045926388589604,0.5673874177747713,0.32762096960423703,0.29952279738068527,0.3414060143326678,2.441192998335619,0.27930752874284426,0.1148036253776435,0.6524239717820055,0.19482481395284296,1.7105498137114612,0.27342582710779084,0.27807626785480277,0.5025702118873596,0.3802813313493816,0.24447097435667506,0.11389601892395189,0.003286623042803692,0.8751934866886586,,0.003286623042803692
47.0,0.614248317553016,1.118095931842153,99.91168,99.91168,0.5412350858791136,0.2144048937108048,0.7183118173934359,0.5791636346112506,0.344118130133232,0.3076014181540013,0.3435954033190333,2.601625101699055,0.29604841241239216,0.1148036253776435,0.6514917985066052,0.19566188376622032,1.7178992348877735,0.2702417396811992,0.27806027533176236,0.5025196075439453,0.3806817465888289,0.24480042008843597,0.11389601892395189,0.003970410925096774,1.0832059880485758,,0.003970410925096774
48.0,0.5955780875081483,1.3367798051334092,101.89312,101.89312,0.5412350858791136,0.21298070104038794,0.7321708573616568,0.5881850053138904,0.35689155950587625,0.3165450886593764,0.3424967438434094,2.746047693785091,0.3101399228108548,0.1148036253776435,0.6587585334389429,0.20121438703384142,1.7666498700730866,0.27103089629856225,0.2792565055762082,0.5050870180130005,0.38021171025189743,0.24424141721392736,0.11389601892395189,0.004557361964515558,1.279914669925347,,0.004557361964515558
49.0,0.5712084212678986,1.5495658190922468,103.87456,103.87456,0.5412350858791136,0.1921046981029262,0.7441076423240838,0.5783771296769891,0.36916965263821505,0.33527387133849407,0.3113947154135534,2.955461583988263,0.3312911058938305,0.1148036253776435,0.6563469429460259,0.19970487429783496,1.753396441636625,0.2738396624472574,0.2798201533985718,0.5042001008987427,0.38076557187454724,0.24471018896889796,0.11389601892395189,0.004197304512490485,1.2184156368020922,,0.004197304512490485
50.0,0.6409078630182331,1.8045398419399326,107.52512,107.52512,0.9971592150692714,0.22806932955431303,0.6883077033777997,0.5798083056300908,0.3124137982498004,0.2811741167388963,0.3592497581078634,2.266098726163817,0.2608918937522081,0.1148036253776435,0.6399647254990654,0.18169248323290133,1.5952487624191412,0.26173142706780106,0.26341375585163845,0.5005903244018555,0.38335542182892607,0.2469932905791082,0.11389601892395189,0.0036779017273339937,1.4213600060902536,0.005606104211722363,0.003092509145995062
51.0,0.634749223987401,1.406784435991497,109.50656,109.50656,0.5412350858791136,0.20622940496769016,0.7093965420696221,0.5480457777654507,0.3322689279380705,0.3038691552282341,0.3299819856004233,2.47446330862031,0.2829557448296371,0.1148036253776435,0.6281111283066488,0.1706103468431478,1.4979482905110488,0.2571214392803598,0.2571214392803598,0.5000000596046448,0.3822831084044388,0.24631809160331805,0.11389601892395189,0.003035894159586874,0.912504329928197,,0.003035894159586874
52.0,0.6121735218476319,1.4930987055009328,111.488,111.488,0.5412350858791136,0.21189421583170337,0.7210682479486241,0.6085267522769031,0.34778288466512824,0.30740428180794604,0.33886193384590263,2.641055597996938,0.29997315117942763,0.1148036253776435,0.6365183950616602,0.1770962175671807,1.554893834221084,0.26071808768024773,0.2624012186994192,0.4997274875640869,0.3817544950006281,0.24583170562606704,0.11389601892395189,0.0032498790684295444,0.9988154990132898,,0.0032498790684295444
53.0,0.5889394012176034,1.5731273105900576,113.46944,113.46944,0.5412350858791136,0.2036175764054601,0.7311208314809927,0.5949978117398685,0.3572529386408426,0.3135983139894784,0.32684282120530445,2.7998948816856384,0.3153998259775937,0.1148036253776435,0.643523461375724,0.18666531955928628,1.6389099577213695,0.2667068636317958,0.2681975736568457,0.5010776519775391,0.38161026396078945,0.24564823387444112,0.11389601892395189,0.0034388164753303843,1.0846804718021303,,0.0034388164753303843
54.0,0.5680135443444106,1.7165309189018008,115.45088,115.45088,0.5412350858791136,0.21451510226599374,0.7434079927519416,0.621787513558418,0.36929687001223904,0.3204335993170493,0.34461179613453985,3.006697225388716,0.33707083127542425,0.1148036253776435,0.6390081937378337,0.1852451879312891,1.6264412898836869,0.2629024269440317,0.26547285954113037,0.501427173614502,0.382167075525875,0.24616275391760342,0.11389601892395189,0.0037910304963632625,1.2311312664533034,,0.0037910304963632625
55.0,0.645316272817949,1.8366518698239136,117.12,117.12,0.4559241291901578,0.21150200514397186,0.694232721067888,0.5610988531055348,0.31953202720845164,0.2897655932250343,0.33248968778106813,2.31573375023267,0.2663117939220504,0.1148036253776435,0.6458061439003465,0.18927278584644153,1.661803350412261,0.26859588343183205,0.27278562259306804,0.5006164908409119,0.38169422476615283,0.24572371219700437,0.11389601892395189,0.005165934555239946,0.4957862466108054,0.005165934555239946,
56.0,0.637653884828423,2.0023179389616095,119.10144,119.10144,0.5412350858791136,0.21317062961813038,0.7111421258232676,0.6002556137733109,0.3334192846325932,0.2980881381984526,0.3375358003937154,2.4920793157176995,0.28523044842956247,0.1148036253776435,0.6561472058720993,0.2050905819429507,1.800682621575116,0.27190989032704277,0.276840303252629,0.5025320649147034,0.3819710306759131,0.245721191512738,0.11389601892395189,0.0029811220862287153,0.9918273362563923,,0.0029811220862287153
57.0,0.6053301604635609,1.3859566201152844,121.08288,121.08288,0.5412350858791136,0.21707577212687493,0.722365659380194,0.5609877579034215,0.34003497498928753,0.30264551699986686,0.34805982947958714,2.6574651775205718,0.30140288811513694,0.1148036253776435,0.6537409739950764,0.21077591705398013,1.8505995121279413,0.2715042804728903,0.2764075067024129,0.5029278993606567,0.38222047449586205,0.24583458046354859,0.11389601892395189,0.0030390121777774406,1.031129950657487,,0.0030390121777774406
58.0,0.5850209910954891,1.5882034415882051,123.06432,123.06432,0.5412350858791136,0.20280509927418636,0.7426850028039206,0.5692652763811963,0.36269240563363336,0.3240834443946755,0.3283385980786754,2.895900894635424,0.3265554407443246,0.1148036253776435,0.6486123519032925,0.2095913374563545,1.840198976544546,0.2693806842789086,0.2753485853526465,0.502202033996582,0.38296017354781087,0.24646925676902307,0.11389601892395189,0.0032449540786561666,1.1312104722019285,,0.0032449540786561666
59.0,0.562563913376185,2.406329770851175,125.04576,125.04576,0.5412350858791136,0.19227551731092496,0.7530009034734761,0.5731974533737485,0.3735808311975427,0.33819061769304276,0.3123938831479475,3.0920370983272663,0.3448957048745537,0.1148036253776435,0.6529630460310376,0.20754692409909897,1.8222491537450276,0.27285028908844877,0.2738196383056196,0.4998629093170166,0.37957720650124965,0.2438968022630482,0.11389601892395189,0.0036059386951210626,1.2971294631715864,,0.0036059386951210626
