round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6667250687902277,3.1006811888407797,186.70896,186.70896,1.0,2.782366546234867,0.3225001699130394,0.11413282971356625,0.7307033953078842,0.3599807657888658,0.569319336623338,0.2077352543778174,0.3319128774827565,0.3067428996827253,0.6365397416790735,0.20965395763285954,1.8407487778202767,0.2593129139072848,0.26515674630575886,0.5479965806007385,0.33354528559438856,0.21905485548007822,0.11389601892395189,0.0019384181934179192,1.7006364274930093,0.0008797377024531668,0.0030780671071262084,0.00471199090004532
52.0,0.6637446942752334,3.720961457134011,190.36992,190.36992,1.0,2.805675945895293,0.3252153625619091,0.11413282971356625,0.7303743463317207,0.3591995229703861,0.55349734400217,0.20150903355554134,0.3228510477184247,0.3096740995052501,0.6382255597293915,0.21137746522869238,1.8558810678872686,0.2611728798779159,0.2665658093797277,0.5567599534988403,0.3234990607430613,0.21248386240929168,0.11389601892395189,0.0019296998301790613,1.730238057767565,0.0008654600610404254,0.0030715535426409546,0.005448648136667804
53.0,0.6676807876402517,3.666675551990602,194.03088,194.03088,1.0,2.820929292073931,0.32675623260361586,0.11413282971356625,0.7312791616525542,0.36272936765035035,0.5840860237987453,0.20679618034296948,0.3302934812707498,0.306289496539872,0.6373388280187493,0.2117830438883047,1.8594420234276299,0.2615546218487395,0.26654483748857855,0.5409232378005981,0.3306691526344088,0.21804631014739514,0.11389601892395189,0.0018306404235823993,1.6773348876140517,0.0008813198078124158,0.002848038347821382,0.004928421684153819
54.0,0.6664818167061719,4.235394254003358,197.69184,197.69184,1.0,2.8370358995429235,0.32890031785109414,0.11413282971356625,0.731671656815227,0.3632669629980762,0.582311566878986,0.1963028942268003,0.31120890706538373,0.3109579768642546,0.6342250580525088,0.21042668862007058,1.847533308083156,0.2618247029813943,0.2670219853431046,0.5352755784988403,0.3112360089619782,0.20874595558320955,0.11389601892395189,0.0016775814584535727,1.5711128453531273,0.0007984961007856811,0.0026174154096288136,0.005008533312447254
55.0,0.6907433719037281,5.021622503297199,201.3528,201.3528,1.0,2.8220957429204163,0.3264879727981615,0.11413282971356625,0.7325860039847103,0.3666021292663278,0.575355124287835,0.2003796546295048,0.32007485922253154,0.31737012307196766,0.6352527828534733,0.20951842261802356,1.8395587887748608,0.263128553907905,0.26587251298948167,0.5252332091331482,0.3200496332991757,0.21236767672171702,0.11389601892395189,0.0017862540160121785,1.70958357690688,0.0008624386199425186,0.0027727457213368276,0.004633662536655011
56.0,0.6693337503940492,3.7154500230689798,205.01376,205.01376,1.0,2.8554691749386296,0.33084968122657366,0.11413282971356625,0.7328696061209272,0.3661869038218608,0.5664044622039884,0.20689544398214946,0.3321378556886146,0.3150826641279161,0.6331503481042221,0.209994298597064,1.8437369504308725,0.25849158979924036,0.26375791695988743,0.5513585805892944,0.3327296341230733,0.21938832400561614,0.11389601892395189,0.0016847023781382635,1.645309279711455,0.0008087568736978776,0.0026200113569087666,0.003340521562803014
57.0,0.6794947543387707,4.223507575958083,208.67472,208.67472,1.0,2.8658081494287395,0.3318945164136359,0.11413282971356625,0.734766097701172,0.36554074747076487,0.5617788206247702,0.1957672903415798,0.313201132546977,0.3214772439083653,0.6304521657818717,0.20674724930907262,1.8152280585603022,0.25812441968430827,0.26241134751773043,0.5476371645927429,0.3153191809136556,0.20930362594917518,0.11389601892395189,0.0015833470259949836,1.5778593536724657,0.0007648221630930089,0.0024540008103941333,0.004093246271474195
58.0,0.6764514153085006,4.348263016915872,212.33568,212.33568,1.0,2.906930566076526,0.33653266157170253,0.11413282971356625,0.7364051358522655,0.3707290862621979,0.5852941990105056,0.20441817735233125,0.32526358588440807,0.31375613830789506,0.6353667820730983,0.209330305346987,1.8379071307729935,0.2548141979806391,0.26507656864073725,0.5493029952049255,0.3262540062018648,0.21754193164315921,0.11389601892395189,0.0016888257291131623,1.7166636815400125,0.000780102767609849,0.002652823345998441,0.004763763965696429
59.0,0.6865051415211676,4.991510058633205,215.99664,215.99664,1.0,2.865136296184818,0.3318416653268641,0.11413282971356625,0.7313735469628937,0.36460221527791714,0.5561817037278767,0.20244118989442775,0.3239421686973089,0.3149037601346283,0.6375885370095128,0.2123391332690344,1.8643244537880885,0.26119567615265826,0.2691244239631337,0.5335726141929626,0.32434457132911043,0.21447148872781813,0.11389601892395189,0.0016291218523506279,1.6903211764893058,0.0007785767402451879,0.002527291194652214,0.004851393897826565
60.0,0.6710367732691996,3.795820101418898,219.6576,219.6576,1.0,2.87323661486182,0.33283397964705264,0.11413282971356625,0.731681779138768,0.3663717391865279,0.5722768395829584,0.2011277306723767,0.32086056363630744,0.3159982415703093,0.634411241718554,0.21066804596355904,1.8496524106274654,0.2631578947368421,0.26601347213717086,0.5171777009963989,0.3224590601815058,0.21420701008274534,0.11389601892395189,0.0014716728920831721,1.556614311210069,0.0007231179362707276,0.0022613428996304127,0.004390975755059263
